AREAID,SGC,PROV,CAR,CD,CCS,AREANAME,TOTAL,TYPORG2_1,TYPORG2_2,TYPORG2_3,TYPORG2_4,TYPORG2_5,TYPORG2_6
461113056,4613056,46,11,13,56,St. Clements,268,182,13,59,7,5,2
461114000,4614000,46,11,14,0,Division No. 14,949,593,26,229,80,15,6
461114015,4614015,46,11,14,15,Rosser,133,85,3,27,15,2,1
461114031,4614031,46,11,14,31,Woodlands,311,193,7,84,20,4,3
461114036,4614036,46,11,14,36,Rockwood,505,315,16,118,45,9,2
461200000,4600000,46,12,0,0,Agricultural Region 12 - RÇgion agricole 12,2107,1343,89,562,73,29,11
461218000,4618000,46,12,18,0,Division No. 18,1795,1146,74,480,62,25,8
461218031,4618031,46,12,18,31,Gimli,82,48,0,26,5,2,1
461218037,4618037,46,12,18,37,Armstrong,297,189,11,75,14,7,1
461218040,4618040,46,12,18,40,St. Laurent,66,39,2,18,3,4,0
461218044,4618044,46,12,18,44,Coldwell,150,83,5,52,6,3,1
461218052,4618052,46,12,18,52,Eriksdale,125,84,7,29,4,1,0
461218057,4618057,46,12,18,57,Siglunes,156,109,7,36,2,1,1
461218060,4618060,46,12,18,60,Grahamdale,228,130,11,77,6,2,2
461218068,4618068,46,12,18,68,Fisher,296,209,10,67,6,4,0
461218071,4618071,46,12,18,71,Bifrost,395,255,21,100,16,1,2
461219000,4619000,46,12,19,0,Division No. 19,165,103,6,47,4,3,2
461219045,4619045,46,12,19,45,"Division No. 19, Unorganized",165,103,6,47,4,3,2
461221000,4621000,46,12,21,0,Division No. 21,147,94,9,35,7,1,1
461221078,4621078,46,12,21,78,"Division No. 21, Unorganized",147,94,9,35,7,1,1
470000000,4700000,47,0,0,0,Saskatchewan,56995,40418,1561,10520,3589,600,307
470001000,4701000,47,0,1,0,Division No.  1,2961,2124,97,558,157,18,7
470002000,4702000,47,0,2,0,Division No.  2,2985,2219,77,490,155,26,18
470003000,4703000,47,0,3,0,Division No.  3,2954,2136,87,528,161,27,15
470004000,4704000,47,0,4,0,Division No.  4,2017,1292,64,399,194,32,36
470005000,4705000,47,0,5,0,Division No.  5,3581,2543,120,725,162,19,12
470006000,4706000,47,0,6,0,Division No.  6,4510,3114,148,929,243,67,9
470007000,4707000,47,0,7,0,Division No.  7,3160,2253,94,582,175,29,27
470008000,4708000,47,0,8,0,Division No.  8,3394,2176,104,597,440,54,23
470009000,4709000,47,0,9,0,Division No.  9,3577,2715,80,632,109,31,10
470010000,4710000,47,0,10,0,Division No. 10,2875,2120,51,522,154,23,5
470011000,4711000,47,0,11,0,Division No. 11,3947,2760,101,798,231,41,16
470012000,4712000,47,0,12,0,Division No. 12,2774,1820,79,562,254,40,19
470013000,4713000,47,0,13,0,Division No. 13,3026,2097,81,419,343,52,34
470014000,4714000,47,0,14,0,Division No. 14,4303,3126,115,781,224,40,17
470015000,4715000,47,0,15,0,Division No. 15,5053,3705,123,940,228,37,20
470016000,4716000,47,0,16,0,Division No. 16,3223,2374,69,565,148,39,28
470017000,4717000,47,0,17,0,Division No. 17,2655,1844,71,493,211,25,11
471000000,4700000,47,10,0,0,Agricultural Region 1A - RÇgion agricole 1A,2336,1675,72,441,126,17,5
471001001,4701001,47,10,1,1,Argyle No. 1,126,100,4,15,5,1,1
471001006,4701006,47,10,1,6,Mount Pleasant No. 2,158,122,1,29,6,0,0
471001011,4701011,47,10,1,11,Enniskillen No. 3,170,122,7,36,5,0,0
471001016,4701016,47,10,1,16,Coalfields No. 4,129,87,5,31,4,1,1
471001022,4701022,47,10,1,22,Estevan No. 5,187,134,8,34,10,1,0
471001027,4701027,47,10,1,27,Benson No. 35,164,126,2,26,9,1,0
471001031,4701031,47,10,1,31,Browning No. 34,187,130,5,38,13,1,0
471001036,4701036,47,10,1,36,Moose Creek No. 33,151,114,2,27,7,1,0
471001039,4701039,47,10,1,39,Reciprocity No. 32,159,106,8,38,5,2,0
471001043,4701043,47,10,1,43,Storthoaks No. 31,116,71,10,26,7,2,0
471001047,4701047,47,10,1,47,Antler No. 61,183,132,5,33,11,2,0
471001053,4701053,47,10,1,53,Moose Mountain No. 63,192,139,6,33,12,1,1
471001058,4701058,47,10,1,58,Brock No. 64,130,94,2,22,10,2,0
471001063,4701063,47,10,1,63,Tecumseh No. 65,163,114,6,27,15,0,1
471002001,4702001,47,10,2,1,Cambria No. 6,121,84,1,26,7,2,1
471100000,4700000,47,11,0,0,Agricultural Region 1B - RÇgion agricole 1B,2256,1568,86,460,122,13,7
471101069,4701069,47,11,1,69,Golden West No. 95,141,112,1,18,9,0,1
471101072,4701072,47,11,1,72,Hazelwood No. 94,128,96,6,20,5,0,1
471101076,4701076,47,11,1,76,Wawken No. 93,166,109,4,39,12,2,0
471101091,4701091,47,11,1,91,Walpole No. 92,160,113,5,33,8,0,1
471101094,4701094,47,11,1,94,Maryfield No. 91,151,103,10,33,4,1,0
471105001,4705001,47,11,5,1,Moosomin No. 121,145,96,3,31,13,2,0
471105007,4705007,47,11,5,7,Martin No. 122,123,87,4,25,7,0,0
471105011,4705011,47,11,5,11,Silverwood No. 123,163,100,12,39,11,0,1
471105014,4705014,47,11,5,14,Kingsley No. 124,171,116,4,40,9,2,0
471105018,4705018,47,11,5,18,Chester No. 125,187,133,6,35,9,4,0
471105027,4705027,47,11,5,27,Wolseley No. 155,188,144,7,30,7,0,0
471105028,4705028,47,11,5,28,Elcapo No. 154,210,152,9,43,5,0,1
471105033,4705033,47,11,5,33,Willowdale No. 153,149,102,4,31,11,0,1
471105037,4705037,47,11,5,37,Rocanville No. 151,174,105,11,43,12,2,1
472000000,4700000,47,20,0,0,Agricultural Region 2A - RÇgion agricole 2A,1788,1350,50,293,77,10,8
472002033,4702033,47,20,2,33,Lomond No. 37,129,103,2,15,6,1,2
472002037,4702037,47,20,2,37,Cymri No. 36,173,136,4,22,10,0,1
472002042,4702042,47,20,2,42,Griffin No. 66,155,119,4,26,5,1,0
472002044,4702044,47,20,2,44,Weyburn No. 67,219,165,8,36,10,0,0
472002051,4702051,47,20,2,51,Brokenshell No. 68,129,101,4,13,8,1,2
472002052,4702052,47,20,2,52,Norton No. 69,147,108,6,27,6,0,0
472002061,4702061,47,20,2,61,Elmsthorpe No. 100,146,112,2,23,7,1,1
472002066,4702066,47,20,2,66,Caledonia No. 99,148,107,5,29,5,1,1
472002069,4702069,47,20,2,69,Scott No. 98,170,128,6,27,8,1,0
472002073,4702073,47,20,2,73,Wellington No. 97,180,124,3,45,5,2,1
472002076,4702076,47,20,2,76,Fillmore No. 96,192,147,6,30,7,2,0
472100000,4700000,47,21,0,0,Agricultural Region 2B - RÇgion agricole 2B,3192,2179,118,645,200,42,8
472106001,4706001,47,21,6,1,Montmartre No. 126,248,198,6,35,8,1,0
472106004,4706004,47,21,6,4,Francis No. 127,297,195,10,69,14,8,1
472106011,4706011,47,21,6,11,Lajord No. 128,220,136,11,52,16,5,0
472106013,4706013,47,21,6,13,Bratt's Lake No. 129,189,130,5,28,22,4,0
472106016,4706016,47,21,6,16,Redburn No. 130,166,124,5,23,13,1,0
472106021,4706021,47,21,6,21,Pense No. 160,205,143,6,40,12,3,1
472106026,4706026,47,21,6,26,Sherwood No. 159,244,135,12,63,26,4,4
472106029,4706029,47,21,6,29,Edenwold No. 158,406,262,17,97,28,2,0
472106034,4706034,47,21,6,34,South Qu'Appelle No. 157,314,208,13,80,9,4,0
472106038,4706038,47,21,6,38,Indian Head No. 156,166,124,9,27,3,2,1
472107001,4707001,47,21,7,1,Baildon No. 131,181,134,7,31,8,1,0
472107036,4707036,47,21,7,36,Caron No. 162,135,93,4,27,7,3,1
472107038,4707038,47,21,7,38,Moose Jaw No. 161,256,175,8,45,24,4,0
472107042,4707042,47,21,7,42,Marquis No. 191,165,122,5,28,10,0,0
473000000,4700000,47,30,0,0,Agricultural Region 3AN - RÇgion agricole 3AN,1445,1037,40,284,61,8,15
473003068,4703068,47,30,3,68,Gravelbourg No. 104,187,130,5,35,16,1,0
473003074,4703074,47,30,3,74,Sutton No. 103,152,106,3,29,11,2,1
473003093,4703093,47,30,3,93,Lake Johnston No. 102,115,86,5,17,2,2,3
473003096,4703096,47,30,3,96,Terrell No. 101,143,109,5,28,1,0,0
473007004,4707004,47,30,7,4,Hillsborough No. 132,45,37,1,5,0,1,1
473007006,4707006,47,30,7,6,Rodgers No. 133,100,80,1,13,4,0,2
473007011,4707011,47,30,7,11,Shamrock No. 134,129,90,5,28,3,1,2
473007029,4707029,47,30,7,29,Chaplin No. 164,88,59,2,23,1,0,3
473007032,4707032,47,30,7,32,Wheatlands No. 163,101,76,1,20,3,0,1
473007047,4707047,47,30,7,47,Eyebrow No. 193,148,102,6,35,5,0,0
473007053,4707053,47,30,7,53,Enfield No. 194,158,113,3,36,5,1,0
473007071,4707071,47,30,7,71,Maple Bush No. 224,79,49,3,15,10,0,2
473100000,4700000,47,31,0,0,Agricultural Region 3AS - RÇgion agricole 3AS,2596,1905,65,451,136,23,16
473102006,4702006,47,31,2,6,Souris Valley No. 7,154,124,2,19,7,1,1
473102011,4702011,47,31,2,11,Lake Alma No. 8,123,87,5,21,10,0,0
473102014,4702014,47,31,2,14,Surprise Valley No. 9,105,78,0,18,8,1,0
473102018,4702018,47,31,2,18,Happy Valley No. 10,69,53,1,10,3,0,2
473102024,4702024,47,31,2,24,Bengough No. 40,160,117,8,29,2,3,1
473102026,4702026,47,31,2,26,The Gap No. 39,130,94,0,24,10,1,1
473102029,4702029,47,31,2,29,Laurier No. 38,150,93,3,17,28,7,2
473102057,4702057,47,31,2,57,Key West No. 70,185,139,7,33,3,1,2
473103001,4703001,47,31,3,1,Hart Butte No. 11,120,93,3,18,6,0,0
473103006,4703006,47,31,3,6,Poplar Valley No. 12,113,85,1,22,3,1,1
473103011,4703011,47,31,3,11,Old Post No. 43,205,160,0,36,8,0,1
473103022,4703022,47,31,3,22,Waverley No. 44,146,99,4,37,6,0,0
473103026,4703026,47,31,3,26,Willow Bunch No. 42,192,137,7,40,6,1,1
473103029,4703029,47,31,3,29,Excel No. 71,187,145,4,25,5,5,3
473103034,4703034,47,31,3,34,Lake of the Rivers No. 72,158,117,6,27,8,0,0
473103038,4703038,47,31,3,38,Stonehenge No. 73,246,175,8,48,12,2,1
473103042,4703042,47,31,3,42,Wood River No. 74,153,109,6,27,11,0,0
473200000,4700000,47,32,0,0,Agricultural Region 3BN - RÇgion agricole 3BN,2775,1851,85,513,272,37,17
473207014,4707014,47,32,7,14,Lawtonia No. 135,162,126,4,28,2,2,0
473207018,4707018,47,32,7,18,Coulee No. 136,203,152,5,36,9,1,0
473207021,4707021,47,32,7,21,Excelsior No. 166,278,183,10,61,19,1,4
473207024,4707024,47,32,7,24,Morse No. 165,231,168,4,44,13,1,1
473207058,4707058,47,32,7,58,Canaan No. 225,90,58,6,14,11,1,0
473207063,4707063,47,32,7,63,Victory No. 226,136,100,3,18,13,0,2
473207066,4707066,47,32,7,66,King George No. 256,105,66,3,22,10,2,2
473207067,4707067,47,32,7,67,Coteau No. 255,151,109,7,20,8,6,1
473208001,4708001,47,32,8,1,Swift Current No. 137,339,224,7,78,22,5,3
473208006,4708006,47,32,8,6,Webb No. 138,160,105,6,26,18,4,1
473208031,4708031,47,32,8,31,Riverside No. 168,214,119,7,41,46,1,0
473208038,4708038,47,32,8,38,Saskatchewan Landing No. 167,154,104,4,24,20,2,0
473208042,4708042,47,32,8,42,Lacadena No. 228,325,202,10,65,40,8,0
473208092,4708092,47,32,8,92,Monet No. 257,227,135,9,36,41,3,3
473300000,4700000,47,33,0,0,Agricultural Region 3BS - RÇgion agricole 3BS,1627,1108,51,274,150,27,17
473303016,4703016,47,33,3,16,Glen McPherson No. 46,65,42,2,14,5,1,1
473303018,4703018,47,33,3,18,Mankota No. 45,168,116,5,33,11,2,1
473303048,4703048,47,33,3,48,Pinto Creek No. 75,130,94,4,18,8,5,1
473303054,4703054,47,33,3,54,Auvergne No. 76,146,104,4,23,12,2,1
473303059,4703059,47,33,3,59,Whiska Creek No. 106,159,111,5,26,14,3,0
473303064,4703064,47,33,3,64,Glen Bain No. 105,169,118,10,25,16,0,0
473304003,4704003,47,33,4,3,Val Marie No. 17,166,100,5,35,16,3,7
473304006,4704006,47,33,4,6,Lone Tree No. 18,92,54,3,11,20,2,2
473304028,4704028,47,33,4,28,Wise Creek No. 77,123,85,3,18,13,3,1
473304034,4704034,47,33,4,34,Grassy Creek No. 78,115,73,3,20,15,1,3
473304058,4704058,47,33,4,58,Bone Creek No. 108,144,101,5,25,10,3,0
473304061,4704061,47,33,4,61,Lac Pelletier No. 107,150,110,2,26,10,2,0
474000000,4700000,47,40,0,0,Agricultural Region 4A - RÇgion agricole 4A,1227,769,43,264,110,18,23
474004011,4704011,47,40,4,11,Frontier No. 19,131,73,5,24,22,4,3
474004019,4704019,47,40,4,19,Reno No. 51,191,115,11,38,18,0,9
474004024,4704024,47,40,4,24,White Valley No. 49,224,134,6,44,30,7,3
474004038,4704038,47,40,4,38,Arlington No. 79,114,85,2,18,7,0,2
474004045,4704045,47,40,4,45,Maple Creek No. 111,276,170,14,64,20,6,2
474004050,4704050,47,40,4,50,Piapot No. 110,161,107,3,44,3,0,4
474004054,4704054,47,40,4,54,Carmichael No. 109,130,85,2,32,10,1,0
474100000,4700000,47,41,0,0,Agricultural Region 4B - RÇgion agricole 4B,1317,896,42,223,124,20,12
474108009,4708009,47,41,8,9,Gull Lake No. 139,111,67,5,28,10,0,1
474108016,4708016,47,41,8,16,Big Stick No. 141,99,56,7,23,8,2,3
474108021,4708021,47,41,8,21,Enterprise No. 142,122,85,3,14,16,4,0
474108024,4708024,47,41,8,24,Fox Valley No. 171,162,120,3,28,6,2,3
474108028,4708028,47,41,8,28,Pittville No. 169,129,89,3,22,13,1,1
474108046,4708046,47,41,8,46,Miry Creek No. 229,180,120,2,31,23,4,0
474108053,4708053,47,41,8,53,Clinworth No. 230,153,93,10,26,16,4,4
474108056,4708056,47,41,8,56,Happyland No. 231,269,204,8,30,25,2,0
474108061,4708061,47,41,8,61,Deer Forks No. 232,92,62,1,21,7,1,0
475000000,4700000,47,50,0,0,Agricultural Region 5A - RÇgion agricole 5A,4592,3365,118,880,183,36,10
475005041,4705041,47,50,5,41,Spy Hill No. 152,129,82,5,36,5,0,1
475005047,4705047,47,50,5,47,Langenburg No. 181,199,135,13,36,12,3,0
475005051,4705051,47,50,5,51,Fertile Belt No. 183,268,192,10,49,15,1,1
475005057,4705057,47,50,5,57,Grayson No. 184,200,141,10,47,2,0,0
475005063,4705063,47,50,5,63,McLeod No. 185,268,211,4,45,5,2,1
475005067,4705067,47,50,5,67,Stanley No. 215,252,190,5,45,10,2,0
475005073,4705073,47,50,5,73,Cana No. 214,263,196,4,48,11,1,3
475005077,4705077,47,50,5,77,Saltcoats No. 213,226,172,5,45,4,0,0
475005093,4705093,47,50,5,93,Churchbridge No. 211,266,189,4,57,14,0,2
475006042,4706042,47,50,6,42,Abernethy No. 186,193,128,7,47,10,1,0
475006048,4706048,47,50,6,48,North Qu'Appelle No. 187,142,95,6,28,10,3,0
475006091,4706091,47,50,6,91,Cupar No. 218,246,189,3,45,6,3,0
475006096,4706096,47,50,6,96,Lipton No. 217,217,158,6,36,13,4,0
475006099,4706099,47,50,6,99,Tullymet No. 216,147,99,4,31,8,5,0
475009001,4709001,47,50,9,1,Calder No. 241,191,140,5,37,7,2,0
475009006,4709006,47,50,9,6,Wallace No. 243,263,187,6,61,9,0,0
475009011,4709011,47,50,9,11,Orkney No. 244,299,234,7,44,10,4,0
475009019,4709019,47,50,9,19,Garry No. 245,204,157,3,34,7,2,1
475010003,4710003,47,50,10,3,Ituna Bon Accord No. 246,223,174,2,33,10,3,1
475010008,4710008,47,50,10,8,Kellross No. 247,227,172,5,43,7,0,0
475010014,4710014,47,50,10,14,Touchwood No. 248,169,124,4,33,8,0,0
475100000,4700000,47,51,0,0,Agricultural Region 5B - RÇgion agricole 5B,4943,3720,101,865,199,45,13
475109023,4709023,47,51,9,23,Insinger No. 275,217,171,7,28,6,4,1
475109029,4709029,47,51,9,29,Good Lake No. 274,224,169,7,36,10,1,1
475109033,4709033,47,51,9,33,Sliding Hills No. 273,223,176,4,36,4,3,0
475109037,4709037,47,51,9,37,Cote No. 271,187,144,4,30,6,2,1
475109042,4709042,47,51,9,42,St. Philips No. 301,139,113,1,24,0,1,0
475109046,4709046,47,51,9,46,Keys No. 303,162,126,4,25,5,2,0
475109049,4709049,47,51,9,49,Buchanan No. 304,194,148,6,30,8,2,0
475109054,4709054,47,51,9,54,Invermay No. 305,192,150,3,36,1,1,1
475109060,4709060,47,51,9,60,Hazel Dell No. 335,235,179,3,43,6,2,2
475109062,4709062,47,51,9,62,Preeceville No. 334,372,261,12,86,9,3,1
475109067,4709067,47,51,9,67,Clayton No. 333,315,241,6,54,12,1,1
475109075,4709075,47,51,9,75,Livingston No. 331,160,119,2,28,9,1,1
475110026,4710026,47,51,10,26,Kutawa No. 278,112,78,2,22,6,3,1
475110031,4710031,47,51,10,31,Emerald No. 277,229,178,1,36,13,1,0
475110036,4710036,47,51,10,36,Foam Lake No. 276,337,255,4,48,26,3,1
475110041,4710041,47,51,10,41,Elfros No. 307,188,135,0,45,7,1,0
475110046,4710046,47,51,10,46,Big Quill No. 308,218,152,10,37,16,3,0
475110061,4710061,47,51,10,61,Lakeside No. 338,138,105,5,21,6,0,1
475110066,4710066,47,51,10,66,Lakeview No. 337,170,119,3,37,8,3,0
475110071,4710071,47,51,10,71,Sasman No. 336,273,208,3,51,9,2,0
475114021,4714021,47,51,14,21,Kelvington No. 366,208,160,5,34,5,3,1
475114023,4714023,47,51,14,23,Ponass Lake No. 367,245,184,2,46,11,2,0
475114026,4714026,47,51,14,26,Spalding No. 368,205,149,7,32,16,1,0
476000000,4700000,47,60,0,0,Agricultural Region 6A - RÇgion agricole 6A,3876,2802,91,738,196,39,10
476006053,4706053,47,60,6,53,Lumsden No. 189,272,161,9,67,28,6,1
476006059,4706059,47,60,6,59,Dufferin No. 190,184,140,5,31,2,6,0
476006063,4706063,47,60,6,63,Sarnia No. 221,186,134,2,43,5,1,1
476006070,4706070,47,60,6,70,Longlaketon No. 219,306,237,8,53,6,2,0
476006071,4706071,47,60,6,71,McKillop No. 220,162,118,4,34,4,2,0
476007091,4707091,47,60,7,91,Craik No. 222,137,104,2,21,5,3,2
476010021,4710021,47,60,10,21,Mount Hope No. 279,232,164,5,49,12,1,1
476010052,4710052,47,60,10,52,Prairie Rose No. 309,142,100,3,24,13,2,0
476010056,4710056,47,60,10,56,Leroy No. 339,217,156,4,43,13,1,0
476011003,4711003,47,60,11,3,Last Mountain Valley No. 250,195,151,4,33,7,0,0
476011006,4711006,47,60,11,6,Big Arm No. 251,123,90,2,25,6,0,0
476011011,4711011,47,60,11,11,Arm River No. 252,115,87,4,19,4,1,0
476011034,4711034,47,60,11,34,McCraney No. 282,185,144,4,29,4,3,1
476011039,4711039,47,60,11,39,Wood Creek No. 281,137,101,3,24,8,1,0
476011042,4711042,47,60,11,42,Wreford No. 280,114,77,5,21,8,1,2
476011046,4711046,47,60,11,46,Usborne No. 310,168,112,6,37,10,2,1
476011052,4711052,47,60,11,52,Morris No. 312,169,120,5,31,11,2,0
476011059,4711059,47,60,11,59,Lost River No. 313,111,79,0,25,6,1,0
476011069,4711069,47,60,11,69,Blucher No. 343,226,154,3,44,24,1,0
476011076,4711076,47,60,11,76,Colonsay No. 342,147,118,5,20,4,0,0
476011091,4711091,47,60,11,91,Viscount No. 341,166,122,6,28,9,1,0
476011096,4711096,47,60,11,96,Wolverine No. 340,182,133,2,37,7,2,1
476100000,4700000,47,61,0,0,Agricultural Region 6B - RÇgion agricole 6B,3923,2631,118,833,271,47,23
476107076,4707076,47,61,7,76,Huron No. 223,82,57,4,12,5,1,3
476111016,4711016,47,61,11,16,Willner No. 253,133,108,2,16,5,1,1
476111018,4711018,47,61,11,18,Loreburn No. 254,227,167,5,40,12,3,0
476111026,4711026,47,61,11,26,Rudy No. 284,192,125,6,40,15,5,1
476111031,4711031,47,61,11,31,Rosedale No. 283,180,131,5,37,4,2,1
476111061,4711061,47,61,11,61,Dundurn No. 314,106,62,4,33,5,1,1
476111065,4711065,47,61,11,65,Corman Park No. 344,1071,679,30,259,82,14,7
476112011,4712011,47,61,12,11,Milden No. 286,158,102,2,30,24,0,0
476112020,4712020,47,61,12,20,Fertile Valley No. 285,224,168,7,19,27,2,1
476112026,4712026,47,61,12,26,Montrose No. 315,153,104,5,35,5,1,3
476112029,4712029,47,61,12,29,Harris No. 316,132,90,5,24,11,1,1
476112050,4712050,47,61,12,50,Perdue No. 346,154,101,7,31,10,4,1
476112054,4712054,47,61,12,54,Vanscoy No. 345,320,189,11,91,24,5,0
476112064,4712064,47,61,12,64,Eagle Creek No. 376,147,100,3,30,12,1,1
476115026,4715026,47,61,15,26,Laird No. 404,292,206,11,57,14,4,0
476115031,4715031,47,61,15,31,Rosthern No. 403,352,242,11,79,16,2,2
477000000,4700000,47,70,0,0,Agricultural Region 7A - RÇgion agricole 7A,2239,1421,54,360,349,35,20
477008065,4708065,47,70,8,65,Chesterfield No. 261,224,144,4,32,40,2,2
477008071,4708071,47,70,8,71,Newcombe No. 260,144,89,5,24,22,3,1
477008074,4708074,47,70,8,74,Snipe Lake No. 259,290,158,10,48,67,6,1
477012001,4712001,47,70,12,1,Pleasant Valley No. 288,133,90,3,22,16,1,1
477012004,4712004,47,70,12,4,St. Andrews No. 287,213,130,10,36,33,3,1
477012034,4712034,47,70,12,34,Marriott No. 317,152,93,3,37,15,3,1
477012038,4712038,47,70,12,38,Mountain View No. 318,161,95,3,44,14,2,3
477013006,4713006,47,70,13,6,Kindersley No. 290,371,251,7,46,56,7,4
477013011,4713011,47,70,13,11,Milton No. 292,99,66,2,10,15,2,4
477013016,4713016,47,70,13,16,Antelope Park No. 322,68,49,2,12,4,0,1
477013019,4713019,47,70,13,19,Prairiedale No. 321,79,61,1,3,13,1,0
477013024,4713024,47,70,13,24,Oakdale No. 320,141,90,4,17,25,4,1
477013028,4713028,47,70,13,28,Winslow No. 319,164,105,0,29,29,1,0
477100000,4700000,47,71,0,0,Agricultural Region 7B - RÇgion agricole 7B,2327,1647,66,360,185,47,22
477112042,4712042,47,71,12,42,Biggar No. 347,274,176,5,59,22,11,1
477112069,4712069,47,71,12,69,Glenside No. 377,119,85,3,24,5,1,1
477112072,4712072,47,71,12,72,Rosemount No. 378,80,56,1,15,6,1,1
477112076,4712076,47,71,12,76,Prairie No. 408,190,146,4,31,7,1,1
477113032,4713032,47,71,13,32,Grandview No. 349,148,98,3,32,12,3,0
477113038,4713038,47,71,13,38,Mariposa No. 350,113,86,5,14,5,2,1
477113041,4713041,47,71,13,41,Progress No. 351,162,114,8,22,15,2,1
477113046,4713046,47,71,13,46,Heart's Hill No. 352,130,93,3,19,11,3,1
477113049,4713049,47,71,13,49,Eye Hill No. 382,197,139,3,27,20,7,1
477113056,4713056,47,71,13,56,Grass Lake No. 381,198,151,12,18,14,3,0
477113059,4713059,47,71,13,59,Tramping Lake No. 380,126,98,4,9,9,4,2
477113064,4713064,47,71,13,64,Reford No. 379,162,119,4,27,12,0,0
477113068,4713068,47,71,13,68,Buffalo No. 409,170,116,3,22,24,5,0
477113072,4713072,47,71,13,72,Round Valley No. 410,148,95,5,28,14,4,2
477113076,4713076,47,71,13,76,Senlac No. 411,110,75,3,13,9,0,10
478000000,4700000,47,80,0,0,Agricultural Region 8A - RÇgion agricole 8A,3115,2235,83,575,180,28,14
478014001,4714001,47,80,14,1,Hudson Bay No. 394,291,225,7,52,4,1,2
478014006,4714006,47,80,14,6,Porcupine No. 395,348,272,7,50,16,2,1
478014034,4714034,47,80,14,34,Barrier Valley No. 397,174,114,7,44,6,1,2
478014035,4714035,47,80,14,35,Pleasantdale No. 398,197,148,3,31,14,0,1
478014038,4714038,47,80,14,38,Bjorkdale No. 426,311,230,4,65,7,2,3
478014043,4714043,47,80,14,43,Tisdale No. 427,227,160,11,30,25,1,0
478014047,4714047,47,80,14,47,Star City No. 428,239,167,2,50,16,3,1
478014053,4714053,47,80,14,53,Willow Creek No. 458,268,165,14,63,23,3,0
478014056,4714056,47,80,14,56,Connaught No. 457,227,166,5,37,17,2,0
478014059,4714059,47,80,14,59,Arborfield No. 456,187,127,7,37,14,2,0
478014067,4714067,47,80,14,67,Moose Range No. 486,363,270,8,63,16,3,3
478014072,4714072,47,80,14,72,Nipawin No. 487,283,191,8,53,22,8,1
478100000,4700000,47,81,0,0,Agricultural Region 8B - RÇgion agricole 8B,3154,2352,73,561,139,20,9
478115001,4715001,47,81,15,1,St. Peter No. 369,267,197,9,49,11,0,1
478115007,4715007,47,81,15,7,Humboldt No. 370,253,184,4,52,13,0,0
478115011,4715011,47,81,15,11,Bayne No. 371,247,208,3,29,7,0,0
478115014,4715014,47,81,15,14,Grant No. 372,198,149,3,35,9,2,0
478115018,4715018,47,81,15,18,Aberdeen No. 373,204,140,8,37,14,4,1
478115036,4715036,47,81,15,36,Fish Creek No. 402,169,126,2,34,5,1,1
478115039,4715039,47,81,15,39,Hoodoo No. 401,259,191,5,52,6,5,0
478115044,4715044,47,81,15,44,Three Lakes No. 400,223,168,6,40,8,1,0
478115048,4715048,47,81,15,48,Lake Lenore No. 399,147,111,1,25,7,3,0
478115051,4715051,47,81,15,51,Flett's Springs No. 429,235,161,7,38,26,1,2
478115054,4715054,47,81,15,54,Invergordon No. 430,231,175,8,36,9,0,3
478115057,4715057,47,81,15,57,St. Louis No. 431,273,206,7,48,10,1,1
478115067,4715067,47,81,15,67,Birch Hills No. 460,198,141,5,46,5,1,0
478115071,4715071,47,81,15,71,Kinistino No. 459,250,195,5,40,9,1,0
479000000,4700000,47,90,0,0,Agricultural Region 9A - RÇgion agricole 9A,5008,3677,115,902,219,56,39
479014077,4714077,47,90,14,77,Torch River No. 488,530,398,18,94,12,6,2
479015061,4715061,47,90,15,61,Duck Lake No. 463,188,130,12,33,11,1,1
479015064,4715064,47,90,15,64,Prince Albert No. 461,405,301,3,72,22,5,2
479015079,4715079,47,90,15,79,Garden River No. 490,198,149,4,36,8,1,0
479015094,4715094,47,90,15,94,Buckland No. 491,261,183,5,61,10,2,0
479015099,4715099,47,90,15,99,Paddockwood No. 520,203,142,4,41,8,2,6
479016005,4716005,47,90,16,5,Mayfield No. 406,145,99,4,31,9,1,1
479016008,4716008,47,90,16,8,Great Bend No. 405,182,138,2,32,8,1,1
479016013,4716013,47,90,16,13,Blaine Lake No. 434,165,128,4,28,4,1,0
479016018,4716018,47,90,16,18,Redberry No. 435,219,166,5,33,10,4,1
479016023,4716023,47,90,16,23,Douglas No. 436,181,144,2,27,5,3,0
479016028,4716028,47,90,16,28,North Battleford No. 437,225,166,3,30,24,2,0
479016033,4716033,47,90,16,33,Round Hill No. 467,153,117,3,28,4,0,1
479016038,4716038,47,90,16,38,Meeting Lake No. 466,147,100,1,37,7,1,1
479016041,4716041,47,90,16,41,Leask No. 464,263,202,3,46,7,2,3
479016046,4716046,47,90,16,46,Shellbrook No. 493,307,208,10,65,17,3,4
479016051,4716051,47,90,16,51,Canwood No. 494,441,330,10,72,15,7,7
479016056,4716056,47,90,16,56,Spiritwood No. 496,415,295,8,72,26,8,6
479016062,4716062,47,90,16,62,Medstead No. 497,177,133,6,32,4,0,2
479016075,4716075,47,90,16,75,Big River No. 555,203,148,8,32,8,6,1
479100000,4700000,47,91,0,0,Agricultural Region 9B - RÇgion agricole 9B,3259,2230,90,598,290,32,19
479112078,4712078,47,91,12,78,Battle River No. 438,164,95,7,34,23,3,2
479113079,4713079,47,91,13,79,Manitou Lake No. 442,150,92,6,28,20,2,2
