AREAID,SGC,PROV,CAR,CD,CCS,AREANAME,TOTAL,SALES95,SALEDST_1,SALEDST_2,SALEDST_3,SALEDST_4,SALEDST_5,SALEDST_6,SALEDST_7,SALEDST_8,SALEDST_9
241102000,2402000,24,11,2,0,Pabok,28,"869,788",2,1,3,11,5,5,1,0,0
241102050,2402050,24,11,2,50,Port-Daniel,28,"869,788",2,1,3,11,5,5,1,0,0
241103000,2403000,24,11,3,0,La Cìte-de-GaspÇ,21,"615,963",1,2,5,4,6,2,1,0,0
241103005,2403005,24,11,3,5,GaspÇ,21,"615,963",1,2,5,4,6,2,1,0,0
241104000,2404000,24,11,4,0,Denis-Riverin,34,"1,380,737",3,6,3,7,7,3,5,0,0
241104045,2404045,24,11,4,45,Cap-Chat,34,"1,380,737",3,6,3,7,7,3,5,0,0
241105000,2405000,24,11,5,0,Bonaventure,137,"7,634,761",13,6,12,33,26,25,19,2,1
241105010,2405010,24,11,5,10,Shigawake,27,"1,685,656",3,1,2,9,5,3,3,0,1
241105045,2405045,24,11,5,45,Bonaventure,31,"2,342,205",3,0,2,6,3,10,5,2,0
241105060,2405060,24,11,5,60,Caplan,16,"1,256,682",1,1,0,3,3,1,7,0,0
241105065,2405065,24,11,5,65,Saint-Alphonse,30,"1,234,564",3,2,3,7,5,7,3,0,0
241105070,2405070,24,11,5,70,New Richmond,33,"1,115,654",3,2,5,8,10,4,1,0,0
241106000,2406000,24,11,6,0,Avignon,89,"6,062,663",5,4,8,17,11,19,23,2,0
241106010,2406010,24,11,6,10,Carleton,21,"1,840,670",1,2,1,3,3,3,7,1,0
241106020,2406020,24,11,6,20,Nouvelle,19,"1,050,378",1,1,1,5,1,6,4,0,0
241106040,2406040,24,11,6,40,Saint-AndrÇ-de-Restigouche,20,"927,367",2,0,4,6,1,4,3,0,0
241106050,2406050,24,11,6,50,Saint-Alexis-de-MatapÇdia,29,"2,244,248",1,1,2,3,6,6,9,1,0
241200000,2400000,24,12,0,0,Chaudiäre-Appalaches,"6,633","861,214,462",425,454,665,"1,102",787,825,"1,642",481,252
241217000,2417000,24,12,17,0,L'Islet,637,"42,388,352",57,55,93,129,92,73,109,20,9
241217010,2417010,24,12,17,10,Saint-Pamphile,49,"3,193,939",2,4,6,7,9,7,13,1,0
241217015,2417015,24,12,17,15,Saint-Adalbert,59,"1,500,901",2,6,9,21,14,4,3,0,0
241217020,2417020,24,12,17,20,Saint-Marcel,49,"2,357,318",0,3,7,12,10,9,8,0,0
241217025,2417025,24,12,17,25,Sainte-FÇlicitÇ,19,"341,450",3,3,2,3,6,2,0,0,0
241217030,2417030,24,12,17,30,Sainte-PerpÇtue,79,"1,289,739",13,6,20,27,9,3,1,0,0
241217040,2417040,24,12,17,40,Saint-Damase-de-l'Islet,39,"5,074,974",5,3,7,6,6,3,3,3,3
241217045,2417045,24,12,17,45,Saint-Cyrille-de-Lessard,29,"2,198,051",6,3,4,5,1,2,7,0,1
241217050,2417050,24,12,17,50,Saint-Eugäne,40,"826,647",8,12,7,4,3,4,2,0,0
241217055,2417055,24,12,17,55,Saint-Aubert,57,"2,954,607",6,4,8,15,7,5,10,2,0
241217060,2417060,24,12,17,60,Sainte-Louise,48,"4,950,739",3,5,3,3,6,10,15,2,1
241217065,2417065,24,12,17,65,Saint-Roch-des-Aulnaies,34,"5,290,972",2,0,2,5,3,5,9,8,0
241217070,2417070,24,12,17,70,Saint-Jean-Port-Joli,80,"6,752,720",4,5,12,16,10,7,23,1,2
241217080,2417080,24,12,17,80,L'Islet-sur-Mer,55,"5,656,295",3,1,6,5,8,12,15,3,2
241218000,2418000,24,12,18,0,Montmagny,394,"37,825,401",24,30,39,62,56,49,101,24,9
241218015,2418015,24,12,18,15,Saint-Fabien-de-Panet,37,"1,493,867",3,4,5,11,7,2,4,1,0
241218020,2418020,24,12,18,20,Sainte-Lucie-de-Beauregard,20,"606,165",2,1,4,3,7,2,1,0,0
241218025,2418025,24,12,18,25,Sainte-Apolline-de-Patton,30,"479,266",3,5,6,11,2,3,0,0,0
241218030,2418030,24,12,18,30,Saint-Paul-de-Montminy,21,"1,300,177",0,3,4,3,3,2,6,0,0
241218040,2418040,24,12,18,40,Notre-Dame-du-Rosaire,18,"436,874",2,3,4,3,4,1,1,0,0
241218045,2418045,24,12,18,45,Cap-Saint-Ignace,70,"9,144,549",4,5,1,11,10,8,22,7,2
241218050,2418050,24,12,18,50,Montmagny,70,"7,143,160",4,4,8,8,11,14,15,2,4
241218055,2418055,24,12,18,55,Saint-Pierre-de-la-Riviäre-du-Sud,35,"3,945,077",1,1,0,3,4,8,16,2,0
241218060,2418060,24,12,18,60,Saint-Franáois-de-la-Riviäre-du-Sud,93,"13,276,266",5,4,7,9,8,9,36,12,3
241219000,2419000,24,12,19,0,Bellechasse,"1,038","156,984,142",53,52,81,145,101,138,332,101,35
241219005,2419005,24,12,19,5,Saint-PhilÇmon,24,"1,818,295",2,1,4,6,4,2,3,1,1
241219010,2419010,24,12,19,10,Notre-Dame-Auxiliatrice-de-Buckland,35,"1,194,702",2,2,7,11,5,6,2,0,0
241219015,2419015,24,12,19,15,Saint-Nazaire-de-Dorchester,35,"21,911,418",2,1,3,5,4,7,7,4,2
241219020,2419020,24,12,19,20,Saint-LÇon-de-Standon,58,"3,786,959",5,5,5,13,9,7,11,3,0
241219025,2419025,24,12,19,25,Saint-Malachie,64,"8,205,343",9,3,5,16,5,5,10,7,4
241219037,2419037,24,12,19,37,Armagh,43,"3,598,724",3,2,7,5,11,6,6,2,1
241219045,2419045,24,12,19,45,Saint-NÇrÇe,31,"1,696,144",1,2,4,7,4,8,4,1,0
241219050,2419050,24,12,19,50,Saint-Lazare-de-Bellechasse,60,"5,663,516",0,1,3,15,7,13,15,6,0
241219055,2419055,24,12,19,55,Sainte-Claire,85,"15,955,588",5,5,2,8,6,12,30,11,6
241219065,2419065,24,12,19,65,Saint-Anselme,81,"17,562,341",2,4,5,5,6,7,29,15,8
241219070,2419070,24,12,19,70,Honfleur,79,"15,994,981",3,3,5,4,3,8,32,15,6
241219075,2419075,24,12,19,75,Saint-Gervais,119,"18,744,111",6,6,6,7,4,13,58,17,2
241219082,2419082,24,12,19,82,Saint-Raphaâl,52,"9,730,029",3,5,12,6,5,5,12,3,1
241219090,2419090,24,12,19,90,La Durantaye,42,"3,787,910",1,2,2,6,7,10,11,3,0
241219097,2419097,24,12,19,97,Saint-Charles-de-Bellechasse,97,"10,779,355",4,4,6,20,7,11,39,4,2
241219105,2419105,24,12,19,105,Saint-êtienne-de-Beaumont,26,"2,629,112",1,1,0,6,6,2,7,2,1
241219110,2419110,24,12,19,110,Saint-Michel-de-Bellechasse,58,"8,525,315",2,1,3,3,3,10,28,7,1
241219117,2419117,24,12,19,117,Saint-Vallier,49,"5,400,299",2,4,2,2,5,6,28,0,0
241224000,2424000,24,12,24,0,Desjardins,196,"30,484,767",10,12,15,27,20,21,62,17,12
241224005,2424005,24,12,24,5,Saint-Henri,125,"25,853,729",7,6,6,12,8,13,47,14,12
241224010,2424010,24,12,24,10,Pintendre,41,"3,202,112",0,3,3,7,10,4,12,2,0
241224015,2424015,24,12,24,15,Saint-Joseph-de-la-Pointe-de-LÇvy,30,"1,428,926",3,3,6,8,2,4,3,1,0
241225000,2425000,24,12,25,0,Les Chutes-de-la-Chaudiäre,180,"23,987,209",10,9,20,24,26,25,50,10,6
241225005,2425005,24,12,25,5,Saint-Lambert-de-Lauzon,58,"10,979,027",3,5,4,9,8,6,16,4,3
241225010,2425010,24,12,25,10,Saint-êtienne-de-Lauzon,20,"1,875,586",0,0,3,2,5,2,7,1,0
241225020,2425020,24,12,25,20,Saint-Jean-Chrysostome,33,"3,081,831",1,1,5,2,6,6,10,2,0
241225043,2425043,24,12,25,43,Berniäres-Saint-Nicolas,69,"8,050,765",6,3,8,11,7,11,17,3,3
241226000,2426000,24,12,26,0,La Nouvelle-Beauce,802,"227,914,300",39,32,43,86,57,95,230,125,95
241226005,2426005,24,12,26,5,Saint-êdouard-de-Frampton,85,"22,305,269",6,10,10,10,6,11,22,6,4
241226010,2426010,24,12,26,10,Saints-Anges,75,"10,195,594",6,2,3,8,6,14,23,11,2
241226022,2426022,24,12,26,22,Saint-ElzÇar,91,"22,190,712",5,5,4,14,4,5,25,15,14
241226030,2426030,24,12,26,30,Sainte-Marie,106,"19,832,332",8,6,5,17,12,22,16,11,9
241226035,2426035,24,12,26,35,Sainte-Marguerite,92,"17,984,685",6,0,6,13,5,11,29,14,8
241226040,2426040,24,12,26,40,Sainte-HÇnÇdine,74,"19,055,428",5,5,5,4,9,6,23,11,6
241226048,2426048,24,12,26,48,Scott,19,"2,564,141",0,1,2,2,1,3,8,2,0
241226055,2426055,24,12,26,55,Saint-Bernard,140,"72,376,136",0,1,0,8,6,10,46,33,36
241226063,2426063,24,12,26,63,Saint-Isidore,120,"41,410,003",3,2,8,10,8,13,38,22,16
241227000,2427000,24,12,27,0,Robert-Cliche,537,"60,854,349",34,39,44,80,64,92,140,30,14
241227010,2427010,24,12,27,10,Saint-Victor-de-Tring,120,"15,557,745",6,10,11,20,21,17,24,8,3
241227015,2427015,24,12,27,15,Saint-Alfred,17,"574,547",1,5,2,4,0,3,2,0,0
241227020,2427020,24,12,27,20,Saint-Franáois-Ouest,26,"1,799,246",1,1,1,6,4,3,10,0,0
241227030,2427030,24,12,27,30,Saint-Franáois-de-Beauce,35,"2,762,386",7,3,5,7,1,0,10,1,1
241227035,2427035,24,12,27,35,Saint-Odilon-de-Cranbourne,68,"12,887,547",0,0,5,8,6,13,25,4,7
241227040,2427040,24,12,27,40,Saint-Joseph-de-Beauce,71,"5,967,179",2,5,5,7,15,8,25,4,0
241227050,2427050,24,12,27,50,Saint-Joseph-des-êrables,39,"4,056,018",2,1,1,2,4,11,18,0,0
241227055,2427055,24,12,27,55,Saint-Jules,48,"6,134,541",4,1,4,5,7,12,8,6,1
241227065,2427065,24,12,27,65,Saint-FrÇdÇric,84,"8,986,484",8,9,6,14,5,19,17,5,1
241227070,2427070,24,12,27,70,Saint-SÇverin,29,"2,128,656",3,4,4,7,1,6,1,2,1
241228000,2428000,24,12,28,0,Les Etchemins,356,"14,857,286",36,41,65,104,42,24,35,5,4
241228005,2428005,24,12,28,5,Saint-Zacharie,74,"1,352,267",5,9,20,25,8,7,0,0,0
241228015,2428015,24,12,28,15,Sainte-AurÇlie,21,"453,437",1,2,5,8,3,1,1,0,0
241228020,2428020,24,12,28,20,Saint-Prosper,56,"2,955,676",6,7,8,19,4,2,7,2,1
241228025,2428025,24,12,28,25,Saint-Benjamin,25,"496,935",2,4,7,6,5,0,1,0,0
241228030,2428030,24,12,28,30,Sainte-Rose-de-Watford,29,"1,056,887",4,6,3,5,3,3,5,0,0
241228035,2428035,24,12,28,35,Saint-Louis-de-Gonzague,35,"511,208",3,4,5,18,5,0,0,0,0
241228040,2428040,24,12,28,40,Saint-Cyprien,19,"404,220",3,3,4,5,2,1,1,0,0
241228045,2428045,24,12,28,45,Sainte-Justine,27,"2,406,448",3,0,5,8,2,2,5,0,2
241228055,2428055,24,12,28,55,Sainte-Germaine-du-Lac-Etchemin,27,"1,489,625",1,4,3,5,3,5,6,0,0
241228070,2428070,24,12,28,70,Saint-Camille-de-Lellis,21,"1,065,964",2,2,4,4,4,1,3,1,0
241228075,2428075,24,12,28,75,Saint-Magloire-de-Bellechasse,22,"2,664,619",6,0,1,1,3,2,6,2,1
241229000,2429000,24,12,29,0,Beauce-Sartigan,715,"48,848,708",55,72,104,160,88,71,126,29,10
241229005,2429005,24,12,29,5,Saint-ThÇophile,43,"1,016,024",2,3,11,15,7,3,2,0,0
241229015,2429015,24,12,29,15,Saint-GÇdÇon,40,"2,934,357",4,2,3,8,7,5,9,2,0
241229020,2429020,24,12,29,20,Saint-Hilaire-de-Dorset,27,"994,035",0,2,9,7,2,3,4,0,0
241229025,2429025,24,12,29,25,Saint-êvariste-de-Forsyth,62,"5,610,575",4,5,5,17,8,6,12,4,1
241229040,2429040,24,12,29,40,Saint-HonorÇ,118,"10,072,399",4,7,16,26,10,17,31,5,2
241229045,2429045,24,12,29,45,Saint-Martin,45,"4,478,094",1,5,6,5,8,6,10,2,2
241229057,2429057,24,12,29,57,Saint-Cìme-Liniäre,49,"2,969,277",10,3,6,8,7,3,11,0,1
241229065,2429065,24,12,29,65,Saint-Philibert,20,"365,196",2,1,6,6,4,1,0,0,0
241229070,2429070,24,12,29,70,Saint-Georges-Est,38,"4,750,656",2,2,4,9,5,4,10,0,2
241229085,2429085,24,12,29,85,Aubert-Gallion,21,"3,054,501",1,3,2,2,1,2,5,4,1
241229090,2429090,24,12,29,90,Saint-Jean-de-la-Lande,43,"1,400,859",6,7,7,11,6,1,4,1,0
241229100,2429100,24,12,29,100,Saint-Benoåt-Labre,76,"2,652,023",9,17,13,18,6,3,8,2,0
241229115,2429115,24,12,29,115,Saint-êphrem-de-Beauce,110,"7,063,534",8,13,10,26,14,14,17,7,1
241229125,2429125,24,12,29,125,Saint-Simon-les-Mines,23,"1,487,178",2,2,6,2,3,3,3,2,0
241231000,2431000,24,12,31,0,L'Amiante,825,"58,659,944",68,76,87,152,146,106,148,31,11
241231010,2431010,24,12,31,10,Garthby,26,"1,684,544",1,2,1,8,6,4,2,2,0
241231020,2431020,24,12,31,20,Disraâli,53,"4,046,821",7,1,4,18,5,2,13,2,1
241231030,2431030,24,12,31,30,Saint-Fortunat,31,"4,160,186",0,1,4,5,2,3,13,2,1
241231035,2431035,24,12,31,35,Saint-Julien,36,"2,845,645",1,4,2,4,8,3,12,2,0
241231040,2431040,24,12,31,40,Irlande,74,"4,072,497",5,7,10,16,12,13,9,1,1
241231050,2431050,24,12,31,50,Sainte-Praxäde,20,"3,099,784",1,3,0,3,6,0,3,1,3
241231055,2431055,24,12,31,55,Saint-MÇthode-de-Frontenac,67,"4,758,703",6,7,9,10,9,13,7,6,0
241231060,2431060,24,12,31,60,Sainte-Clotilde-de-Beauce,51,"2,367,815",1,10,6,9,11,10,3,0,1
241231070,2431070,24,12,31,70,SacrÇ-Coeur-de-Marie-Partie-Sud,45,"2,178,409",6,4,5,8,7,8,6,1,0
241231080,2431080,24,12,31,80,Thetford-Partie-Sud,36,"2,154,320",3,4,3,8,8,3,5,2,0
241231095,2431095,24,12,31,95,Saint-Adrien-d'Irlande,35,"2,435,390",4,2,5,3,4,7,10,0,0
241231100,2431100,24,12,31,100,Saint-Jean-de-BrÇbeuf,49,"3,352,793",5,4,2,6,10,8,13,1,0
241231105,2431105,24,12,31,105,Kinnear's Mills,46,"3,278,859",7,4,5,8,6,6,7,2,1
241231110,2431110,24,12,31,110,Pontbriand,36,"2,179,549",4,4,7,6,8,2,1,3,1
241231130,2431130,24,12,31,130,SacrÇ-Coeur-de-JÇsus,75,"3,362,635",10,8,10,13,10,10,14,0,0
241231135,2431135,24,12,31,135,Saint-Pierre-de-Broughton,76,"7,057,940",7,6,8,16,17,4,14,2,2
241231140,2431140,24,12,31,140,Saint-Jacques-de-Leeds,69,"5,624,054",0,5,6,11,17,10,16,4,0
241233000,2433000,24,12,33,0,Lotbiniäre,953,"158,410,004",39,36,74,133,95,131,309,89,47
241233010,2433010,24,12,33,10,Saint-Sylvestre,93,"15,604,550",3,6,13,14,10,12,24,8,3
241233020,2433020,24,12,33,20,Sainte-Agathe,89,"9,179,501",4,3,8,13,15,16,22,5,3
241233025,2433025,24,12,33,25,Saint-Patrice-de-Beaurivage,76,"19,330,220",2,2,2,5,6,6,25,19,9
241233030,2433030,24,12,33,30,Saint-Narcisse-de-Beaurivage,96,"29,355,100",4,1,3,5,3,11,34,20,15
241233035,2433035,24,12,33,35,Saint-Gilles,51,"7,160,246",1,1,6,8,7,8,12,4,4
241233040,2433040,24,12,33,40,Saint-Octave-de-Dosquet,25,"3,602,590",1,2,1,3,5,5,4,2,2
241233045,2433045,24,12,33,45,Saint-Agapit,53,"4,880,627",1,1,3,5,9,11,21,2,0
241233055,2433055,24,12,33,55,Saint-Flavien,69,"8,980,865",3,4,6,12,5,6,27,2,4
241233065,2433065,24,12,33,65,Saint-Janvier-de-Joly,29,"3,788,098",1,3,2,4,1,4,10,3,1
241233070,2433070,24,12,33,70,Val-Alain,16,"463,754",4,0,1,3,3,5,0,0,0
241233075,2433075,24,12,33,75,Sainte-EmmÇlie,44,"6,553,139",0,0,2,4,3,4,24,7,0
241233080,2433080,24,12,33,80,Saint-êdouard-de-Lotbiniäre,66,"8,104,527",5,4,6,5,4,10,25,6,1
241233085,2433085,24,12,33,85,Notre-Dame-du-SacrÇ-Coeur-d'Issoudun,43,"4,951,302",2,0,1,5,1,7,24,3,0
241233090,2433090,24,12,33,90,Saint-Apollinaire,46,"22,765,690",2,4,8,9,5,6,7,1,4
241233095,2433095,24,12,33,95,Saint-Antoine-de-Tilly,48,"2,522,408",4,2,7,13,10,4,6,2,0
241233105,2433105,24,12,33,105,Sainte-Croix,54,"5,545,872",1,1,4,12,4,8,21,2,1
241233115,2433115,24,12,33,115,Lotbiniäre,55,"5,621,515",1,2,1,13,4,8,23,3,0
241300000,2400000,24,13,0,0,MontÇrÇgie,"8,612","1,608,765,996",376,314,565,"1,103",975,"1,332","2,401","1,044",502
241346000,2446000,24,13,46,0,Brome-Missisquoi,870,"133,174,349",69,61,69,142,107,125,198,65,34
241346010,2446010,24,13,46,10,Frelighsburg,57,"33,264,277",3,1,3,15,11,11,7,3,3
241346020,2446020,24,13,46,20,Saint-Armand,61,"5,930,213",3,1,4,7,13,7,20,6,0
241346025,2446025,24,13,46,25,Saint-Pierre-de-VÇronne-Ö-Pike-River,53,"13,185,677",2,2,1,4,4,5,20,9,6
241346040,2446040,24,13,46,40,Bedford,33,"3,145,886",5,4,3,3,1,6,7,4,0
241346045,2446045,24,13,46,45,Stanbridge,44,"3,765,045",1,2,2,12,3,10,12,2,0
241346050,2446050,24,13,46,50,Dunham,166,"11,053,054",12,13,18,28,27,28,30,10,0
241346060,2446060,24,13,46,60,Sutton,68,"2,674,308",14,11,8,11,11,10,2,0,1
241346065,2446065,24,13,46,65,Bolton-Ouest,30,"845,873",2,2,7,7,7,4,1,0,0
241346075,2446075,24,13,46,75,Lac-Brome,88,"10,184,710",13,7,9,20,8,13,11,4,3
241346090,2446090,24,13,46,90,Brigham,67,"5,236,308",4,10,7,13,5,6,19,2,1
241346095,2446095,24,13,46,95,Saint-Ignace-de-Stanbridge,53,"10,073,123",5,2,3,4,5,3,18,7,6
241346100,2446100,24,13,46,100,Notre-Dame-de-Stanbridge,37,"6,262,400",1,1,0,4,2,7,16,5,1
241346105,2446105,24,13,46,105,Sainte-Sabine,51,"9,475,055",2,0,2,7,4,7,15,9,5
241346110,2446110,24,13,46,110,Rainville,62,"18,078,420",2,5,2,7,6,8,20,4,8
241347000,2447000,24,13,47,0,La Haute-Yamaska,500,"99,179,452",35,22,32,63,59,82,123,37,47
241347005,2447005,24,13,47,5,Bromont,43,"5,229,866",3,2,5,6,6,9,9,0,3
241347010,2447010,24,13,47,10,Saint-Alphonse,54,"24,342,033",2,0,2,2,4,2,22,4,16
241347020,2447020,24,13,47,20,Granby,96,"20,827,922",6,4,3,18,13,15,19,7,11
241347035,2447035,24,13,47,35,Shefford,64,"12,845,291",11,7,3,9,4,10,11,4,5
241347040,2447040,24,13,47,40,Saint-Joachim-de-Shefford,87,"9,666,693",1,5,7,12,10,20,22,8,2
241347050,2447050,24,13,47,50,Roxton Pond,82,"16,132,300",5,3,8,7,14,12,17,10,6
241347055,2447055,24,13,47,55,Sainte-CÇcile-de-Milton,74,"10,135,347",7,1,4,9,8,14,23,4,4
241348000,2448000,24,13,48,0,Acton,514,"86,268,644",18,16,35,53,42,72,182,71,25
241348005,2448005,24,13,48,5,BÇthanie,34,"5,421,623",1,0,2,5,3,8,10,4,1
241348015,2448015,24,13,48,15,Roxton,132,"16,088,814",6,10,17,18,13,14,39,9,6
241348020,2448020,24,13,48,20,Sainte-Christine,59,"8,541,401",1,2,5,5,6,8,18,13,1
241348030,2448030,24,13,48,30,Saint-AndrÇ-d'Acton,63,"9,301,798",4,1,4,8,4,6,26,9,1
241348040,2448040,24,13,48,40,Saint-êphrem-d'Upton,81,"15,199,646",2,0,1,5,4,13,38,16,2
241348045,2448045,24,13,48,45,Saint-ThÇodore-d'Acton,68,"12,963,945",2,2,4,4,2,13,24,12,5
241348050,2448050,24,13,48,50,Saint-Nazaire-d'Acton,77,"18,751,417",2,1,2,8,10,10,27,8,9
241353000,2453000,24,13,53,0,Le Bas-Richelieu,381,"52,694,705",16,13,26,46,51,66,100,51,12
241353005,2453005,24,13,53,5,Saint-David,66,"11,126,955",2,1,3,10,5,12,22,7,4
241353015,2453015,24,13,53,15,Saint-AimÇ,63,"10,547,625",1,0,0,4,7,13,24,11,3
241353020,2453020,24,13,53,20,Saint-Robert,54,"5,796,511",3,1,7,6,8,12,9,8,0
241353025,2453025,24,13,53,25,Sainte-Victoire-de-Sorel,39,"5,438,340",2,4,3,4,2,6,8,10,0
241353032,2453032,24,13,53,32,Saint-Ours,42,"6,652,194",1,1,2,4,10,7,6,9,2
241353040,2453040,24,13,53,40,Saint-Roch-de-Richelieu,19,"970,520",3,0,2,2,4,4,4,0,0
241353057,2453057,24,13,53,57,Sorel,27,"2,324,230",2,1,4,5,4,3,5,3,0
241353080,2453080,24,13,53,80,Saint-Michel-d'Yamaska,41,"7,156,933",2,2,3,7,6,3,13,3,2
241353085,2453085,24,13,53,85,Saint-GÇrard-Majella,30,"2,681,397",0,3,2,4,5,6,9,0,1
241354000,2454000,24,13,54,0,Les Maskoutains,"1,375","310,720,370",30,25,53,104,151,221,438,220,133
241354010,2454010,24,13,54,10,Saint-Pie,133,"22,562,533",3,4,2,14,17,25,36,24,8
241354020,2454020,24,13,54,20,Saint-Damase,126,"41,651,845",0,3,4,4,16,19,54,14,12
241354030,2454030,24,13,54,30,Sainte-Marie-Madeleine,66,"12,548,476",1,2,3,2,8,11,21,14,4
241354035,2454035,24,13,54,35,La PrÇsentation,106,"23,358,984",2,2,4,8,14,17,36,11,12
241354040,2454040,24,13,54,40,Saint-Thomas-d'Aquin,57,"11,327,497",0,0,0,8,15,9,12,11,2
241354045,2454045,24,13,54,45,Saint-Hyacinthe,61,"15,853,032",1,0,2,6,7,11,19,8,7
241354060,2454060,24,13,54,60,Saint-Dominique,90,"20,984,001",0,2,5,6,10,14,30,15,8
241354065,2454065,24,13,54,65,Saint-ValÇrien-de-Milton,131,"28,296,885",3,2,12,11,8,17,43,21,14
241354072,2454072,24,13,54,72,Saint-Liboire,103,"17,612,400",6,3,7,12,12,10,26,19,8
241354085,2454085,24,13,54,85,Sainte-Rosalie,61,"12,246,108",3,0,2,5,9,6,16,15,5
241354090,2454090,24,13,54,90,Saint-Simon,57,"13,309,992",2,0,3,6,6,11,12,11,6
241354095,2454095,24,13,54,95,Sainte-HÇläne-de-Bagot,80,"24,551,288",1,0,2,6,5,6,26,20,14
241354100,2454100,24,13,54,100,Saint-Hugues,88,"17,763,836",1,2,4,5,7,22,27,10,10
241354105,2454105,24,13,54,105,Saint-BarnabÇ-Sud,58,"17,123,695",1,0,1,1,1,7,32,6,9
241354110,2454110,24,13,54,110,Saint-Jude,51,"10,683,772",3,2,1,1,6,13,14,5,6
241354115,2454115,24,13,54,115,Saint-Bernard-Partie-Sud,33,"7,625,490",0,1,0,1,2,11,13,2,3
241354120,2454120,24,13,54,120,Saint-Louis,34,"5,502,227",2,1,0,4,4,7,8,7,1
241354125,2454125,24,13,54,125,Saint-Marcel-de-Richelieu,40,"7,718,309",1,1,1,4,4,5,13,7,4
241355000,2455000,24,13,55,0,Rouville,697,"252,924,750",37,19,41,86,71,104,204,80,55
241355010,2455010,24,13,55,10,Saint-Ange-Gardien,123,"123,476,749",4,0,5,11,7,15,32,27,22
241355015,2455015,24,13,55,15,Saint-Paul-d'Abbotsford,124,"61,780,088",15,4,8,21,16,19,27,5,9
241355025,2455025,24,13,55,25,Saint-CÇsaire,106,"20,643,822",2,2,6,8,11,12,36,19,10
241355030,2455030,24,13,55,30,Sainte-Angäle-de-Monnoir,44,"5,697,567",2,2,4,9,1,6,15,2,3
241355035,2455035,24,13,55,35,Saint-Michel-de-Rougemont,96,"11,838,041",6,1,5,6,18,23,28,6,3
241355050,2455050,24,13,55,50,Sainte-Marie-de-Monnoir,47,"8,902,915",0,0,1,8,2,5,17,13,1
241355060,2455060,24,13,55,60,Notre-Dame-de-Bon-Secours,26,"2,627,776",0,2,3,3,2,5,9,2,0
241355065,2455065,24,13,55,65,Saint-Mathias-sur-Richelieu,51,"7,132,581",6,4,5,12,5,2,12,1,4
241355070,2455070,24,13,55,70,Saint-Jean-Baptiste,80,"10,825,211",2,4,4,8,9,17,28,5,3
241356000,2456000,24,13,56,0,Le Haut-Richelieu,717,"150,616,115",22,12,35,71,70,96,224,145,42
241356010,2456010,24,13,56,10,Saint-Georges-de-Clarenceville,37,"5,106,656",2,1,3,4,5,7,8,4,3
241356015,2456015,24,13,56,15,Noyan,27,"8,157,926",0,0,0,1,2,2,10,8,4
241356025,2456025,24,13,56,25,Notre-Dame-du-Mont-Carmel,37,"4,173,607",3,1,3,4,3,9,9,4,1
241356030,2456030,24,13,56,30,Saint-Valentin,29,"5,239,800",0,0,2,1,3,3,12,6,2
241356035,2456035,24,13,56,35,Saint-Paul-de-l'?le-aux-Noix,19,"4,116,109",0,0,0,0,2,4,6,6,1
241356045,2456045,24,13,56,45,Henryville,61,"9,697,423",1,2,2,8,5,6,20,16,1
241356050,2456050,24,13,56,50,Saint-SÇbastien,58,"12,177,777",1,0,3,2,8,6,24,11,3
241356055,2456055,24,13,56,55,Saint-Alexandre,74,"14,072,875",3,1,3,7,5,6,28,18,3
241356060,2456060,24,13,56,60,Sainte-Anne-de-Sabrevois,39,"9,360,206",0,0,0,2,1,6,15,13,2
241356065,2456065,24,13,56,65,Saint-Blaise-sur-Richelieu,42,"7,926,892",0,0,4,4,2,6,13,11,2
241356070,2456070,24,13,56,70,L'Acadie,44,"8,816,571",2,2,0,5,6,4,11,8,6
241356075,2456075,24,13,56,75,Saint-Luc,25,"2,020,687",0,0,1,4,8,4,8,0,0
241356080,2456080,24,13,56,80,Saint-Jean-sur-Richelieu,18,"1,980,273",0,1,0,3,3,3,6,2,0
241356090,2456090,24,13,56,90,Saint-Athanase,47,"6,599,162",0,1,4,6,3,11,13,7,2
241356097,2456097,24,13,56,97,Mont-Saint-GrÇgoire,87,"32,921,886",6,2,9,12,8,9,23,14,4
241356105,2456105,24,13,56,105,Sainte-Brigide-d'Iberville,73,"18,248,265",4,1,1,8,6,10,18,17,8
241357000,2457000,24,13,57,0,La VallÇe-du-Richelieu,429,"54,610,989",18,13,22,64,59,79,119,41,14
241357010,2457010,24,13,57,10,Carignan,43,"4,124,175",1,2,1,13,4,7,10,4,1
241357020,2457020,24,13,57,20,Saint-Basile-le-Grand,29,"6,000,655",0,1,1,10,5,4,3,1,4
241357035,2457035,24,13,57,35,Mont-Saint-Hilaire,48,"5,773,382",6,2,8,9,6,4,6,3,4
241357045,2457045,24,13,57,45,Saint-Mathieu-de-Beloeil,53,"5,180,196",2,4,1,7,8,11,16,3,1
241357050,2457050,24,13,57,50,Saint-Marc-sur-Richelieu,56,"8,032,089",2,3,4,7,4,7,18,10,1
241357057,2457057,24,13,57,57,Saint-Charles-sur-Richelieu,58,"6,489,677",4,0,2,3,9,14,22,3,1
241357070,2457070,24,13,57,70,Saint-Denis,74,"12,514,674",0,0,0,3,15,17,26,11,2
241357075,2457075,24,13,57,75,Saint-Antoine-sur-Richelieu,68,"6,496,141",3,1,5,12,8,15,18,6,0
