AREAID,SGC,PROV,CAR,CD,CCS,AREANAME,TOTAL,FRMSIZE_1,FRMSIZE_2,FRMSIZE_3,FRMSIZE_4,FRMSIZE_5,FRMSIZE_6,FRMSIZE_7,FRMSIZE_8,FRMSIZE_9,FRMSIZE_10,FRMSIZE_11,FRMSIZE_12,FRMSIZE_13,FRMSIZE_14
241088045,2488045,24,10,88,45,La Motte,49,2,1,4,3,4,8,9,6,6,3,2,1,0,0
241088055,2488055,24,10,88,55,Amos,39,2,1,3,1,7,7,6,7,4,0,1,0,0,0
241088085,2488085,24,10,88,85,Sainte-Gertrude-Manneville,49,0,2,5,1,1,9,11,7,11,2,0,0,0,0
241088904,2488904,24,10,88,904,Lac-Chicobi,29,1,0,4,2,1,6,7,2,3,2,0,1,0,0
241089000,2489000,24,10,89,0,VallÇe-de-l'Or,49,3,2,4,1,3,9,9,10,6,2,0,0,0,0
241089030,2489030,24,10,89,30,Vassan,25,1,1,2,1,3,5,4,4,4,0,0,0,0,0
241089045,2489045,24,10,89,45,Senneterre,24,2,1,2,0,0,4,5,6,2,2,0,0,0,0
241100000,2400000,24,11,0,0,GaspÇsie--?les-de-la-Madeleine,331,22,42,39,27,30,72,45,26,19,5,3,0,0,1
241101000,2401000,24,11,1,0,Les ?les-de-la-Madeleine,22,3,6,5,3,0,2,0,0,2,1,0,0,0,0
241101010,2401010,24,11,1,10,L'?le-du-Havre-Aubert,22,3,6,5,3,0,2,0,0,2,1,0,0,0,0
241102000,2402000,24,11,2,0,Pabok,28,1,6,4,1,3,7,4,1,0,1,0,0,0,0
241102050,2402050,24,11,2,50,Port-Daniel,28,1,6,4,1,3,7,4,1,0,1,0,0,0,0
241103000,2403000,24,11,3,0,La Cìte-de-GaspÇ,21,5,8,2,4,0,0,1,0,0,0,0,0,0,1
241103005,2403005,24,11,3,5,GaspÇ,21,5,8,2,4,0,0,1,0,0,0,0,0,0,1
241104000,2404000,24,11,4,0,Denis-Riverin,34,3,4,3,3,4,7,5,1,4,0,0,0,0,0
241104045,2404045,24,11,4,45,Cap-Chat,34,3,4,3,3,4,7,5,1,4,0,0,0,0,0
241105000,2405000,24,11,5,0,Bonaventure,137,7,13,15,11,18,33,25,9,4,1,1,0,0,0
241105010,2405010,24,11,5,10,Shigawake,27,0,4,4,4,3,7,2,2,1,0,0,0,0,0
241105045,2405045,24,11,5,45,Bonaventure,31,1,2,7,1,5,5,7,2,1,0,0,0,0,0
241105060,2405060,24,11,5,60,Caplan,16,1,0,0,0,4,6,3,1,1,0,0,0,0,0
241105065,2405065,24,11,5,65,Saint-Alphonse,30,1,5,2,1,2,6,10,2,0,0,1,0,0,0
241105070,2405070,24,11,5,70,New Richmond,33,4,2,2,5,4,9,3,2,1,1,0,0,0,0
241106000,2406000,24,11,6,0,Avignon,89,3,5,10,5,5,23,10,15,9,2,2,0,0,0
241106010,2406010,24,11,6,10,Carleton,21,3,2,1,0,1,7,1,3,2,1,0,0,0,0
241106020,2406020,24,11,6,20,Nouvelle,19,0,0,5,0,1,6,3,2,2,0,0,0,0,0
241106040,2406040,24,11,6,40,Saint-AndrÇ-de-Restigouche,20,0,2,3,2,1,3,4,0,3,1,1,0,0,0
241106050,2406050,24,11,6,50,Saint-Alexis-de-MatapÇdia,29,0,1,1,3,2,7,2,10,2,0,1,0,0,0
241200000,2400000,24,12,0,0,Chaudiäre-Appalaches,"6,633",287,"1,111","1,371","1,018","1,033","1,219",395,120,56,16,2,2,1,2
241217000,2417000,24,12,17,0,L'Islet,637,28,126,115,71,97,118,50,20,9,3,0,0,0,0
241217010,2417010,24,12,17,10,Saint-Pamphile,49,1,5,5,10,5,14,8,1,0,0,0,0,0,0
241217015,2417015,24,12,17,15,Saint-Adalbert,59,0,10,14,3,11,11,4,3,2,1,0,0,0,0
241217020,2417020,24,12,17,20,Saint-Marcel,49,2,8,4,3,3,17,8,2,0,2,0,0,0,0
241217025,2417025,24,12,17,25,Sainte-FÇlicitÇ,19,1,3,6,0,4,1,3,1,0,0,0,0,0,0
241217030,2417030,24,12,17,30,Sainte-PerpÇtue,79,2,22,20,7,11,6,6,3,2,0,0,0,0,0
241217040,2417040,24,12,17,40,Saint-Damase-de-l'Islet,39,5,12,6,0,11,2,1,1,1,0,0,0,0,0
241217045,2417045,24,12,17,45,Saint-Cyrille-de-Lessard,29,2,6,3,5,2,5,0,4,2,0,0,0,0,0
241217050,2417050,24,12,17,50,Saint-Eugäne,40,2,13,10,2,8,2,3,0,0,0,0,0,0,0
241217055,2417055,24,12,17,55,Saint-Aubert,57,1,10,14,10,8,13,1,0,0,0,0,0,0,0
241217060,2417060,24,12,17,60,Sainte-Louise,48,3,7,7,9,5,12,5,0,0,0,0,0,0,0
241217065,2417065,24,12,17,65,Saint-Roch-des-Aulnaies,34,2,4,4,5,4,11,2,2,0,0,0,0,0,0
241217070,2417070,24,12,17,70,Saint-Jean-Port-Joli,80,4,18,14,10,15,10,7,2,0,0,0,0,0,0
241217080,2417080,24,12,17,80,L'Islet-sur-Mer,55,3,8,8,7,10,14,2,1,2,0,0,0,0,0
241218000,2418000,24,12,18,0,Montmagny,394,9,60,68,70,71,69,24,17,4,2,0,0,0,0
241218015,2418015,24,12,18,15,Saint-Fabien-de-Panet,37,1,4,12,4,3,4,1,6,2,0,0,0,0,0
241218020,2418020,24,12,18,20,Sainte-Lucie-de-Beauregard,20,0,2,6,1,3,4,1,3,0,0,0,0,0,0
241218025,2418025,24,12,18,25,Sainte-Apolline-de-Patton,30,0,6,9,5,4,4,1,1,0,0,0,0,0,0
241218030,2418030,24,12,18,30,Saint-Paul-de-Montminy,21,1,3,1,2,6,3,4,1,0,0,0,0,0,0
241218040,2418040,24,12,18,40,Notre-Dame-du-Rosaire,18,1,2,5,2,3,3,1,0,0,1,0,0,0,0
241218045,2418045,24,12,18,45,Cap-Saint-Ignace,70,3,16,11,8,13,10,8,1,0,0,0,0,0,0
241218050,2418050,24,12,18,50,Montmagny,70,1,12,14,16,15,9,0,1,1,1,0,0,0,0
241218055,2418055,24,12,18,55,Saint-Pierre-de-la-Riviäre-du-Sud,35,0,2,0,10,7,11,3,1,1,0,0,0,0,0
241218060,2418060,24,12,18,60,Saint-Franáois-de-la-Riviäre-du-Sud,93,2,13,10,22,17,21,5,3,0,0,0,0,0,0
241219000,2419000,24,12,19,0,Bellechasse,"1,038",46,164,227,191,177,174,45,7,6,1,0,0,0,0
241219005,2419005,24,12,19,5,Saint-PhilÇmon,24,0,1,3,6,2,5,6,0,0,1,0,0,0,0
241219010,2419010,24,12,19,10,Notre-Dame-Auxiliatrice-de-Buckland,35,2,5,10,4,6,3,4,1,0,0,0,0,0,0
241219015,2419015,24,12,19,15,Saint-Nazaire-de-Dorchester,35,0,5,5,5,4,13,1,2,0,0,0,0,0,0
241219020,2419020,24,12,19,20,Saint-LÇon-de-Standon,58,0,9,15,6,8,13,5,1,1,0,0,0,0,0
241219025,2419025,24,12,19,25,Saint-Malachie,64,3,10,18,8,15,8,2,0,0,0,0,0,0,0
241219037,2419037,24,12,19,37,Armagh,43,1,6,8,4,5,14,2,1,2,0,0,0,0,0
241219045,2419045,24,12,19,45,Saint-NÇrÇe,31,1,5,8,5,5,4,2,1,0,0,0,0,0,0
241219050,2419050,24,12,19,50,Saint-Lazare-de-Bellechasse,60,1,7,14,13,14,9,1,0,1,0,0,0,0,0
241219055,2419055,24,12,19,55,Sainte-Claire,85,4,15,19,17,15,10,4,0,1,0,0,0,0,0
241219065,2419065,24,12,19,65,Saint-Anselme,81,2,13,22,11,9,20,4,0,0,0,0,0,0,0
241219070,2419070,24,12,19,70,Honfleur,79,5,16,12,21,15,8,2,0,0,0,0,0,0,0
241219075,2419075,24,12,19,75,Saint-Gervais,119,4,21,27,21,23,21,1,0,1,0,0,0,0,0
241219082,2419082,24,12,19,82,Saint-Raphaâl,52,4,11,18,6,5,7,1,0,0,0,0,0,0,0
241219090,2419090,24,12,19,90,La Durantaye,42,3,11,9,9,3,6,1,0,0,0,0,0,0,0
241219097,2419097,24,12,19,97,Saint-Charles-de-Bellechasse,97,6,13,20,27,16,11,4,0,0,0,0,0,0,0
241219105,2419105,24,12,19,105,Saint-êtienne-de-Beaumont,26,1,2,7,3,7,4,1,1,0,0,0,0,0,0
241219110,2419110,24,12,19,110,Saint-Michel-de-Bellechasse,58,6,8,7,9,14,10,4,0,0,0,0,0,0,0
241219117,2419117,24,12,19,117,Saint-Vallier,49,3,6,5,16,11,8,0,0,0,0,0,0,0,0
241224000,2424000,24,12,24,0,Desjardins,196,15,42,57,21,24,27,6,1,1,1,0,1,0,0
241224005,2424005,24,12,24,5,Saint-Henri,125,9,20,35,15,19,18,5,1,1,1,0,1,0,0
241224010,2424010,24,12,24,10,Pintendre,41,3,13,11,2,3,8,1,0,0,0,0,0,0,0
241224015,2424015,24,12,24,15,Saint-Joseph-de-la-Pointe-de-LÇvy,30,3,9,11,4,2,1,0,0,0,0,0,0,0,0
241225000,2425000,24,12,25,0,Les Chutes-de-la-Chaudiäre,180,8,34,51,41,18,17,9,0,1,0,0,0,1,0
241225005,2425005,24,12,25,5,Saint-Lambert-de-Lauzon,58,2,7,21,13,9,4,2,0,0,0,0,0,0,0
241225010,2425010,24,12,25,10,Saint-êtienne-de-Lauzon,20,1,5,4,5,0,2,3,0,0,0,0,0,0,0
241225020,2425020,24,12,25,20,Saint-Jean-Chrysostome,33,0,7,8,10,2,3,3,0,0,0,0,0,0,0
241225043,2425043,24,12,25,43,Berniäres-Saint-Nicolas,69,5,15,18,13,7,8,1,0,1,0,0,0,1,0
241226000,2426000,24,12,26,0,La Nouvelle-Beauce,802,48,131,193,129,133,130,27,5,4,2,0,0,0,0
241226005,2426005,24,12,26,5,Saint-êdouard-de-Frampton,85,3,20,18,6,14,18,4,2,0,0,0,0,0,0
241226010,2426010,24,12,26,10,Saints-Anges,75,6,11,9,10,24,12,3,0,0,0,0,0,0,0
241226022,2426022,24,12,26,22,Saint-ElzÇar,91,9,18,16,12,13,20,2,0,1,0,0,0,0,0
241226030,2426030,24,12,26,30,Sainte-Marie,106,4,19,26,17,18,18,4,0,0,0,0,0,0,0
241226035,2426035,24,12,26,35,Sainte-Marguerite,92,3,14,21,15,20,16,2,0,0,1,0,0,0,0
241226040,2426040,24,12,26,40,Sainte-HÇnÇdine,74,4,16,16,19,8,8,2,1,0,0,0,0,0,0
241226048,2426048,24,12,26,48,Scott,19,0,2,5,3,3,6,0,0,0,0,0,0,0,0
241226055,2426055,24,12,26,55,Saint-Bernard,140,12,14,41,35,18,12,3,2,2,1,0,0,0,0
241226063,2426063,24,12,26,63,Saint-Isidore,120,7,17,41,12,15,20,7,0,1,0,0,0,0,0
241227000,2427000,24,12,27,0,Robert-Cliche,537,27,82,94,103,90,107,21,6,6,1,0,0,0,0
241227010,2427010,24,12,27,10,Saint-Victor-de-Tring,120,2,28,24,19,19,21,5,0,2,0,0,0,0,0
241227015,2427015,24,12,27,15,Saint-Alfred,17,1,6,2,3,1,3,1,0,0,0,0,0,0,0
241227020,2427020,24,12,27,20,Saint-Franáois-Ouest,26,0,2,3,7,4,8,1,1,0,0,0,0,0,0
241227030,2427030,24,12,27,30,Saint-Franáois-de-Beauce,35,4,9,6,6,2,7,1,0,0,0,0,0,0,0
241227035,2427035,24,12,27,35,Saint-Odilon-de-Cranbourne,68,6,4,6,11,14,14,6,3,3,1,0,0,0,0
241227040,2427040,24,12,27,40,Saint-Joseph-de-Beauce,71,4,9,7,18,12,16,5,0,0,0,0,0,0,0
241227050,2427050,24,12,27,50,Saint-Joseph-des-êrables,39,1,1,5,13,8,10,1,0,0,0,0,0,0,0
241227055,2427055,24,12,27,55,Saint-Jules,48,0,10,8,5,13,10,0,1,1,0,0,0,0,0
241227065,2427065,24,12,27,65,Saint-FrÇdÇric,84,5,11,25,15,14,12,1,1,0,0,0,0,0,0
241227070,2427070,24,12,27,70,Saint-SÇverin,29,4,2,8,6,3,6,0,0,0,0,0,0,0,0
241228000,2428000,24,12,28,0,Les Etchemins,356,6,59,111,42,39,60,28,8,2,1,0,0,0,0
241228005,2428005,24,12,28,5,Saint-Zacharie,74,0,18,25,10,10,7,4,0,0,0,0,0,0,0
241228015,2428015,24,12,28,15,Sainte-AurÇlie,21,0,4,9,1,3,4,0,0,0,0,0,0,0,0
241228020,2428020,24,12,28,20,Saint-Prosper,56,2,9,18,9,2,7,8,1,0,0,0,0,0,0
241228025,2428025,24,12,28,25,Saint-Benjamin,25,1,6,6,3,2,6,0,1,0,0,0,0,0,0
241228030,2428030,24,12,28,30,Sainte-Rose-de-Watford,29,1,3,7,3,7,6,1,1,0,0,0,0,0,0
241228035,2428035,24,12,28,35,Saint-Louis-de-Gonzague,35,0,7,16,4,6,1,1,0,0,0,0,0,0,0
241228040,2428040,24,12,28,40,Saint-Cyprien,19,0,1,9,1,0,4,3,0,1,0,0,0,0,0
241228045,2428045,24,12,28,45,Sainte-Justine,27,0,4,6,3,3,8,2,1,0,0,0,0,0,0
241228055,2428055,24,12,28,55,Sainte-Germaine-du-Lac-Etchemin,27,0,2,7,5,2,7,4,0,0,0,0,0,0,0
241228070,2428070,24,12,28,70,Saint-Camille-de-Lellis,21,2,1,6,2,1,3,2,2,1,1,0,0,0,0
241228075,2428075,24,12,28,75,Saint-Magloire-de-Bellechasse,22,0,4,2,1,3,7,3,2,0,0,0,0,0,0
241229000,2429000,24,12,29,0,Beauce-Sartigan,715,33,142,136,98,91,136,53,17,9,0,0,0,0,0
241229005,2429005,24,12,29,5,Saint-ThÇophile,43,2,6,15,5,4,10,1,0,0,0,0,0,0,0
241229015,2429015,24,12,29,15,Saint-GÇdÇon,40,4,3,4,7,6,10,5,1,0,0,0,0,0,0
241229020,2429020,24,12,29,20,Saint-Hilaire-de-Dorset,27,0,11,4,1,1,8,2,0,0,0,0,0,0,0
241229025,2429025,24,12,29,25,Saint-êvariste-de-Forsyth,62,1,10,13,3,9,16,8,1,1,0,0,0,0,0
241229040,2429040,24,12,29,40,Saint-HonorÇ,118,4,21,22,11,20,21,9,6,4,0,0,0,0,0
241229045,2429045,24,12,29,45,Saint-Martin,45,2,3,7,4,6,10,8,4,1,0,0,0,0,0
241229057,2429057,24,12,29,57,Saint-Cìme-Liniäre,49,1,10,12,4,8,12,1,1,0,0,0,0,0,0
241229065,2429065,24,12,29,65,Saint-Philibert,20,0,4,6,5,1,2,1,1,0,0,0,0,0,0
241229070,2429070,24,12,29,70,Saint-Georges-Est,38,3,2,6,10,6,7,2,1,1,0,0,0,0,0
241229085,2429085,24,12,29,85,Aubert-Gallion,21,2,3,3,3,2,4,3,0,1,0,0,0,0,0
241229090,2429090,24,12,29,90,Saint-Jean-de-la-Lande,43,3,13,6,8,5,5,2,1,0,0,0,0,0,0
241229100,2429100,24,12,29,100,Saint-Benoåt-Labre,76,4,27,15,14,8,7,1,0,0,0,0,0,0,0
241229115,2429115,24,12,29,115,Saint-êphrem-de-Beauce,110,7,22,19,18,13,20,9,1,1,0,0,0,0,0
241229125,2429125,24,12,29,125,Saint-Simon-les-Mines,23,0,7,4,5,2,4,1,0,0,0,0,0,0,0
241231000,2431000,24,12,31,0,L'Amiante,825,26,134,147,99,129,178,73,25,7,3,1,1,0,2
241231010,2431010,24,12,31,10,Garthby,26,2,2,4,5,5,4,4,0,0,0,0,0,0,0
241231020,2431020,24,12,31,20,Disraâli,53,5,4,7,8,12,10,1,2,2,0,0,1,0,1
241231030,2431030,24,12,31,30,Saint-Fortunat,31,1,4,3,2,3,12,3,2,0,1,0,0,0,0
241231035,2431035,24,12,31,35,Saint-Julien,36,2,5,4,3,6,9,7,0,0,0,0,0,0,0
241231040,2431040,24,12,31,40,Irlande,74,1,15,12,12,13,11,8,1,0,0,0,0,0,1
241231050,2431050,24,12,31,50,Sainte-Praxäde,20,0,2,2,2,6,3,4,1,0,0,0,0,0,0
241231055,2431055,24,12,31,55,Saint-MÇthode-de-Frontenac,67,4,13,17,3,9,13,6,1,0,0,1,0,0,0
241231060,2431060,24,12,31,60,Sainte-Clotilde-de-Beauce,51,0,13,13,5,5,13,2,0,0,0,0,0,0,0
241231070,2431070,24,12,31,70,SacrÇ-Coeur-de-Marie-Partie-Sud,45,1,8,9,8,4,12,3,0,0,0,0,0,0,0
241231080,2431080,24,12,31,80,Thetford-Partie-Sud,36,0,9,9,6,8,3,1,0,0,0,0,0,0,0
241231095,2431095,24,12,31,95,Saint-Adrien-d'Irlande,35,1,1,6,3,8,12,3,1,0,0,0,0,0,0
241231100,2431100,24,12,31,100,Saint-Jean-de-BrÇbeuf,49,1,4,7,5,7,12,5,4,3,1,0,0,0,0
241231105,2431105,24,12,31,105,Kinnear's Mills,46,2,8,10,3,6,8,4,3,2,0,0,0,0,0
241231110,2431110,24,12,31,110,Pontbriand,36,3,5,7,6,5,5,3,2,0,0,0,0,0,0
241231130,2431130,24,12,31,130,SacrÇ-Coeur-de-JÇsus,75,1,15,14,12,11,15,7,0,0,0,0,0,0,0
241231135,2431135,24,12,31,135,Saint-Pierre-de-Broughton,76,1,16,14,5,7,21,6,6,0,0,0,0,0,0
241231140,2431140,24,12,31,140,Saint-Jacques-de-Leeds,69,1,10,9,11,14,15,6,2,0,1,0,0,0,0
241233000,2433000,24,12,33,0,Lotbiniäre,953,41,137,172,153,164,203,59,14,7,2,1,0,0,0
241233010,2433010,24,12,33,10,Saint-Sylvestre,93,0,15,21,18,14,16,8,1,0,0,0,0,0,0
241233020,2433020,24,12,33,20,Sainte-Agathe,89,0,9,17,10,12,27,9,2,1,1,1,0,0,0
241233025,2433025,24,12,33,25,Saint-Patrice-de-Beaurivage,76,4,11,14,16,14,13,3,1,0,0,0,0,0,0
241233030,2433030,24,12,33,30,Saint-Narcisse-de-Beaurivage,96,14,12,29,13,16,11,1,0,0,0,0,0,0,0
241233035,2433035,24,12,33,35,Saint-Gilles,51,4,9,6,7,9,13,2,1,0,0,0,0,0,0
241233040,2433040,24,12,33,40,Saint-Octave-de-Dosquet,25,1,1,5,2,4,6,4,1,1,0,0,0,0,0
241233045,2433045,24,12,33,45,Saint-Agapit,53,2,5,8,10,14,12,1,1,0,0,0,0,0,0
241233055,2433055,24,12,33,55,Saint-Flavien,69,1,11,8,16,11,17,2,3,0,0,0,0,0,0
241233065,2433065,24,12,33,65,Saint-Janvier-de-Joly,29,1,1,3,6,4,9,2,2,1,0,0,0,0,0
241233070,2433070,24,12,33,70,Val-Alain,16,1,1,3,1,0,6,3,1,0,0,0,0,0,0
241233075,2433075,24,12,33,75,Sainte-EmmÇlie,44,0,3,10,4,10,12,2,1,2,0,0,0,0,0
241233080,2433080,24,12,33,80,Saint-êdouard-de-Lotbiniäre,66,2,14,8,10,10,12,8,0,1,1,0,0,0,0
241233085,2433085,24,12,33,85,Notre-Dame-du-SacrÇ-Coeur-d'Issoudun,43,0,3,11,7,8,10,4,0,0,0,0,0,0,0
241233090,2433090,24,12,33,90,Saint-Apollinaire,46,4,17,4,5,9,5,2,0,0,0,0,0,0,0
241233095,2433095,24,12,33,95,Saint-Antoine-de-Tilly,48,2,12,12,8,6,7,1,0,0,0,0,0,0,0
241233105,2433105,24,12,33,105,Sainte-Croix,54,4,6,8,10,11,13,1,0,1,0,0,0,0,0
241233115,2433115,24,12,33,115,Lotbiniäre,55,1,7,5,10,12,14,6,0,0,0,0,0,0,0
241300000,2400000,24,13,0,0,MontÇrÇgie,"8,612",613,"1,676","1,693","1,109","1,072","1,439",529,235,164,55,19,2,1,5
241346000,2446000,24,13,46,0,Brome-Missisquoi,870,46,140,160,127,115,180,67,15,14,2,2,0,0,2
241346010,2446010,24,13,46,10,Frelighsburg,57,3,8,10,13,4,10,6,1,1,0,1,0,0,0
241346020,2446020,24,13,46,20,Saint-Armand,61,1,9,9,10,9,17,5,1,0,0,0,0,0,0
241346025,2446025,24,13,46,25,Saint-Pierre-de-VÇronne-Ö-Pike-River,53,4,7,3,4,7,19,6,0,2,0,1,0,0,0
241346040,2446040,24,13,46,40,Bedford,33,3,11,4,3,3,4,1,2,2,0,0,0,0,0
241346045,2446045,24,13,46,45,Stanbridge,44,2,6,11,4,7,9,4,0,1,0,0,0,0,0
241346050,2446050,24,13,46,50,Dunham,166,8,22,35,23,23,42,7,2,2,1,0,0,0,1
241346060,2446060,24,13,46,60,Sutton,68,4,14,12,10,11,9,6,1,1,0,0,0,0,0
241346065,2446065,24,13,46,65,Bolton-Ouest,30,2,2,4,5,6,4,5,1,0,0,0,0,0,1
241346075,2446075,24,13,46,75,Lac-Brome,88,6,20,16,10,10,17,7,2,0,0,0,0,0,0
241346090,2446090,24,13,46,90,Brigham,67,3,13,16,10,10,11,2,0,1,1,0,0,0,0
241346095,2446095,24,13,46,95,Saint-Ignace-de-Stanbridge,53,6,6,10,4,5,10,10,0,2,0,0,0,0,0
241346100,2446100,24,13,46,100,Notre-Dame-de-Stanbridge,37,2,2,7,12,4,8,1,1,0,0,0,0,0,0
241346105,2446105,24,13,46,105,Sainte-Sabine,51,1,10,7,11,9,7,2,3,1,0,0,0,0,0
241346110,2446110,24,13,46,110,Rainville,62,1,10,16,8,7,13,5,1,1,0,0,0,0,0
241347000,2447000,24,13,47,0,La Haute-Yamaska,500,36,101,92,71,80,83,23,7,7,0,0,0,0,0
241347005,2447005,24,13,47,5,Bromont,43,1,9,11,6,9,2,4,0,1,0,0,0,0,0
241347010,2447010,24,13,47,10,Saint-Alphonse,54,5,12,11,7,6,7,4,0,2,0,0,0,0,0
241347020,2447020,24,13,47,20,Granby,96,10,16,24,12,15,15,1,2,1,0,0,0,0,0
241347035,2447035,24,13,47,35,Shefford,64,3,16,7,8,8,12,6,2,2,0,0,0,0,0
241347040,2447040,24,13,47,40,Saint-Joachim-de-Shefford,87,3,14,14,13,16,21,5,1,0,0,0,0,0,0
241347050,2447050,24,13,47,50,Roxton Pond,82,5,19,14,12,15,14,2,0,1,0,0,0,0,0
241347055,2447055,24,13,47,55,Sainte-CÇcile-de-Milton,74,9,15,11,13,11,12,1,2,0,0,0,0,0,0
241348000,2448000,24,13,48,0,Acton,514,35,82,95,70,83,104,27,13,4,1,0,0,0,0
241348005,2448005,24,13,48,5,BÇthanie,34,1,6,4,5,9,7,1,1,0,0,0,0,0,0
241348015,2448015,24,13,48,15,Roxton,132,7,25,33,11,20,27,7,2,0,0,0,0,0,0
241348020,2448020,24,13,48,20,Sainte-Christine,59,2,9,10,6,9,18,2,2,1,0,0,0,0,0
241348030,2448030,24,13,48,30,Saint-AndrÇ-d'Acton,63,5,12,9,6,9,12,8,1,1,0,0,0,0,0
241348040,2448040,24,13,48,40,Saint-êphrem-d'Upton,81,5,10,13,17,14,17,4,1,0,0,0,0,0,0
241348045,2448045,24,13,48,45,Saint-ThÇodore-d'Acton,68,9,9,7,12,11,10,4,4,2,0,0,0,0,0
241348050,2448050,24,13,48,50,Saint-Nazaire-d'Acton,77,6,11,19,13,11,13,1,2,0,1,0,0,0,0
241353000,2453000,24,13,53,0,Le Bas-Richelieu,381,23,75,71,48,49,53,25,19,11,2,3,1,0,1
241353005,2453005,24,13,53,5,Saint-David,66,7,9,8,10,9,9,5,6,2,0,0,1,0,0
241353015,2453015,24,13,53,15,Saint-AimÇ,63,5,9,16,7,5,13,4,1,3,0,0,0,0,0
241353020,2453020,24,13,53,20,Saint-Robert,54,1,12,13,10,6,5,4,3,0,0,0,0,0,0
241353025,2453025,24,13,53,25,Sainte-Victoire-de-Sorel,39,1,11,4,4,7,3,3,5,1,0,0,0,0,0
241353032,2453032,24,13,53,32,Saint-Ours,42,0,7,9,5,8,3,4,3,1,1,1,0,0,0
241353040,2453040,24,13,53,40,Saint-Roch-de-Richelieu,19,2,5,2,1,1,5,1,0,2,0,0,0,0,0
241353057,2453057,24,13,53,57,Sorel,27,3,7,5,1,2,5,1,1,2,0,0,0,0,0
241353080,2453080,24,13,53,80,Saint-Michel-d'Yamaska,41,2,12,5,5,5,8,1,0,0,1,1,0,0,1
241353085,2453085,24,13,53,85,Saint-GÇrard-Majella,30,2,3,9,5,6,2,2,0,0,0,1,0,0,0
241354000,2454000,24,13,54,0,Les Maskoutains,"1,375",130,238,263,182,179,216,86,43,22,13,3,0,0,0
241354010,2454010,24,13,54,10,Saint-Pie,133,15,27,29,13,22,17,3,3,2,1,1,0,0,0
241354020,2454020,24,13,54,20,Saint-Damase,126,5,22,28,24,16,22,8,0,1,0,0,0,0,0
241354030,2454030,24,13,54,30,Sainte-Marie-Madeleine,66,7,14,13,6,10,10,3,1,2,0,0,0,0,0
241354035,2454035,24,13,54,35,La PrÇsentation,106,9,23,18,11,10,21,7,3,2,2,0,0,0,0
241354040,2454040,24,13,54,40,Saint-Thomas-d'Aquin,57,6,12,15,5,6,6,4,2,1,0,0,0,0,0
241354045,2454045,24,13,54,45,Saint-Hyacinthe,61,5,11,14,10,7,6,3,3,2,0,0,0,0,0
241354060,2454060,24,13,54,60,Saint-Dominique,90,11,16,23,13,11,9,4,2,1,0,0,0,0,0
241354065,2454065,24,13,54,65,Saint-ValÇrien-de-Milton,131,10,22,24,19,20,25,7,2,1,0,1,0,0,0
241354072,2454072,24,13,54,72,Saint-Liboire,103,19,23,16,12,10,14,3,5,1,0,0,0,0,0
241354085,2454085,24,13,54,85,Sainte-Rosalie,61,9,11,7,10,7,9,5,2,0,1,0,0,0,0
241354090,2454090,24,13,54,90,Saint-Simon,57,4,5,12,11,5,10,5,4,1,0,0,0,0,0
241354095,2454095,24,13,54,95,Sainte-HÇläne-de-Bagot,80,11,10,14,8,10,12,8,4,3,0,0,0,0,0
241354100,2454100,24,13,54,100,Saint-Hugues,88,8,13,22,10,15,10,6,2,0,2,0,0,0,0
241354105,2454105,24,13,54,105,Saint-BarnabÇ-Sud,58,1,4,9,6,14,15,5,2,1,1,0,0,0,0
241354110,2454110,24,13,54,110,Saint-Jude,51,4,11,7,8,5,7,5,0,2,2,0,0,0,0
241354115,2454115,24,13,54,115,Saint-Bernard-Partie-Sud,33,0,5,4,4,5,10,1,0,0,3,1,0,0,0
241354120,2454120,24,13,54,120,Saint-Louis,34,4,5,3,7,2,7,1,3,2,0,0,0,0,0
241354125,2454125,24,13,54,125,Saint-Marcel-de-Richelieu,40,2,4,5,5,4,6,8,5,0,1,0,0,0,0
241355000,2455000,24,13,55,0,Rouville,697,78,195,150,72,67,94,17,13,9,1,1,0,0,0
241355010,2455010,24,13,55,10,Saint-Ange-Gardien,123,19,21,26,21,11,19,1,4,0,1,0,0,0,0
241355015,2455015,24,13,55,15,Saint-Paul-d'Abbotsford,124,15,53,25,19,6,5,0,0,0,0,1,0,0,0
241355025,2455025,24,13,55,25,Saint-CÇsaire,106,10,24,24,7,13,17,6,1,4,0,0,0,0,0
241355030,2455030,24,13,55,30,Sainte-Angäle-de-Monnoir,44,3,8,14,3,9,5,1,1,0,0,0,0,0,0
241355035,2455035,24,13,55,35,Saint-Michel-de-Rougemont,96,11,46,24,4,4,6,1,0,0,0,0,0,0,0
241355050,2455050,24,13,55,50,Sainte-Marie-de-Monnoir,47,5,4,3,4,8,15,3,2,3,0,0,0,0,0
241355060,2455060,24,13,55,60,Notre-Dame-de-Bon-Secours,26,1,3,4,5,3,7,2,1,0,0,0,0,0,0
241355065,2455065,24,13,55,65,Saint-Mathias-sur-Richelieu,51,4,14,14,1,5,9,3,0,1,0,0,0,0,0
241355070,2455070,24,13,55,70,Saint-Jean-Baptiste,80,10,22,16,8,8,11,0,4,1,0,0,0,0,0
241356000,2456000,24,13,56,0,Le Haut-Richelieu,717,57,98,123,87,84,142,68,25,25,5,2,0,1,0
241356010,2456010,24,13,56,10,Saint-Georges-de-Clarenceville,37,2,4,6,5,4,10,3,0,2,1,0,0,0,0
