AREAID,SGC,PROV,CAR,CD,CCS,AREANAME,TFAREA,NTOTFTR,TOTFTR,TOTFBR,TOTFNB,TOTTFT,ETOTTFT,NAPPLETR,APPLETR,APPLEBR,APPLENB,APPLETA,EAPPLETA,NPEARTR,PEARTR,PEARBR,PEARNB,PEARTA,EPEARTA,NPLUMTR,PLUMTR,PLUMBR,PLUMNB,PLUMTA,EPLUMTA,NSWCHTR,SWCHTR,SWCHBR,SWCHNB,SWCHTA,ESWCHTA,NSRCHTR,SRCHTR,SRCHBR,SRCHNB,SRCHTA,ESRCHTA,NPECHTR,PECHTR,PECHBR,PECHNB,PECHTA,EPECHTA,NAPCTTR,APCTTR,APCTBR,APCTNB,APCTTA,EAPCTTA,NOTREETR,OTREETR,OTREEBR,OTREENB,OTREETA,EOTREETA
240530050,2430050,24,5,30,50,Sainte-CÇcile-de-Whitton,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240530055,2430055,24,5,30,55,Audet,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240530070,2430070,24,5,30,70,Saint-Robert-Bellarmin,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240530075,2430075,24,5,30,75,Gayhurst-Partie-Sud-Est,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240530080,2430080,24,5,30,80,Lac-Drolet,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240530085,2430085,24,5,30,85,Saint-SÇbastien,54,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240530090,2430090,24,5,30,90,Courcelles,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240530095,2430095,24,5,30,95,Lambton,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240530100,2430100,24,5,30,100,Saint-Romain,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240530105,2430105,24,5,30,105,Stornoway,41,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240530110,2430110,24,5,30,110,Stratford,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240540000,2440000,24,5,40,0,Asbestos,298,3,x,x,x,x,x,3,x,x,x,x,x,0,0,0,0,0,0,2,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240540005,2440005,24,5,40,5,Saint-Joseph-de-Ham-Sud,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240540010,2440010,24,5,40,10,Saint-Adrien,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240540017,2440017,24,5,40,17,Wotton,78,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240540025,2440025,24,5,40,25,Saint-Camille,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240540032,2440032,24,5,40,32,Saint-Georges-de-Windsor,55,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240540050,2440050,24,5,40,50,Shipton,77,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240541000,2441000,24,5,41,0,Le Haut-Saint-Franáois,624,9,x,x,x,28,11,9,x,x,x,x,x,2,x,x,x,x,x,2,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240541005,2441005,24,5,41,5,Saint-Malo,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240541010,2441010,24,5,41,10,Clifton-Partie-Est,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240541015,2441015,24,5,41,15,Saint-Isidore-d'Auckland,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240541030,2441030,24,5,41,30,Ditton,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240541035,2441035,24,5,41,35,Newport,45,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240541050,2441050,24,5,41,50,Eaton,173,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240541055,2441055,24,5,41,55,Ascot Corner,31,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240541065,2441065,24,5,41,65,Westbury,34,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240541070,2441070,24,5,41,70,Bury,54,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240541085,2441085,24,5,41,85,Lingwick,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240541105,2441105,24,5,41,105,Weedon,53,2,x,x,x,x,x,2,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240541117,2441117,24,5,41,117,Dudswell,53,2,x,x,x,x,x,2,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240542000,2442000,24,5,42,0,Le Val-Saint-Franáois,576,10,"10,299","6,306","3,993",49,20,10,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240542005,2442005,24,5,42,5,Stoke,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240542015,2442015,24,5,42,15,Brompton,58,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240542020,2442020,24,5,42,20,Saint-Franáois-Xavier-de-Brompton,51,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240542032,2442032,24,5,42,32,Racine,39,2,x,x,x,x,x,2,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240542040,2442040,24,5,42,40,Bonsecours,30,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240542050,2442050,24,5,42,50,Sainte-Anne-de-la-Rochelle,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240542060,2442060,24,5,42,60,Valcourt,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240542065,2442065,24,5,42,65,Maricourt,36,2,x,x,x,x,x,2,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240542075,2442075,24,5,42,75,Melbourne,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240542095,2442095,24,5,42,95,Val-Joli,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240542100,2442100,24,5,42,100,Saint-Claude,46,2,x,x,x,x,x,2,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240542110,2442110,24,5,42,110,Cleveland,51,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240543000,2443000,24,5,43,0,Sherbrooke,131,9,"12,282","9,950","2,332",56,23,9,"12,282","9,950","2,332",56,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240543015,2443015,24,5,43,15,Ascot,49,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240543025,2443025,24,5,43,25,Sherbrooke,27,3,x,x,x,21,8,3,x,x,x,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240543030,2443030,24,5,43,30,Rock Forest,24,2,x,x,x,x,x,2,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240543040,2443040,24,5,43,40,Saint-êlie-d'Orford,31,3,"4,161","2,741","1,420",9,4,3,"4,161","2,741","1,420",9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240544000,2444000,24,5,44,0,Coaticook,572,21,"54,394","48,241","6,153",264,107,21,x,x,x,258,105,6,x,x,x,3,1,5,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240544010,2444010,24,5,44,10,East Hereford,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240544015,2444015,24,5,44,15,Saint-HermÇnÇgilde,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240544023,2444023,24,5,44,23,Dixville,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240544030,2444030,24,5,44,30,Barford,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240544040,2444040,24,5,44,40,Barnston,105,5,205,88,117,3,1,5,x,x,x,2,0,2,x,x,x,x,x,3,13,8,5,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240544045,2444045,24,5,44,45,Barnston-Ouest,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240544050,2444050,24,5,44,50,Stanstead-Est,64,2,x,x,x,x,x,2,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240544055,2444055,24,5,44,55,Sainte-Edwidge-de-Clifton,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240544060,2444060,24,5,44,60,Martinville,19,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240544067,2444067,24,5,44,67,Compton,77,5,x,x,x,x,x,5,x,x,x,x,x,2,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240544075,2444075,24,5,44,75,Compton Station,71,8,"36,996","33,355","3,641",188,76,8,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240545000,2445000,24,5,45,0,MemphrÇmagog,348,15,"11,819","10,684","1,135",112,45,14,x,x,x,x,x,1,x,x,x,x,x,2,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,x,x,x
240545020,2445020,24,5,45,20,Ogden,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240545025,2445025,24,5,45,25,Stanstead,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240545030,2445030,24,5,45,30,Potton,56,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240545043,2445043,24,5,45,43,Hatley,34,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240545055,2445055,24,5,45,55,Hatley,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240545060,2445060,24,5,45,60,Sainte-Catherine-de-Hatley,56,2,x,x,x,x,x,2,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240545075,2445075,24,5,45,75,Magog,46,4,x,x,x,37,15,4,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,x,x,x
240545085,2445085,24,5,45,85,Austin,48,7,"5,109","4,147",962,61,25,6,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240545105,2445105,24,5,45,105,Stukely-Sud,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240600000,2400000,24,6,0,0,MontrÇal-Laval,288,22,"24,591","16,739","7,852",186,75,22,x,x,x,x,x,2,x,x,x,x,x,3,23,9,14,x,x,0,0,0,0,0,0,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240665000,2465000,24,6,65,0,Laval,202,11,"9,261","6,891","2,370",83,34,11,x,x,x,x,x,2,x,x,x,x,x,2,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240665005,2465005,24,6,65,5,Laval,202,11,"9,261","6,891","2,370",83,34,11,x,x,x,x,x,2,x,x,x,x,x,2,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240666000,2466000,24,6,66,0,CommunautÇ-Urbaine-de-MontrÇal,86,11,"15,330","9,848","5,482",103,42,11,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240666025,2466025,24,6,66,25,MontrÇal,86,11,"15,330","9,848","5,482",103,42,11,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240700000,2400000,24,7,0,0,Lanaudiäre,"2,105",24,"15,202","10,206","4,996",164,66,21,"14,011","9,925","4,086",149,60,6,458,157,301,7,3,7,632,53,579,7,3,0,0,0,0,0,0,4,101,71,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240752000,2452000,24,7,52,0,D'Autray,565,2,x,x,x,x,x,2,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240752010,2452010,24,7,52,10,Saint-Antoine-de-Lavaltrie,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240752020,2452020,24,7,52,20,Lanoraie-d'Autray,54,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240752030,2452030,24,7,52,30,Sainte-êlisabeth,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240752040,2452040,24,7,52,40,Sainte-Geneviäve-de-Berthier,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240752045,2452045,24,7,52,45,Saint-Ignace-de-Loyola,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240752055,2452055,24,7,52,55,Saint-BarthÇlÇmy,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240752065,2452065,24,7,52,65,Saint-Cuthbert,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240752070,2452070,24,7,52,70,Saint-Norbert,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240752085,2452085,24,7,52,85,Saint-Gabriel-de-Brandon,86,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240752090,2452090,24,7,52,90,Saint-Didace,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240760000,2460000,24,7,60,0,L'Assomption,192,3,"1,316","1,110",206,10,4,3,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240760010,2460010,24,7,60,10,Le Gardeur,26,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240760020,2460020,24,7,60,20,Saint-Sulpice,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240760027,2460027,24,7,60,27,L'Assomption,58,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240760040,2460040,24,7,60,40,L'êpiphanie,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240760045,2460045,24,7,60,45,Saint-GÇrard-Majella,38,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240761000,2461000,24,7,61,0,Joliette,328,5,"2,765","2,091",674,11,4,4,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240761005,2461005,24,7,61,5,Saint-Paul,97,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240761027,2461027,24,7,61,27,Saint-Thomas,79,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240761040,2461040,24,7,61,40,Saint-Ambroise-de-Kildare,82,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240761045,2461045,24,7,61,45,Notre-Dame-de-Lourdes,27,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
