AREAID,SGC,PROV,CAR,CD,CCS,AREANAME,TFAREA,NTOTWHT,TOTWHT,ETOTWHT,NWHTSPG,WHTSPG,EWHTSPG,NWHTDUR,WHTDUR,EWHTDUR,NWHTWIN,WHTWIN,EWHTWIN,NOATS,OATS,EOATS,NBARLEY,BARLEY,EBARLEY,NMXDGRN,MXDGRN,EMXDGRN,NCORNGR,CORNGR,ECORNGR,NBUCWHT,BUCWHT,EBUCWHT,NTOTRYE,TOTRYE,ETOTRYE,NRYEFAL,RYEFAL,ERYEFAL,NRYESPG,RYESPG,ERYESPG,NCORNEN,CORNEN,ECORNEN,NALFALFA,ALFALFA,EALFALFA,NOTTAME,OTTAME,EOTTAME,NCANOLA,CANOLA,ECANOLA,NFLAXSD,FLAXSD,EFLAXSD,NSOYBNS,SOYBNS,ESOYBNS,NMUSTSD,MUSTSD,EMUSTSD,NSUNFLS,SUNFLS,ESUNFLS,NSAFLWR,SAFLWR,ESAFLWR,NPOTATS,POTATS,EPOTATS,NDFPEAS,DFPEAS,EDFPEAS,NLENTIL,LENTIL,ELENTIL,NTOTDRBN,TOTDRBN,ETOTDRBN,NWHITBN,WHITBN,EWHITBN,NFABABN,FABABN,EFABABN,NODFBNS,ODFBNS,EODFBNS,NCANARY,CANARY,ECANARY,NTOBACO,TOBACO,ETOBACO,NSUGARB,SUGARB,ESUGARB,NTRITCL,TRITCL,ETRITCL,NFORAGE,FORAGE,EFORAGE,NOFIELD,OFIELD,EOFIELD
240293070,2493070,24,2,93,70,Saint-Henri-de-Taillon,16,0,0,0,0,0,0,0,0,0,0,0,0,14,"1,031",417,6,641,259,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,x,x,12,"2,306",933,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240294000,2494000,24,2,94,0,Le Fjord-du-Saguenay,372,3,110,45,3,110,45,0,0,0,0,0,0,178,"8,598","3,479",105,"6,909","2,796",16,599,242,0,0,0,4,40,16,0,0,0,0,0,0,0,0,0,9,x,x,54,"3,136","1,269",233,"27,576","11,160",2,x,x,0,0,0,2,x,x,0,0,0,1,x,x,0,0,0,27,"3,549","1,436",1,x,x,0,0,0,7,34,14,0,0,0,7,34,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0
240294005,2494005,24,2,94,5,Petit-Saguenay,17,0,0,0,0,0,0,0,0,0,0,0,0,15,350,142,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,80,32,12,955,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240294035,2494035,24,2,94,35,Saint-Fulgence,17,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,3,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,4,405,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,2,x,x,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240294040,2494040,24,2,94,40,La Baie,44,0,0,0,0,0,0,0,0,0,0,0,0,19,718,291,21,"1,744",706,4,250,101,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,2,x,x,19,"1,690",684,31,"4,961","2,008",1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240294045,2494045,24,2,94,45,Laterriäre,90,0,0,0,0,0,0,0,0,0,0,0,0,41,"2,676","1,083",34,"3,110","1,259",3,70,28,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,5,117,47,13,466,189,58,"7,761","3,141",1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,0,0,0,0,0,0,4,26,11,0,0,0,4,26,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240294055,2494055,24,2,94,55,Tremblay,21,1,x,x,1,x,x,0,0,0,0,0,0,9,x,x,11,431,174,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,6,404,163,19,"1,859",752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240294060,2494060,24,2,94,60,Saint-HonorÇ,36,0,0,0,0,0,0,0,0,0,0,0,0,16,886,359,7,198,80,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,22,"2,344",949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240294070,2494070,24,2,94,70,Jonquiäre,95,1,x,x,1,x,x,0,0,0,0,0,0,42,"1,740",704,26,"1,202",486,3,160,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,8,346,140,56,"5,823","2,356",0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,8,"1,009",408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0
240294090,2494090,24,2,94,90,Saint-Ambroise,52,1,x,x,1,x,x,0,0,0,0,0,0,34,"1,771",717,2,x,x,3,66,27,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,31,"3,468","1,403",0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,11,"2,113",855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240295000,2495000,24,2,95,0,La Haute-Cìte-Nord,49,0,0,0,0,0,0,0,0,0,0,0,0,31,"1,209",489,1,x,x,3,97,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,x,x,33,"4,030","1,631",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,4,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240295010,2495010,24,2,95,10,SacrÇ-Coeur,27,0,0,0,0,0,0,0,0,0,0,0,0,22,894,362,0,0,0,3,97,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,23,"2,700","1,093",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240295020,2495020,24,2,95,20,Bergeronnes,22,0,0,0,0,0,0,0,0,0,0,0,0,9,315,127,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,10,"1,330",538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,x,x,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240296000,2496000,24,2,96,0,Manicouagan,23,0,0,0,0,0,0,0,0,0,0,0,0,5,93,38,0,0,0,0,0,0,0,0,0,3,60,24,2,x,x,0,0,0,2,x,x,0,0,0,1,x,x,6,520,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,62,25,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240296020,2496020,24,2,96,20,Baie-Comeau,23,0,0,0,0,0,0,0,0,0,0,0,0,5,93,38,0,0,0,0,0,0,0,0,0,3,60,24,2,x,x,0,0,0,2,x,x,0,0,0,1,x,x,6,520,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,62,25,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240300000,2400000,24,3,0,0,QuÇbec,"1,398",35,"2,105",852,31,"1,579",639,0,0,0,6,526,213,473,"11,758","4,758",306,"14,856","6,012",54,"1,761",713,69,"3,036","1,229",14,178,72,9,87,35,9,87,35,0,0,0,93,"2,186",885,321,"18,752","7,589",782,"59,889","24,236",6,430,174,1,x,x,24,"1,063",430,2,x,x,0,0,0,0,0,0,162,"10,076","4,078",4,22,9,1,x,x,20,37,15,1,x,x,19,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,3,29,12,2,x,x
240315000,2415000,24,3,15,0,Charlevoix-Est,85,0,0,0,0,0,0,0,0,0,0,0,0,41,570,231,15,378,153,4,386,156,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,9,636,257,56,"4,738","1,917",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,50,20,0,0,0,0,0,0,4,6,2,0,0,0,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240315005,2415005,24,3,15,5,Saint-IrÇnÇe,21,0,0,0,0,0,0,0,0,0,0,0,0,6,104,42,4,125,51,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,"1,527",618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,5,0,0,0,0,0,0,2,x,x,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240315025,2415025,24,3,15,25,Notre-Dame-des-Monts,39,0,0,0,0,0,0,0,0,0,0,0,0,23,315,127,3,64,26,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,x,x,26,"1,776",719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,38,15,0,0,0,0,0,0,2,x,x,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240315045,2415045,24,3,15,45,Riviäre-Malbaie,25,0,0,0,0,0,0,0,0,0,0,0,0,12,151,61,8,189,76,3,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,x,x,16,"1,435",581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240316000,2416000,24,3,16,0,Charlevoix,162,4,74,30,4,74,30,0,0,0,0,0,0,50,"1,018",412,24,"1,402",567,7,133,54,0,0,0,2,x,x,1,x,x,1,x,x,0,0,0,1,x,x,25,"1,329",538,98,"7,761","3,141",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,x,x,0,0,0,0,0,0,5,10,4,0,0,0,5,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240316015,2416015,24,3,16,15,Baie-Saint-Paul,35,0,0,0,0,0,0,0,0,0,0,0,0,9,122,49,6,599,242,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,566,229,23,"1,448",586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,x,x,0,0,0,0,0,0,2,x,x,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240316035,2416035,24,3,16,35,Riviäre-du-Gouffre,22,1,x,x,1,x,x,0,0,0,0,0,0,7,131,53,6,510,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,398,161,16,"1,338",541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240316045,2416045,24,3,16,45,Les êboulements,42,2,x,x,2,x,x,0,0,0,0,0,0,18,495,200,5,116,47,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,x,x,19,"1,625",658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,8,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240316050,2416050,24,3,16,50,Saint-Hilarion,34,1,x,x,1,x,x,0,0,0,0,0,0,11,213,86,3,50,20,4,121,49,0,0,0,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,24,"2,226",901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240316055,2416055,24,3,16,55,Saint-Urbain,29,0,0,0,0,0,0,0,0,0,0,0,0,5,57,23,4,127,51,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,1,x,x,2,x,x,16,"1,124",455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240320000,2420000,24,3,20,0,L'?le-d'OrlÇans,226,5,148,60,2,x,x,0,0,0,3,x,x,92,"2,846","1,152",26,"1,166",472,3,123,50,11,599,242,4,8,3,4,52,21,4,52,21,0,0,0,7,92,37,51,"2,523","1,021",100,"4,772","1,931",4,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,76,"4,428","1,792",1,x,x,1,x,x,2,x,x,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x
240320005,2420005,24,3,20,5,Saint-Franáois,36,1,x,x,1,x,x,0,0,0,0,0,0,12,384,155,4,x,x,1,x,x,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,6,172,70,13,975,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,"1,477",598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240320010,2420010,24,3,20,10,Sainte-Famille,69,2,x,x,1,x,x,0,0,0,1,x,x,23,665,269,4,274,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,14,455,184,30,"1,279",518,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,x,x,0,0,0,0,0,0,2,x,x,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240320015,2420015,24,3,20,15,Saint-Jean,39,0,0,0,0,0,0,0,0,0,0,0,0,17,876,355,9,423,171,0,0,0,9,x,x,0,0,0,1,x,x,1,x,x,0,0,0,4,44,18,14,934,378,21,"1,153",467,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,13,971,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0
240320020,2420020,24,3,20,20,Saint-Laurent,48,0,0,0,0,0,0,0,0,0,0,0,0,27,516,209,2,x,x,0,0,0,1,x,x,1,x,x,3,x,x,3,x,x,0,0,0,1,x,x,6,272,110,16,678,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,"1,063",430,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x
240320025,2420025,24,3,20,25,Saint-Pierre,34,2,x,x,0,0,0,0,0,0,2,x,x,13,405,164,7,234,95,2,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,11,690,279,20,687,278,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240321000,2421000,24,3,21,0,La Cìte-de-BeauprÇ,103,2,x,x,2,x,x,0,0,0,0,0,0,32,741,300,13,592,240,3,50,20,4,x,x,1,x,x,0,0,0,0,0,0,0,0,0,3,73,30,14,353,143,57,"3,546","1,435",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,103,42,1,x,x,0,0,0,4,7,3,1,x,x,3,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0
240321005,2421005,24,3,21,5,Saint-Tite-des-Caps,26,1,x,x,1,x,x,0,0,0,0,0,0,13,312,126,5,456,185,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,16,"1,368",554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240321030,2421030,24,3,21,30,Sainte-Anne-de-BeauprÇ,25,0,0,0,0,0,0,0,0,0,0,0,0,9,333,135,7,x,x,2,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,4,x,x,15,814,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240321035,2421035,24,3,21,35,ChÉteau-Richer,27,1,x,x,1,x,x,0,0,0,0,0,0,6,43,17,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,2,x,x,14,663,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,x,x,0,0,0,0,0,0,2,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240321040,2421040,24,3,21,40,L'Ange-Gardien,25,0,0,0,0,0,0,0,0,0,0,0,0,4,53,21,0,0,0,0,0,0,3,48,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,250,101,12,701,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,29,12,1,x,x,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0
240322000,2422000,24,3,22,0,La Jacques-Cartier,70,1,x,x,1,x,x,0,0,0,0,0,0,7,173,70,8,963,390,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,5,138,56,20,"1,315",532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"1,301",526,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240322005,2422005,24,3,22,5,Sainte-Catherine-de-la-Jacques-Cartier,27,0,0,0,0,0,0,0,0,0,0,0,0,5,x,x,5,883,357,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,3,x,x,8,498,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240322025,2422025,24,3,22,25,Saint-Gabriel-de-Valcartier,43,1,x,x,1,x,x,0,0,0,0,0,0,2,x,x,3,80,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,12,817,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240323000,2423000,24,3,23,0,CommunautÇ-Urbaine-de-QuÇbec,181,2,x,x,1,x,x,0,0,0,2,x,x,51,846,342,27,947,383,7,185,75,7,x,x,2,x,x,0,0,0,0,0,0,0,0,0,10,165,67,22,"1,170",473,94,"7,380","2,987",0,0,0,0,0,0,4,x,x,0,0,0,0,0,0,0,0,0,9,x,x,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0
240323025,2423025,24,3,23,25,QuÇbec,34,0,0,0,0,0,0,0,0,0,0,0,0,3,x,x,2,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,4,x,x,5,235,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0
240323050,2423050,24,3,23,50,Val-BÇlair,22,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,49,20,2,x,x,5,270,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240323060,2423060,24,3,23,60,Sainte-Foy,48,0,0,0,0,0,0,0,0,0,0,0,0,18,283,115,13,349,141,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,2,x,x,3,221,89,34,"3,234","1,309",0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,4,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240323070,2423070,24,3,23,70,Saint-Augustin-de-Desmaures,77,2,x,x,1,x,x,0,0,0,2,x,x,29,403,163,11,286,116,4,155,63,5,71,29,1,x,x,0,0,0,0,0,0,0,0,0,4,58,23,13,337,136,50,"3,641","1,473",0,0,0,0,0,0,3,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240334000,2434000,24,3,34,0,Portneuf,571,21,"1,771",717,21,x,x,0,0,0,1,x,x,200,"5,564","2,252",193,"9,408","3,807",30,884,358,45,"2,156",873,4,116,47,4,x,x,4,x,x,0,0,0,70,"1,801",729,195,"12,603","5,100",357,"30,377","12,293",2,x,x,1,x,x,19,876,355,2,x,x,0,0,0,0,0,0,35,"3,315","1,342",2,x,x,0,0,0,3,5,2,0,0,0,3,5,2,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x
240334010,2434010,24,3,34,10,Pointe-aux-Trembles,54,0,0,0,0,0,0,0,0,0,0,0,0,12,98,40,15,414,168,3,49,20,7,147,59,0,0,0,1,x,x,1,x,x,0,0,0,8,84,34,17,979,396,23,"1,370",554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,7,0,0,0,0,0,0,2,x,x,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240334020,2434020,24,3,34,20,Sainte-Jeanne-de-Pont-Rouge,73,4,199,81,4,199,81,0,0,0,0,0,0,26,732,296,22,931,377,4,176,71,8,444,180,1,x,x,0,0,0,0,0,0,0,0,0,9,127,51,17,"1,010",409,37,"3,336","1,350",1,x,x,0,0,0,3,85,34,0,0,0,0,0,0,0,0,0,9,393,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240334030,2434030,24,3,34,30,Cap-SantÇ,36,1,x,x,1,x,x,0,0,0,0,0,0,5,76,31,16,463,187,4,59,24,9,295,119,0,0,0,1,x,x,1,x,x,0,0,0,7,212,86,14,759,307,26,"2,701","1,093",0,0,0,0,0,0,2,x,x,1,x,x,0,0,0,0,0,0,5,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240334040,2434040,24,3,34,40,Saint-Basile,67,4,269,109,4,269,109,0,0,0,0,0,0,26,539,218,22,"1,264",512,1,x,x,6,249,101,0,0,0,0,0,0,0,0,0,0,0,0,8,178,72,19,"1,373",556,46,"3,669","1,485",0,0,0,0,0,0,6,109,44,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240334055,2434055,24,3,34,55,Deschambault,32,0,0,0,0,0,0,0,0,0,0,0,0,11,222,90,8,290,117,2,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,12,"1,097",444,25,"1,919",777,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240334060,2434060,24,3,34,60,Saint-Gilbert,37,0,0,0,0,0,0,0,0,0,0,0,0,19,428,173,12,456,185,1,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,4,145,59,13,616,249,29,"1,955",791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x
240334070,2434070,24,3,34,70,Grondines,22,2,x,x,2,x,x,0,0,0,0,0,0,6,164,66,4,143,58,3,96,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,10,900,364,15,"1,450",587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240334080,2434080,24,3,34,80,Saint-Casimir,44,0,0,0,0,0,0,0,0,0,0,0,0,18,566,229,22,"1,088",440,5,141,57,5,556,225,0,0,0,0,0,0,0,0,0,0,0,0,11,256,104,17,"1,446",585,34,"3,149","1,274",0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240334085,2434085,24,3,34,85,Saint-Thuribe,31,0,0,0,0,0,0,0,0,0,0,0,0,17,409,166,21,712,288,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,4,64,26,22,"1,208",489,28,"2,040",826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
