AREAID,PROV,CAR,CD,CCS,SGC,AREANAME,NTFAREA,NTOTWHT,TOTWHT,ETOTWHT,NWHTDUR,WHTDUR,EWHTDUR,NWHTSPG,WHTSPG,EWHTSPG,NWHTWIN,WHTWIN,EWHTWIN,NOATS,OATS,EOATS,NBARLEY,BARLEY,EBARLEY,NMXDGRN,MXDGRN,EMXDGRN,NCORNGR,CORNGR,ECORNGR,NBUCWHT,BUCWHT,EBUCWHT,NTOTRYE,TOTRYE,ETOTRYE,NRYEFAL,RYEFAL,ERYEFAL,NRYESPG,RYESPG,ERYESPG,NCORNEN,CORNEN,ECORNEN,NALFALFA,ALFALFA,EALFALFA,NOTTAME,OTTAME,EOTTAME,NFCROPS,FCROPS,EFCROPS,NCANOLA,CANOLA,ECANOLA,NFLAXSD,FLAXSD,EFLAXSD,NSOYBNS,SOYBNS,ESOYBNS,NSUNFLS,SUNFLS,ESUNFLS,NPOTATS,POTATS,EPOTATS,NMUSTSD,MUSTSD,EMUSTSD,NDFPEAS,DFPEAS,EDFPEAS,NLENTIL,LENTIL,ELENTIL,NTOTDRBN,TOTDRBN,ETOTDRBN,NWHITBN,WHITBN,EWHITBN,NFABABN,FABABN,EFABABN,NODFBNS,ODFBNS,EODFBNS,NCANARY,CANARY,ECANARY,NTOBACO,TOBACO,ETOBACO,NSUGARB,SUGARB,ESUGARB,NMILLET,MILLET,EMILLET,NTRITCL,TRITCL,ETRITCL,NSAFLWR,SAFLWR,ESAFLWR,NCARAWAY,CARAWAY,ECARAWAY,NFORAGE,FORAGE,EFORAGE,NOFIELD,OFIELD,EOFIELD,NALFASD,ALFASD,EALFASD,NALSIKE,ALSIKE,EALSIKE,NCLOVRD,CLOVRD,ECLOVRD,NBFTREF,BFTREF,EBFTREF,NCLOVSW,CLOVSW,ECLOVSW,NTIMOTHY,TIMOTHY,ETIMOTHY,NBROMSD,BROMSD,EBROMSD,NFESCUE,FESCUE,EFESCUE,NCWHTSD,CWHTSD,ECWHTSD,NOFORGSD,OFORGSD,EOFORGSD
240107085,24,1,7,85,2407085,#NAME?,20,0,0,0,0,0,0,0,0,0,0,0,0,6,221,89,11,799,323,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,512,207,13,"2,318",938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240107105,24,1,7,105,2407105,#NAME?,28,0,0,0,0,0,0,0,0,0,0,0,0,10,493,200,12,342,138,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"1,298",525,18,"1,838",744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240108000,24,1,8,0,2408000,#NAME?,182,8,x,x,0,0,0,7,x,x,1,x,x,76,"2,280",923,79,"4,201","1,700",28,"1,623",657,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,3,29,12,63,"7,721","3,125",110,"13,523","5,473",2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,9,190,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240108025,24,1,8,25,2408025,- Sainte-FÇlicitÇ,22,1,x,x,0,0,0,0,0,0,1,x,x,14,466,189,8,273,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,938,380,11,913,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240108030,24,1,8,30,2408030,#NAME?,23,0,0,0,0,0,0,0,0,0,0,0,0,13,318,129,5,96,39,6,174,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,330,134,15,"2,114",856,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240108045,24,1,8,45,2408045,#NAME?,54,0,0,0,0,0,0,0,0,0,0,0,0,19,562,227,24,"1,305",528,15,993,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,23,"2,874","1,163",31,"3,948","1,598",1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240108050,24,1,8,50,2408050,#NAME?,19,1,x,x,0,0,0,1,x,x,0,0,0,9,131,53,8,375,152,3,179,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,779,315,10,961,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240108075,24,1,8,75,2408075,#NAME?,34,3,146,59,0,0,0,3,146,59,0,0,0,12,436,176,20,"1,460",591,3,x,x,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,10,975,395,23,"3,412","1,381",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240108080,24,1,8,80,2408080,#NAME?,30,3,22,9,0,0,0,3,22,9,0,0,0,9,367,149,14,692,280,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,12,"1,825",739,20,"2,175",880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,187,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240109000,24,1,9,0,2409000,#NAME?,340,5,151,61,0,0,0,4,x,x,1,x,x,90,"2,177",881,193,"9,450","3,824",12,535,217,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,3,49,20,161,"15,928","6,446",208,"20,761","8,402",4,552,223,1,x,x,0,0,0,0,0,0,0,0,0,13,320,129,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,2,x,x,1,x,x,2,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240109010,24,1,9,10,2409010,#NAME?,24,0,0,0,0,0,0,0,0,0,0,0,0,7,149,60,7,312,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,583,236,14,"2,070",838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240109015,24,1,9,15,2409015,#NAME?,36,0,0,0,0,0,0,0,0,0,0,0,0,3,70,28,28,956,387,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,"2,027",820,20,"2,325",941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240109020,24,1,9,20,2409020,- Sainte-Jeanne-d'Arc,16,0,0,0,0,0,0,0,0,0,0,0,0,9,179,72,5,226,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,722,292,10,945,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240109025,24,1,9,25,2409025,#NAME?,38,0,0,0,0,0,0,0,0,0,0,0,0,4,33,13,27,"1,371",555,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,"1,387",561,23,"2,605","1,054",3,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240109030,24,1,9,30,2409030,#NAME?,23,2,x,x,0,0,0,2,x,x,0,0,0,6,129,52,11,398,161,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,947,383,10,813,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240109035,24,1,9,35,2409035,- Sainte-Angäle-de-MÇrici,41,0,0,0,0,0,0,0,0,0,0,0,0,16,464,188,22,730,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,"1,426",577,32,"4,150","1,679",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240109040,24,1,9,40,2409040,#NAME?,16,0,0,0,0,0,0,0,0,0,0,0,0,6,196,79,7,241,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,500,202,15,"1,839",744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240109055,24,1,9,55,2409055,- Saint-Octave-de-MÇtis,49,1,x,x,0,0,0,0,0,0,1,x,x,15,320,129,30,"1,840",745,4,177,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,26,"2,425",981,29,"1,851",749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240109085,24,1,9,85,2409085,#NAME?,51,0,0,0,0,0,0,0,0,0,0,0,0,14,287,116,29,"1,782",721,4,137,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,"2,625","1,062",28,"2,258",914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,160,65,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240109095,24,1,9,95,2409095,#NAME?,46,2,x,x,0,0,0,2,x,x,0,0,0,10,350,142,27,"1,594",645,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,26,"3,286","1,330",27,"1,905",771,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,4,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240110000,24,1,10,0,2410000,#NAME?,319,10,198,80,0,0,0,10,198,80,0,0,0,79,"1,844",746,168,"8,906","3,604",12,232,94,1,x,x,1,x,x,2,x,x,1,x,x,1,x,x,4,29,12,141,"16,790","6,795",157,"16,341","6,613",1,x,x,2,x,x,0,0,0,0,0,0,0,0,0,10,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240110015,24,1,10,15,2410015,#NAME?,37,0,0,0,0,0,0,0,0,0,0,0,0,5,168,68,12,534,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"1,362",551,15,"1,805",730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240110020,24,1,10,20,2410020,#NAME?,20,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,8,370,150,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,846,342,9,910,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240110030,24,1,10,30,2410030,#NAME?,43,2,x,x,0,0,0,2,x,x,0,0,0,9,166,67,29,"2,248",910,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,1,x,x,28,"3,324","1,345",23,"1,784",722,1,x,x,2,x,x,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240110045,24,1,10,45,2410045,#NAME?,34,1,x,x,0,0,0,1,x,x,0,0,0,9,241,98,15,822,333,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,16,"1,779",720,15,"2,115",856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240110050,24,1,10,50,2410050,#NAME?,16,2,x,x,0,0,0,2,x,x,0,0,0,4,x,x,10,475,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,"1,363",552,10,754,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240110055,24,1,10,55,2410055,#NAME?,19,0,0,0,0,0,0,0,0,0,0,0,0,4,79,32,8,438,177,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,"1,260",510,8,787,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240110060,24,1,10,60,2410060,- Saint-ValÇrien,30,1,x,x,0,0,0,1,x,x,0,0,0,9,263,106,16,740,299,3,63,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,6,426,172,17,"1,889",764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240110065,24,1,10,65,2410065,#NAME?,46,3,50,20,0,0,0,3,50,20,0,0,0,19,527,213,27,"1,507",610,3,60,24,1,x,x,0,0,0,1,x,x,1,x,x,0,0,0,1,x,x,23,"2,683","1,086",26,"2,357",954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240110070,24,1,10,70,2410070,#NAME?,47,1,x,x,0,0,0,1,x,x,0,0,0,12,216,87,31,"1,279",518,3,54,22,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,26,"3,061","1,239",24,"2,616","1,059",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240110075,24,1,10,75,2410075,#NAME?,27,0,0,0,0,0,0,0,0,0,0,0,0,7,126,51,12,493,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,686,278,10,"1,324",536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240111000,24,1,11,0,2411000,#NAME?,250,5,162,66,0,0,0,4,x,x,1,x,x,128,"4,985","2,017",101,"4,968","2,010",11,375,152,1,x,x,0,0,0,3,x,x,3,x,x,0,0,0,4,20,8,86,"7,332","2,967",152,"17,108","6,923",7,489,198,0,0,0,0,0,0,0,0,0,0,0,0,11,395,160,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240111005,24,1,11,5,2411005,- Saint-ClÇment,26,1,x,x,0,0,0,1,x,x,0,0,0,11,331,134,13,537,217,4,92,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,"1,341",543,21,"2,430",983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240111010,24,1,11,10,2411010,#NAME?,48,0,0,0,0,0,0,0,0,0,0,0,0,27,"1,234",499,23,788,319,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,2,x,x,19,"1,207",488,34,"4,525","1,831",2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240111015,24,1,11,15,2411015,#NAME?,33,1,x,x,0,0,0,1,x,x,0,0,0,10,159,64,4,121,49,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,x,x,11,949,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240111030,24,1,11,30,2411030,#NAME?,25,0,0,0,0,0,0,0,0,0,0,0,0,15,576,233,3,52,21,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,12,"1,622",656,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240111035,24,1,11,35,2411035,- Saint-êloi,36,1,x,x,0,0,0,1,x,x,0,0,0,20,"1,295",524,23,"2,101",850,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,"1,755",710,17,"1,527",618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240111045,24,1,11,45,2411045,#NAME?,43,0,0,0,0,0,0,0,0,0,0,0,0,27,953,386,18,755,306,1,x,x,0,0,0,0,0,0,2,x,x,2,x,x,0,0,0,0,0,0,15,"1,068",432,28,"2,706","1,095",2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,6,287,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240111050,24,1,11,50,2411050,#NAME?,19,0,0,0,0,0,0,0,0,0,0,0,0,12,315,127,6,191,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,8,455,184,13,"1,445",585,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240111055,24,1,11,55,2411055,#NAME?,20,2,x,x,0,0,0,1,x,x,1,x,x,6,122,49,11,423,171,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,926,375,16,"1,904",771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240112000,24,1,12,0,2412000,#NAME?,340,13,380,154,0,0,0,13,x,x,1,x,x,194,"7,143","2,891",178,"7,762","3,141",20,901,365,5,186,75,1,x,x,2,x,x,2,x,x,0,0,0,16,113,46,137,"12,168","4,924",228,"27,565","11,155",3,x,x,0,0,0,0,0,0,0,0,0,0,0,0,33,964,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
