AREAID,PROV,CAR,CD,CCS,CAR2,SGC,AREANAME,TOTAL,TYPORG2_1,TYPORG2_2,TYPORG2_3,TYPORG2_4,TYPORG2_5,TYPORG2_6,TYPORG_1,TYPORG_2,TYPORG_3,TYPORG_4,TYPORG_5,TYPORG_6,TYPORG_7,TYPORG_8,TYPORG_9,TYPORG_10,TYPORG_11,TYPORG_12,TYPORG_13,TYPORG_14,TYPORG_15,NTFAREA,TFAREA,ETFAREA,NAOWNED,AOWNED,EAOWNED,NTOTLSRT,TOTLSRT,ETOTLSRT,NALSDGOV,ALSDGOV,EALSDGOV,NARNTED,ARNTED,EARNTED,NTOTUSE,TOTUSE,ETOTUSE,NCRPLND,CRPLND,ECRPLND,NSUMMRF,SUMMRF,ESUMMRF,NIMPAST,IMPAST,EIMPAST,NUNIMPST,UNIMPST,EUNIMPST,NOTHLND,OTHLND,EOTHLND,CRPSFDT,CRPSFDT_1,CRPSFDT_2,CRPSFDT_3,CRPSFDT_4,CRPSFDT_5,CRPSFDT_6,CRPSFDT_7,CRPSFDT_8,CRPSFDT_9,CRPSFDT_10,CRPSFDT_11,CRPSFDT_12,NFERTIL,FERTIL,EFERTIL,NMANURE,MANURE,EMANURE,NHERBCI,HERBCI,EHERBCI,NINSECTI,INSECTI,EINSECTI,NIRRIG,IRRIG,EIRRIG,NCROPROT,NCOVCROP,NGRASWAT,NSTRIPCR,NCONTOUR,NOTHSEC,NCHEMSF,CHEMSF,ECHEMSF,NTILLSF,TILLSF,ETILLSF,NCOMBSF,COMBSF,ECOMBSF,NTILARS,TILARS,ETILARS,NTILCONV,TILCONV,ETILCONV,NTILCONS,TILCONS,ETILCONS,NTILLNO,TILLNO,ETILLNO,NWINDYES,WINDYES,NSALINYES,FRMSIZE,FRMSIZE_1,FRMSIZE_2,FRMSIZE_3,FRMSIZE_4,FRMSIZE_5,FRMSIZE_6,FRMSIZE_7,FRMSIZE_8,FRMSIZE_9,FRMSIZE_10,FRMSIZE_11,FRMSIZE_12,FRMSIZE_13,FRMSIZE_14,FRMSIZE_15
240328025,24,3,28,25,3,2428025,#NAME?,25,23,1,1,0,0,0,2,1,1,0,0,0,0,0,23,23,0,0,0,0,0,25,"4,925","1,993",25,"4,925","1,993",0,0,0,0,0,0,0,0,0,25,"4,925","1,993",10,933,378,0,0,0,5,151,61,7,588,238,24,"3,253","1,316",10,0,1,3,4,1,0,1,0,0,0,0,0,7,252,102,9,315,127,0,0,0,0,0,0,0,0,0,3,0,0,2,1,1,0,0,0,0,0,0,0,0,0,8,x,x,8,88,36,0,0,0,1,x,x,1,x,0,25,0,0,5,4,3,7,4,0,2,0,0,0,0,0,0
240328030,24,3,28,30,3,2428030,#NAME?,32,24,3,3,2,0,0,7,2,3,0,0,1,1,0,25,24,1,0,0,0,0,32,"7,162","2,898",32,"6,693","2,709",5,469,190,0,0,0,5,469,190,32,"7,162","2,898",15,"1,093",442,0,0,0,11,641,259,12,782,316,30,"4,646","1,880",15,0,0,8,5,2,0,0,0,0,0,0,0,10,444,180,12,439,178,3,40,16,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,12,281,114,11,x,x,2,x,x,0,0,0,0,0,0,32,0,0,3,7,6,6,5,4,0,1,0,0,0,0,0
240328035,24,3,28,35,3,2428035,#NAME?,56,49,3,3,1,0,0,6,3,2,0,0,1,0,0,50,49,0,1,0,0,0,56,"9,132","3,696",54,"8,854","3,583",3,278,113,1,x,x,2,x,x,56,"9,132","3,696",7,493,200,0,0,0,3,x,x,4,200,81,56,x,x,7,0,0,4,2,1,0,0,0,0,0,0,0,1,x,x,5,313,127,1,x,x,1,x,x,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,56,0,0,13,20,6,8,5,3,0,1,0,0,0,0,0
240328045,24,3,28,45,3,2428045,#NAME?,22,18,1,1,1,0,1,2,1,1,0,0,0,0,0,20,18,0,0,1,0,1,22,"5,038","2,039",22,"4,838","1,958",5,200,81,1,x,x,5,x,x,22,"5,038","2,039",17,"1,404",568,0,0,0,10,349,141,11,619,251,20,"2,666","1,079",17,3,0,6,6,0,1,1,0,0,0,0,0,10,807,327,14,571,231,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,258,104,11,x,x,1,x,x,0,0,0,0,0,0,22,1,0,1,6,1,2,8,3,0,0,0,0,0,0,0
240328055,24,3,28,55,3,2428055,#NAME?,29,21,3,1,3,1,0,8,3,1,2,0,1,0,1,21,21,0,0,0,0,0,29,"7,607","3,078",29,"6,602","2,672",8,"1,005",407,0,0,0,8,"1,005",407,29,"7,607","3,078",24,"3,118","1,262",2,x,x,14,680,275,12,814,329,26,x,x,24,0,1,7,7,5,2,1,0,1,0,0,0,19,"1,529",619,21,"1,427",577,8,258,104,2,x,x,0,0,0,17,0,0,1,1,0,1,x,x,0,0,0,1,x,x,18,"1,057",428,18,x,x,1,x,x,1,x,x,0,0,0,29,0,0,1,5,4,5,9,4,1,0,0,0,0,0,0
240328070,24,3,28,70,3,2428070,#NAME?,26,20,4,1,1,0,0,4,2,1,1,0,0,0,0,22,20,2,0,0,0,0,26,"8,208","3,322",26,"7,653","3,097",10,555,225,1,x,x,9,x,x,26,"8,208","3,322",17,"1,807",731,0,0,0,11,385,156,15,514,208,25,"5,502","2,227",17,0,0,6,5,4,1,1,0,0,0,0,0,13,861,348,17,928,376,2,x,x,1,x,x,0,0,0,10,0,1,1,0,1,0,0,0,0,0,0,0,0,0,13,275,111,10,233,94,1,x,x,2,x,x,1,x,0,26,1,0,1,4,3,3,8,2,2,1,1,0,0,0,0
240328075,24,3,28,75,3,2428075,#NAME?,31,23,4,0,3,1,0,6,3,0,3,0,0,0,0,25,23,1,0,0,1,0,31,"7,243","2,931",31,"6,504","2,632",4,739,299,1,x,x,4,x,x,31,"7,243","2,931",17,"1,467",594,0,0,0,13,358,145,9,229,93,31,"5,189","2,100",17,2,1,6,4,2,1,1,0,0,0,0,0,12,"1,107",448,15,573,232,4,165,67,0,0,0,1,x,x,6,1,0,2,4,0,0,0,0,0,0,0,0,0,0,16,585,237,15,x,x,0,0,0,1,x,x,0,0,0,31,1,0,5,6,4,4,4,5,1,1,0,0,0,0,0
240329000,24,3,29,0,3,2429000,#NAME?,718,505,105,40,44,24,0,167,86,37,16,7,15,1,5,551,505,19,3,10,14,0,718,"134,223","54,318",706,"128,718","52,090",83,"5,505","2,228",13,530,214,74,"4,975","2,013",718,"134,223","54,318",406,"38,094","15,416",7,212,86,299,"13,788","5,580",299,"17,115","6,926",666,"65,014","26,310",406,8,17,155,127,51,26,21,1,0,0,0,0,313,"24,937","10,092",354,"22,829","9,239",63,"1,938",784,12,248,100,7,88,36,187,18,11,15,19,25,3,153,62,3,x,x,2,x,x,316,"9,186","3,717",302,"8,345","3,377",20,399,161,14,442,179,12,28,0,718,11,17,149,135,81,109,155,41,19,1,0,0,0,0,0
240329005,24,3,29,5,3,2429005,- Saint-ThÇophile,41,30,7,2,1,1,0,9,5,2,0,1,1,0,0,32,30,2,0,0,0,0,41,"6,260","2,533",37,"5,990","2,424",5,270,109,3,x,x,2,x,x,41,"6,260","2,533",10,860,348,0,0,0,8,482,195,12,608,246,40,"4,310","1,744",10,0,0,5,3,2,0,0,0,0,0,0,0,8,437,177,14,387,157,1,x,x,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,182,74,7,182,74,0,0,0,0,0,0,0,0,0,41,2,1,10,11,3,2,10,2,0,0,0,0,0,0,0
240329015,24,3,29,15,3,2429015,- Saint-GÇdÇon,35,24,6,1,4,0,0,11,6,1,0,0,2,1,1,24,24,0,0,0,0,0,35,"7,806","3,159",33,"6,926","2,803",8,880,356,0,0,0,8,880,356,35,"7,806","3,159",25,"3,028","1,225",1,x,x,19,625,253,18,593,240,34,x,x,25,0,1,7,7,5,1,4,0,0,0,0,0,20,"1,563",633,21,"1,302",527,7,318,129,0,0,0,1,x,x,11,0,1,0,1,0,0,0,0,1,x,x,1,x,x,22,846,342,22,x,x,0,0,0,2,x,x,0,0,0,35,0,1,5,3,6,5,11,3,1,0,0,0,0,0,0
240329020,24,3,29,20,3,2429020,#NAME?,29,18,9,1,1,0,0,10,8,1,0,0,1,0,0,19,18,1,0,0,0,0,29,"4,780","1,934",29,x,x,1,x,x,1,x,x,0,0,0,29,"4,780","1,934",11,"1,271",514,0,0,0,10,465,188,5,215,87,29,"2,829","1,145",11,0,0,1,8,1,1,0,0,0,0,0,0,13,953,386,11,753,305,1,x,x,0,0,0,1,x,x,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,121,49,5,121,49,0,0,0,0,0,0,0,0,0,29,1,1,9,6,1,0,8,3,0,0,0,0,0,0,0
240329025,24,3,29,25,3,2429025,- Saint-êvariste-de-Forsyth,42,26,9,2,3,2,0,12,6,2,1,1,2,0,0,30,26,3,0,0,1,0,42,"12,423","5,027",42,"12,109","4,900",7,314,127,1,x,x,6,x,x,42,"12,423","5,027",28,"2,909","1,177",0,0,0,18,"1,040",421,23,"1,626",658,42,"6,848","2,771",28,0,0,10,10,4,3,1,0,0,0,0,0,24,"2,011",814,25,"2,370",959,4,87,35,0,0,0,0,0,0,14,5,0,1,1,3,0,0,0,0,0,0,0,0,0,25,985,399,25,830,336,3,155,63,0,0,0,3,5,0,42,0,0,1,7,1,10,16,3,3,1,0,0,0,0,0
240329030,24,3,29,30,3,2429030,#NAME?,16,12,2,1,1,0,0,4,2,1,1,0,0,0,0,12,12,0,0,0,0,0,16,"2,559","1,036",16,"2,559","1,036",0,0,0,0,0,0,0,0,0,16,"2,559","1,036",8,684,277,0,0,0,6,704,285,6,136,55,12,"1,035",419,8,1,0,1,4,2,0,0,0,0,0,0,0,5,84,34,7,388,157,1,x,x,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,236,96,5,x,x,0,0,0,1,x,x,0,0,0,16,1,1,5,0,1,2,6,0,0,0,0,0,0,0,0
240329040,24,3,29,40,3,2429040,- Saint-HonorÇ,121,80,22,8,8,3,0,30,17,7,3,0,1,0,2,91,80,5,1,3,2,0,121,"21,793","8,819",120,"21,376","8,651",8,417,169,1,x,x,7,x,x,121,"21,793","8,819",77,"8,796","3,560",1,x,x,56,"2,058",833,47,"1,803",730,111,x,x,77,1,0,21,31,14,6,3,1,0,0,0,0,60,"6,354","2,571",63,"3,995","1,617",3,109,44,1,x,x,0,0,0,41,2,1,1,1,4,1,x,x,0,0,0,0,0,0,60,"1,579",639,59,"1,494",605,2,x,x,2,x,x,1,x,0,121,2,3,25,22,16,21,23,6,3,0,0,0,0,0,0
240329045,24,3,29,45,3,2429045,#NAME?,41,29,4,3,3,2,0,10,4,3,1,1,1,0,0,31,29,0,0,1,1,0,41,"11,515","4,660",39,"10,736","4,345",7,779,315,0,0,0,7,779,315,41,"11,515","4,660",35,"3,929","1,590",0,0,0,22,659,267,20,"1,320",534,33,"5,607","2,269",35,1,1,11,10,5,4,3,0,0,0,0,0,27,"2,141",866,27,"1,780",720,7,185,75,3,19,8,1,x,x,18,1,0,1,2,2,0,0,0,0,0,0,0,0,0,33,"1,196",484,32,"1,150",465,5,46,19,0,0,0,2,x,0,41,1,2,6,2,0,5,14,9,2,0,0,0,0,0,0
240329060,24,3,29,60,3,2429060,- Saint-Cìme-de-Kennebec,51,35,9,2,4,1,0,15,8,2,2,0,2,0,1,36,35,1,0,0,0,0,51,"8,971","3,630",49,"8,523","3,449",10,448,181,2,x,x,8,x,x,51,"8,971","3,630",27,"1,947",788,0,0,0,25,"1,836",743,25,"1,342",543,47,"3,846","1,556",27,0,2,16,3,3,2,1,0,0,0,0,0,25,"2,505","1,014",33,"1,905",771,5,134,54,3,37,15,2,x,x,18,0,2,1,3,0,0,0,0,0,0,0,0,0,0,24,610,247,21,518,210,0,0,0,3,92,37,0,0,0,51,0,0,11,15,4,8,8,5,0,0,0,0,0,0,0
240329065,24,3,29,65,3,2429065,#NAME?,28,19,3,4,0,2,0,8,3,4,0,1,0,0,0,20,19,0,0,0,1,0,28,"4,138","1,675",28,"3,986","1,613",3,152,62,0,0,0,3,152,62,28,"4,138","1,675",15,643,260,2,x,x,8,255,103,10,474,192,28,x,x,15,2,1,6,4,2,0,0,0,0,0,0,0,8,327,132,10,343,139,0,0,0,0,0,0,0,0,0,1,2,0,1,1,3,1,x,x,1,x,x,0,0,0,10,118,48,8,x,x,1,x,x,1,x,x,1,x,0,28,0,0,8,10,1,4,3,2,0,0,0,0,0,0,0
240329070,24,3,29,70,3,2429070,#NAME?,45,28,4,1,6,6,0,9,4,1,2,2,0,0,0,36,28,0,0,4,4,0,45,"7,878","3,188",45,"7,324","2,964",6,554,224,2,x,x,6,x,x,45,"7,878","3,188",25,"1,897",768,1,x,x,20,897,363,24,"1,448",586,41,x,x,25,1,0,12,9,1,1,1,0,0,0,0,0,21,"1,245",504,22,"1,100",445,8,235,95,2,x,x,0,0,0,10,2,2,2,1,2,0,0,0,1,x,x,0,0,0,14,326,132,14,x,x,1,x,x,0,0,0,1,x,0,45,2,0,9,10,6,7,8,2,1,0,0,0,0,0,0
240329085,24,3,29,85,3,2429085,#NAME?,25,15,3,1,6,0,0,10,3,1,3,0,3,0,0,15,15,0,0,0,0,0,25,"4,976","2,014",25,"4,668","1,889",4,308,125,0,0,0,4,308,125,25,"4,976","2,014",11,"1,626",658,0,0,0,14,"1,187",480,7,482,195,21,"1,681",680,11,0,0,3,2,2,3,1,0,0,0,0,0,10,"1,104",447,14,"1,657",671,3,97,39,0,0,0,0,0,0,4,0,0,1,2,2,0,0,0,0,0,0,0,0,0,10,552,223,10,552,223,0,0,0,0,0,0,0,0,0,25,0,0,5,7,3,1,6,2,1,0,0,0,0,0,0
240329090,24,3,29,90,3,2429090,#NAME?,42,33,4,2,1,2,0,6,2,2,0,0,1,0,1,36,33,2,0,0,1,0,42,"7,084","2,867",42,"6,948","2,812",3,136,55,0,0,0,3,136,55,42,"7,084","2,867",24,"2,269",918,0,0,0,9,196,79,13,"1,007",408,41,"3,612","1,462",24,0,2,10,6,3,1,2,0,0,0,0,0,12,"1,253",507,10,774,313,5,130,53,1,x,x,1,x,x,10,1,2,3,1,1,0,0,0,0,0,0,0,0,0,14,340,138,14,x,x,1,x,x,0,0,0,1,x,0,42,0,0,12,9,6,8,4,1,2,0,0,0,0,0,0
240329100,24,3,29,100,3,2429100,#NAME?,66,51,7,5,1,2,0,10,5,4,1,0,0,0,0,56,51,2,1,0,2,0,66,"8,510","3,444",66,"8,260","3,343",4,250,101,0,0,0,4,250,101,66,"8,510","3,444",31,"2,199",890,2,x,x,18,612,248,22,"1,627",658,61,x,x,31,0,3,18,5,2,1,2,0,0,0,0,0,20,"1,125",455,26,"1,572",636,6,219,89,1,x,x,0,0,0,12,1,0,2,0,3,1,x,x,0,0,0,1,x,x,23,491,199,22,328,133,1,x,x,2,x,x,1,x,0,66,0,2,20,16,11,8,8,0,1,0,0,0,0,0,0
240329115,24,3,29,115,3,2429115,- Saint-êphrem-de-Beauce,112,84,13,7,5,3,0,20,10,6,2,1,1,0,0,92,84,3,1,2,2,0,112,"21,863","8,848",111,"21,104","8,540",12,759,307,2,x,x,11,x,x,112,"21,863","8,848",69,"5,568","2,253",0,0,0,57,"2,544","1,030",54,"3,614","1,463",105,"10,137","4,102",69,1,6,29,22,5,3,3,0,0,0,0,0,51,"3,375","1,366",59,"4,194","1,697",10,294,119,1,x,x,1,x,x,32,2,3,1,4,4,0,0,0,0,0,0,0,0,0,58,"1,544",625,54,"1,361",551,5,112,45,3,71,29,2,x,0,112,1,6,15,15,18,26,23,3,5,0,0,0,0,0,0
240329125,24,3,29,125,3,2429125,#NAME?,24,21,3,0,0,0,0,3,3,0,0,0,0,0,0,21,21,0,0,0,0,0,24,"3,667","1,484",24,x,x,5,x,x,1,x,x,5,200,81,24,"3,667","1,484",10,468,189,0,0,0,9,228,92,13,820,332,21,"2,151",870,10,1,1,5,3,0,0,0,0,0,0,0,0,9,460,186,12,309,125,2,x,x,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,60,24,4,x,x,1,x,x,0,0,0,0,0,0,24,1,0,8,2,4,2,7,0,0,0,0,0,0,0,0
240330000,24,3,30,0,3,2430000,#NAME?,598,383,129,32,42,12,0,193,116,30,24,5,12,1,5,405,383,13,2,4,3,0,598,"162,535","65,776",577,"151,905","61,474",97,"10,630","4,302",16,"2,523","1,021",83,"8,107","3,281",598,"162,535","65,776",344,"32,552","13,173",6,43,17,229,"11,844","4,793",239,"16,499","6,677",568,"101,597","41,115",346,8,21,125,101,49,25,12,4,1,0,0,0,237,"20,347","8,234",288,"18,061","7,309",61,"2,033",823,13,397,161,9,139,56,184,13,10,4,21,24,2,x,x,4,29,12,2,x,x,268,"8,149","3,298",260,"7,539","3,051",22,408,165,10,202,82,16,28,0,598,3,5,72,105,59,77,156,79,31,7,1,2,0,0,1
240330005,24,3,30,5,3,2430005,#NAME?,23,12,7,1,3,0,0,10,6,1,1,0,2,0,0,13,12,1,0,0,0,0,23,"6,410","2,594",21,"5,922","2,397",5,488,197,1,x,x,4,x,x,23,"6,410","2,594",14,"1,634",661,0,0,0,11,349,141,5,518,210,23,"3,909","1,582",14,0,0,4,7,0,2,0,1,0,0,0,0,5,611,247,11,981,397,1,x,x,0,0,0,0,0,0,7,2,2,1,3,3,0,0,0,0,0,0,0,0,0,10,225,91,10,x,x,2,x,x,0,0,0,2,x,0,23,0,0,2,2,1,5,8,4,1,0,0,0,0,0,0
240330020,24,3,30,20,3,2430020,#NAME?,33,25,3,4,1,0,0,8,3,4,1,0,0,0,0,25,25,0,0,0,0,0,33,"7,207","2,917",31,"6,905","2,794",7,302,122,1,x,x,6,x,x,33,"7,207","2,917",16,847,343,1,x,x,9,245,99,8,220,89,32,x,x,16,1,3,7,3,1,1,0,0,0,0,0,0,7,493,200,11,724,293,2,x,x,1,x,x,1,x,x,8,2,1,0,0,1,0,0,0,1,x,x,0,0,0,13,282,114,13,282,114,0,0,0,0,0,0,1,x,0,33,0,2,5,7,6,2,5,4,2,0,0,0,0,0,0
240330025,24,3,30,25,3,2430025,#NAME?,33,26,5,1,0,1,0,7,5,1,0,0,0,0,1,26,26,0,0,0,0,0,33,"8,550","3,460",32,"7,723","3,125",4,827,335,2,x,x,3,x,x,33,"8,550","3,460",20,"1,667",675,0,0,0,9,529,214,19,"2,312",936,29,"4,042","1,636",20,2,1,7,5,4,0,1,0,0,0,0,0,14,"1,465",593,16,847,343,2,x,x,1,x,x,1,x,x,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,260,105,11,244,99,2,x,x,1,x,x,0,0,0,33,0,0,1,9,5,4,8,2,3,1,0,0,0,0,0
240330045,24,3,30,45,3,2430045,#NAME?,37,29,6,1,0,1,0,6,5,1,0,0,0,0,0,31,29,1,0,0,1,0,37,"9,404","3,806",37,"8,749","3,541",3,655,265,0,0,0,3,655,265,37,"9,404","3,806",17,"1,154",467,0,0,0,15,"1,387",561,14,667,270,34,"6,196","2,507",17,0,2,9,3,1,2,0,0,0,0,0,0,14,828,335,16,676,274,3,36,15,2,x,x,2,x,x,11,1,1,0,0,1,0,0,0,0,0,0,0,0,0,10,183,74,10,x,x,2,x,x,1,x,x,1,x,0,37,0,0,5,5,4,7,8,5,3,0,0,0,0,0,0
240330050,24,3,30,50,3,2430050,- Sainte-CÇcile-de-Whitton,32,16,11,2,3,0,0,13,8,2,1,0,1,1,0,19,16,3,0,0,0,0,32,"12,332","4,991",32,"12,223","4,946",4,109,44,0,0,0,4,109,44,32,"12,332","4,991",19,"2,243",908,0,0,0,15,"1,517",614,10,838,339,32,"7,734","3,130",19,0,0,3,7,6,3,0,0,0,0,0,0,15,"1,176",476,17,"1,137",460,7,112,45,2,x,x,2,x,x,11,3,1,1,1,2,0,0,0,0,0,0,0,0,0,17,950,384,17,909,368,4,41,17,0,0,0,2,x,0,32,0,0,0,10,0,1,7,9,4,0,0,1,0,0,0
240330055,24,3,30,55,3,2430055,#NAME?,55,35,11,8,1,0,0,20,11,8,1,0,0,0,0,35,35,0,0,0,0,0,55,"10,341","4,185",55,"10,156","4,110",3,185,75,0,0,0,3,185,75,55,"10,341","4,185",28,"2,077",841,0,0,0,17,816,330,17,775,314,52,"6,673","2,700",28,2,1,12,9,2,2,0,0,0,0,0,0,12,"1,089",441,16,865,350,1,x,x,0,0,0,0,0,0,13,0,1,1,2,1,0,0,0,0,0,0,0,0,0,21,500,202,19,x,x,2,x,x,0,0,0,1,x,0,55,1,0,9,16,5,7,11,6,0,0,0,0,0,0,0
240330070,24,3,30,70,3,2430070,#NAME?,60,29,19,4,6,2,0,27,17,2,2,1,3,0,2,33,29,2,2,0,0,0,60,"16,001","6,475",51,"12,731","5,152",17,"3,270","1,323",7,"1,808",732,11,"1,462",592,60,"16,001","6,475",26,"2,552","1,033",0,0,0,16,814,329,16,"1,553",628,60,"11,082","4,485",26,0,1,10,5,7,3,0,0,0,0,0,0,18,"1,351",547,23,"1,250",506,4,65,26,0,0,0,1,x,x,17,1,0,0,3,2,0,0,0,0,0,0,0,0,0,25,724,293,24,637,258,3,87,35,0,0,0,1,x,0,60,1,0,7,10,5,9,15,9,1,3,0,0,0,0,0
240330075,24,3,30,75,3,2430075,#NAME?,22,9,11,0,2,0,0,11,10,0,1,0,0,0,0,11,9,1,0,1,0,0,22,"8,172","3,307",22,"7,176","2,904",5,996,403,0,0,0,5,996,403,22,"8,172","3,307",19,"3,946","1,597",0,0,0,10,464,188,14,"1,194",483,21,"2,568","1,039",19,0,0,3,3,6,2,2,2,1,0,0,0,14,"2,598","1,051",16,"1,633",661,3,65,26,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,"1,031",417,19,"1,031",417,0,0,0,0,0,0,0,0,0,22,0,0,3,0,1,1,10,4,1,1,1,0,0,0,0
240330080,24,3,30,80,3,2430080,#NAME?,43,30,9,3,1,0,0,12,8,3,0,0,1,0,0,31,30,1,0,0,0,0,43,"11,261","4,557",43,x,x,2,x,x,0,0,0,2,x,x,43,"11,261","4,557",31,"2,422",980,0,0,0,21,887,359,22,"1,055",427,42,"6,897","2,791",31,0,3,10,13,3,2,0,0,0,0,0,0,23,"1,607",650,27,"1,248",505,5,102,41,1,x,x,0,0,0,18,0,1,0,1,2,0,0,0,0,0,0,0,0,0,23,614,248,23,x,x,1,x,x,0,0,0,1,x,0,43,0,1,4,4,6,6,15,3,4,0,0,0,0,0,0
240330085,24,3,30,85,3,2430085,- Saint-SÇbastien,55,33,14,2,5,1,0,19,12,2,4,0,1,0,0,36,33,2,0,0,1,0,55,"12,974","5,250",54,"11,985","4,850",9,989,400,0,0,0,9,989,400,55,"12,974","5,250",29,"2,591","1,049",0,0,0,22,991,401,16,"1,398",566,52,"7,994","3,235",29,1,0,11,9,6,1,1,0,0,0,0,0,19,"1,821",737,23,"1,821",737,6,159,64,0,0,0,0,0,0,17,1,3,0,2,5,0,0,0,0,0,0,0,0,0,23,576,233,23,521,211,0,0,0,3,55,22,3,4,0,55,0,1,7,7,7,11,13,6,3,0,0,0,0,0,0
240330090,24,3,30,90,3,2430090,#NAME?,39,25,4,4,4,2,0,13,4,4,1,2,2,0,0,26,25,0,0,1,0,0,39,"10,673","4,319",38,"10,108","4,091",8,565,229,0,0,0,8,565,229,39,"10,673","4,319",24,"2,002",810,1,x,x,18,598,242,24,"1,541",624,38,x,x,24,1,1,8,8,4,1,1,0,0,0,0,0,24,"1,323",535,26,"1,473",596,4,200,81,1,x,x,1,x,x,12,1,0,1,0,3,0,0,0,1,x,x,1,x,x,23,554,224,22,410,166,3,22,9,3,122,49,2,x,0,39,1,0,3,7,3,5,10,7,3,0,0,0,0,0,0
240330095,24,3,30,95,3,2430095,#NAME?,75,55,13,0,6,1,0,19,12,0,4,1,2,0,0,56,55,1,0,0,0,0,75,"18,393","7,443",71,"17,395","7,040",15,998,404,2,x,x,13,x,x,75,"18,393","7,443",54,"5,531","2,238",3,27,11,31,"1,720",696,36,"2,627","1,063",65,"8,488","3,435",55,0,3,23,16,4,3,5,1,0,0,0,0,36,"2,845","1,151",43,"2,838","1,148",11,515,208,3,39,16,0,0,0,22,2,0,0,4,1,1,x,x,2,x,x,1,x,x,38,"1,095",443,37,x,x,0,0,0,2,x,x,0,0,0,75,0,0,9,12,10,12,20,9,2,1,0,0,0,0,0
240330100,24,3,30,100,3,2430100,#NAME?,29,21,4,0,4,0,0,6,4,0,2,0,0,0,0,23,21,0,0,2,0,0,29,"6,679","2,703",29,x,x,6,x,x,2,x,x,4,171,69,29,"6,679","2,703",18,"1,485",601,1,x,x,13,451,183,14,516,209,27,x,x,19,0,3,5,7,3,1,0,0,0,0,0,0,13,"1,101",446,16,"1,123",454,6,155,63,0,0,0,0,0,0,11,0,0,0,2,1,1,x,x,0,0,0,0,0,0,13,329,133,13,329,133,0,0,0,0,0,0,1,x,0,29,0,1,4,5,3,1,11,4,0,0,0,0,0,0,0
240330105,24,3,30,105,3,2430105,#NAME?,31,22,5,1,0,3,0,7,4,1,0,0,0,0,2,24,22,1,0,0,1,0,31,"17,403","7,043",31,"17,265","6,987",3,138,56,0,0,0,3,138,56,31,"17,403","7,043",14,876,355,0,0,0,9,429,174,12,783,317,31,"15,315","6,198",14,0,2,7,4,1,0,0,0,0,0,0,0,11,759,307,13,359,145,1,x,x,1,x,x,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,239,97,9,x,x,1,x,x,0,0,0,1,x,0,31,0,0,3,7,0,4,9,3,3,0,0,1,0,0,1
240330110,24,3,30,110,3,2430110,#NAME?,31,16,7,1,6,1,0,15,7,1,6,1,0,0,0,16,16,0,0,0,0,0,31,"6,735","2,726",30,"6,057","2,451",6,678,274,1,x,x,5,x,x,31,"6,735","2,726",15,"1,525",617,0,0,0,13,647,262,12,502,203,30,"4,061","1,643",15,1,1,6,2,1,2,2,0,0,0,0,0,12,"1,280",518,14,"1,086",439,5,439,178,1,x,x,1,x,x,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,587,238,10,x,x,2,x,x,0,0,0,0,0,0,31,0,0,10,4,3,2,6,4,1,1,0,0,0,0,0
240331000,24,3,31,0,3,2431000,- L'Amiante,779,551,107,35,68,18,0,200,95,32,37,10,21,2,3,579,551,12,3,8,5,0,779,"180,837","73,182",773,"171,691","69,481",88,"9,146","3,701",7,313,127,82,"8,833","3,575",779,"180,837","73,182",494,"42,822","17,329",17,997,403,363,"18,844","7,626",385,"25,803","10,442",731,"92,371","37,381",496,7,16,216,151,57,30,17,2,0,0,0,0,331,"25,069","10,145",410,"24,045","9,731",60,"1,704",690,10,580,235,4,x,x,183,10,14,11,31,28,7,484,196,12,413,167,3,100,40,325,"6,726","2,722",305,"5,515","2,232",29,"1,004",406,12,207,84,7,x,0,779,6,7,96,150,98,133,180,68,29,9,1,1,1,0,0
240331010,24,3,31,10,3,2431010,#NAME?,23,17,2,2,2,0,0,5,2,1,2,0,0,0,0,18,17,0,1,0,0,0,23,"4,410","1,785",23,x,x,2,x,x,1,x,x,1,x,x,23,"4,410","1,785",18,"1,138",461,1,x,x,13,705,285,14,814,329,19,x,x,18,1,1,8,6,1,1,0,0,0,0,0,0,12,585,237,17,625,253,1,x,x,0,0,0,0,0,0,7,1,2,2,1,1,0,0,0,1,x,x,0,0,0,14,147,59,14,147,59,0,0,0,0,0,0,0,0,0,23,0,0,3,4,5,4,5,2,0,0,0,0,0,0,0
