AREAID,PROV,CAR,CD,CCS,SGC,AREANAME,NTFAREA,NTOTFTR,TOTTFT,ETOTTFT,TOTFTR,TOTFBR,TOTFNB,NAPPLETR,APPLETA,EAPPLETA,APPLETR,APPLEBR,APPLENB,NAPSTTR,APSTTA,EAPSTTA,APSTTR,APSTBR,APSTNB,NAPSDTR,APSDTA,EAPSDTA,APSDTR,APSDBR,APSDNB,NAPDFTR,APDFTA,EAPDFTA,APDFTR,APDFBR,APDFNB,NPEARTR,PEARTA,EPEARTA,PEARTR,PEARBR,PEARNB,NPLUMTR,PLUMTA,EPLUMTA,PLUMTR,PLUMBR,PLUMNB,NSWCHTR,SWCHTA,ESWCHTA,SWCHTR,SWCHBR,SWCHNB,NSRCHTR,SRCHTA,ESRCHTA,SRCHTR,SRCHBR,SRCHNB,NPECHTR,PECHTA,EPECHTA,PECHTR,PECHBR,PECHNB,NAPCTTR,APCTTA,EAPCTTA,APCTTR,APCTBR,APCTNB,NOTREETR,OTREETA,EOTREETA,OTREETR,OTREEBR,OTREENB,NTSMFRTC,TSMFRTC,ETSMFRTC,NTARHRV,TARHRV,ETARHRV,NSTWBRYC,STWBRYC,ESTWBRYC,NSTWBRYH,STWBRYH,ESTWBRYH,NRASPBC,RASPBC,ERASPBC,NRASPBH,RASPBH,ERASPBH,NGRAPESC,GRAPESC,EGRAPESC,NGRAPESH,GRAPESH,EGRAPESH,NBLUEBC,BLUEBC,EBLUEBC,NBLUEBH,BLUEBH,EBLUEBH,NCRANBC,CRANBC,ECRANBC,NCRANBH,CRANBH,ECRANBH,NOTHBERC,OTHBERC,EOTHBERC,NOTHBERH,OTHBERH,EOTHBERH
240217020,24,2,17,20,2417020,- Saint-Marcel,55,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,2,x,x,2,x,x,2,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240217025,24,2,17,25,2417025,- Sainte-FÇlicitÇ,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240217030,24,2,17,30,2417030,- Sainte-PerpÇtue,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,2,x,x,2,x,x,2,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240217040,24,2,17,40,2417040,- Saint-Damase-de-l'Islet,47,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0
240217045,24,2,17,45,2417045,- Saint-Cyrille-de-Lessard,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240217050,24,2,17,50,2417050,- Saint-Eugäne,34,4,49,20,"7,091","6,865",226,4,x,x,x,x,x,4,21,9,"1,688","1,688",0,3,x,x,x,x,x,2,x,x,x,x,x,1,x,x,x,x,x,2,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,2,x,x,0,0,0,0,0,0,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240217055,24,2,17,55,2417055,- Saint-Aubert,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240217060,24,2,17,60,2417060,- Sainte-Louise,45,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,1,x,x,1,x,x,0,0,0,2,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240217065,24,2,17,65,2417065,- Saint-Roch-des-Aulnaies,37,5,17,7,x,x,x,3,x,x,x,x,x,1,x,x,x,x,x,2,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,4,x,x,309,212,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,x,x,4,7,3,1,x,x,1,x,x,2,x,x,2,x,x,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0
240217070,24,2,17,70,2417070,- Saint-Jean-Port-Joli,98,7,16,7,597,543,54,7,14,6,556,502,54,6,9,4,450,426,24,3,5,2,106,76,30,0,0,0,0,0,0,1,x,x,x,x,x,2,x,x,x,x,x,2,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,6,5,12,5,4,x,x,3,x,x,2,x,x,2,x,x,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0
240217080,24,2,17,80,2417080,- L'Islet-sur-Mer,64,2,x,x,x,x,x,2,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x,2,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240218000,24,2,18,0,2418000,- Montmagny,400,9,129,52,"11,714","8,258","3,456",9,121,49,"11,173","7,720","3,453",8,89,36,"7,797","6,922",875,8,32,13,"3,376",798,"2,578",0,0,0,0,0,0,3,1,1,95,92,3,2,x,x,x,x,x,3,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,x,x,x,6,36,14,6,23,9,4,27,11,4,15,6,4,x,x,3,x,x,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0
240218015,24,2,18,15,2418015,- Saint-Fabien-de-Panet,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240218020,24,2,18,20,2418020,- Sainte-Lucie-de-Beauregard,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240218025,24,2,18,25,2418025,- Sainte-Apolline-de-Patton,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240218030,24,2,18,30,2418030,- Saint-Paul-de-Montminy,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240218040,24,2,18,40,2418040,- Notre-Dame-du-Rosaire,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240218045,24,2,18,45,2418045,- Cap-Saint-Ignace,81,9,129,52,"11,714","8,258","3,456",9,121,49,"11,173","7,720","3,453",8,89,36,"7,797","6,922",875,8,32,13,"3,376",798,"2,578",0,0,0,0,0,0,3,1,1,95,92,3,2,x,x,x,x,x,3,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,x,x,x,5,x,x,5,x,x,3,x,x,3,x,x,3,x,x,3,x,x,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0
240218050,24,2,18,50,2418050,- Montmagny,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240218055,24,2,18,55,2418055,- Saint-Pierre-de-la-Riviäre-du-Sud,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240218060,24,2,18,60,2418060,- Saint-Franáois-de-la-Riviäre-du-Sud,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240219000,24,2,19,0,2419000,- Bellechasse,"1,121",21,105,43,"7,956","6,585","1,371",20,99,40,"7,538","6,424","1,114",8,55,22,x,x,x,14,40,16,"3,663","2,908",755,4,4,2,x,x,x,3,x,x,43,33,10,8,5,2,345,105,240,3,x,x,30,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,242,98,42,193,78,37,179,72,36,138,56,20,59,24,19,53,22,2,x,x,1,x,x,5,x,x,3,x,x,0,0,0,0,0,0,1,x,x,1,x,x
240219005,24,2,19,5,2419005,- Saint-PhilÇmon,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240219010,24,2,19,10,2419010,- Notre-Dame-Auxiliatrice-de-Buckland,46,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240219015,24,2,19,15,2419015,- Saint-Nazaire-de-Dorchester,27,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240219020,24,2,19,20,2419020,- Saint-LÇon-de-Standon,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,1,x,x,2,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240219025,24,2,19,25,2419025,- Saint-Malachie,56,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240219040,24,2,19,40,2419040,- Saint-CajÇtan-d'Armagh,53,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240219045,24,2,19,45,2419045,- Saint-NÇrÇe,41,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240219050,24,2,19,50,2419050,- Saint-Lazare,71,3,8,3,420,324,96,3,x,x,x,x,x,1,x,x,x,x,x,3,8,3,389,308,81,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240219055,24,2,19,55,2419055,- Sainte-Claire,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,2,x,x,2,x,x,2,x,x,1,x,x,1,x,x,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x
240219065,24,2,19,65,2419065,- Saint-Anselme,84,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,2,x,x,2,x,x,2,x,x,1,x,x,1,x,x,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0
240219070,24,2,19,70,2419070,- Honfleur,83,2,x,x,x,x,x,2,x,x,x,x,x,0,0,0,0,0,0,2,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240219075,24,2,19,75,2419075,- Saints-Gervais-et-Protais,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240219085,24,2,19,85,2419085,- Saint-Raphaâl,62,3,x,x,x,x,x,3,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,2,x,x,1,x,x,1,x,x,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240219090,24,2,19,90,2419090,- La Durantaye,44,2,x,x,x,x,x,2,x,x,x,x,x,2,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,2,x,x,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240219100,24,2,19,100,2419100,- Saint-Charles-BorromÇe,106,2,x,x,x,x,x,2,x,x,x,x,x,0,0,0,0,0,0,2,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,87,35,16,71,29,14,68,27,14,57,23,4,x,x,4,x,x,0,0,0,0,0,0,2,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0
240219105,24,2,19,105,2419105,- Saint-êtienne-de-Beaumont,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,2,x,x,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240219110,24,2,19,110,2419110,- Saint-Michel,64,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,6,4,15,6,4,x,x,4,x,x,2,x,x,1,x,x,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0
240219120,24,2,19,120,2419120,- Saint-Vallier,58,2,x,x,x,x,x,2,x,x,x,x,x,2,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,7,3,17,7,1,x,x,1,x,x,3,x,x,3,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240220000,24,2,20,0,2420000,- L'Ile-d'OrlÇans,281,62,408,165,"40,250","32,867","7,383",61,395,160,"39,095","32,253","6,842",48,196,79,"9,847","8,873",974,45,178,72,"24,993","20,178","4,815",9,21,8,"4,255","3,202","1,053",5,2,1,x,x,x,12,9,4,870,413,457,3,1,x,x,x,x,3,1,1,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,860,348,94,625,253,81,761,308,80,532,216,44,89,36,42,84,34,0,0,0,0,0,0,7,7,3,7,x,x,0,0,0,0,0,0,4,4,2,4,x,x
240220005,24,2,20,5,2420005,- Saint-Franáois,45,2,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,55,22,13,45,18,13,x,x,13,x,x,1,x,x,1,x,x,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0
240220010,24,2,20,10,2420010,- Sainte-Famille,70,45,284,115,"26,358","23,303","3,055",45,279,113,"25,896","22,919","2,977",40,156,63,"8,503","7,557",946,33,118,48,"16,451","14,470","1,981",5,5,2,942,892,50,3,x,x,x,x,x,5,3,1,258,257,1,2,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,120,48,32,98,40,26,78,32,26,58,23,22,41,16,21,39,16,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,2,x,x,2,x,x
240220015,24,2,20,15,2420015,- Saint-Jean,73,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,55,22,5,37,15,6,x,x,5,37,15,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240220020,24,2,20,20,2420020,- Saint-Laurent,56,6,51,21,"7,213","4,783","2,430",6,x,x,x,x,x,3,x,x,x,x,x,4,28,11,"4,905","3,300","1,605",1,x,x,x,x,x,1,x,x,x,x,x,2,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,595,241,36,418,169,33,553,224,33,380,154,13,37,15,13,34,14,0,0,0,0,0,0,3,x,x,3,x,x,0,0,0,0,0,0,2,x,x,2,x,x
240220025,24,2,20,25,2420025,- Saint-Pierre,37,8,56,23,"6,617","4,725","1,892",8,x,x,x,x,x,3,x,x,x,x,x,7,x,x,x,x,x,3,x,x,x,x,x,1,x,x,x,x,x,3,2,1,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,36,14,8,28,11,3,x,x,3,x,x,7,x,x,7,x,x,0,0,0,0,0,0,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0
240221000,24,2,21,0,2421000,- La Cìte-de-BeauprÇ,131,19,60,24,"6,869","5,026","1,843",19,57,23,"6,812","4,978","1,834",13,34,14,x,x,x,13,x,x,"4,870","3,280","1,590",1,x,x,x,x,x,2,x,x,x,x,x,3,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,104,42,32,86,35,23,43,18,22,38,15,27,48,19,25,38,16,0,0,0,0,0,0,3,x,x,2,x,x,0,0,0,0,0,0,1,x,x,1,x,x
240221020,24,2,21,20,2421020,- Saint-Joachim,18,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0
240221030,24,2,21,30,2421030,- Sainte-Anne-de-BeauprÇ,29,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,2,x,x,2,x,x,2,x,x,2,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
