HDPROV,AGOPCAR,CENSUSD,CCS,AREANAME,NFRMREP,NTFAREA,TFAREA,ETFAREA,NAOWNED01,AOWNED01,EAOWNED01,NTLSRTCS01,TLSRTCS01,ETLSRTCS01,NALSDGV01,ALSDGV01,EALSDGV01,NARNTED01,ARNTED01,EARNTED01,NACRPSH01,ACRPSH01,EACRPSH01,NAOWNED,AOWNED,EAOWNED,NALSDGOV,ALSDGOV,EALSDGOV,NARNTED,ARNTED,EARNTED,NACRPSHR,ACRPSHR,EACRPSHR,NAOTUSED,AOTUSED,EAOTUSED,NTOTLAND1,TOTLAND1,ETOTLAND1,NRNTEDOT,RNTEDOT,ERNTEDOT,NCRPSHROT,CRPSHROT,ECRPSHROT,NUSEDOT,USEDOT,EUSEDOT,NAREAOT1,AREAOT1,EAREAOT1,NTOTUSE,TOTUSE,ETOTUSE,NCRPLND,CRPLND,ECRPLND,NSUMMRF,SUMMRF,ESUMMRF,NIMPAST,IMPAST,EIMPAST,NUNIMPAST,UNIMPAST,EUNIMPAST,NWOODWET,WOODWET,EWOODWET,NWOODXMAS,WOODXMAS,EWOODXMAS,NOTHLAND,OTHLAND,EOTHLAND,NOTHLND01,OTHLND01,EOTHLND01
24,13,46,40,Bedford,22,22,"6,376","2,580",21,"4,860","1,967",10,"1,516",614,0,0,0,10,x,x,1,x,x,21,"4,860","1,967",0,0,0,9,x,x,1,x,x,2,x,x,22,"6,376","2,580",0,0,0,0,0,0,0,0,0,0,0,0,22,"6,376","2,580",18,"4,869","1,970",0,0,0,4,26,11,5,58,23,14,"1,210",490,14,"1,210",490,13,213,86,21,"1,423",576
24,13,46,45,Stanbridge East,47,47,"9,088","3,678",45,"7,713","3,121",13,"1,375",556,0,0,0,13,"1,375",556,0,0,0,45,"8,176","3,309",0,0,0,12,x,x,0,0,0,2,x,x,47,"9,551","3,865",9,x,x,0,0,0,1,x,x,10,463,187,47,"9,088","3,678",45,"4,584","1,855",1,x,x,9,151,61,17,493,200,40,"3,517","1,423",40,"3,517","1,423",32,x,x,43,x,x
24,13,46,50,Dunham,135,135,"27,114","10,973",133,"23,331","9,442",34,"3,783","1,531",0,0,0,30,"3,448","1,395",5,335,136,133,"23,823","9,641",0,0,0,22,"2,944","1,191",5,335,136,10,504,204,135,"27,606","11,172",10,431,174,3,61,25,0,0,0,13,492,199,135,"27,114","10,973",120,"10,521","4,258",5,74,30,23,452,183,52,"2,255",913,111,x,x,111,"12,171","4,925",81,"1,641",664,124,"13,812","5,590"
24,13,46,58,Sutton,46,46,"11,434","4,627",44,"8,200","3,318",19,"3,234","1,309",0,0,0,19,x,x,1,x,x,44,"8,200","3,318",0,0,0,15,"1,493",604,1,x,x,6,x,x,46,"11,434","4,627",0,0,0,0,0,0,0,0,0,0,0,0,46,"11,434","4,627",39,"4,886","1,977",1,x,x,15,733,297,22,"1,035",419,39,"4,041","1,635",39,"4,041","1,635",33,x,x,43,x,x
24,13,46,65,Bolton-Ouest,27,27,"6,940","2,809",26,x,x,11,x,x,0,0,0,11,x,x,0,0,0,26,"4,456","1,803",0,0,0,9,"2,156",873,0,0,0,5,x,x,27,x,x,2,x,x,0,0,0,0,0,0,2,x,x,27,"6,940","2,809",21,"2,209",894,2,x,x,9,691,280,16,768,311,24,x,x,24,"3,174","1,284",19,x,x,24,x,x
24,13,46,75,Lac-Brome,84,84,"19,671","7,961",80,"14,986","6,065",27,"4,685","1,896",0,0,0,26,x,x,1,x,x,80,"17,660","7,147",0,0,0,21,"4,238","1,715",1,x,x,6,x,x,84,"22,345","9,043",3,x,x,0,0,0,2,x,x,5,"2,674","1,082",84,"19,671","7,961",60,"8,411","3,404",1,x,x,18,726,294,49,"2,407",974,67,"5,817","2,354",67,"5,892","2,384",52,x,x,74,x,x
24,13,46,90,Brigham,52,52,"10,951","4,432",51,"9,781","3,958",12,"1,170",473,0,0,0,12,"1,170",473,0,0,0,51,"10,913","4,416",0,0,0,10,902,365,0,0,0,3,268,108,52,"12,083","4,890",4,x,x,0,0,0,1,x,x,5,"1,132",458,52,"10,951","4,432",43,"5,351","2,165",1,x,x,14,480,194,17,495,200,36,"4,237","1,715",36,"4,237","1,715",31,x,x,44,x,x
24,13,46,95,Saint-Ignace-de-Stanbridge,40,40,"14,567","5,895",40,"12,477","5,049",15,"2,090",846,0,0,0,15,"2,090",846,0,0,0,40,"13,456","5,445",0,0,0,14,x,x,0,0,0,1,x,x,40,"15,546","6,291",4,979,396,0,0,0,0,0,0,4,979,396,40,"14,567","5,895",36,"9,397","3,803",2,x,x,12,290,117,15,646,261,30,x,x,30,"3,091","1,251",21,x,x,34,x,x
24,13,46,100,Notre-Dame-de-Stanbridge,33,33,"8,706","3,523",32,x,x,7,x,x,0,0,0,7,x,x,0,0,0,32,"8,273","3,348",0,0,0,7,634,257,0,0,0,1,x,x,33,x,x,1,x,x,0,0,0,0,0,0,1,x,x,33,"8,706","3,523",32,"7,192","2,910",0,0,0,12,154,62,5,92,37,21,"1,038",420,21,"1,038",420,19,230,93,27,"1,268",513
24,13,46,105,Sainte-Sabine,43,43,"9,531","3,857",42,x,x,8,x,x,0,0,0,8,x,x,1,x,x,42,"8,976","3,632",0,0,0,7,721,292,1,x,x,1,x,x,43,x,x,1,x,x,0,0,0,0,0,0,1,x,x,43,"9,531","3,857",40,"7,499","3,035",2,x,x,12,286,116,11,211,85,19,"1,161",470,19,"1,161",470,22,x,x,30,x,x
24,13,46,112,Farnham,53,53,"11,532","4,667",53,x,x,13,x,x,1,x,x,12,x,x,0,0,0,53,"10,444","4,227",1,x,x,11,"1,475",597,0,0,0,1,x,x,53,x,x,2,x,x,0,0,0,0,0,0,2,x,x,53,"11,532","4,667",47,"9,248","3,743",0,0,0,20,292,118,13,203,82,33,x,x,33,"1,466",593,30,323,131,43,"1,789",724
24,13,47,0,La Haute-Yamaska,483,483,"92,811","37,559",471,"79,862","32,319",96,"12,949","5,240",4,"1,126",456,90,"11,483","4,647",4,340,138,471,"84,330","34,127",4,"1,126",456,77,"10,137","4,102",4,340,138,16,"1,346",545,483,"97,279","39,367",38,"4,292","1,737",1,x,x,3,x,x,42,"4,468","1,808",483,"92,811","37,559",353,"42,636","17,254",6,61,25,115,"4,196","1,698",176,"6,936","2,807",346,"33,226","13,446",347,"33,323","13,485",235,"5,659","2,290",408,"38,982","15,775"
24,13,47,5,Bromont,43,43,"8,263","3,344",43,x,x,11,x,x,1,x,x,10,"2,114",856,0,0,0,43,"6,121","2,477",1,x,x,8,x,x,0,0,0,4,"1,032",418,43,x,x,1,x,x,1,x,x,0,0,0,2,x,x,43,"8,263","3,344",34,"3,400","1,376",1,x,x,16,930,376,23,"1,098",444,29,"2,597","1,051",29,"2,597","1,051",22,x,x,38,x,x
24,13,47,10,Saint-Alphonse,53,53,"10,354","4,190",50,"8,579","3,472",14,"1,775",718,0,0,0,14,"1,775",718,0,0,0,50,"10,542","4,266",0,0,0,12,x,x,0,0,0,2,x,x,53,"12,317","4,985",11,x,x,0,0,0,1,x,x,12,"1,963",794,53,"10,354","4,190",38,"6,372","2,579",0,0,0,7,93,38,9,166,67,23,994,402,23,994,402,30,"2,729","1,104",40,"3,723","1,507"
24,13,47,20,Granby,83,83,"11,690","4,731",82,x,x,17,x,x,0,0,0,17,x,x,0,0,0,82,"10,675","4,320",0,0,0,15,x,x,0,0,0,2,x,x,83,x,x,8,x,x,0,0,0,0,0,0,8,x,x,83,"11,690","4,731",67,"7,384","2,988",1,x,x,20,629,255,23,573,232,46,x,x,46,"2,678","1,084",40,x,x,63,x,x
24,13,47,35,Shefford,72,72,"13,161","5,326",67,"10,374","4,198",18,"2,787","1,128",0,0,0,17,x,x,3,x,x,67,"11,012","4,456",0,0,0,14,"2,280",923,3,x,x,4,x,x,72,"13,799","5,584",5,x,x,0,0,0,1,x,x,6,638,258,72,"13,161","5,326",46,"4,289","1,736",0,0,0,15,484,196,32,"1,438",582,60,x,x,61,"6,208","2,512",33,742,300,65,"6,950","2,813"
24,13,47,40,Saint-Joachim-de-Shefford,80,80,"16,650","6,738",79,"14,311","5,791",16,"2,339",947,2,x,x,14,x,x,0,0,0,79,"14,611","5,913",2,x,x,11,"1,462",592,0,0,0,3,x,x,80,"16,950","6,859",3,x,x,0,0,0,1,x,x,4,300,121,80,"16,650","6,738",56,"5,867","2,374",1,x,x,27,"1,138",461,38,"1,327",537,66,x,x,66,"7,668","3,103",44,x,x,71,x,x
24,13,47,47,Roxton Pond,89,89,"20,473","8,285",87,"19,080","7,721",11,"1,393",564,1,x,x,9,x,x,1,x,x,87,"19,833","8,026",1,x,x,9,x,x,1,x,x,0,0,0,89,"21,226","8,590",7,753,305,0,0,0,0,0,0,7,753,305,89,"20,473","8,285",60,"7,417","3,002",1,x,x,17,462,187,35,"1,927",780,76,"10,222","4,137",76,"10,222","4,137",36,x,x,78,x,x
24,13,47,55,Sainte-CÇcile-de-Milton,63,63,"12,220","4,945",63,"11,089","4,488",9,"1,131",458,0,0,0,9,"1,131",458,0,0,0,63,"11,536","4,668",0,0,0,8,x,x,0,0,0,1,x,x,63,"12,667","5,126",3,447,181,0,0,0,0,0,0,3,447,181,63,"12,220","4,945",52,"7,907","3,200",2,x,x,13,460,186,16,407,165,46,"2,956","1,196",46,"2,956","1,196",30,x,x,53,x,x
24,13,48,0,Acton,444,444,"96,969","39,242",438,"82,200","33,265",122,"14,769","5,977",0,0,0,120,"14,505","5,870",4,264,107,438,"87,114","35,254",0,0,0,110,"13,209","5,345",4,264,107,13,"1,296",524,444,"101,883","41,231",47,"4,671","1,890",3,24,10,5,219,89,53,"4,914","1,989",444,"96,969","39,242",348,"60,900","24,645",8,677,274,113,"3,125","1,265",117,"3,196","1,293",318,"24,743","10,013",319,"24,787","10,031",269,"4,284","1,734",382,"29,071","11,765"
24,13,48,5,BÇthanie,34,34,"6,779","2,743",34,"6,012","2,433",9,767,310,0,0,0,9,767,310,0,0,0,34,"6,195","2,507",0,0,0,8,x,x,0,0,0,1,x,x,34,"6,962","2,817",3,183,74,0,0,0,0,0,0,3,183,74,34,"6,779","2,743",27,"3,072","1,243",0,0,0,19,617,250,15,622,252,26,x,x,26,"2,041",826,21,427,173,30,"2,468",999
24,13,48,15,Roxton,102,102,"21,125","8,549",101,"18,613","7,532",19,"2,512","1,017",0,0,0,19,"2,512","1,017",0,0,0,101,"20,141","8,151",0,0,0,16,"2,285",925,0,0,0,3,227,92,102,"22,653","9,167",11,x,x,2,x,x,0,0,0,13,"1,528",618,102,"21,125","8,549",74,"8,496","3,438",1,x,x,28,x,x,42,"1,245",504,87,x,x,87,"9,630","3,897",59,607,246,96,"10,237","4,143"
24,13,48,20,Sainte-Christine,42,42,"12,937","5,235",42,"10,096","4,086",15,"2,841","1,150",0,0,0,15,"2,841","1,150",0,0,0,42,"10,439","4,225",0,0,0,14,x,x,0,0,0,1,x,x,42,"13,280","5,374",6,343,139,0,0,0,0,0,0,6,343,139,42,"12,937","5,235",36,"6,851","2,773",4,580,235,10,477,193,13,237,96,34,"2,928","1,185",34,"2,928","1,185",27,"1,864",754,38,"4,792","1,939"
24,13,48,28,Acton Vale,74,74,"16,435","6,651",71,"13,344","5,400",29,"3,091","1,251",0,0,0,28,x,x,2,x,x,71,"14,174","5,736",0,0,0,26,"2,390",967,2,x,x,5,x,x,74,"17,265","6,987",9,x,x,0,0,0,2,x,x,11,830,336,74,"16,435","6,651",56,"9,830","3,978",2,x,x,14,x,x,18,527,213,58,"5,422","2,194",58,"5,422","2,194",47,385,156,69,"5,807","2,350"
24,13,48,38,Upton,69,69,"13,743","5,562",68,"12,046","4,875",17,"1,697",687,0,0,0,16,x,x,2,x,x,68,"12,499","5,058",0,0,0,15,"1,581",640,2,x,x,1,x,x,69,"14,196","5,745",5,453,183,0,0,0,0,0,0,5,453,183,69,"13,743","5,562",60,"12,322","4,987",0,0,0,20,351,142,7,30,12,33,x,x,33,857,347,37,183,74,47,"1,040",421
24,13,48,45,Saint-ThÇodore-d'Acton,60,60,"12,962","5,246",60,"11,518","4,661",14,"1,444",584,0,0,0,14,"1,444",584,0,0,0,60,"12,755","5,162",0,0,0,14,"1,444",584,0,0,0,0,0,0,60,"14,199","5,746",8,x,x,1,x,x,2,x,x,9,"1,237",501,60,"12,962","5,246",46,"9,567","3,872",1,x,x,14,x,x,9,303,123,45,x,x,46,"2,364",957,40,477,193,53,"2,841","1,150"
24,13,48,50,Saint-Nazaire-d'Acton,63,63,"12,988","5,256",62,"10,571","4,278",19,"2,417",978,0,0,0,19,"2,417",978,0,0,0,62,"10,911","4,416",0,0,0,17,x,x,0,0,0,2,x,x,63,"13,328","5,394",5,x,x,0,0,0,1,x,x,6,340,138,63,"12,988","5,256",49,"10,762","4,355",0,0,0,8,108,44,13,232,94,35,"1,545",625,35,"1,545",625,38,341,138,49,"1,886",763
24,14,49,0,Drummond,813,813,"204,576","82,789",783,x,x,256,x,x,3,305,123,250,x,x,4,98,40,783,"180,046","72,862",3,305,123,230,"31,971","12,938",4,98,40,29,"1,745",706,813,"214,165","86,669",83,"8,884","3,595",2,x,x,8,x,x,93,"9,589","3,881",813,"204,576","82,789",657,"137,631","55,697",13,314,127,225,"8,458","3,423",205,"6,696","2,710",535,"45,023","18,220",537,"45,218","18,299",447,"6,259","2,533",675,"51,477","20,832"
24,14,49,5,Saint-FÇlix-de-Kingsey,75,75,"20,147","8,153",72,"18,260","7,390",21,"1,887",764,0,0,0,21,"1,887",764,0,0,0,72,"19,046","7,708",0,0,0,19,x,x,0,0,0,2,x,x,75,"20,933","8,471",8,786,318,0,0,0,0,0,0,8,786,318,75,"20,147","8,153",64,"11,080","4,484",1,x,x,28,981,397,32,x,x,61,x,x,61,"5,791","2,344",45,419,170,67,"6,210","2,513"
24,14,49,15,Durham-Sud,50,50,"13,634","5,517",48,"11,295","4,571",21,"2,339",947,0,0,0,20,x,x,1,x,x,48,"11,467","4,641",0,0,0,17,"2,034",823,1,x,x,5,x,x,50,"13,806","5,587",5,172,70,0,0,0,0,0,0,5,172,70,50,"13,634","5,517",48,"6,818","2,759",2,x,x,22,"1,124",455,22,x,x,40,"4,227","1,711",40,"4,227","1,711",26,316,128,42,"4,543","1,838"
24,14,49,20,Lefebvre,24,24,"5,788","2,342",23,"5,383","2,178",7,405,164,0,0,0,7,405,164,0,0,0,23,"5,383","2,178",0,0,0,5,217,88,0,0,0,3,188,76,24,"5,788","2,342",0,0,0,0,0,0,0,0,0,0,0,0,24,"5,788","2,342",20,"3,188","1,290",0,0,0,9,342,138,7,237,96,18,"1,654",669,18,"1,654",669,12,367,149,21,"2,021",818
24,14,49,25,L'Avenir,55,55,"12,293","4,975",55,"10,702","4,331",15,"1,591",644,0,0,0,15,"1,591",644,0,0,0,55,"11,145","4,510",0,0,0,13,"1,281",518,0,0,0,3,310,125,55,"12,736","5,154",1,x,x,1,x,x,4,x,x,6,443,179,55,"12,293","4,975",46,"5,922","2,397",0,0,0,25,"1,367",553,25,813,329,42,x,x,42,"3,226","1,306",28,965,391,47,"4,191","1,696"
24,14,49,30,Saint-Lucien,18,18,"3,893","1,575",17,x,x,5,x,x,0,0,0,5,x,x,0,0,0,17,"3,682","1,490",0,0,0,5,x,x,0,0,0,0,0,0,18,x,x,1,x,x,1,x,x,0,0,0,2,x,x,18,"3,893","1,575",12,"2,127",861,0,0,0,3,53,21,6,423,171,13,"1,227",497,13,"1,227",497,13,63,25,16,"1,290",522
24,14,49,40,Wickham,76,76,"14,929","6,042",76,"12,518","5,066",18,"2,411",976,1,x,x,17,x,x,0,0,0,76,"13,224","5,352",1,x,x,16,x,x,0,0,0,1,x,x,76,"15,635","6,327",11,537,217,0,0,0,3,169,68,14,706,286,76,"14,929","6,042",53,"9,975","4,037",2,x,x,16,560,227,8,x,x,54,x,x,54,"3,626","1,467",50,550,223,70,"4,176","1,690"
24,14,49,48,Saint-Germain-de-Grantham,67,67,"20,995","8,496",65,x,x,25,x,x,1,x,x,23,"5,381","2,178",2,x,x,65,"16,265","6,582",1,x,x,23,"5,626","2,277",2,x,x,1,x,x,67,"22,077","8,934",7,"1,082",438,0,0,0,0,0,0,7,"1,082",438,67,"20,995","8,496",58,"16,526","6,688",1,x,x,12,155,63,8,x,x,41,"3,823","1,547",41,"3,823","1,547",33,306,124,54,"4,129","1,671"
24,14,49,58,Drummondville,144,144,"35,616","14,413",138,"29,636","11,993",50,"5,980","2,420",1,x,x,49,x,x,0,0,0,138,"30,154","12,203",1,x,x,46,"5,712","2,312",0,0,0,5,x,x,144,"36,134","14,623",6,x,x,0,0,0,1,x,x,7,518,210,144,"35,616","14,413",112,"20,625","8,347",0,0,0,39,"1,889",764,30,681,276,82,"11,532","4,667",83,"11,589","4,690",69,832,337,110,"12,421","5,027"
24,14,49,80,Notre-Dame-du-Bon-Conseil,36,36,"8,466","3,426",34,"6,917","2,799",12,"1,549",627,0,0,0,12,"1,549",627,0,0,0,34,"7,390","2,991",0,0,0,10,x,x,0,0,0,2,x,x,36,"8,939","3,617",4,473,191,0,0,0,0,0,0,4,473,191,36,"8,466","3,426",26,"6,218","2,516",1,x,x,12,281,114,7,x,x,26,"1,601",648,26,"1,601",648,17,201,81,32,"1,802",729
24,14,49,85,Sainte-Brigitte-des-Saults,49,49,"17,737","7,178",47,"16,752","6,779",13,985,399,0,0,0,13,985,399,0,0,0,47,"17,133","6,933",0,0,0,12,x,x,0,0,0,1,x,x,49,"18,118","7,332",4,381,154,0,0,0,0,0,0,4,381,154,49,"17,737","7,178",41,"13,684","5,538",0,0,0,12,768,311,9,268,108,34,x,x,34,"2,799","1,133",28,218,88,44,"3,017","1,221"
24,14,49,95,Saint-Majorique-de-Grantham,25,25,"3,939","1,594",24,x,x,8,x,x,0,0,0,8,x,x,0,0,0,24,"3,618","1,464",0,0,0,8,x,x,0,0,0,0,0,0,25,x,x,2,x,x,0,0,0,0,0,0,2,x,x,25,"3,939","1,594",23,"3,090","1,250",1,x,x,6,118,48,10,x,x,12,x,x,13,366,148,14,118,48,17,484,196
24,14,49,100,Saint-Edmond-de-Grantham,21,21,"4,585","1,855",21,"3,165","1,281",8,"1,420",575,0,0,0,8,"1,420",575,0,0,0,21,"3,910","1,582",0,0,0,8,x,x,0,0,0,1,x,x,21,"5,330","2,157",5,745,301,0,0,0,0,0,0,5,745,301,21,"4,585","1,855",14,"3,626","1,467",1,x,x,3,78,32,5,x,x,14,575,233,14,575,233,11,211,85,19,786,318
24,14,49,105,Saint-Eugäne,39,39,"6,585","2,665",37,"5,385","2,179",7,"1,200",486,0,0,0,6,x,x,1,x,x,37,"6,994","2,830",0,0,0,5,x,x,1,x,x,1,x,x,39,"8,194","3,316",13,"1,609",651,0,0,0,0,0,0,13,"1,609",651,39,"6,585","2,665",27,"5,199","2,104",2,x,x,7,88,36,7,x,x,20,"1,054",427,20,"1,054",427,23,180,73,27,"1,234",499
24,14,49,113,Saint-Guillaume,62,62,"17,099","6,920",58,"13,812","5,590",19,"3,287","1,330",0,0,0,19,"3,287","1,330",0,0,0,58,"15,319","6,199",0,0,0,19,"3,287","1,330",0,0,0,0,0,0,62,"18,606","7,530",9,"1,507",610,0,0,0,0,0,0,9,"1,507",610,62,"17,099","6,920",52,"15,255","6,173",1,x,x,8,157,64,11,x,x,34,"1,246",504,34,"1,246",504,35,329,133,53,"1,575",637
24,14,49,125,Saint-Bonaventure,50,50,"13,213","5,347",47,x,x,16,x,x,0,0,0,16,x,x,0,0,0,47,"10,448","4,228",0,0,0,16,x,x,0,0,0,1,x,x,50,"13,646","5,522",5,433,175,0,0,0,0,0,0,5,433,175,50,"13,213","5,347",41,"9,650","3,905",0,0,0,18,446,180,9,396,160,29,x,x,29,"1,651",668,28,"1,070",433,39,"2,721","1,101"
24,14,49,130,Saint-Pie-de-Guire,22,22,"5,657","2,289",21,x,x,11,x,x,0,0,0,11,x,x,0,0,0,21,"4,868","1,970",0,0,0,8,699,283,0,0,0,3,x,x,22,x,x,2,x,x,0,0,0,0,0,0,2,x,x,22,"5,657","2,289",20,"4,648","1,881",1,x,x,5,51,21,9,x,x,15,763,309,15,763,309,15,114,46,17,877,355
24,14,50,0,Nicolet-Yamaska,558,558,"183,578","74,291",553,x,x,180,x,x,17,"1,256",508,175,x,x,0,0,0,553,"157,896","63,898",17,"1,256",508,167,"29,782","12,052",0,0,0,19,652,264,558,"189,586","76,723",64,"5,764","2,333",0,0,0,4,244,99,67,"6,008","2,431",558,"183,578","74,291",488,"147,819","59,820",13,217,88,146,"3,107","1,257",131,"3,793","1,535",388,"25,108","10,161",389,"25,199","10,198",280,"3,443","1,393",450,"28,642","11,591"
24,14,50,5,Sainte-Eulalie,39,39,"12,751","5,160",39,"11,207","4,535",14,"1,544",625,1,x,x,13,x,x,0,0,0,39,"11,557","4,677",1,x,x,11,"1,459",590,0,0,0,2,x,x,39,"13,101","5,302",6,350,142,0,0,0,0,0,0,6,350,142,39,"12,751","5,160",30,"10,168","4,115",1,x,x,6,156,63,9,208,84,30,x,x,31,"2,076",840,21,x,x,34,x,x
24,14,50,23,Saint-Wenceslas,42,42,"12,691","5,136",41,"11,083","4,485",16,"1,608",651,3,x,x,16,x,x,0,0,0,41,"11,251","4,553",3,x,x,16,"1,276",516,0,0,0,2,x,x,42,"12,859","5,204",3,168,68,0,0,0,0,0,0,3,168,68,42,"12,691","5,136",35,"9,335","3,778",1,x,x,13,364,147,12,397,161,23,"2,416",978,23,"2,416",978,20,x,x,29,x,x
24,14,50,35,Saint-CÇlestin,36,36,"13,252","5,363",36,"11,661","4,719",15,"1,591",644,4,x,x,14,x,x,0,0,0,36,"12,017","4,863",4,x,x,13,"1,401",567,0,0,0,1,x,x,36,"13,608","5,507",3,356,144,0,0,0,0,0,0,3,356,144,36,"13,252","5,363",34,"10,720","4,338",1,x,x,10,349,141,7,192,78,25,"1,737",703,25,"1,737",703,22,x,x,29,x,x
24,14,50,42,Saint-LÇonard-d'Aston,38,38,"16,273","6,585",38,"14,544","5,886",14,"1,729",700,1,x,x,13,x,x,0,0,0,38,"14,899","6,029",1,x,x,11,"1,604",649,0,0,0,2,x,x,38,"16,628","6,729",3,355,144,0,0,0,0,0,0,3,355,144,38,"16,273","6,585",32,"12,683","5,133",1,x,x,9,224,91,9,386,156,28,x,x,28,"2,655","1,074",21,x,x,33,x,x
24,14,50,50,Sainte-PerpÇtue,54,54,"15,530","6,285",54,"12,286","4,972",17,"3,244","1,313",0,0,0,17,"3,244","1,313",0,0,0,54,"13,098","5,301",0,0,0,17,x,x,0,0,0,2,x,x,54,"16,342","6,613",7,812,329,0,0,0,0,0,0,7,812,329,54,"15,530","6,285",44,"12,973","5,250",0,0,0,14,199,81,12,521,211,28,"1,508",610,28,"1,508",610,29,329,133,39,"1,837",743
24,14,50,57,Sainte-Monique,38,38,"12,976","5,251",38,"10,364","4,194",17,"2,612","1,057",0,0,0,17,"2,612","1,057",0,0,0,38,"10,586","4,284",0,0,0,16,x,x,0,0,0,2,x,x,38,"13,198","5,341",3,x,x,0,0,0,1,x,x,4,222,90,38,"12,976","5,251",37,"9,455","3,826",2,x,x,18,467,189,15,446,180,28,"2,262",915,28,"2,262",915,19,x,x,30,x,x
24,14,50,65,Grand-Saint-Esprit,17,17,"6,148","2,488",17,"5,555","2,248",4,593,240,0,0,0,4,593,240,0,0,0,17,"5,817","2,354",0,0,0,4,x,x,0,0,0,1,x,x,17,"6,410","2,594",2,x,x,0,0,0,1,x,x,3,262,106,17,"6,148","2,488",14,"4,930","1,995",0,0,0,3,21,8,0,0,0,11,839,340,11,839,340,7,358,145,15,"1,197",484
24,14,50,72,Nicolet,52,52,"23,578","9,542",51,"17,676","7,153",25,"5,902","2,388",5,356,144,23,"5,546","2,244",0,0,0,51,"18,265","7,392",5,356,144,22,"5,521","2,234",0,0,0,3,25,10,52,"24,167","9,780",4,589,238,0,0,0,0,0,0,4,589,238,52,"23,578","9,542",50,"20,448","8,275",1,x,x,9,185,75,12,475,192,37,"2,251",911,37,"2,251",911,25,x,x,40,x,x
24,14,50,85,La Visitation-de-Yamaska,30,30,"9,014","3,648",30,x,x,7,x,x,1,x,x,7,824,333,0,0,0,30,"8,029","3,249",1,x,x,7,824,333,0,0,0,0,0,0,30,x,x,1,x,x,0,0,0,1,x,x,2,x,x,30,"9,014","3,648",27,"7,917","3,204",0,0,0,8,127,51,7,97,39,22,817,331,22,817,331,11,56,23,24,873,353
24,14,50,90,Saint-ZÇphirin-de-Courval,59,59,"15,991","6,471",59,"14,736","5,963",7,"1,255",508,0,0,0,7,"1,255",508,0,0,0,59,"15,495","6,271",0,0,0,7,x,x,0,0,0,1,x,x,59,"16,750","6,778",7,759,307,0,0,0,0,0,0,7,759,307,59,"15,991","6,471",51,"12,821","5,188",0,0,0,18,320,129,14,448,181,40,"2,179",882,40,"2,179",882,22,223,90,45,"2,402",972
24,14,50,95,Saint-Elphäge,23,23,"9,999","4,046",23,x,x,5,x,x,0,0,0,5,x,x,0,0,0,23,"7,057","2,856",0,0,0,5,"2,863","1,159",0,0,0,1,x,x,23,x,x,1,x,x,0,0,0,0,0,0,1,x,x,23,"9,999","4,046",22,"7,669","3,104",0,0,0,8,168,68,6,146,59,21,"1,935",783,21,"1,935",783,13,81,33,21,"2,016",816
24,14,50,100,Baie-du-Febvre,55,55,"15,078","6,102",52,x,x,15,x,x,2,x,x,15,x,x,0,0,0,52,"12,690","5,135",2,x,x,14,"2,653","1,074",0,0,0,1,x,x,55,x,x,2,x,x,0,0,0,0,0,0,2,x,x,55,"15,078","6,102",51,"13,177","5,333",1,x,x,16,269,109,16,174,70,38,"1,207",488,38,"1,207",488,29,x,x,46,x,x
24,14,50,113,Pierreville,75,75,"20,297","8,214",75,x,x,24,x,x,0,0,0,24,x,x,0,0,0,75,"17,135","6,934",0,0,0,24,x,x,0,0,0,1,x,x,75,"21,846","8,841",22,x,x,0,0,0,1,x,x,22,"1,549",627,75,"20,297","8,214",61,"15,523","6,282",5,108,44,14,258,104,12,303,123,57,x,x,57,"3,317","1,342",41,788,319,65,"4,105","1,661"
24,4,51,0,MaskinongÇ,515,515,"125,366","50,734",498,x,x,210,x,x,11,x,x,202,x,x,6,x,x,498,"101,653","41,138",11,x,x,189,"26,550","10,744",6,x,x,24,"1,859",752,515,"131,522","53,225",66,"5,833","2,361",2,x,x,7,x,x,73,"6,156","2,491",515,"125,366","50,734",438,"95,161","38,510",5,58,23,123,"3,263","1,320",130,"3,671","1,486",323,"17,535","7,096",323,"17,535","7,096",288,"5,678","2,298",414,"23,213","9,394"
24,4,51,8,MaskinongÇ,30,30,"8,734","3,535",30,"5,916","2,394",14,"2,818","1,140",2,x,x,12,x,x,0,0,0,30,"6,589","2,666",2,x,x,12,x,x,0,0,0,0,0,0,30,"9,407","3,807",5,673,272,0,0,0,0,0,0,5,673,272,30,"8,734","3,535",29,"7,590","3,072",0,0,0,4,65,26,3,39,16,16,899,364,16,899,364,10,141,57,19,"1,040",421
24,4,51,15,Louiseville,39,39,"9,573","3,874",39,x,x,18,x,x,1,x,x,18,x,x,0,0,0,39,"7,549","3,055",1,x,x,17,"3,082","1,247",0,0,0,4,x,x,39,"11,120","4,500",10,x,x,0,0,0,1,x,x,10,"1,547",626,39,"9,573","3,874",31,"8,211","3,323",0,0,0,9,268,108,4,249,101,17,475,192,17,475,192,23,370,150,30,845,342
