HDPROV,AGOPCAR,CENSUSD,CCS,AREANAME,NFRMREP,NCHEMSF,CHEMSF,ECHEMSF,NTILLSF,TILLSF,ETILLSF,NCOMBSF,COMBSF,ECOMBSF,NHERBCI,HERBCI,EHERBCI,NINSECTI,INSECTI,EINSECTI,NFUNGIC,FUNGIC,EFUNGIC,NFERTIL,FERTIL,EFERTIL,NLIME,LIME,ELIME,NCROPROT,NROTGRAZ,NCOVCROP,NGRNMAN,NBUFFZON,NWINDYES,NMANURNY,NMAPPLY,NMSOLD,NMBOUGHT,NMANOTH,NMCOMPIN,MCOMPIN,EMCOMPIN,NMCOMPIN1,NMCOMPIN2,NMCOMPIN3,NMCOMPNO,MCOMPNO,EMCOMPNO,NMCOMPNO1,NMCOMPNO2,NMCOMPNO3,NMSOLIN,MSOLIN,EMSOLIN,NMSOLIN1,NMSOLIN2,NMSOLIN3,NMSOLNO,MSOLNO,EMSOLNO,NMSOLNO1,NMSOLNO2,NMSOLNO3,NMLIQINJ,MLIQINJ,EMLIQINJ,NMLIQINJ1,NMLIQINJ2,NMLIQINJ3,NMLIQSUR,MLIQSUR,EMLIQSUR,NMLIQSUR1,NMLIQSUR2,NMLIQSUR3,NMIRRIG,MIRRIG,EMIRRIG,NMIRRIG1,NMIRRIG2,NMIRRIG3,NTILARS,TILARS,ETILARS,NTILCONV,TILCONV,ETILCONV,NTILCONS,TILCONS,ETILCONS,NTILLNO,TILLNO,ETILLNO,NIRRIG,IRRIG,EIRRIG,NIRRFLD,IRRFLD,EIRRFLD,NIRRHAY,IRRHAY,EIRRHAY,NIRRVEG,IRRVEG,EIRRVEG,NIRRFRT,IRRFRT,EIRRFRT,NIRROTH,IRROTH,EIRROTH
24,13,54,115,Saint-Bernard-de-Michaudville,28,0,0,0,0,0,0,0,0,0,17,"5,590","2,262",2,x,x,3,441,178,19,"4,597","1,860",1,x,x,21,1,1,2,4,6,20,17,7,4,0,0,0,0,0,0,0,1,x,x,0,1,0,7,716,290,7,0,0,2,x,x,1,1,0,6,382,155,6,1,0,5,280,113,3,2,0,0,0,0,0,0,0,21,"6,267","2,536",15,"2,328",942,11,"3,756","1,520",4,183,74,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x
24,13,54,120,Saint-Louis,27,0,0,0,1,x,x,0,0,0,16,"7,860","3,181",3,234,95,1,x,x,17,"8,102","3,279",7,454,184,22,0,2,7,7,8,17,16,4,2,0,2,x,x,1,0,1,1,x,x,0,1,0,5,232,94,5,1,0,4,97,39,0,4,0,7,"2,504","1,013",7,0,0,4,213,86,1,3,0,0,0,0,0,0,0,22,"8,869","3,589",13,"3,375","1,366",13,"5,494","2,223",0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x
24,13,54,125,Saint-Marcel-de-Richelieu,31,0,0,0,1,x,x,0,0,0,19,"10,312","4,173",2,x,x,3,431,174,21,"10,605","4,292",7,473,191,21,3,2,4,8,7,17,12,6,1,1,2,x,x,0,1,1,0,0,0,0,0,0,2,x,x,2,0,0,0,0,0,0,0,0,7,"2,088",845,7,1,0,6,578,234,5,1,0,0,0,0,0,0,0,25,"10,830","4,383",20,"8,352","3,380",14,"2,200",890,6,278,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,13,55,0,Rouville,514,2,x,x,9,65,26,3,33,13,331,"53,884","21,806",148,"8,350","3,379",138,"6,979","2,824",319,"54,472","22,044",75,"3,904","1,580",301,47,33,95,142,146,334,274,86,76,18,26,759,307,16,7,8,16,350,142,3,10,4,104,"5,887","2,382",89,13,11,45,"3,215","1,301",13,32,4,112,"12,587","5,094",101,19,6,69,"6,847","2,771",27,52,3,0,0,0,0,0,0,315,"59,708","24,163",246,"37,401","15,136",132,"17,626","7,133",57,"4,681","1,894",43,"1,431",579,5,350,142,0,0,0,9,169,68,34,881,357,3,31,13
24,13,55,8,Ange-Gardien,106,1,x,x,0,0,0,0,0,0,63,"12,365","5,004",14,694,281,11,771,312,67,"13,851","5,605",18,"1,625",658,67,8,11,22,31,33,91,69,33,13,4,8,129,52,8,1,1,3,116,47,1,2,0,29,"1,780",720,27,1,2,10,"1,498",606,2,8,0,31,"3,501","1,417",26,5,3,29,"3,468","1,403",11,23,0,0,0,0,0,0,0,70,"13,717","5,551",62,"8,199","3,318",23,"4,457","1,804",16,"1,061",429,4,133,54,1,x,x,0,0,0,2,x,x,3,35,14,0,0,0
24,13,55,15,Saint-Paul-d'Abbotsford,106,0,0,0,1,x,x,1,x,x,65,"5,151","2,085",50,"2,533","1,025",45,"1,916",775,60,"5,433","2,199",15,572,231,43,10,6,13,19,28,65,55,20,16,2,3,47,19,0,1,2,7,50,20,1,3,4,13,816,330,8,3,3,9,367,149,3,7,0,20,"1,821",737,17,2,3,12,906,367,4,8,3,0,0,0,0,0,0,51,"5,385","2,179",31,"2,453",993,28,"2,657","1,075",6,275,111,19,804,325,1,x,x,0,0,0,2,x,x,15,557,225,3,31,13
24,13,55,23,Saint-CÇsaire,92,0,0,0,1,x,x,0,0,0,60,"12,395","5,016",14,892,361,15,772,312,56,"11,620","4,702",18,830,336,71,12,2,19,33,29,78,60,20,21,4,4,302,122,2,3,1,1,x,x,0,1,0,22,"1,069",433,20,2,1,13,928,376,3,10,1,28,"3,800","1,538",26,5,0,6,441,178,4,5,0,0,0,0,0,0,0,64,"13,415","5,429",52,"7,852","3,178",28,"5,043","2,041",8,520,210,3,60,24,1,x,x,0,0,0,0,0,0,2,x,x,0,0,0
24,13,55,30,Sainte-Angäle-de-Monnoir,41,0,0,0,1,x,x,1,x,x,28,"5,104","2,066",5,x,x,4,x,x,29,"5,737","2,322",3,143,58,29,5,4,7,11,10,27,25,4,5,2,1,x,x,1,0,0,0,0,0,0,0,0,13,771,312,12,2,1,4,x,x,1,3,0,13,"1,040",421,13,1,0,6,343,139,2,4,0,0,0,0,0,0,0,30,"5,833","2,361",25,"4,618","1,869",14,991,401,6,224,91,1,x,x,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0
24,13,55,37,Rougemont,76,1,x,x,4,x,x,1,x,x,52,"3,602","1,458",55,"2,402",972,57,"2,404",973,45,"3,736","1,512",11,349,141,26,3,4,13,17,21,16,16,1,8,2,4,41,17,2,0,3,3,81,33,1,2,0,7,295,119,5,2,2,2,x,x,0,0,2,2,x,x,2,0,0,1,x,x,0,1,0,0,0,0,0,0,0,30,"2,731","1,105",22,"1,809",732,8,549,222,8,373,151,12,346,140,1,x,x,0,0,0,3,x,x,11,247,100,0,0,0
24,13,55,48,Marieville,40,0,0,0,0,0,0,0,0,0,29,"8,109","3,282",4,"1,332",539,2,x,x,30,"7,832","3,169",6,247,100,27,3,2,7,12,9,30,27,4,6,1,2,x,x,1,1,0,1,x,x,0,1,0,9,666,270,8,1,0,3,290,117,1,2,0,14,"1,595",645,13,5,0,7,831,336,1,6,0,0,0,0,0,0,0,31,"9,486","3,839",23,"6,098","2,468",12,"1,655",670,8,"1,733",701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,13,55,57,Richelieu,19,0,0,0,1,x,x,0,0,0,18,"4,033","1,632",1,x,x,0,0,0,15,"3,236","1,310",0,0,0,19,1,2,7,6,6,9,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,185,75,3,1,0,0,0,0,0,0,0,3,281,114,3,1,0,2,x,x,1,2,0,0,0,0,0,0,0,18,"4,712","1,907",15,"3,806","1,540",8,x,x,3,x,x,2,x,x,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0
24,13,55,65,Saint-Mathias-sur-Richelieu,34,0,0,0,1,x,x,0,0,0,16,"3,125","1,265",5,285,115,4,280,113,17,"3,027","1,225",4,138,56,19,5,2,7,13,10,18,16,2,7,2,4,91,37,2,1,1,1,x,x,0,1,0,8,305,123,6,1,2,4,85,34,3,2,1,1,x,x,1,0,0,6,509,206,4,3,0,0,0,0,0,0,0,21,"4,429","1,792",16,"2,566","1,038",11,x,x,2,x,x,2,x,x,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0
24,13,56,0,Le Haut-Richelieu,618,2,x,x,7,63,25,1,x,x,432,"117,584","47,585",71,"11,835","4,789",54,"8,147","3,297",456,"120,946","48,945",106,"7,885","3,191",462,65,70,107,180,157,394,341,67,69,19,30,"1,764",714,25,5,4,16,541,219,2,14,1,97,"9,174","3,713",88,15,4,57,"2,730","1,105",22,37,1,165,"22,278","9,016",161,24,2,117,"12,287","4,972",43,92,1,0,0,0,0,0,0,492,"139,008","56,255",397,"89,493","36,217",210,"36,871","14,921",98,"12,644","5,117",18,255,103,0,0,0,0,0,0,5,151,61,10,91,37,3,13,5
24,13,56,10,Saint-Georges-de-Clarenceville,36,0,0,0,0,0,0,0,0,0,23,"7,490","3,031",2,x,x,2,x,x,25,"7,779","3,148",5,166,67,24,4,3,2,11,6,29,25,7,4,0,0,0,0,0,0,0,1,x,x,0,1,0,6,481,195,6,0,0,9,446,180,2,7,0,8,"1,515",613,8,1,0,10,"1,385",560,9,5,0,0,0,0,0,0,0,29,"7,829","3,168",22,"4,450","1,801",12,"2,960","1,198",6,419,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,13,56,15,Noyan,25,0,0,0,0,0,0,0,0,0,21,"7,023","2,842",2,x,x,0,0,0,22,"7,794","3,154",2,x,x,20,3,0,2,8,8,20,19,1,2,0,1,x,x,1,0,0,0,0,0,0,0,0,5,x,x,4,2,0,3,113,46,1,2,0,9,"1,539",623,9,1,0,4,569,230,3,2,0,0,0,0,0,0,0,23,"7,509","3,039",16,"4,829","1,954",10,"2,022",818,5,658,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,13,56,23,Lacolle,30,1,x,x,0,0,0,0,0,0,23,"5,555","2,248",1,x,x,0,0,0,21,"5,158","2,087",2,x,x,23,3,6,4,12,10,19,15,5,3,3,1,x,x,1,0,0,2,x,x,1,1,0,1,x,x,1,0,0,4,131,53,1,3,0,10,888,359,9,3,0,7,720,291,3,6,0,0,0,0,0,0,0,26,"5,976","2,418",21,"3,347","1,354",14,"2,241",907,6,388,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,13,56,30,Saint-Valentin,38,0,0,0,0,0,0,0,0,0,31,"10,464","4,235",5,"1,488",602,5,"1,475",597,32,"8,998","3,641",8,"1,584",641,34,2,6,7,7,14,26,23,5,4,1,1,x,x,1,0,0,0,0,0,0,0,0,12,"1,482",600,10,1,1,3,x,x,1,2,0,13,"1,500",607,13,2,1,10,"1,207",488,2,9,0,0,0,0,0,0,0,34,"11,791","4,772",29,"6,627","2,682",16,"3,100","1,255",8,"2,064",835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,13,56,42,Henryville,54,0,0,0,1,x,x,0,0,0,37,"8,910","3,606",6,732,296,4,651,263,41,"10,389","4,204",8,661,267,41,6,7,8,16,13,42,35,9,7,1,3,232,94,2,0,1,0,0,0,0,0,0,9,355,144,8,1,1,8,804,325,5,4,0,14,"1,687",683,13,3,1,12,"1,071",433,5,9,0,0,0,0,0,0,0,42,"10,887","4,406",39,"7,448","3,014",14,"2,895","1,172",7,544,220,1,x,x,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0
24,13,56,50,Saint-SÇbastien,49,0,0,0,1,x,x,1,x,x,37,"9,551","3,865",7,"1,093",442,6,"1,337",541,38,"9,837","3,981",14,714,289,39,7,8,12,16,15,31,28,5,2,3,5,347,140,5,2,0,2,x,x,1,1,0,7,473,191,7,2,0,1,x,x,0,1,0,13,"1,823",738,13,2,0,13,"1,413",572,6,9,0,0,0,0,0,0,0,45,"10,968","4,439",39,"9,231","3,736",16,"1,581",640,6,156,63,3,45,18,0,0,0,0,0,0,1,x,x,1,x,x,1,x,x
24,13,56,55,Saint-Alexandre,63,0,0,0,0,0,0,0,0,0,48,"8,532","3,453",5,301,122,4,130,53,47,"9,168","3,710",16,874,354,51,11,6,12,19,14,49,42,7,7,2,4,120,49,4,0,0,2,x,x,0,2,0,7,501,203,5,2,2,5,195,79,3,2,0,27,"2,956","1,196",27,4,0,20,"2,158",873,5,16,0,0,0,0,0,0,0,52,"9,675","3,915",41,"6,086","2,463",24,"3,112","1,259",6,477,193,1,x,x,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0
24,13,56,60,Sainte-Anne-de-Sabrevois,39,0,0,0,0,0,0,0,0,0,31,"8,439","3,415",4,501,203,4,433,175,31,"8,664","3,506",4,234,95,29,3,1,1,12,7,25,19,5,3,2,0,0,0,0,0,0,1,x,x,0,1,0,5,411,166,5,0,0,0,0,0,0,0,0,12,"1,671",676,12,0,0,5,420,170,1,4,0,0,0,0,0,0,0,33,"9,000","3,642",26,"7,104","2,875",8,"1,587",642,3,309,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,13,56,65,Saint-Blaise-sur-Richelieu,29,0,0,0,1,x,x,0,0,0,21,"6,221","2,518",2,x,x,2,x,x,21,"7,006","2,835",8,506,205,22,4,7,14,7,11,20,18,1,5,0,3,174,70,3,0,0,1,x,x,0,1,0,8,636,257,8,1,0,4,125,51,1,3,0,9,825,334,9,0,0,9,787,318,1,8,0,0,0,0,0,0,0,23,"7,804","3,158",20,"5,449","2,205",10,"1,553",628,7,802,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,13,56,83,Saint-Jean-sur-Richelieu,116,0,0,0,1,x,x,0,0,0,74,"23,251","9,409",14,"3,744","1,515",10,336,136,87,"23,765","9,617",21,"2,002",810,89,10,10,20,36,16,40,36,4,7,3,6,354,143,4,1,2,5,149,60,0,5,0,9,480,194,8,2,0,10,365,148,5,6,1,8,494,200,7,1,0,8,"1,167",472,4,7,0,0,0,0,0,0,0,90,"32,019","12,958",70,"20,422","8,264",38,"7,738","3,131",22,"3,859","1,562",8,75,30,0,0,0,0,0,0,2,x,x,4,34,14,2,x,x
24,13,56,97,Mont-Saint-GrÇgoire,80,0,0,0,3,15,6,0,0,0,45,"11,040","4,468",16,"1,143",463,15,"2,911","1,178",48,"11,063","4,477",7,319,129,45,6,6,11,19,24,47,40,12,15,2,4,247,100,2,1,1,2,x,x,0,2,1,15,"2,734","1,106",13,2,0,5,238,96,0,5,0,18,"3,399","1,376",18,2,0,4,110,45,0,4,1,0,0,0,0,0,0,49,"12,699","5,139",34,"7,442","3,012",27,"4,204","1,701",10,"1,053",426,4,30,12,0,0,0,0,0,0,1,x,x,3,x,x,0,0,0
24,13,56,105,Sainte-Brigide-d'Iberville,59,1,x,x,0,0,0,0,0,0,41,"11,108","4,495",7,"1,130",457,2,x,x,43,"11,325","4,583",11,459,186,45,6,10,14,17,19,46,41,6,10,2,2,x,x,2,1,0,0,0,0,0,0,0,13,"1,456",589,13,2,0,5,209,85,3,2,0,24,"3,981","1,611",23,5,0,15,"1,280",518,4,13,0,0,0,0,0,0,0,46,"12,851","5,201",40,"7,058","2,856",21,"3,878","1,569",12,"1,915",775,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0
24,13,57,0,La VallÇe-du-Richelieu,402,1,x,x,4,77,31,4,x,x,262,"66,773","27,022",69,"6,059","2,452",64,"3,332","1,348",276,"60,605","24,526",80,"3,901","1,579",284,26,33,70,101,62,172,146,28,33,12,18,851,344,9,4,6,6,296,120,3,4,2,84,"4,271","1,728",76,11,4,15,753,305,7,10,0,29,"3,138","1,270",28,6,0,34,"3,690","1,493",18,21,1,0,0,0,0,0,0,287,"73,324","29,673",223,"36,576","14,802",125,"25,876","10,472",78,"10,872","4,400",17,225,91,1,x,x,0,0,0,1,x,x,11,x,x,5,130,53
24,13,57,10,Carignan,43,0,0,0,0,0,0,0,0,0,20,"9,367","3,791",7,"1,628",659,5,228,92,23,"7,015","2,839",3,x,x,28,1,2,3,4,6,10,5,4,2,1,1,x,x,1,0,0,1,x,x,1,1,0,1,x,x,0,0,1,2,x,x,0,2,0,0,0,0,0,0,0,1,x,x,1,0,0,0,0,0,0,0,0,26,"11,066","4,478",19,"5,332","2,158",12,"4,936","1,998",7,798,323,3,22,9,0,0,0,0,0,0,0,0,0,1,x,x,2,x,x
24,13,57,33,Saint-Jean-Baptiste,103,1,x,x,4,77,31,3,x,x,59,"11,644","4,712",32,"1,272",515,38,"1,723",697,62,"11,789","4,771",18,910,368,54,1,9,27,18,17,34,26,6,12,4,6,578,234,3,0,3,1,x,x,0,0,1,12,679,275,11,1,2,3,168,68,1,3,0,5,514,208,4,1,0,7,517,209,3,5,1,0,0,0,0,0,0,57,"12,666","5,126",41,"6,208","2,512",34,"4,683","1,895",18,"1,775",718,8,176,71,1,x,x,0,0,0,0,0,0,4,36,15,3,x,x
24,13,57,45,Saint-Mathieu-de-Beloeil,38,0,0,0,0,0,0,0,0,0,23,"5,769","2,335",6,846,342,3,204,83,24,"4,320","1,748",1,x,x,25,2,3,6,12,5,13,11,3,0,1,1,x,x,1,0,0,0,0,0,0,0,0,7,x,x,7,0,0,3,59,24,1,2,0,1,x,x,1,0,0,1,x,x,0,1,0,0,0,0,0,0,0,25,"7,038","2,848",18,"2,789","1,129",14,"2,706","1,095",10,"1,543",624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,13,57,50,Saint-Marc-sur-Richelieu,50,0,0,0,0,0,0,0,0,0,32,"10,436","4,223",7,630,255,8,744,301,34,"9,888","4,002",12,745,301,35,6,7,12,14,17,30,27,5,5,2,5,37,15,2,1,2,1,x,x,0,1,0,12,618,250,11,3,0,2,x,x,2,1,0,6,"1,041",421,6,3,0,8,x,x,4,4,0,0,0,0,0,0,0,35,"11,058","4,475",31,"4,701","1,902",12,"3,404","1,378",13,"2,953","1,195",1,x,x,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0
24,13,57,57,Saint-Charles-sur-Richelieu,56,0,0,0,0,0,0,0,0,0,39,"8,420","3,407",4,519,210,1,x,x,42,"8,478","3,431",12,458,185,43,4,0,8,18,4,30,25,6,2,1,2,x,x,2,1,0,2,x,x,1,1,1,17,740,299,17,1,0,1,x,x,0,1,0,5,562,227,5,1,0,5,752,304,3,4,0,0,0,0,0,0,0,45,"9,061","3,667",35,"5,827","2,358",12,"2,387",966,9,847,343,1,x,x,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0
24,13,57,68,Saint-Denis-sur-Richelieu,67,0,0,0,0,0,0,1,x,x,54,"12,936","5,235",7,878,355,3,x,x,55,"12,215","4,943",22,820,332,59,5,5,8,19,4,32,30,3,8,1,1,x,x,0,1,0,1,x,x,1,1,0,20,"1,445",585,18,2,1,4,87,35,3,1,0,6,533,216,6,0,0,7,"1,073",434,4,5,0,0,0,0,0,0,0,59,"14,282","5,780",50,"8,795","3,559",25,"4,185","1,694",6,"1,302",527,2,x,x,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0
24,13,57,75,Saint-Antoine-sur-Richelieu,45,0,0,0,0,0,0,0,0,0,35,"8,201","3,319",6,286,116,6,283,115,36,"6,900","2,792",12,769,311,40,7,7,6,16,9,23,22,1,4,2,2,x,x,0,1,1,0,0,0,0,0,0,15,541,219,12,4,0,0,0,0,0,0,0,6,x,x,6,1,0,5,708,287,3,2,0,0,0,0,0,0,0,40,"8,153","3,299",29,"2,924","1,183",16,"3,575","1,447",15,"1,654",669,2,x,x,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0
24,13,58,0,Longueuil,57,1,x,x,1,x,x,0,0,0,25,"8,654","3,502",10,"2,046",828,7,295,119,24,"6,458","2,613",5,215,87,29,4,4,6,10,10,8,7,0,3,1,1,x,x,0,1,0,0,0,0,0,0,0,3,84,34,0,1,2,1,x,x,0,1,0,2,x,x,1,1,0,1,x,x,0,1,0,0,0,0,0,0,0,27,"8,356","3,382",20,"3,507","1,419",12,"4,415","1,787",3,434,176,8,116,47,1,x,x,0,0,0,1,x,x,7,x,x,0,0,0
24,13,58,227,Longueuil,57,1,x,x,1,x,x,0,0,0,25,"8,654","3,502",10,"2,046",828,7,295,119,24,"6,458","2,613",5,215,87,29,4,4,6,10,10,8,7,0,3,1,1,x,x,0,1,0,0,0,0,0,0,0,3,84,34,0,1,2,1,x,x,0,1,0,2,x,x,1,1,0,1,x,x,0,1,0,0,0,0,0,0,0,27,"8,356","3,382",20,"3,507","1,419",12,"4,415","1,787",3,434,176,8,116,47,1,x,x,0,0,0,1,x,x,7,x,x,0,0,0
24,13,59,0,Lajemmerais,184,1,x,x,3,x,x,0,0,0,134,"34,323","13,890",35,"6,348","2,569",22,"2,685","1,087",133,"29,159","11,800",38,"2,586","1,047",143,19,13,31,48,40,68,58,12,6,3,9,262,106,5,2,3,2,x,x,0,1,1,36,"1,768",715,35,2,0,8,166,67,1,7,0,10,x,x,7,4,1,6,x,x,2,4,1,0,0,0,0,0,0,150,"38,011","15,383",109,"20,775","8,407",71,"11,447","4,632",23,"5,789","2,343",9,30,12,0,0,0,0,0,0,1,x,x,6,20,8,2,x,x
24,13,59,15,Saint-Amable,42,1,x,x,1,x,x,0,0,0,27,"4,661","1,886",20,"2,275",921,17,"2,198",889,27,"4,653","1,883",6,180,73,26,3,8,13,9,13,9,6,3,1,1,2,x,x,0,0,2,1,x,x,0,0,1,0,0,0,0,0,0,2,x,x,0,2,0,1,x,x,1,0,0,1,x,x,0,0,1,0,0,0,0,0,0,34,"5,243","2,122",19,"2,609","1,056",20,"2,004",811,5,630,255,4,14,6,0,0,0,0,0,0,0,0,0,2,x,x,2,x,x
24,13,59,20,Varennes,46,0,0,0,1,x,x,0,0,0,32,"10,501","4,250",3,"2,569","1,040",1,x,x,34,"10,238","4,143",9,808,327,37,2,3,3,11,7,20,18,4,1,0,3,83,34,2,1,1,1,x,x,0,1,0,11,572,231,11,0,0,3,75,30,1,2,0,4,204,83,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,37,"11,783","4,768",27,"5,657","2,289",20,"4,675","1,892",6,"1,451",587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,13,59,25,Verchäres,53,0,0,0,1,x,x,0,0,0,45,"13,864","5,611",8,"1,330",538,3,x,x,42,"10,274","4,158",15,"1,302",527,46,7,1,10,16,10,22,20,2,3,1,3,163,66,3,0,0,0,0,0,0,0,0,14,812,329,13,1,0,2,x,x,0,2,0,3,136,55,3,0,1,4,377,153,2,3,0,0,0,0,0,0,0,47,"15,282","6,184",40,"9,106","3,685",18,"2,804","1,135",7,"3,372","1,365",4,x,x,0,0,0,0,0,0,1,x,x,3,13,5,0,0,0
24,13,59,30,Calixa-LavallÇe,43,0,0,0,0,0,0,0,0,0,30,"5,297","2,144",4,174,70,1,x,x,30,"3,994","1,616",8,296,120,34,7,1,5,12,10,17,14,3,1,1,1,x,x,0,1,0,0,0,0,0,0,0,11,384,155,11,1,0,1,x,x,0,1,0,2,x,x,1,1,0,1,x,x,0,1,0,0,0,0,0,0,0,32,"5,703","2,308",23,"3,403","1,377",13,"1,964",795,5,336,136,1,x,x,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0
24,7,60,0,L'Assomption,168,1,x,x,3,32,13,2,x,x,104,"20,039","8,109",29,"2,251",911,22,"1,676",678,109,"20,141","8,151",41,"2,608","1,055",128,32,8,25,44,36,101,82,25,16,7,16,273,110,6,5,5,4,210,85,0,4,0,40,"2,290",927,32,6,7,14,578,234,4,10,3,14,777,314,8,8,0,17,"1,565",633,8,11,0,0,0,0,0,0,0,136,"23,204","9,390",112,"15,375","6,222",41,"5,999","2,428",20,"1,830",741,23,"1,214",491,4,384,155,0,0,0,12,689,279,7,91,37,3,50,20
24,7,60,13,Repentigny,22,0,0,0,0,0,0,1,x,x,12,"1,680",680,2,x,x,2,x,x,13,"1,856",751,3,100,40,18,8,1,2,2,2,16,10,6,1,3,3,x,x,0,2,1,1,x,x,0,1,0,5,121,49,4,0,1,2,x,x,1,1,1,1,x,x,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,"2,029",821,17,"1,334",540,3,348,141,3,347,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,7,60,20,Saint-Sulpice,16,0,0,0,0,0,0,0,0,0,11,"4,457","1,804",2,x,x,4,x,x,11,"4,245","1,718",4,516,209,12,1,2,1,6,2,7,7,0,2,1,1,x,x,1,0,0,0,0,0,0,0,0,3,255,103,2,1,0,3,x,x,0,2,1,0,0,0,0,0,0,3,553,224,2,3,0,0,0,0,0,0,0,12,"4,608","1,865",9,"2,181",883,4,"2,067",836,3,360,146,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0
24,7,60,28,L'Assomption,86,1,x,x,3,32,13,1,x,x,59,"10,041","4,063",23,"1,851",749,16,"1,111",450,63,"10,117","4,094",26,"1,613",653,66,13,5,17,24,22,40,34,9,8,1,5,107,43,2,0,3,2,x,x,0,2,0,18,"1,445",585,13,3,4,4,170,69,2,2,1,8,553,224,5,5,0,6,587,238,2,4,0,0,0,0,0,0,0,71,"11,944","4,834",54,"8,296","3,357",27,"2,826","1,144",11,822,333,20,"1,170",473,4,384,155,0,0,0,11,x,x,5,x,x,3,50,20
24,7,60,40,L'êpiphanie,44,0,0,0,0,0,0,0,0,0,22,"3,861","1,562",2,x,x,0,0,0,22,"3,923","1,588",8,379,153,32,10,0,5,12,10,38,31,10,5,2,7,116,47,3,3,1,1,x,x,0,1,0,14,469,190,13,2,2,5,203,82,1,5,0,5,x,x,3,2,0,8,425,172,4,4,0,0,0,0,0,0,0,34,"4,623","1,871",32,"3,564","1,442",7,758,307,3,301,122,2,x,x,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0
24,7,61,0,Joliette,269,1,x,x,4,x,x,0,0,0,141,"24,644","9,973",45,"7,277","2,945",42,"7,012","2,838",148,"25,769","10,428",42,"5,330","2,157",179,44,23,58,85,61,175,145,40,34,11,21,585,237,11,6,5,14,484,196,2,13,1,65,"5,533","2,239",51,13,12,28,"1,500",607,5,26,0,33,"2,953","1,195",24,9,6,39,"3,204","1,297",17,30,1,0,0,0,0,0,0,190,"35,363","14,311",144,"19,459","7,875",61,"10,062","4,072",18,"5,842","2,364",52,"5,987","2,423",18,"4,272","1,729",0,0,0,25,"1,431",579,10,163,66,4,121,49
24,7,61,5,Saint-Paul,76,0,0,0,1,x,x,0,0,0,40,"7,694","3,114",10,"2,597","1,051",9,"2,517","1,019",39,"7,583","3,069",13,"1,626",658,45,17,2,13,20,10,45,34,12,6,0,9,170,69,5,3,1,4,131,53,1,3,0,21,"2,578","1,043",15,7,3,6,215,87,0,6,0,4,312,126,1,3,0,7,482,195,3,6,0,0,0,0,0,0,0,54,"10,118","4,095",40,"5,370","2,173",14,"2,553","1,033",4,"2,195",888,9,"1,350",546,5,"1,219",493,0,0,0,3,x,x,2,x,x,0,0,0
24,7,61,27,Saint-Thomas,62,1,x,x,2,x,x,0,0,0,37,"8,486","3,434",19,"3,864","1,564",19,"3,775","1,528",39,"8,416","3,406",7,"1,241",502,40,10,9,21,23,22,38,30,11,8,4,3,x,x,2,1,0,1,x,x,0,1,0,18,958,388,16,1,4,7,339,137,0,7,0,10,984,398,6,4,2,6,403,163,1,6,0,0,0,0,0,0,0,43,"12,754","5,161",33,"6,199","2,509",14,"3,208","1,298",8,"3,347","1,354",23,"3,530","1,429",8,"2,878","1,165",0,0,0,8,473,191,5,x,x,2,x,x
