HDPROV,AGOPCAR,CENSUSD,CCS,AREANAME,NFRMREP,NINJURNY,NOPINJD,NOPINJ01,NOPINJ02,NOPINJ03,NOPINJ04,NOPINJ05,NOPINJ06,NOPINJ07,NOPINJ08,NOPINJ09,NOPINJ10,NINJFMD,NFMINJ01,NFMINJ02,NFMINJ03,NFMINJ04,NFMINJ05,NFMINJ06,NFMINJ07,NFMINJ08,NFMINJ09,NFMINJ10,NINJOTD,NOTINJ01,NOTINJ02,NOTINJ03,NOTINJ04,NOTINJ05,NOTINJ06,NOTINJ07,NOTINJ08,NOTINJ09,NOTINJ10,NINJURY01,NINJURY02,NINJURY03,NINJURY04,NINJURY05,NINJURY06,NINJURY07,NINJURY08,NINJURY09,NINJURY10
24,5,42,40,Bonsecours,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,5,42,50,Sainte-Anne-de-la-Rochelle,50,6,3,0,1,1,0,1,0,0,0,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2,0,0,0,0,0
24,5,42,60,Valcourt,34,3,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1
24,5,42,65,Maricourt,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,5,42,75,Melbourne,71,3,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
24,5,42,95,Val-Joli,58,5,4,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0
24,5,42,100,Saint-Claude,39,2,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
24,5,42,110,Cleveland,53,5,5,2,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,1,1,0,0,0
24,5,43,0,Sherbrooke,127,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24,5,43,27,Sherbrooke,127,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24,5,44,0,Coaticook,579,39,31,7,3,10,6,0,1,3,0,1,3,9,4,0,1,2,3,0,1,1,0,0,5,0,0,4,0,1,1,0,0,0,0,10,3,13,8,4,2,4,1,1,3
24,5,44,3,Saint-Malo,30,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24,5,44,10,East Hereford,25,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24,5,44,15,Saint-HermÇnÇgilde,19,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24,5,44,23,Dixville,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,5,44,37,Coaticook,132,10,8,1,1,4,0,0,0,1,0,0,1,2,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,2,0,2,1,0,1
24,5,44,45,Barnston-Ouest,39,3,3,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
24,5,44,50,Stanstead-Est,53,6,4,2,0,2,0,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0
24,5,44,55,Sainte-Edwidge-de-Clifton,54,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
24,5,44,60,Martinville,18,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24,5,44,71,Compton,180,14,11,3,0,2,4,0,1,1,0,1,2,2,1,0,0,0,1,0,0,0,0,0,4,0,0,3,0,1,1,0,0,0,0,4,0,5,4,2,2,1,0,1,2
24,5,45,0,MemphrÇmagog,300,11,9,4,0,3,0,2,0,1,1,1,0,2,1,0,1,1,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,4,0,3,2,3,0,1,1,1,0
24,5,45,20,Ogden,36,2,2,0,0,2,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0
24,5,45,25,Stanstead,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,5,45,30,Potton,38,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
24,5,45,43,Hatley,27,3,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
24,5,45,55,Hatley,33,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24,5,45,60,Sainte-Catherine-de-Hatley,42,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24,5,45,72,Magog,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,5,45,95,Bolton-Est,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,5,45,105,Stukely-Sud,24,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
24,5,45,115,Orford,18,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24,13,46,0,Brome-Missisquoi,721,60,49,13,3,21,9,10,5,4,2,5,4,8,4,1,2,2,0,1,0,0,0,0,10,2,0,4,3,0,0,1,0,1,0,19,4,26,12,10,6,4,2,6,4
24,13,46,10,Frelighsburg,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24,13,46,17,Saint-Armand,52,8,6,2,2,3,1,1,2,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,2,1,2,1,1,1,1
24,13,46,25,Saint-Pierre-de-VÇronne-Ö-Pike-River,45,2,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0
24,13,46,40,Bedford,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,13,46,45,Stanbridge East,47,5,5,0,0,2,2,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,2,3,1,0,0,1,0
24,13,46,50,Dunham,135,10,8,1,1,2,2,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,1,4,3,1,1,0,0,1,0
24,13,46,58,Sutton,46,3,2,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0
24,13,46,65,Bolton-Ouest,27,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
24,13,46,75,Lac-Brome,84,5,4,1,0,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0
24,13,46,90,Brigham,52,6,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0
24,13,46,95,Saint-Ignace-de-Stanbridge,40,2,2,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0
24,13,46,100,Notre-Dame-de-Stanbridge,33,5,5,2,0,2,1,2,0,0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,2,1,0,1,0,2
24,13,46,105,Sainte-Sabine,43,4,4,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0,0,1,0,0,0,0
24,13,46,112,Farnham,53,8,6,1,0,3,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2,0,4,0,0,0,1,0,2,0
24,13,47,0,La Haute-Yamaska,483,28,23,6,3,11,6,8,2,1,0,1,0,3,0,1,1,2,0,0,0,1,0,0,7,5,1,2,1,0,0,1,0,0,0,11,3,12,7,8,2,2,1,1,0
24,13,47,5,Bromont,43,3,3,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0
24,13,47,10,Saint-Alphonse,53,5,3,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,3,0,2,1,1,0,0,0
24,13,47,20,Granby,83,2,2,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
24,13,47,35,Shefford,72,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
24,13,47,40,Saint-Joachim-de-Shefford,80,10,9,4,2,4,2,3,0,0,0,1,0,2,0,1,1,1,0,0,0,1,0,0,2,2,1,1,0,0,0,1,0,0,0,6,2,4,3,3,0,1,1,1,0
24,13,47,47,Roxton Pond,89,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
24,13,47,55,Sainte-CÇcile-de-Milton,63,4,4,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0
24,13,48,0,Acton,444,37,33,10,3,14,7,4,3,6,1,1,2,7,2,0,2,2,1,0,0,0,1,0,3,0,0,3,0,0,0,0,0,0,0,12,3,17,9,5,3,6,1,2,2
24,13,48,5,BÇthanie,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,13,48,15,Roxton,102,8,6,2,1,0,0,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,1,1,2,0,0,0,0,1
24,13,48,20,Sainte-Christine,42,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
24,13,48,28,Acton Vale,74,2,2,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
24,13,48,38,Upton,69,10,10,2,0,6,3,1,1,2,0,0,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,6,3,1,1,2,0,1,0
24,13,48,45,Saint-ThÇodore-d'Acton,60,7,5,2,0,3,1,0,1,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,5,2,0,1,0,0,0,0
24,13,48,50,Saint-Nazaire-d'Acton,63,8,8,3,2,4,1,1,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,1,1,1,3,1,1,1
24,14,49,0,Drummond,813,50,42,15,6,19,10,6,9,4,2,2,3,8,2,2,5,3,4,3,2,3,2,1,7,2,0,3,2,1,0,0,0,0,0,17,6,22,12,9,9,4,3,2,4
24,14,49,5,Saint-FÇlix-de-Kingsey,75,5,3,1,1,3,1,1,1,1,1,1,0,4,1,1,2,1,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,3,1,1,2,1,0
24,14,49,15,Durham-Sud,50,3,3,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,1,0,0,0,0
24,14,49,20,Lefebvre,24,3,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0
24,14,49,25,L'Avenir,55,6,6,4,2,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1,2,0,0,0,1
24,14,49,30,Saint-Lucien,18,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
24,14,49,40,Wickham,76,5,5,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0
24,14,49,48,Saint-Germain-de-Grantham,67,7,4,1,1,2,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3,0,0,2,1,1,0,0,0,0,0,1,1,4,4,4,2,1,1,1,1
24,14,49,58,Drummondville,144,4,3,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0
24,14,49,80,Notre-Dame-du-Bon-Conseil,36,3,3,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0
24,14,49,85,Sainte-Brigitte-des-Saults,49,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24,14,49,95,Saint-Majorique-de-Grantham,25,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24,14,49,100,Saint-Edmond-de-Grantham,21,3,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
24,14,49,105,Saint-Eugäne,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,14,49,113,Saint-Guillaume,62,4,3,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1
24,14,49,125,Saint-Bonaventure,50,3,3,0,1,3,1,0,1,0,0,0,0,2,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,3,1,0,1,0,0,0,1
24,14,49,130,Saint-Pie-de-Guire,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24,14,50,0,Nicolet-Yamaska,558,43,32,4,2,19,9,2,2,4,2,4,1,11,3,1,7,0,2,0,0,0,1,0,7,5,0,1,0,1,0,0,0,0,0,12,3,23,9,4,2,4,2,4,1
24,14,50,5,Sainte-Eulalie,39,5,3,0,0,2,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0
24,14,50,23,Saint-Wenceslas,42,3,3,0,0,3,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,1,0,0,0
24,14,50,35,Saint-CÇlestin,36,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
24,14,50,42,Saint-LÇonard-d'Aston,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24,14,50,50,Sainte-PerpÇtue,54,5,4,2,0,1,1,0,0,0,0,1,0,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,0,0,0,1,0
24,14,50,57,Sainte-Monique,38,6,4,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,1,0
24,14,50,65,Grand-Saint-Esprit,17,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
24,14,50,72,Nicolet,52,5,4,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,3,1,0,1,0,0,1
24,14,50,85,La Visitation-de-Yamaska,30,3,2,1,1,2,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,1,1,1,1,0
24,14,50,90,Saint-ZÇphirin-de-Courval,59,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24,14,50,95,Saint-Elphäge,23,3,2,0,0,2,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
24,14,50,100,Baie-du-Febvre,55,4,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
24,14,50,113,Pierreville,75,4,3,1,0,3,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0
24,4,51,0,MaskinongÇ,515,29,24,5,1,13,3,1,0,0,1,1,2,1,1,1,0,0,0,0,0,0,0,0,5,2,1,2,0,0,0,0,0,0,0,8,3,15,3,1,0,0,1,1,2
24,4,51,8,MaskinongÇ,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24,4,51,15,Louiseville,39,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
24,4,51,20,Yamachiche,74,8,6,2,1,3,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,2,3,1,1,0,0,1,0,0
24,4,51,25,Saint-BarnabÇ,35,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
24,4,51,30,Saint-SÇväre,28,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24,4,51,35,Saint-LÇon-le-Grand,59,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24,4,51,40,Sainte-Ursule,44,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
24,4,51,45,Saint-Justin,37,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
24,4,51,55,Sainte-Angäle-de-PrÇmont,30,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
24,4,51,60,Saint-Paulin,46,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
24,4,51,80,Charette,19,3,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
24,4,51,85,Saint-Boniface,36,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24,4,51,90,Saint-êtienne-des-Gräs,38,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
24,7,52,0,D'Autray,466,26,23,7,3,13,2,5,2,1,0,0,0,4,0,0,1,2,2,0,0,0,0,0,5,0,0,3,1,1,0,0,0,0,0,7,3,14,4,6,2,1,0,0,0
24,7,52,7,Lavaltrie,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,7,52,17,Lanoraie,42,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24,7,52,30,Sainte-êlisabeth,68,7,7,2,2,3,2,3,1,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,3,1,0,0,0,0
24,7,52,40,Sainte-Geneviäve-de-Berthier,31,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
24,7,52,45,Saint-Ignace-de-Loyola,30,3,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0
24,7,52,55,Saint-BarthÇlemy,55,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
24,7,52,62,Saint-Cuthbert,63,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0
24,7,52,70,Saint-Norbert,38,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
24,7,52,85,Saint-Gabriel-de-Brandon,64,7,6,1,1,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,1,6,0,1,0,1,0,0,0
24,7,52,90,Saint-Didace,37,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24,13,53,0,Le Bas-Richelieu,320,13,10,2,1,1,4,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,4,1,2,4,2,0,0,0,0,1
24,13,53,5,Saint-David,57,3,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0
24,13,53,15,Saint-AimÇ,51,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24,13,53,20,Saint-Robert,40,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
24,13,53,25,Sainte-Victoire-de-Sorel,35,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
24,13,53,32,Saint-Ours,42,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
24,13,53,40,Saint-Roch-de-Richelieu,30,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
