HDPROV,AGOPCAR,CENSUSD,CCS,AREANAME,NFRMREP,NTOTFCAP01,NTOTFCAP02,NTOTFCAP03,NTOTFCAP04,NTOTFCAP05,NTOTFCAP06,NTOTFCAP07,NTOTFCAP08,NTOTFCAP09
47,91,17,32,Frenchman Butte No. 501,236,3,10,25,42,75,34,15,22,10
47,91,17,45,Mervin No. 499,228,11,24,30,35,63,34,18,12,1
47,91,17,47,Parkdale No. 498,147,11,21,18,19,35,22,9,9,3
47,91,17,54,Meadow Lake No. 588,420,26,68,91,53,111,48,13,7,3
47,91,17,56,Loon Lake No. 561,177,6,20,41,23,44,23,13,5,2
47,91,17,62,Beaver River No. 622,174,6,17,29,26,45,24,9,15,3
48,0,0,0,Alberta,"49,431",593,"2,326","6,615","6,639","13,776","6,666","3,810","5,135","3,871"
48,10,0,0,Agricultural Region 1 - rÇgion agricole 1,"2,838",26,131,256,266,709,416,317,424,293
48,20,0,0,Agricultural Region 2 - rÇgion agricole 2,"5,867",69,184,524,523,"1,400",819,570,866,912
48,30,0,0,Agricultural Region 3 - rÇgion agricole 3,"6,846",57,116,461,668,"1,948","1,049",577,987,983
48,40,0,0,Agricultural Region 4A - rÇgion agricole 4A,"3,019",25,144,369,306,739,521,301,366,248
48,41,0,0,Agricultural Region 4B - rÇgion agricole 4B,"5,217",90,365,848,710,"1,354",653,423,497,277
48,50,0,0,Agricultural Region 5 - rÇgion agricole 5,"11,472",90,353,"1,483","1,767","3,490","1,509",855,"1,136",789
48,60,0,0,Agricultural Region 6 - rÇgion agricole 6,"7,791",119,531,"1,507","1,313","2,279",934,428,478,202
48,70,0,0,Agricultural Region 7 - rÇgion agricole 7,"6,381",117,502,"1,167","1,086","1,857",765,339,381,167
48,10,1,0,Division No.  1,"1,536",19,59,139,159,401,199,173,226,161
48,10,1,3,Cypress County,934,13,35,97,118,263,127,85,114,82
48,10,1,8,Forty Mile County No. 8,602,6,24,42,41,138,72,88,112,79
48,20,2,0,Division No.  2,"3,164",41,110,308,297,802,439,298,406,463
48,20,2,1,Warner County No. 5,532,11,28,62,48,116,67,60,70,70
48,20,2,11,Lethbridge County,"1,058",13,32,97,113,275,136,88,140,164
48,20,2,21,Taber,768,11,23,79,68,170,115,67,101,134
48,20,2,31,Newell County No. 4,806,6,27,70,68,241,121,83,95,95
48,30,3,0,Division No.  3,"1,811",16,34,149,192,459,234,160,280,287
48,30,3,1,Cardston County,547,8,15,56,55,147,64,53,67,82
48,30,3,11,Pincher Creek No. 9,456,3,9,30,44,110,64,31,78,87
48,30,3,18,Willow Creek No. 26,808,5,10,63,93,202,106,76,135,118
48,10,4,0,Division No.  4,"1,302",7,72,117,107,308,217,144,198,132
48,10,4,4,Special Area No. 2,514,2,24,41,41,126,72,51,91,66
48,10,4,12,Special Area No. 3,510,5,36,51,42,119,102,59,56,40
48,10,4,20,Special Area No. 4,278,0,12,25,24,63,43,34,51,26
48,20,5,0,Division No.  5,"2,703",28,74,216,226,598,380,272,460,449
48,20,5,1,Vulcan County,653,3,21,45,58,110,76,64,130,146
48,20,5,12,Wheatland County,873,11,17,71,73,219,110,71,147,154
48,20,5,31,Starland County,364,3,14,27,21,83,71,40,60,45
48,20,5,41,Kneehill County,813,11,22,73,74,186,123,97,123,104
48,30,6,0,Division No.  6,"4,905",40,80,296,461,"1,461",795,412,688,672
48,30,6,1,Foothills No. 31,"1,405",12,24,86,107,424,225,131,204,192
48,30,6,14,Rocky View No. 44,"1,551",12,22,76,121,439,254,124,216,287
48,30,6,16,Calgary,112,2,4,8,7,30,19,6,15,21
48,30,6,28,Mountain View County,"1,837",14,30,126,226,568,297,151,253,172
48,40,7,0,Division No.  7,"3,019",25,144,369,306,739,521,301,366,248
48,40,7,1,Provost No. 52,451,5,17,44,48,124,84,40,53,36
48,40,7,11,Paintearth County No. 18,434,2,18,61,43,106,86,44,50,24
48,40,7,19,Stettler County No. 6,793,6,32,96,91,229,126,66,93,54
48,40,7,31,Flagstaff County,790,10,46,98,67,154,138,88,113,76
48,40,7,49,Wainwright No. 61,551,2,31,70,57,126,87,63,57,58
48,50,8,0,Division No.  8,"4,203",23,111,464,583,"1,185",617,350,518,352
48,50,8,1,Red Deer County,"1,751",7,40,186,236,514,243,141,223,161
48,50,8,22,Lacombe County,"1,219",10,28,121,150,339,194,99,161,117
48,50,8,38,Ponoka County,"1,233",6,43,157,197,332,180,110,134,74
48,50,9,0,Division No.  9,"1,209",9,28,145,220,417,162,99,96,33
48,50,9,2,Clearwater County,"1,209",9,28,145,220,417,162,99,96,33
48,41,10,0,Division No. 10,"5,217",90,365,848,710,"1,354",653,423,497,277
48,41,10,1,Camrose County No. 22,"1,149",16,51,191,169,278,151,108,122,63
48,41,10,16,Beaver County,795,18,58,135,97,216,92,58,75,46
48,41,10,26,Minburn County No. 27,685,7,52,95,101,190,75,55,67,43
48,41,10,36,Vermilion River County No. 24,"1,137",15,57,139,129,292,168,119,148,70
48,41,10,48,Two Hills County No. 21,600,13,63,97,80,162,77,40,40,28
48,41,10,58,Lamont County,851,21,84,191,134,216,90,43,45,27
48,50,11,0,Division No. 11,"6,060",58,214,874,964,"1,888",730,406,522,404
48,50,11,1,Wetaskiwin County No. 10,"1,207",13,39,177,192,361,158,87,112,68
48,50,11,12,Leduc County,"1,438",14,40,202,198,461,187,100,132,104
48,50,11,32,Brazeau County,527,3,14,94,88,180,72,29,36,11
48,50,11,34,Parkland County,979,8,45,137,171,328,101,60,71,58
48,50,11,52,Strathcona County,772,7,24,117,145,237,86,55,50,51
48,50,11,59,Sturgeon County,967,7,41,117,147,289,107,65,102,92
48,50,11,61,Edmonton,170,6,11,30,23,32,19,10,19,20
48,60,12,0,Division No. 12,"2,530",42,176,479,432,734,324,137,136,70
48,60,12,4,Bonnyville No. 87,853,14,48,172,155,241,111,51,38,23
48,60,12,5,Lakeland County,349,6,25,60,63,100,54,23,17,1
48,60,12,14,St. Paul County No. 19,833,13,65,149,130,259,103,39,50,25
48,60,12,22,Smoky Lake County,495,9,38,98,84,134,56,24,31,21
48,60,13,0,Division No. 13,"4,476",71,312,901,734,"1,296",525,239,290,108
48,60,13,1,Lac Ste. Anne County,"1,070",19,69,238,201,322,114,47,52,8
48,60,13,18,Barrhead County No. 11,828,9,46,157,126,233,106,59,69,23
48,60,13,28,Westlock County,892,11,58,151,112,240,126,60,87,47
48,60,13,29,Woodlands County,290,4,25,70,60,84,23,10,11,3
48,60,13,36,Thorhild County No. 7,490,10,44,98,79,143,64,23,19,10
48,60,13,44,Athabasca County No. 12,906,18,70,187,156,274,92,40,52,17
48,60,14,0,Division No. 14,785,6,43,127,147,249,85,52,52,24
48,60,14,3,Yellowhead County,785,6,43,127,147,249,85,52,52,24
48,30,15,0,Division No. 15,130,1,2,16,15,28,20,5,19,24
48,30,15,7,Crowsnest Pass,27,0,1,7,3,10,3,2,1,0
48,30,15,15,Bighorn No. 8,51,0,0,3,7,9,10,1,13,8
48,30,15,45,Ranchland No. 66,52,1,1,6,5,9,7,2,5,16
48,70,17,0,Division No. 17,"2,513",61,243,528,439,731,283,93,97,38
48,70,17,26,Northern Sunrise County,217,1,22,31,37,66,26,11,16,7
48,70,17,27,Big Lakes,436,9,32,83,87,133,51,16,21,4
48,70,17,33,Lesser Slave River No.124,177,6,15,47,23,62,17,5,1,1
48,70,17,62,Clear Hills No. 21,495,18,56,109,78,123,60,20,16,15
48,70,17,76,Northern Lights No. 22,541,10,49,107,87,161,66,25,29,7
48,70,17,95,Mackenzie No. 23,647,17,69,151,127,186,63,16,14,4
48,70,18,0,Division No. 18,721,11,62,160,134,207,75,25,35,12
48,70,18,15,Greenview No. 16,721,11,62,160,134,207,75,25,35,12
48,70,19,0,Division No. 19,"3,147",45,197,479,513,919,407,221,249,117
48,70,19,6,Grande Prairie County No. 1,"1,371",23,74,215,253,403,173,88,97,45
48,70,19,41,Smoky River No. 130,391,2,21,54,45,98,59,41,47,24
48,70,19,49,Birch Hills County,268,4,13,35,32,74,40,27,27,16
48,70,19,54,Spirit River No. 133,158,2,12,22,24,54,19,6,16,3
48,70,19,59,Saddle Hills County,498,8,44,86,82,159,44,29,33,13
48,70,19,66,Fairview No. 136,260,3,15,37,52,71,37,12,22,11
48,70,19,71,Peace No. 135,201,3,18,30,25,60,35,18,7,5
59,0,0,0,British Columbia / Colombie-Britannique,"19,844",441,"1,215","2,841","2,629","6,139","2,607","1,139","1,604","1,229"
59,1,0,0,Vancouver Island-Coast,"2,855",85,173,438,476,"1,014",323,114,153,79
59,2,0,0,Lower Mainland-Southwest,"5,410",106,137,299,367,"1,725",937,433,708,698
59,3,0,0,Thompson-Okanagan,"5,700",106,267,741,822,"1,929",777,335,438,285
59,4,0,0,Kootenay,"1,349",37,117,282,206,369,138,48,99,53
59,5,0,0,Cariboo,"1,781",51,209,423,307,417,164,93,73,44
59,6,0,0,North Coast,134,15,27,38,19,23,6,4,2,0
59,7,0,0,Nechako,886,16,97,218,138,209,91,40,57,20
59,8,0,0,Peace River,"1,729",25,188,402,294,453,171,72,74,50
59,4,1,0,East Kootenay,395,5,19,58,55,121,50,16,39,32
59,4,1,17,East Kootenay A,75,1,3,14,11,22,10,6,5,3
59,4,1,19,East Kootenay B,54,1,2,4,9,18,5,3,8,4
59,4,1,35,East Kootenay C,132,2,8,22,17,38,14,5,14,12
59,4,1,37,East Kootenay E,51,1,2,5,4,20,9,0,6,4
59,4,1,46,East Kootenay F,38,0,2,6,2,11,6,2,3,6
59,4,1,48,East Kootenay G,45,0,2,7,12,12,6,0,3,3
59,4,3,0,Central Kootenay,562,23,59,137,94,146,51,18,27,7
59,4,3,10,Central Kootenay A,22,1,2,8,3,4,3,0,0,1
59,4,3,13,Central Kootenay B,215,5,14,49,36,71,17,10,11,2
59,4,3,17,Central Kootenay C,64,0,4,9,10,18,10,3,7,3
59,4,3,39,Central Kootenay D,22,4,2,7,4,2,3,0,0,0
59,4,3,41,Central Kootenay E,43,3,3,14,7,11,3,2,0,0
59,4,3,47,Central Kootenay G,32,2,3,8,6,8,3,1,1,0
59,4,3,52,Central Kootenay H,57,4,9,16,9,12,2,2,3,0
59,4,3,58,Central Kootenay J,44,2,10,12,12,7,0,0,0,1
59,4,3,60,Central Kootenay K,63,2,12,14,7,13,10,0,5,0
59,4,5,0,Kootenay Boundary,392,9,39,87,57,102,37,14,33,14
59,4,5,30,Kootenay Boundary B,60,3,9,17,7,15,3,1,4,1
59,4,5,52,Kootenay Boundary D,169,2,23,42,33,40,8,7,12,2
59,4,5,54,Kootenay Boundary E,163,4,7,28,17,47,26,6,17,11
59,3,7,0,Okanagan-Similkameen,"1,621",31,61,195,209,553,249,102,152,69
59,3,7,22,Okanagan-Similkameen A,184,1,6,16,14,65,36,16,17,13
59,3,7,26,Okanagan-Similkameen B,155,6,6,28,23,39,22,12,13,6
59,3,7,28,Okanagan-Similkameen C,394,3,15,43,58,140,61,25,30,19
59,3,7,47,Okanagan-Similkameen D,257,6,11,26,22,93,44,21,24,10
59,3,7,49,Okanagan-Similkameen E,104,2,5,11,9,30,22,4,15,6
59,3,7,51,Okanagan-Similkameen F,303,7,9,37,45,120,41,13,26,5
59,3,7,53,Okanagan-Similkameen G,142,3,7,20,22,44,18,7,16,5
59,3,7,55,Okanagan-Similkameen H,82,3,2,14,16,22,5,4,11,5
59,2,9,0,Fraser Valley,"2,567",34,46,132,191,802,412,204,344,402
59,2,9,16,Fraser Valley B,48,2,2,8,9,11,5,2,7,2
59,2,9,34,Fraser Valley D,139,1,2,10,11,36,17,14,31,17
59,2,9,36,Fraser Valley E,885,9,19,56,80,290,129,65,120,117
59,2,9,52,Abbotsford,"1,197",16,13,36,58,350,227,106,168,223
59,2,9,60,Fraser Valley F,183,6,7,13,29,78,20,8,12,10
59,2,9,62,Fraser Valley G,115,0,3,9,4,37,14,9,6,33
59,2,15,0,Greater Vancouver,"2,618",64,80,133,139,858,497,223,336,288
59,2,15,1,Langley,"1,292",20,33,57,65,500,273,111,146,87
59,2,15,4,Surrey,487,21,21,32,25,112,81,45,80,70
59,2,15,11,Delta,180,4,5,3,6,32,28,14,33,55
59,2,15,15,Richmond,172,8,5,11,5,37,34,22,22,28
59,2,15,20,Greater Vancouver A,82,3,4,5,3,33,13,6,8,7
59,2,15,25,Burnaby,54,3,3,6,7,13,12,3,5,2
59,2,15,70,Pitt Meadows,138,2,0,3,9,38,23,13,20,30
59,2,15,75,Maple Ridge,213,3,9,16,19,93,33,9,22,9
59,1,17,0,Capital,991,24,57,117,130,363,153,50,66,31
59,1,17,5,North Saanich,78,3,3,7,11,21,13,4,11,5
59,1,17,15,Central Saanich,181,4,9,15,14,67,37,17,11,7
59,1,17,21,Saanich,251,4,12,34,33,97,35,11,20,5
59,1,17,27,Capital F,167,3,5,24,26,64,21,6,13,5
59,1,17,29,Capital G,89,6,6,11,19,22,11,6,5,3
59,1,17,56,Capital H (Part 2),225,4,22,26,27,92,36,6,6,6
59,1,19,0,Cowichan Valley,700,20,27,105,132,272,67,28,29,20
59,1,19,8,North Cowichan,389,8,9,61,64,160,40,20,18,9
59,1,19,15,Cowichan Valley G,88,6,1,9,20,34,8,2,4,4
59,1,19,33,Cowichan Valley F,26,0,4,5,7,8,2,0,0,0
59,1,19,46,Cowichan Valley B,197,6,13,30,41,70,17,6,7,7
59,1,21,0,Nanaimo,461,11,36,76,86,151,52,18,22,9
59,1,21,7,Nanaimo,210,2,15,41,38,63,25,9,11,6
59,1,21,16,Nanaimo C,64,3,6,9,11,25,6,2,2,0
59,1,21,30,Nanaimo E,30,1,4,4,4,9,1,2,4,1
59,1,21,32,Nanaimo F,95,3,5,16,20,35,10,3,1,2
59,1,21,34,Nanaimo G,40,2,5,4,7,10,8,2,2,0
59,1,21,36,Nanaimo H,22,0,1,2,6,9,2,0,2,0
59,1,23,0,Alberni-Clayoquot,89,4,11,16,19,25,5,3,4,2
59,1,23,33,Alberni-Clayoquot B,49,1,4,8,10,16,3,2,3,2
59,1,23,35,Alberni-Clayoquot D,20,2,4,5,2,4,1,1,1,0
59,1,23,39,Alberni-Clayoquot F,20,1,3,3,7,5,1,0,0,0
59,1,25,0,Comox-Strathcona,497,22,27,89,91,172,39,14,28,15
59,1,25,18,Comox-Strathcona A,34,3,1,5,10,10,3,1,0,1
59,1,25,19,Comox-Strathcona K,53,6,6,9,10,15,3,3,0,1
59,1,25,22,Comox-Strathcona B,103,2,3,19,15,38,13,2,7,4
59,1,25,24,Comox-Strathcona C,185,5,14,22,31,73,12,6,13,9
59,1,25,42,Comox-Strathcona D,41,2,1,7,12,15,2,1,1,0
59,1,25,46,Comox-Strathcona H,28,1,0,10,5,9,1,0,2,0
59,1,25,54,Comox-Strathcona J,53,3,2,17,8,12,5,1,5,0
59,1,27,0,Powell River,85,4,9,26,13,21,6,1,3,2
59,1,27,10,Powell River A,38,3,3,12,6,10,2,1,1,0
59,1,27,16,Powell River C,25,1,1,9,3,7,3,0,0,1
59,1,27,20,Powell River E,22,0,5,5,4,4,1,0,2,1
59,2,29,0,Sunshine Coast,96,4,6,13,20,35,11,0,7,0
59,2,29,18,Sunshine Coast A,96,4,6,13,20,35,11,0,7,0
59,2,31,0,Squamish-Lillooet,129,4,5,21,17,30,17,6,21,8
59,2,31,17,Squamish-Lillooet C,86,2,2,10,11,20,12,5,17,7
59,2,31,34,Squamish-Lillooet B,43,2,3,11,6,10,5,1,4,1
59,3,33,0,Thompson-Nicola,"1,211",27,98,217,214,332,123,55,74,71
59,3,33,8,Thompson-Nicola M,64,1,3,9,7,17,6,5,7,9
59,3,33,12,Thompson-Nicola N,88,3,9,13,15,26,11,4,1,6
59,3,33,32,Thompson-Nicola E (Bonaparte Plateau),94,1,10,12,19,22,10,5,4,11
59,3,33,37,Thompson-Nicola I (Blue Sky Country),129,3,9,26,20,40,11,7,6,7
59,3,33,39,Thompson-Nicola J (Copper Desert Country),58,0,2,9,13,15,4,2,7,6
59,3,33,44,Thompson-Nicola P (Rivers and the Peaks),273,8,19,46,50,85,18,14,19,14
59,3,33,60,Thompson-Nicola L,336,9,27,68,56,91,43,8,19,15
59,3,33,68,Thompson-Nicola A (Wells Gray Country),56,0,11,9,12,12,8,1,2,1
59,3,33,72,Thompson-Nicola O (Lower North Thompson),113,2,8,25,22,24,12,9,9,2
59,3,35,0,Central Okanagan,"1,017",19,36,89,106,375,164,72,80,76
59,3,35,12,Central Okanagan,876,15,28,71,93,329,137,67,69,67
59,3,35,20,Central Okanagan J,141,4,8,18,13,46,27,5,11,9
59,3,37,0,North Okanagan,"1,227",12,43,147,191,464,160,74,91,45
59,3,37,17,North Okanagan B,360,7,14,52,59,136,48,17,15,12
59,3,37,22,North Okanagan D,152,3,7,22,19,45,28,8,14,6
59,3,37,23,North Okanagan E,49,0,5,10,7,15,5,1,5,1
59,3,37,24,Spallumcheen,450,2,9,33,70,193,58,31,36,18
59,3,37,41,North Okanagan F,216,0,8,30,36,75,21,17,21,8
59,3,39,0,Columbia-Shuswap,624,17,29,93,102,205,81,32,41,24
59,3,39,11,Columbia-Shuswap A,54,0,3,11,4,20,8,3,2,3
59,3,39,23,Columbia-Shuswap B,20,1,3,3,2,7,0,2,1,1
59,3,39,37,Columbia-Shuswap C,104,2,3,17,24,29,10,6,11,2
59,3,39,39,Columbia-Shuswap D,365,10,12,45,58,128,53,18,23,18
59,3,39,43,Columbia-Shuswap E,45,3,6,12,6,8,5,2,3,0
59,3,39,44,Columbia-Shuswap F,36,1,2,5,8,13,5,1,1,0
59,5,41,0,Cariboo,"1,160",29,115,263,205,259,117,71,62,39
59,5,41,10,Cariboo D,66,2,7,14,18,13,0,7,2,3
59,5,41,12,Cariboo E,57,1,4,11,9,16,8,5,0,3
59,5,41,14,Cariboo F,214,4,21,46,38,54,25,8,13,5
59,5,41,15,Cariboo G,76,1,9,20,13,17,7,4,4,1
59,5,41,16,Cariboo H,72,2,7,20,15,15,7,3,1,2
59,5,41,17,Cariboo L,111,3,5,24,24,22,12,7,10,4
59,5,41,19,Cariboo A,145,8,16,32,28,37,8,9,4,3
59,5,41,21,Cariboo B,143,1,19,46,21,28,17,4,6,1
59,5,41,26,Cariboo C,28,1,2,6,3,8,3,4,1,0
59,5,41,27,Cariboo I,115,5,13,21,18,30,12,5,9,2
59,5,41,39,Cariboo J,60,0,5,9,9,11,13,5,5,3
59,5,41,41,Cariboo K,73,1,7,14,9,8,5,10,7,12
59,1,45,0,Central Coast,32,0,6,9,5,10,1,0,1,0
59,1,45,10,Central Coast C,32,0,6,9,5,10,1,0,1,0
59,6,49,0,Kitimat-Stikine,134,15,27,38,19,23,6,4,2,0
59,6,49,13,Kitimat-Stikine C (Part 1),70,9,18,20,10,9,1,3,0,0
59,6,49,28,Kitimat-Stikine B,64,6,9,18,9,14,5,1,2,0
59,7,51,0,Bulkley-Nechako,886,16,97,218,138,209,91,40,57,20
59,7,51,15,Bulkley-Nechako C,37,1,4,10,8,8,3,1,2,0
59,7,51,17,Bulkley-Nechako D,89,3,15,21,11,18,10,2,4,5
59,7,51,19,Bulkley-Nechako F,311,4,28,84,51,72,34,15,16,7
59,7,51,28,Bulkley-Nechako B,48,1,3,16,10,8,3,3,3,1
59,7,51,31,Bulkley-Nechako E,112,2,16,26,11,29,13,3,11,1
59,7,51,51,Bulkley-Nechako A,218,3,23,42,37,56,21,15,15,6
59,7,51,53,Bulkley-Nechako G,71,2,8,19,10,18,7,1,6,0
59,5,53,0,Fraser-Fort George,621,22,94,160,102,158,47,22,11,5
59,5,53,19,Fraser-Fort George H,141,9,12,27,20,49,10,9,5,0
59,5,53,38,Fraser-Fort George A,122,6,19,42,25,19,3,6,0,2
59,5,53,42,Fraser-Fort George C,140,3,22,31,21,43,11,4,4,1
59,5,53,44,Fraser-Fort George D,135,2,28,38,26,29,8,1,2,1
59,5,53,46,Fraser-Fort George E,37,0,8,7,3,11,8,0,0,0
59,5,53,48,Fraser-Fort George F,46,2,5,15,7,7,7,2,0,1
59,8,55,0,Peace River,"1,699",25,187,395,283,444,170,72,73,50
59,8,55,21,Peace River D,585,7,66,159,105,144,49,23,15,17
59,8,55,23,Peace River E,295,8,37,68,50,81,30,4,14,3
59,8,55,40,Peace River B,634,7,66,127,93,168,72,37,39,25
59,8,55,42,Peace River C,185,3,18,41,35,51,19,8,5,5
59,8,59,0,Northern Rockies,30,0,1,7,11,9,1,0,1,0
59,8,59,11,Northern Rockies A,30,0,1,7,11,9,1,0,1,0
