PROV,CAR,CD,CCS,GEO NAMES,ntfarea,nsole,nvpart,nwpart,nfaminc,nnoninc,notype,ncompny,naccntny,nlvcrpny,nwrdprny,ninetny,nemailny,notcmpny,ncrorgny,norgfvny,norgfcny,norganny,norgotny,ntfarea,tfarea,etfarea,naowned,aowned,eaowned,ntlsrtcs,tlsrtcs,etlsrtcs,nalsdgov,alsdgov,ealsdgov,narnted,arnted,earnted,nacrpshr,acrpshr,eacrpshr,nsize1,nsize2,nsize3,nsize4,nsize5,nsize6,nsize7,nsize8,nsize9,nsize10,nsize11,nsize12,nsize13,nsize14,ntotwht,totwht,etotwht,nwhtspg,whtspg,ewhtspg,nwhtdur,whtdur,ewhtdur,nwhtwin,whtwin,ewhtwin,noats,oats,eoats,nbarley,barley,ebarley,nmxdgrn,mxdgrn,emxdgrn,ncorngr,corngr,ecorngr,nbucwht,bucwht,ebucwht,ntotrye,totrye,etotrye,nryefal,ryefal,eryefal,nryespg,ryespg,eryespg,ncornsi,cornsi,ecornsi,nalfalfa,alfalfa,ealfalfa,nottame,ottame,eottame,ncanola,canola,ecanola,nflaxsd,flaxsd,eflaxsd,nsoybns,soybns,esoybns,nmustsd,mustsd,emustsd,nsunfls,sunfls,esunfls,nsaflwr,saflwr,esaflwr,npotats,potats,epotats,ndfpeas,dfpeas,edfpeas,nlentil,lentil,elentil,ntotdryb,totdryb,etotdryb,nwhitbn,whitbn,ewhitbn,nchicpea,chicpea,echicpea,nodfbns,odfbns,eodfbns,ncanary,canary,ecanary,ntobaco,tobaco,etobaco,nsugarb,sugarb,esugarb,nginseng,ginseng,eginseng,ncaraway,caraway,ecaraway,ntritcl,tritcl,etritcl,nforage,forage,eforage,nofxsftr,ofxsftr,eofxsftr
24,14,50,90,Saint-ZÇphirin-de-Courval,60,32,1,12,13,2,0,31,23,13,17,18,14,0,0,0,0,0,0,60,"16,887","6,834",58,"16,144","6,533",5,743,301,0,0,0,5,743,301,0,0,0,3,4,4,13,10,16,6,1,1,1,0,1,0,0,1,x,x,1,x,x,0,0,0,0,0,0,12,234,95,37,"1,025",415,6,142,57,45,"6,137","2,484",0,0,0,0,0,0,0,0,0,0,0,0,19,377,153,32,"1,835",743,28,"1,410",571,0,0,0,0,0,0,29,"1,572",636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,14,50,95,Saint-Elphäge,25,2,0,12,10,1,0,14,14,8,5,11,8,0,0,0,0,0,0,25,"8,117","3,285",25,"7,648","3,095",3,469,190,0,0,0,3,469,190,0,0,0,0,1,0,5,7,7,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,81,33,17,492,199,2,x,x,21,"2,693","1,090",0,0,0,0,0,0,0,0,0,0,0,0,16,398,161,19,"1,300",526,9,377,153,0,0,0,0,0,0,9,213,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,14,50,100,Baie-du-Febvre,60,19,3,19,16,3,0,33,30,13,22,27,23,0,1,0,1,0,0,60,"18,019","7,292",57,"14,837","6,004",13,"3,182","1,288",0,0,0,12,x,x,1,x,x,6,2,6,8,13,12,6,2,2,3,0,0,0,0,3,200,81,3,x,x,0,0,0,1,x,x,1,x,x,32,"1,457",590,2,x,x,40,"7,457","3,018",1,x,x,0,0,0,0,0,0,0,0,0,19,463,187,33,"2,525","1,022",17,946,383,0,0,0,0,0,0,24,"2,340",947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,14,50,128,Saint-Franáois-du-Lac,96,61,8,19,6,2,0,43,36,19,24,31,23,1,1,1,0,0,0,96,"22,213","8,989",95,"17,262","6,986",30,"4,951","2,004",0,0,0,28,x,x,2,x,x,8,26,28,2,10,9,3,4,2,3,0,1,0,0,3,117,47,3,117,47,0,0,0,0,0,0,16,440,178,17,"1,053",426,1,x,x,40,"10,090","4,083",0,0,0,1,x,x,1,x,x,0,0,0,8,201,81,12,464,188,21,958,388,0,0,0,0,0,0,23,"1,724",698,0,0,0,0,0,0,0,0,0,12,454,184,0,0,0,0,0,0,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x
24,4,51,0,MaskinongÇ,454,233,15,101,81,24,0,218,186,83,103,136,109,0,2,1,0,1,1,454,"104,166","42,154",445,"86,137","34,858",166,"18,029","7,296",4,120,49,163,"17,602","7,123",10,307,124,32,67,64,68,76,77,36,20,10,4,0,0,0,0,19,"1,086",439,19,"1,086",439,0,0,0,0,0,0,74,"2,443",989,191,"10,669","4,318",14,638,258,220,"25,974","10,511",6,212,86,0,0,0,0,0,0,0,0,0,106,"2,269",918,175,"9,935","4,021",206,"11,704","4,736",3,x,x,0,0,0,146,"12,060","4,881",0,0,0,0,0,0,0,0,0,5,x,x,0,0,0,0,0,0,12,"1,374",556,2,x,x,0,0,0,10,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x
24,4,51,10,Saint-Joseph-de-MaskinongÇ,37,17,2,10,7,1,0,12,11,3,6,10,9,0,0,0,0,0,0,37,"9,353","3,785",37,"7,566","3,062",15,"1,787",723,1,x,x,15,x,x,0,0,0,3,2,10,1,7,7,3,3,1,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,4,203,82,18,909,368,0,0,0,18,"2,301",931,1,x,x,0,0,0,0,0,0,0,0,0,4,179,72,16,774,313,19,"1,049",425,0,0,0,0,0,0,19,"1,620",656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,4,51,15,Louiseville,46,14,0,8,14,10,0,21,19,8,11,13,13,0,0,0,0,0,0,46,"9,436","3,819",45,"7,418","3,002",19,"2,018",817,1,x,x,18,x,x,1,x,x,8,5,10,5,8,6,1,0,2,1,0,0,0,0,2,x,x,2,x,x,0,0,0,0,0,0,2,x,x,17,"1,249",505,1,x,x,24,"3,249","1,315",2,x,x,0,0,0,0,0,0,0,0,0,6,136,55,18,"1,201",486,10,349,141,0,0,0,0,0,0,16,"1,209",489,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,3,424,172,0,0,0,0,0,0,3,424,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,4,51,20,Yamachiche,87,32,5,31,17,2,0,57,49,24,30,37,26,0,2,1,0,1,1,87,"21,282","8,613",81,"17,288","6,996",38,"3,994","1,616",1,x,x,37,"3,928","1,590",3,x,x,4,17,10,10,14,18,6,4,3,1,0,0,0,0,2,x,x,2,x,x,0,0,0,0,0,0,15,544,220,46,"2,069",837,2,x,x,49,"7,017","2,840",1,x,x,0,0,0,0,0,0,0,0,0,18,286,116,33,"1,542",624,27,"1,519",615,1,x,x,0,0,0,37,"3,535","1,431",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,537,217,0,0,0,0,0,0,5,537,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,4,51,25,Saint-BarnabÇ,44,24,2,8,8,2,0,16,11,8,8,11,10,0,0,0,0,0,0,44,"9,922","4,015",44,"7,728","3,127",18,"2,194",888,0,0,0,17,"2,042",826,3,152,62,3,8,5,10,4,5,5,3,1,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,12,455,184,14,"1,318",533,1,x,x,14,"1,847",747,0,0,0,0,0,0,0,0,0,0,0,0,11,499,202,20,"1,202",486,24,"1,587",642,0,0,0,0,0,0,6,731,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,4,51,30,Saint-SÇväre,26,13,0,3,8,2,0,17,15,7,10,14,10,0,0,0,0,0,0,26,"5,323","2,154",25,"4,592","1,858",9,731,296,0,0,0,9,731,296,0,0,0,1,4,5,5,6,3,1,0,1,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,7,218,88,15,876,355,1,x,x,15,"1,001",405,0,0,0,0,0,0,0,0,0,0,0,0,13,228,92,14,584,236,15,697,282,0,0,0,0,0,0,9,412,167,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,4,51,35,Saint-LÇon-le-Grand,65,31,2,21,10,1,0,30,25,11,11,17,14,0,0,0,0,0,0,65,"14,427","5,838",65,"12,475","5,048",17,"1,952",790,0,0,0,17,"1,952",790,0,0,0,6,6,9,13,10,11,5,4,1,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,7,142,57,22,"1,057",428,4,184,74,37,"4,197","1,698",0,0,0,0,0,0,0,0,0,0,0,0,16,310,125,29,"1,730",700,25,"1,380",558,1,x,x,0,0,0,24,"1,767",715,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,2,x,x,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,4,51,40,Sainte-Ursule,42,31,1,6,4,0,0,19,16,4,5,6,6,0,0,0,0,0,0,42,"8,890","3,598",42,"7,329","2,966",17,"1,561",632,0,0,0,17,x,x,2,x,x,1,6,6,8,7,10,3,1,0,0,0,0,0,0,2,x,x,2,x,x,0,0,0,0,0,0,9,139,56,21,791,320,0,0,0,25,"1,815",735,0,0,0,0,0,0,0,0,0,0,0,0,17,321,130,19,935,378,25,"1,396",565,0,0,0,0,0,0,13,985,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0
24,4,51,45,Saint-Justin,40,23,1,4,7,5,0,16,14,7,9,12,8,0,0,0,0,0,0,40,"11,339","4,589",39,"9,159","3,707",15,"2,180",882,0,0,0,15,"2,180",882,0,0,0,3,11,0,7,4,4,5,3,1,2,0,0,0,0,8,466,189,8,466,189,0,0,0,0,0,0,5,322,130,15,"1,101",446,1,x,x,22,"3,656","1,480",1,x,x,0,0,0,0,0,0,0,0,0,4,81,33,13,"1,174",475,17,"1,137",460,0,0,0,0,0,0,18,"1,676",678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x
24,4,51,55,Sainte-Angäle-de-PrÇmont,25,19,1,3,2,0,0,13,11,4,3,6,5,0,0,0,0,0,0,25,"4,908","1,986",25,"4,366","1,767",7,542,219,1,x,x,7,x,x,0,0,0,1,5,3,2,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,10,322,130,3,288,117,6,237,96,1,x,x,0,0,0,0,0,0,0,0,0,6,69,28,5,289,117,13,834,338,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,4,51,60,Saint-Paulin,42,29,1,7,4,1,0,17,15,7,10,10,8,0,0,0,0,0,0,42,"9,286","3,758",42,"8,216","3,325",11,"1,070",433,0,0,0,11,x,x,1,x,x,2,3,6,7,9,8,5,2,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,11,253,102,13,977,395,1,x,x,10,654,265,0,0,0,0,0,0,0,0,0,0,0,0,11,160,65,8,504,204,31,"1,756",711,1,x,x,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,7,52,0,D'Autray,499,246,20,83,118,32,0,215,175,74,121,133,105,2,2,0,1,1,0,499,"119,014","48,163",480,"94,952","38,426",193,"24,062","9,738",19,"1,267",513,180,"22,348","9,044",16,447,181,40,64,97,57,68,96,36,16,18,3,4,0,0,0,36,"1,782",721,34,"1,670",676,0,0,0,3,112,45,53,"1,880",761,152,"8,997","3,641",11,456,185,194,"32,015","12,956",11,540,219,34,"2,163",875,34,x,x,1,x,x,82,"1,710",692,140,"8,751","3,541",166,"11,031","4,464",0,0,0,0,0,0,136,"13,151","5,322",0,0,0,0,0,0,0,0,0,16,"2,157",873,0,0,0,0,0,0,3,213,86,2,x,x,0,0,0,1,x,x,0,0,0,20,"1,070",433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x
24,7,52,10,Saint-Antoine-de-Lavaltrie,42,16,4,4,12,6,0,18,16,6,10,10,6,0,0,0,0,0,0,42,"8,052","3,259",38,"7,083","2,866",17,969,392,3,90,36,14,x,x,2,x,x,3,9,8,3,6,9,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,2,x,x,0,0,0,4,257,104,0,0,0,12,x,x,12,x,x,0,0,0,2,x,x,5,323,131,4,299,121,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,8,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,7,52,17,Lanoraie,43,18,3,1,15,6,0,20,16,6,14,14,14,0,0,0,0,0,0,43,"11,169","4,520",42,"8,711","3,525",12,"2,458",995,1,x,x,11,"2,218",898,2,x,x,2,5,5,7,5,12,4,1,1,1,0,0,0,0,3,223,90,2,x,x,0,0,0,1,x,x,4,170,69,3,x,x,1,x,x,5,"1,685",682,2,x,x,20,"1,133",459,20,x,x,1,x,x,1,x,x,1,x,x,5,241,98,0,0,0,0,0,0,4,x,x,0,0,0,0,0,0,0,0,0,6,"1,143",463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,722,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,7,52,30,Sainte-êlisabeth,72,30,5,14,20,3,0,39,31,17,25,29,24,0,1,0,1,0,0,72,"16,507","6,680",70,"13,898","5,624",26,"2,609","1,056",0,0,0,26,x,x,1,x,x,6,6,17,6,15,13,3,2,4,0,0,0,0,0,9,464,188,9,x,x,0,0,0,1,x,x,9,311,126,31,"1,671",676,1,x,x,51,"7,020","2,841",0,0,0,1,x,x,1,x,x,0,0,0,18,403,163,27,"1,846",747,14,428,173,0,0,0,0,0,0,24,"1,716",694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x
24,7,52,40,Sainte-Geneviäve-de-Berthier,38,14,1,8,13,2,0,19,16,10,10,10,9,0,0,0,0,0,0,38,"15,143","6,128",37,"11,866","4,802",18,"3,277","1,326",0,0,0,18,x,x,2,x,x,4,7,6,2,4,3,2,2,4,2,2,0,0,0,3,138,56,3,138,56,0,0,0,0,0,0,2,x,x,16,"1,555",629,0,0,0,20,"7,784","3,150",0,0,0,0,0,0,0,0,0,0,0,0,5,148,60,8,416,168,10,608,246,0,0,0,0,0,0,16,"2,563","1,037",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,7,52,45,Saint-Ignace-de-Loyola,29,18,2,7,1,1,0,11,10,3,1,4,2,0,0,0,0,0,0,29,"6,501","2,631",27,"4,093","1,656",19,"2,408",974,4,x,x,18,"1,921",777,2,x,x,2,4,5,6,3,6,0,2,1,0,0,0,0,0,2,x,x,1,x,x,0,0,0,1,x,x,8,380,154,12,554,224,3,160,65,9,"1,439",582,1,x,x,0,0,0,0,0,0,0,0,0,2,x,x,6,x,x,13,"1,125",455,0,0,0,0,0,0,9,826,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,7,52,55,Saint-BarthÇlemy,66,40,2,14,10,0,0,23,21,7,15,15,14,0,0,0,0,0,0,66,"15,635","6,327",63,"12,845","5,198",27,"2,790","1,129",3,x,x,26,"2,519","1,019",2,x,x,3,11,13,5,11,13,5,2,2,0,1,0,0,0,11,522,211,11,522,211,0,0,0,0,0,0,2,x,x,19,"1,151",466,2,x,x,38,"4,609","1,865",2,x,x,0,0,0,0,0,0,0,0,0,16,245,99,27,"1,912",774,26,"1,398",566,0,0,0,0,0,0,31,"2,612","1,057",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,7,52,62,Saint-Cuthbert,70,40,0,12,16,2,0,26,20,11,11,12,8,0,1,0,0,1,0,70,"19,669","7,960",66,"15,318","6,199",28,"4,351","1,761",3,x,x,27,"4,122","1,668",2,x,x,2,5,12,12,6,17,11,2,2,0,1,0,0,0,4,259,105,4,259,105,0,0,0,0,0,0,9,239,97,35,"1,956",792,1,x,x,44,"5,607","2,269",3,30,12,0,0,0,0,0,0,0,0,0,20,350,142,37,"2,318",938,20,"1,030",417,0,0,0,0,0,0,38,"4,065","1,645",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,7,52,70,Saint-Norbert,30,13,1,8,7,1,0,13,9,3,8,9,7,1,0,0,0,0,0,30,"6,374","2,579",30,"5,985","2,422",7,389,157,0,0,0,7,389,157,0,0,0,1,3,6,5,5,7,1,1,1,0,0,0,0,0,2,x,x,2,x,x,0,0,0,0,0,0,4,184,74,13,726,294,1,x,x,7,835,338,0,0,0,0,0,0,0,0,0,0,0,0,3,28,11,9,684,277,15,"1,061",429,0,0,0,0,0,0,6,648,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,7,52,85,Saint-Gabriel-de-Brandon,72,37,1,9,17,8,0,35,25,7,19,22,15,1,0,0,0,0,0,72,"12,349","4,997",71,"9,173","3,712",25,"3,176","1,285",1,x,x,24,"3,140","1,271",2,x,x,14,11,12,7,12,10,3,1,2,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,6,163,66,13,856,346,1,x,x,13,"2,148",869,1,x,x,0,0,0,0,0,0,0,0,0,9,185,75,14,636,257,37,"2,972","1,203",0,0,0,0,0,0,6,420,170,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,7,52,90,Saint-Didace,37,20,1,6,7,3,0,11,11,4,8,8,6,0,0,0,0,0,0,37,"7,615","3,082",36,"5,980","2,420",14,"1,635",662,4,x,x,9,"1,442",584,1,x,x,3,3,13,4,1,6,5,2,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,7,77,31,8,298,121,1,x,x,3,631,255,2,x,x,1,x,x,1,x,x,0,0,0,6,108,44,6,389,157,22,"1,869",756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,13,53,0,Le Bas-Richelieu,310,172,12,74,41,11,0,147,123,50,70,84,63,1,1,0,1,0,0,310,"93,831","37,972",298,"67,141","27,171",113,"26,690","10,801",5,543,220,109,"23,705","9,593",14,"2,442",988,19,56,50,33,42,48,20,14,18,6,2,0,1,1,36,"2,127",861,35,x,x,0,0,0,1,x,x,31,"1,022",414,81,"3,393","1,373",17,393,159,192,"43,948","17,785",1,x,x,1,x,x,0,0,0,1,x,x,84,"1,847",747,97,"5,694","2,304",100,"5,006","2,026",0,0,0,1,x,x,107,"11,916","4,822",0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,19,"1,693",685,5,x,x,1,x,x,13,"1,181",478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,133,54
24,13,53,5,Saint-David,60,31,2,16,7,4,0,30,21,6,9,14,9,0,1,0,1,0,0,60,"20,677","8,368",59,"16,703","6,759",17,"3,974","1,608",0,0,0,17,x,x,2,x,x,5,9,8,2,12,9,3,6,3,2,0,0,1,0,4,325,132,3,x,x,0,0,0,1,x,x,8,228,92,19,"1,006",407,5,142,57,36,"9,212","3,728",0,0,0,1,x,x,0,0,0,1,x,x,16,337,136,20,"1,121",454,16,884,358,0,0,0,0,0,0,24,"2,984","1,208",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,13,53,15,Saint-AimÇ,49,22,1,18,6,2,0,23,23,5,9,13,9,0,0,0,0,0,0,49,"13,195","5,340",47,"10,680","4,322",13,"2,515","1,018",0,0,0,13,x,x,1,x,x,4,4,10,4,6,12,3,2,4,0,0,0,0,0,6,409,166,6,409,166,0,0,0,0,0,0,1,x,x,14,605,245,4,35,14,37,"6,856","2,775",0,0,0,0,0,0,0,0,0,0,0,0,14,226,91,19,"1,124",455,18,705,285,0,0,0,1,x,x,18,"1,587",642,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,13,53,20,Saint-Robert,38,22,3,10,3,0,0,16,16,5,7,9,7,0,0,0,0,0,0,38,"8,556","3,462",36,"6,995","2,831",14,"1,561",632,2,x,x,13,"1,160",469,1,x,x,0,10,7,7,3,4,3,2,2,0,0,0,0,0,6,204,83,6,204,83,0,0,0,0,0,0,4,54,22,7,203,82,1,x,x,24,"3,996","1,617",0,0,0,0,0,0,0,0,0,0,0,0,10,137,55,9,277,112,12,431,174,0,0,0,0,0,0,9,630,255,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,9,738,299,1,x,x,0,0,0,8,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x
24,13,53,25,Sainte-Victoire-de-Sorel,32,16,1,10,5,0,0,18,15,10,11,13,11,0,0,0,0,0,0,32,"8,566","3,467",30,"6,853","2,773",11,"1,713",693,0,0,0,11,x,x,2,x,x,4,7,2,3,5,3,3,1,4,0,0,0,0,0,5,x,x,5,x,x,0,0,0,0,0,0,5,162,66,7,211,85,2,x,x,18,"3,898","1,577",1,x,x,0,0,0,0,0,0,0,0,0,12,356,144,17,"1,012",410,11,487,197,0,0,0,0,0,0,7,488,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,13,53,32,Saint-Ours,34,20,1,4,8,1,0,15,12,10,10,10,9,1,0,0,0,0,0,34,"10,622","4,299",33,"7,081","2,866",15,"3,541","1,433",0,0,0,14,"1,907",772,3,"1,634",661,1,7,4,4,8,4,0,1,3,1,1,0,0,0,6,257,104,6,257,104,0,0,0,0,0,0,1,x,x,7,228,92,0,0,0,22,"5,180","2,096",0,0,0,0,0,0,0,0,0,0,0,0,5,138,56,7,296,120,9,283,115,0,0,0,0,0,0,16,"1,374",556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,643,260,3,x,x,0,0,0,3,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x
24,13,53,40,Saint-Roch-de-Richelieu,38,25,2,5,6,0,0,15,13,6,6,8,4,0,0,0,0,0,0,38,"8,708","3,524",37,"6,069","2,456",18,"2,639","1,068",0,0,0,18,x,x,1,x,x,3,9,6,2,3,9,2,2,1,1,0,0,0,0,4,263,106,4,263,106,0,0,0,0,0,0,4,354,143,9,448,181,0,0,0,18,"2,948","1,193",0,0,0,0,0,0,0,0,0,0,0,0,7,136,55,7,764,309,7,278,113,0,0,0,0,0,0,17,"1,712",693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x
24,13,53,80,Saint-Michel-d'Yamaska,41,23,2,9,5,2,0,23,19,5,13,12,10,0,0,0,0,0,0,41,"11,819","4,783",40,"8,424","3,409",18,"3,395","1,374",3,x,x,16,"3,110","1,259",3,x,x,1,8,9,5,5,4,6,0,1,1,1,0,0,0,2,x,x,2,x,x,0,0,0,0,0,0,6,136,55,9,264,107,3,52,21,28,"4,388","1,776",0,0,0,0,0,0,0,0,0,0,0,0,11,248,100,11,708,287,18,"1,550",627,0,0,0,0,0,0,11,"1,599",647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x
24,13,53,85,Saint-GÇrard-Majella,18,13,0,2,1,2,0,7,4,3,5,5,4,0,0,0,0,0,0,18,"11,688","4,730",16,"4,336","1,755",7,"7,352","2,975",0,0,0,7,x,x,1,x,x,1,2,4,6,0,3,0,0,0,1,0,0,0,1,3,331,134,3,331,134,0,0,0,0,0,0,2,x,x,9,428,173,2,x,x,9,"7,470","3,023",0,0,0,0,0,0,0,0,0,0,0,0,9,269,109,7,392,159,9,388,157,0,0,0,0,0,0,5,"1,542",624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x
