areaid,PROV,CAR,CD,CCS,CARPUB,areaidold,GEO NAMES,ANUMFARMS,BATFAREA,CASALEMFP,DATOTFCAP,ANUMFARMS1,BATFAREA1,CASALEMFP1,DATOTFCAP1,ANUMFARMS2,BATFAREA2,CASALEMFP2,DATOTFCAP2
241217040,24,12,17,40,12,241217040,Saint-Damase-de-l'Islet - (CCS),30,210,"113,824","188,205",30,190,"84,408","183,991",0,...,...,...
241217045,24,12,17,45,12,241217045,Saint-Cyrille-de-Lessard - (CCS),20,270,"56,985","378,327",10,223,"21,144","250,146",10,340,"110,745","570,600"
241217055,24,12,17,55,12,241217055,Saint-Aubert - (CCS),50,163,"77,401","278,846",35,151,"51,941","288,274",20,187,"126,824","260,543"
241217060,24,12,17,60,12,241217060,Sainte-Louise - (CCS),45,199,"145,113","394,644",25,129,"117,185","301,049",20,317,"192,243","552,584"
241217065,24,12,17,65,12,241217065,Saint-Roch-des-Aulnaies - (CCS),30,271,"216,065","567,950",15,188,"93,691","302,761",15,370,"362,913","886,176"
241217070,24,12,17,70,12,241217070,Saint-Jean-Port-Joli - (CCS),70,185,"96,408","273,332",50,158,"72,767","234,336",20,259,"159,864","378,005"
241217078,24,12,17,78,12,241217078,L'Islet - (CCS),80,244,"86,304","276,605",60,244,"56,695","244,100",20,245,"161,673","359,345"
241218000,24,12,18,0,12,241218000,Montmagny - (CD),330,240,"122,652","446,275",195,220,"73,616","311,253",135,269,"192,962","639,873"
241218015,24,12,18,15,12,241218015,Saint-Fabien-de-Panet - (CCS),25,383,"67,339","342,686",20,329,"60,783","242,890",10,461,"76,876","487,844"
241218020,24,12,18,20,12,241218020,Sainte-Lucie-de-Beauregard - (CCS),20,263,"33,726","233,583",15,262,"32,501","201,358",5,264,"36,177","298,033"
241218025,24,12,18,25,12,241218025,Sainte-Apolline-de-Patton - (CCS),45,290,"46,888","265,270",40,268,"42,419","263,081",10,386,"66,253","274,755"
241218045,24,12,18,45,12,241218045,Cap-Saint-Ignace - (CCS),70,195,"120,056","431,073",35,151,"66,893","277,171",35,239,"173,218","584,975"
241218050,24,12,18,50,12,241218050,Montmagny - (CCS),60,183,"125,384","372,388",40,180,"90,651","280,566",15,191,"206,429","586,637"
241218055,24,12,18,55,12,241218055,Saint-Pierre-de-la-Riviäre-du-Sud - (CCS),35,261,"158,847","554,311",15,260,"118,424","440,560",20,262,"196,892","661,370"
241218060,24,12,18,60,12,241218060,Saint-Franáois-de-la-Riviäre-du-Sud - (CCS),75,227,"199,108","680,790",35,196,"96,105","449,986",45,254,"287,038","877,818"
241219000,24,12,19,0,12,241219000,Bellechasse - (CD),965,192,"220,505","561,172",570,166,"205,130","461,753",400,229,"242,463","703,163"
241219005,24,12,19,5,12,241219005,Saint-PhilÇmon - (CCS),25,226,"80,105","256,916",20,231,"84,966","264,037",5,202,"54,583","219,529"
241219010,24,12,19,10,12,241219010,Notre-Dame-Auxiliatrice-de-Buckland - (CCS),30,184,"33,503","208,308",25,162,"22,825","165,934",5,276,"77,991","384,863"
241219015,24,12,19,15,12,241219015,Saint-Nazaire-de-Dorchester - (CCS),35,216,"104,695","350,324",25,207,"76,739","309,511",10,237,"168,232","443,080"
241219020,24,12,19,20,12,241219020,Saint-LÇon-de-Standon - (CCS),55,238,"86,941","339,845",40,184,"71,035","293,921",20,353,"120,622","437,094"
241219025,24,12,19,25,12,241219025,Saint-Malachie - (CCS),60,185,"188,989","395,673",45,150,"154,692","334,323",15,292,"294,329","584,105"
241219037,24,12,19,37,12,241219037,Armagh - (CCS),45,221,"99,054","329,235",30,194,"71,441","260,731",15,283,"162,171","485,816"
241219045,24,12,19,45,12,241219045,Saint-NÇrÇe - (CCS),30,199,"50,169","312,154",20,201,"34,830","278,067",10,196,"92,352","405,896"
241219050,24,12,19,50,12,241219050,Saint-Lazare-de-Bellechasse - (CCS),60,193,"129,405","397,688",35,151,"103,643","321,805",20,271,"178,353","541,864"
241219055,24,12,19,55,12,241219055,Sainte-Claire - (CCS),65,215,"340,545","748,100",35,143,"345,917","584,230",30,306,"333,741","955,668"
241219062,24,12,19,62,12,241219062,Saint-Anselme - (CCS),75,190,"599,360","1,121,622",35,156,"885,047","1,215,109",40,218,"361,287","1,043,716"
241219070,24,12,19,70,12,241219070,Honfleur - (CCS),65,173,"250,128","739,031",35,140,"187,875","601,667",35,208,"314,213","880,435"
241219075,24,12,19,75,12,241219075,Saint-Gervais - (CCS),110,168,"313,900","643,709",50,131,"387,202","560,283",60,200,"251,592","714,622"
241219082,24,12,19,82,12,241219082,Saint-Raphaâl - (CCS),50,139,"103,160","323,269",35,146,"107,606","297,968",15,124,"93,435","378,617"
241219090,24,12,19,90,12,241219090,La Durantaye - (CCS),35,167,"142,238","432,826",20,140,"53,858","355,908",15,196,"240,437","518,290"
241219097,24,12,19,97,12,241219097,Saint-Charles-de-Bellechasse - (CCS),80,201,"227,664","675,327",35,211,"203,320","636,484",40,192,"248,046","707,847"
241219105,24,12,19,105,12,241219105,Beaumont - (CCS),30,237,"293,026","576,448",15,171,"314,567","498,484",10,339,"259,737","696,938"
241219110,24,12,19,110,12,241219110,Saint-Michel-de-Bellechasse - (CCS),55,194,"205,196","630,267",30,201,"182,853","619,822",25,185,"234,056","643,759"
241219117,24,12,19,117,12,241219117,Saint-Vallier - (CCS),55,171,"139,562","587,811",30,125,"81,924","378,697",25,220,"201,810","813,655"
241224000,24,12,24,0,12,241224000,Desjardins - (CD),170,174,"292,070","800,683",100,139,"316,643","756,214",70,226,"255,744","866,419"
241224005,24,12,24,5,12,241224005,Saint-Henri - (CCS),115,201,"285,290","837,705",60,166,"282,621","731,327",55,239,"288,251","955,689"
241224010,24,12,24,10,12,241224010,Pintendre - (CCS),35,138,"493,953","995,214",20,105,"604,950","1,136,985",10,233,"174,836","587,625"
241224015,24,12,24,15,12,241224015,Saint-Joseph-de-la-Pointe-de-LÇvy - (CCS),20,93,"64,075","370,470",15,94,"63,550","354,015",5,90,"65,649","419,836"
241225000,24,12,25,0,12,241225000,Les Chutes-de-la-Chaudiäre - (CD),160,185,"245,630","620,273",90,162,"187,745","479,558",75,212,"315,408","789,903"
241225005,24,12,25,5,12,241225005,Saint-Lambert-de-Lauzon - (CCS),45,199,"463,780","767,872",30,148,"357,367","458,580",20,268,"607,439","1,185,416"
241225010,24,12,25,10,12,241225010,Saint-êtienne-de-Lauzon - (CCS),20,119,"120,172","323,758",10,128,"31,306","276,231",10,105,"275,687","406,930"
241225020,24,12,25,20,12,241225020,Saint-Jean-Chrysostome - (CCS),30,199,"142,422","669,635",15,161,"114,107","648,565",15,233,"167,405","688,227"
241225043,24,12,25,43,12,241225043,Saint-Nicolas - (CCS),60,189,"175,791","587,050",30,188,"147,588","506,991",25,190,"208,023","678,545"
241226000,24,12,26,0,12,241226000,La Nouvelle-Beauce - (CD),690,183,"463,995","767,855",370,154,"546,946","619,668",325,217,"370,356","935,134"
241226005,24,12,26,5,12,241226005,Frampton - (CCS),65,202,"112,903","406,224",45,178,"98,103","375,691",25,244,"139,930","461,980"
241226010,24,12,26,10,12,241226010,Saints-Anges - (CCS),70,184,"205,383","598,021",40,134,"132,195","368,554",30,253,"306,332","914,526"
241226022,24,12,26,22,12,241226022,Saint-ElzÇar - (CCS),80,191,"396,756","805,591",45,188,"340,211","800,378",35,195,"465,867","811,962"
241226030,24,12,26,30,12,241226030,Sainte-Marie - (CCS),95,186,"227,292","674,594",50,131,"170,127","529,436",40,250,"293,763","843,383"
241226035,24,12,26,35,12,241226035,Sainte-Marguerite - (CCS),70,183,"256,555","613,377",40,144,"249,928","403,442",35,232,"264,789","874,206"
241226040,24,12,26,40,12,241226040,Sainte-HÇnÇdine - (CCS),60,165,"455,905","650,898",30,113,"565,088","456,160",30,228,"321,527","890,574"
241226048,24,12,26,48,12,241226048,Scott - (CCS),20,156,"368,003","383,472",15,131,"430,156","299,098",5,230,"181,543","636,595"
241226055,24,12,26,55,12,241226055,Saint-Bernard - (CCS),125,171,"896,063","1,172,608",50,178,"1,500,079","1,216,689",75,166,"485,332","1,142,634"
241226063,24,12,26,63,12,241226063,Saint-Isidore - (CCS),110,193,"751,670","912,649",55,156,"1,077,476","719,854",60,228,"443,318","1,095,116"
241227000,24,12,27,0,12,241227000,Robert-Cliche - (CD),480,193,"142,796","460,946",290,146,"113,907","343,757",190,265,"187,051","640,470"
241227008,24,12,27,8,12,241227008,Saint-Victor - (CCS),115,166,"148,829","384,467",70,136,"153,909","349,392",40,221,"139,558","448,481"
241227015,24,12,27,15,12,241227015,Saint-Alfred - (CCS),20,142,"26,821","222,292",15,116,"25,656","213,650",0,...,...,...
241227028,24,12,27,28,12,241227028,Beauceville - (CCS),50,193,"104,946","391,274",35,121,"47,069","245,886",20,330,"214,268","665,897"
241227035,24,12,27,35,12,241227035,Saint-Odilon-de-Cranbourne - (CCS),55,306,"270,679","804,956",25,217,"151,213","483,762",30,387,"377,786","1,092,923"
241227043,24,12,27,43,12,241227043,Saint-Joseph-de-Beauce - (CCS),70,179,"116,824","457,148",35,146,"105,887","360,999",35,207,"126,078","538,504"
241227050,24,12,27,50,12,241227050,Saint-Joseph-des-êrables - (CCS),40,220,"137,892","481,731",15,184,"107,403","364,202",20,254,"166,777","593,075"
241227055,24,12,27,55,12,241227055,Saint-Jules - (CCS),45,171,"91,516","445,177",30,140,"75,438","404,589",15,239,"125,971","532,152"
241227065,24,12,27,65,12,241227065,Saint-FrÇdÇric - (CCS),65,169,"162,964","437,334",40,131,"164,002","314,135",25,231,"161,262","639,380"
241227070,24,12,27,70,12,241227070,Saint-SÇverin - (CCS),20,206,"106,857","429,212",15,164,"71,350","332,608",0,...,...,...
241228000,24,12,28,0,12,241228000,Les Etchemins - (CD),330,200,"57,800","258,528",240,172,"44,857","214,306",90,272,"91,142","372,447"
241228005,24,12,28,5,12,241228005,Saint-Zacharie - (CCS),70,144,"26,129","191,041",55,148,"27,222","187,309",20,128,"22,592","203,115"
241228015,24,12,28,15,12,241228015,Sainte-AurÇlie - (CCS),25,131,"19,011","175,920",15,110,"14,071","157,618",5,178,"30,302","217,755"
241228020,24,12,28,20,12,241228020,Saint-Prosper - (CCS),45,180,"76,385","217,660",35,147,"68,307","191,061",10,313,"108,696","324,052"
241228025,24,12,28,25,12,241228025,Saint-Benjamin - (CCS),20,228,"33,851","319,993",15,179,"31,309","252,781",5,344,"39,780","476,820"
241228030,24,12,28,30,12,241228030,Sainte-Rose-de-Watford - (CCS),25,214,"39,730","297,568",15,197,"31,660","281,884",5,246,"54,861","326,977"
241228035,24,12,28,35,12,241228035,Saint-Louis-de-Gonzague - (CCS),25,136,"32,284","190,079",15,123,"24,812","170,560",10,160,"46,399","226,947"
241228040,24,12,28,40,12,241228040,Saint-Cyprien - (CCS),20,240,"15,005","181,015",20,236,"15,331","173,225",5,265,"12,940","230,350"
241228045,24,12,28,45,12,241228045,Sainte-Justine - (CCS),25,216,"139,163","318,255",15,196,"164,325","321,713",5,257,"88,838","311,339"
241228055,24,12,28,55,12,241228055,Sainte-Germaine-du-Lac-Etchemin - (CCS),30,248,"78,159","381,185",20,168,"40,568","230,161",10,407,"153,342","683,235"
241228065,24,12,28,65,12,241228065,Sainte-Sabine - (CCS),30,282,"122,175","370,171",20,255,"42,517","234,302",5,344,"301,407","675,875"
241228070,24,12,28,70,12,241228070,Saint-Camille-de-Lellis - (CCS),20,337,"91,037","366,305",10,224,"56,129","287,498",5,515,"145,893","490,145"
241229000,24,12,29,0,12,241229000,Beauce-Sartigan - (CD),665,205,"78,144","310,983",400,174,"51,718","259,468",265,253,"118,283","389,231"
241229005,24,12,29,5,12,241229005,Saint-ThÇophile - (CCS),45,160,"21,942","246,412",30,123,"16,385","220,650",20,217,"30,587","286,486"
241229015,24,12,29,15,12,241229015,Saint-GÇdÇon - (CCS),35,246,"74,852","353,423",30,227,"74,103","347,478",5,313,"77,382","373,488"
241229020,24,12,29,20,12,241229020,Saint-Hilaire-de-Dorset - (CCS),25,163,"52,519","235,405",15,149,"47,608","234,593",5,191,"62,956","237,132"
241229025,24,12,29,25,12,241229025,Saint-êvariste-de-Forsyth - (CCS),60,225,"95,674","370,066",40,170,"73,678","284,713",25,303,"126,975","491,531"
241229038,24,12,29,38,12,241229038,Saint-HonorÇ-de-Shenley - (CCS),110,276,"98,506","337,923",60,259,"43,150","259,797",50,298,"166,547","433,954"
241229045,24,12,29,45,12,241229045,Saint-Martin - (CCS),45,265,"141,618","412,356",30,267,"144,672","453,455",15,260,"135,511","330,159"
241229057,24,12,29,57,12,241229057,Saint-Cìme-Liniäre - (CCS),65,161,"47,928","226,363",40,127,"30,581","184,315",25,211,"73,627","288,658"
241229070,24,12,29,70,12,241229070,Saint-Georges-Est - (CCS),45,168,"83,586","283,377",30,144,"68,818","243,607",15,208,"107,379","347,452"
241229085,24,12,29,85,12,241229085,Aubert-Gallion - (CCS),30,217,"113,599","450,297",15,162,"33,738","320,680",15,269,"187,756","570,656"
241229090,24,12,29,90,12,241229090,Saint-Jean-de-la-Lande - (CCS),35,141,"42,204","222,572",20,112,"22,134","182,789",15,190,"76,169","289,898"
241229100,24,12,29,100,12,241229100,Saint-Benoåt-Labre - (CCS),50,164,"51,965","251,491",30,148,"32,680","235,964",20,192,"84,107","277,369"
241229112,24,12,29,112,12,241229112,Saint-êphrem-de-Beauce - (CCS),100,203,"85,621","340,103",55,152,"45,851","236,305",45,266,"134,229","466,967"
241229125,24,12,29,125,12,241229125,Saint-Simon-les-Mines - (CCS),20,159,"67,137","233,534",15,109,"15,099","166,379",5,277,"188,559","390,229"
241231000,24,12,31,0,12,241231000,L'Amiante - (CD),805,231,"93,509","365,306",495,193,"61,149","286,839",305,293,"145,829","492,178"
241231008,24,12,31,8,12,241231008,Beaulac-Garthby - (CCS),25,191,"55,186","272,683",20,175,"54,324","266,783",5,246,"58,205","293,335"
241231020,24,12,31,20,12,241231020,Disraeli - (CCS),40,240,"93,105","335,379",25,185,"30,151","228,368",15,323,"189,389","499,044"
241231030,24,12,31,30,12,241231030,Saint-Fortunat - (CCS),30,350,"174,150","508,506",15,276,"153,829","459,567",15,420,"193,201","554,386"
241231035,24,12,31,35,12,241231035,Saint-Julien - (CCS),30,275,"111,159","396,911",15,246,"92,066","354,773",15,304,"130,252","439,049"
241231040,24,12,31,40,12,241231040,Irlande - (CCS),75,218,"90,730","320,745",45,214,"54,010","291,653",30,225,"150,570","368,155"
241231050,24,12,31,50,12,241231050,Sainte-Praxäde - (CCS),30,210,"100,639","277,406",20,119,"36,629","150,809",15,333,"187,510","449,215"
241231055,24,12,31,55,12,241231055,Saint-MÇthode-de-Frontenac - (CCS),65,227,"119,415","337,233",45,176,"84,628","272,205",20,343,"197,687","483,545"
241231060,24,12,31,60,12,241231060,Sainte-Clotilde-de-Beauce - (CCS),45,195,"55,997","363,540",30,157,"39,756","242,373",15,258,"82,747","563,110"
241231070,24,12,31,70,12,241231070,SacrÇ-Coeur-de-Marie-Partie-Sud - (CCS),35,256,"80,207","383,864",20,216,"27,396","238,384",10,310,"151,878","581,302"
241231080,24,12,31,80,12,241231080,Thetford-Partie-Sud - (CCS),40,189,"70,642","327,885",20,172,"34,739","290,558",20,212,"117,104","376,191"
241231095,24,12,31,95,12,241231095,Saint-Adrien-d'Irlande - (CCS),35,226,"68,564","341,437",20,203,"32,539","273,074",15,261,"123,802","446,259"
241231100,24,12,31,100,12,241231100,Saint-Jean-de-BrÇbeuf - (CCS),50,347,"102,884","594,023",30,272,"80,810","444,467",20,483,"143,136","866,744"
241231105,24,12,31,105,12,241231105,Kinnear's Mills - (CCS),45,230,"73,822","327,042",25,196,"45,597","257,749",15,294,"128,391","461,009"
241231110,24,12,31,110,12,241231110,Pontbriand - (CCS),35,171,"69,649","359,449",25,184,"30,620","255,899",10,144,"151,257","575,965"
241231130,24,12,31,130,12,241231130,SacrÇ-Coeur-de-JÇsus - (CCS),70,203,"73,509","355,803",50,189,"38,700","293,393",25,232,"146,153","486,051"
241231135,24,12,31,135,12,241231135,Saint-Pierre-de-Broughton - (CCS),80,211,"116,721","310,537",50,165,"112,646","260,381",25,296,"124,289","403,683"
241231140,24,12,31,140,12,241231140,Saint-Jacques-de-Leeds - (CCS),70,236,"107,710","421,147",35,192,"66,848","325,360",35,283,"150,907","522,406"
241233000,24,12,33,0,12,241233000,Lotbiniäre - (CD),855,231,"246,834","636,222",450,195,"236,869","527,772",405,270,"257,931","756,990"
241233007,24,12,33,7,12,241233007,Saint-Sylvestre - (CCS),85,225,"267,670","537,923",50,167,"274,395","423,239",40,304,"258,517","694,019"
241233017,24,12,33,17,12,241233017,Sainte-Agathe-de-Lotbiniäre - (CCS),75,298,"249,464","634,974",45,285,"273,275","575,306",30,316,"215,236","720,748"
241233025,24,12,33,25,12,241233025,Saint-Patrice-de-Beaurivage - (CCS),75,202,"408,974","891,072",35,157,"346,656","634,606",35,249,"473,023","1,154,663"
241233030,24,12,33,30,12,241233030,Saint-Narcisse-de-Beaurivage - (CCS),75,166,"409,961","825,612",30,158,"509,055","788,861",50,170,"352,487","846,928"
241233035,24,12,33,35,12,241233035,Saint-Gilles - (CCS),45,257,"233,824","631,517",25,244,"178,098","508,510",25,270,"289,550","754,525"
241233040,24,12,33,40,12,241233040,Dosquet - (CCS),25,250,"187,731","515,827",10,196,"88,052","350,395",15,304,"287,410","681,258"
241233045,24,12,33,45,12,241233045,Saint-Agapit - (CCS),50,193,"130,565","512,738",25,152,"89,662","385,261",20,249,"187,828","691,204"
241233052,24,12,33,52,12,241233052,Saint-Flavien - (CCS),60,227,"314,668","774,099",35,192,"336,050","756,598",20,288,"276,995","804,934"
241233065,24,12,33,65,12,241233065,Saint-Janvier-de-Joly - (CCS),30,249,"165,926","499,155",15,215,"127,411","296,891",15,281,"202,033","688,777"
241233070,24,12,33,70,12,241233070,Val-Alain - (CCS),20,303,"39,357","377,603",10,325,"34,086","415,813",10,254,"50,779","294,816"
241233080,24,12,33,80,12,241233080,Saint-êdouard-de-Lotbiniäre - (CCS),55,272,"198,829","621,632",30,164,"113,400","397,448",20,430,"323,089","947,718"
241233085,24,12,33,85,12,241233085,Notre-Dame-du-SacrÇ-Coeur-d'Issoudun - (CCS),35,268,"152,206","671,805",15,243,"103,131","515,783",25,283,"180,833","762,817"
241233090,24,12,33,90,12,241233090,Saint-Apollinaire - (CCS),35,157,"634,437","876,675",25,141,"854,237","1,030,523",15,186,"262,468","616,317"
241233095,24,12,33,95,12,241233095,Saint-Antoine-de-Tilly - (CCS),40,186,"78,179","422,352",25,178,"45,720","368,696",15,202,"145,593","533,791"
241233105,24,12,33,105,12,241233105,Sainte-Croix - (CCS),55,202,"97,843","429,030",25,161,"60,148","350,194",25,237,"129,039","494,274"
241233115,24,12,33,115,12,241233115,Lotbiniäre - (CCS),50,263,"123,058","585,517",30,237,"101,173","511,664",25,297,"150,913","679,511"
241233123,24,12,33,123,12,241233123,Leclercville - (CCS),45,266,"181,328","606,001",15,183,"105,006","329,580",30,307,"219,489","744,212"
241300000,24,13,0,0,13,241300000,MontÇrÇgie - (CAR),"7,550",233,"257,382","1,004,188","4,335",198,"235,643","827,856","3,215",279,"286,732","1,242,261"
241346000,24,13,46,0,13,241346000,Brome-Missisquoi - (CD),730,244,"263,390","886,317",435,207,"299,809","814,242",300,298,"210,826","990,345"
241346010,24,13,46,10,13,241346010,Frelighsburg - (CCS),40,229,"145,287","612,492",30,199,"146,688","596,306",10,317,"141,225","659,430"
241346017,24,13,46,17,13,241346017,Saint-Armand - (CCS),55,239,"106,316","747,065",35,191,"43,596","556,617",25,297,"181,098","974,137"
241346025,24,13,46,25,13,241346025,Saint-Pierre-de-VÇronne-Ö-Pike-River - (CCS),50,242,"270,836","1,035,060",25,184,"230,396","754,393",25,317,"322,829","1,395,917"
241346040,24,13,46,40,13,241346040,Bedford - (CCS),25,288,"287,891","1,030,268",10,231,"575,550","1,285,023",15,318,"135,601","895,397"
241346045,24,13,46,45,13,241346045,Stanbridge East - (CCS),55,178,"72,805","469,543",40,166,"59,732","397,665",15,211,"111,019","679,649"
241346050,24,13,46,50,13,241346050,Dunham - (CCS),125,213,"100,151","537,924",75,207,"91,509","510,130",55,220,"111,673","574,982"
241346060,24,13,46,60,13,241346060,Sutton - (CCS),45,195,"99,392","439,876",35,177,"113,700","413,916",15,244,"58,853","513,431"
241346065,24,13,46,65,13,241346065,Bolton-Ouest - (CCS),30,240,"45,192","613,659",20,140,"19,936","444,959",15,368,"77,665","830,558"
