areaid,PROV,CAR,CD,CCS,CARPUB,areaidold,GEO NAMES,ATOTAL,BSEX01,CSEX02,ATOTAL1,BSEX011,CSEX021,ATOTAL2,BSEX012,CSEX022
"241,228,005",24,12,28,5,12,241228005,Saint-Zacharie - (CCS),90,70,15,55,50,0,35,15,20
"241,228,015",24,12,28,15,12,241228015,Sainte-AurÇlie - (CCS),30,25,5,15,20,0,15,10,5
"241,228,020",24,12,28,20,12,241228020,Saint-Prosper - (CCS),55,45,10,40,35,0,20,10,10
"241,228,025",24,12,28,25,12,241228025,Saint-Benjamin - (CCS),25,20,5,15,15,0,15,10,5
"241,228,030",24,12,28,30,12,241228030,Sainte-Rose-de-Watford - (CCS),35,30,5,15,15,0,15,10,5
"241,228,035",24,12,28,35,12,241228035,Saint-Louis-de-Gonzague - (CCS),40,30,5,20,15,0,20,15,5
"241,228,040",24,12,28,40,12,241228040,Saint-Cyprien - (CCS),25,25,0,20,20,0,5,0,5
"241,228,045",24,12,28,45,12,241228045,Sainte-Justine - (CCS),30,25,10,15,15,0,15,10,10
"241,228,055",24,12,28,55,12,241228055,Sainte-Germaine-du-Lac-Etchemin - (CCS),45,30,15,20,20,0,25,10,10
"241,228,065",24,12,28,65,12,241228065,Sainte-Sabine - (CCS),35,30,5,15,15,0,15,10,5
"241,228,070",24,12,28,70,12,241228070,Saint-Camille-de-Lellis - (CCS),30,20,5,10,10,0,20,15,5
"241,229,000",24,12,29,0,12,241229000,Beauce-Sartigan - (CD),950,725,230,395,370,25,555,355,200
"241,229,005",24,12,29,5,12,241229005,Saint-ThÇophile - (CCS),65,50,15,25,25,0,40,30,10
"241,229,015",24,12,29,15,12,241229015,Saint-GÇdÇon - (CCS),45,35,10,30,25,5,15,10,10
"241,229,020",24,12,29,20,12,241229020,Saint-Hilaire-de-Dorset - (CCS),35,25,5,15,15,0,15,10,5
"241,229,025",24,12,29,25,12,241229025,Saint-êvariste-de-Forsyth - (CCS),95,70,25,40,35,0,55,35,20
"241,229,038",24,12,29,38,12,241229038,Saint-HonorÇ-de-Shenley - (CCS),165,120,40,60,55,5,105,70,35
"241,229,045",24,12,29,45,12,241229045,Saint-Martin - (CCS),60,45,15,30,30,0,35,25,10
"241,229,057",24,12,29,57,12,241229057,Saint-Cìme-Liniäre - (CCS),95,75,20,40,35,5,55,40,15
"241,229,070",24,12,29,70,12,241229070,Saint-Georges-Est - (CCS),65,55,10,30,30,0,35,25,10
"241,229,085",24,12,29,85,12,241229085,Aubert-Gallion - (CCS),40,30,10,15,15,0,30,15,10
"241,229,090",24,12,29,90,12,241229090,Saint-Jean-de-la-Lande - (CCS),50,40,10,20,25,0,30,15,15
"241,229,100",24,12,29,100,12,241229100,Saint-Benoåt-Labre - (CCS),65,50,20,30,25,5,35,20,20
"241,229,112",24,12,29,112,12,241229112,Saint-êphrem-de-Beauce - (CCS),150,110,40,55,50,0,95,55,35
"241,229,125",24,12,29,125,12,241229125,Saint-Simon-les-Mines - (CCS),30,25,5,15,15,0,15,10,5
"241,231,000",24,12,31,0,12,241231000,L'Amiante - (CD),"1,140",880,265,490,465,25,650,410,245
"241,231,008",24,12,31,8,12,241231008,Beaulac-Garthby - (CCS),30,30,0,25,20,0,15,10,5
"241,231,020",24,12,31,20,12,241231020,Disraeli - (CCS),65,45,15,30,25,0,40,25,15
"241,231,030",24,12,31,30,12,241231030,Saint-Fortunat - (CCS),45,40,10,15,10,0,30,25,10
"241,231,035",24,12,31,35,12,241231035,Saint-Julien - (CCS),50,35,15,20,15,0,35,20,15
"241,231,040",24,12,31,40,12,241231040,Irlande - (CCS),100,80,20,45,40,5,55,40,20
"241,231,050",24,12,31,50,12,241231050,Sainte-Praxäde - (CCS),45,35,10,15,20,0,25,20,10
"241,231,055",24,12,31,55,12,241231055,Saint-MÇthode-de-Frontenac - (CCS),90,70,20,45,45,5,45,25,15
"241,231,060",24,12,31,60,12,241231060,Sainte-Clotilde-de-Beauce - (CCS),65,50,20,30,25,5,40,25,15
"241,231,070",24,12,31,70,12,241231070,SacrÇ-Coeur-de-Marie-Partie-Sud - (CCS),45,35,15,20,15,0,25,15,10
"241,231,080",24,12,31,80,12,241231080,Thetford-Partie-Sud - (CCS),60,45,15,20,20,5,35,20,15
"241,231,095",24,12,31,95,12,241231095,Saint-Adrien-d'Irlande - (CCS),55,40,15,25,20,0,35,15,15
"241,231,100",24,12,31,100,12,241231100,Saint-Jean-de-BrÇbeuf - (CCS),70,55,15,30,30,0,35,20,15
"241,231,105",24,12,31,105,12,241231105,Kinnear's Mills - (CCS),55,40,15,25,25,0,30,20,15
"241,231,110",24,12,31,110,12,241231110,Pontbriand - (CCS),45,40,5,25,25,0,20,15,5
"241,231,130",24,12,31,130,12,241231130,SacrÇ-Coeur-de-JÇsus - (CCS),95,75,20,50,45,5,50,30,20
"241,231,135",24,12,31,135,12,241231135,Saint-Pierre-de-Broughton - (CCS),115,85,25,55,45,5,65,40,25
"241,231,140",24,12,31,140,12,241231140,Saint-Jacques-de-Leeds - (CCS),110,90,25,35,35,5,75,55,25
"241,233,000",24,12,33,0,12,241233000,Lotbiniäre - (CD),"1,315",950,365,445,420,20,870,530,340
"241,233,007",24,12,33,7,12,241233007,Saint-Sylvestre - (CCS),130,100,30,50,45,0,80,50,30
"241,233,017",24,12,33,17,12,241233017,Sainte-Agathe-de-Lotbiniäre - (CCS),115,85,25,45,40,5,70,45,25
"241,233,025",24,12,33,25,12,241233025,Saint-Patrice-de-Beaurivage - (CCS),115,80,35,40,40,0,75,45,30
"241,233,030",24,12,33,30,12,241233030,Saint-Narcisse-de-Beaurivage - (CCS),135,90,45,25,25,5,110,65,40
"241,233,035",24,12,33,35,12,241233035,Saint-Gilles - (CCS),70,45,20,20,20,0,45,25,25
"241,233,040",24,12,33,40,12,241233040,Dosquet - (CCS),50,30,15,15,10,0,30,20,10
"241,233,045",24,12,33,45,12,241233045,Saint-Agapit - (CCS),70,50,20,30,30,0,40,25,20
"241,233,052",24,12,33,52,12,241233052,Saint-Flavien - (CCS),85,60,20,35,35,0,45,25,20
"241,233,065",24,12,33,65,12,241233065,Saint-Janvier-de-Joly - (CCS),50,35,15,15,15,0,35,20,15
"241,233,070",24,12,33,70,12,241233070,Val-Alain - (CCS),25,20,5,15,15,0,15,10,5
"241,233,080",24,12,33,80,12,241233080,Saint-êdouard-de-Lotbiniäre - (CCS),80,65,20,30,30,5,50,35,15
"241,233,085",24,12,33,85,12,241233085,Notre-Dame-du-SacrÇ-Coeur-d'Issoudun - (CCS),65,45,15,15,15,0,50,30,15
"241,233,090",24,12,33,90,12,241233090,Saint-Apollinaire - (CCS),50,30,15,20,20,0,25,15,10
"241,233,095",24,12,33,95,12,241233095,Saint-Antoine-de-Tilly - (CCS),55,40,15,25,20,5,25,20,10
"241,233,105",24,12,33,105,12,241233105,Sainte-Croix - (CCS),85,60,25,25,20,0,60,35,25
"241,233,115",24,12,33,115,12,241233115,Lotbiniäre - (CCS),75,55,20,30,25,5,50,30,20
"241,233,123",24,12,33,123,12,241233123,Leclercville - (CCS),75,45,25,15,15,0,60,35,25
"241,300,000",24,13,0,0,13,241300000,MontÇrÇgie - (CAR),"11,220","8,345","2,875","4,275","3,910",360,"6,945","4,435","2,505"
"241,346,000",24,13,46,0,13,241346000,Brome-Missisquoi - (CD),"1,080",785,295,430,380,50,650,410,245
"241,346,010",24,13,46,10,13,241346010,Frelighsburg - (CCS),50,40,15,30,25,0,20,10,10
"241,346,017",24,13,46,17,13,241346017,Saint-Armand - (CCS),90,55,30,30,25,5,55,30,25
"241,346,025",24,13,46,25,13,241346025,Saint-Pierre-de-VÇronne-Ö-Pike-River - (CCS),70,55,15,25,25,0,45,30,15
"241,346,040",24,13,46,40,13,241346040,Bedford - (CCS),45,30,20,10,10,0,35,20,15
"241,346,045",24,13,46,45,13,241346045,Stanbridge East - (CCS),65,50,15,35,35,5,25,20,10
"241,346,050",24,13,46,50,13,241346050,Dunham - (CCS),185,130,55,70,65,10,115,65,45
"241,346,060",24,13,46,60,13,241346060,Sutton - (CCS),60,45,15,35,30,5,25,15,10
"241,346,065",24,13,46,65,13,241346065,Bolton-Ouest - (CCS),50,35,15,15,15,5,30,15,15
"241,346,075",24,13,46,75,13,241346075,Lac-Brome - (CCS),115,90,20,55,50,5,60,35,20
"241,346,090",24,13,46,90,13,241346090,Brigham - (CCS),75,55,20,30,25,0,45,30,20
"241,346,095",24,13,46,95,13,241346095,Saint-Ignace-de-Stanbridge - (CCS),70,55,15,20,15,5,55,40,10
"241,346,100",24,13,46,100,13,241346100,Notre-Dame-de-Stanbridge - (CCS),50,35,15,20,15,5,30,20,15
"241,346,105",24,13,46,105,13,241346105,Sainte-Sabine - (CCS),80,55,15,25,20,0,55,40,20
"241,346,112",24,13,46,112,13,241346112,Farnham - (CCS),75,50,20,30,25,5,45,25,15
"241,347,000",24,13,47,0,13,241347000,La Haute-Yamaska - (CD),735,510,225,245,220,25,485,295,200
"241,347,005",24,13,47,5,13,241347005,Bromont - (CCS),65,50,20,25,20,5,40,25,15
"241,347,010",24,13,47,10,13,241347010,Saint-Alphonse - (CCS),85,55,25,20,20,5,60,35,25
"241,347,020",24,13,47,20,13,241347020,Granby - (CCS),120,85,35,35,30,5,80,55,30
"241,347,035",24,13,47,35,13,241347035,Shefford - (CCS),110,85,25,45,40,5,65,45,20
"241,347,040",24,13,47,40,13,241347040,Saint-Joachim-de-Shefford - (CCS),145,90,45,40,35,0,100,60,40
"241,347,047",24,13,47,47,13,241347047,Roxton Pond - (CCS),120,85,40,35,35,5,85,45,35
"241,347,055",24,13,47,55,13,241347055,Sainte-CÇcile-de-Milton - (CCS),90,70,25,35,40,5,50,25,25
"241,348,000",24,13,48,0,13,241348000,Acton - (CD),675,470,205,205,190,20,465,280,185
"241,348,005",24,13,48,5,13,241348005,BÇthanie - (CCS),45,35,15,15,10,0,35,20,10
"241,348,015",24,13,48,15,13,241348015,Roxton - (CCS),160,105,55,70,60,10,90,50,40
"241,348,020",24,13,48,20,13,241348020,Sainte-Christine - (CCS),75,50,25,25,25,5,50,25,20
"241,348,028",24,13,48,28,13,241348028,Acton Vale - (CCS),95,70,25,20,20,0,75,50,25
"241,348,038",24,13,48,38,13,241348038,Upton - (CCS),115,80,35,30,25,5,85,50,30
"241,348,045",24,13,48,45,13,241348045,Saint-ThÇodore-d'Acton - (CCS),90,65,25,25,25,0,70,45,25
"241,348,050",24,13,48,50,13,241348050,Saint-Nazaire-d'Acton - (CCS),90,65,30,20,20,5,70,45,25
"241,353,000",24,13,53,0,13,241353000,Le Bas-Richelieu - (CD),470,360,110,175,160,15,295,205,95
"241,353,005",24,13,53,5,13,241353005,Saint-David - (CCS),95,75,20,30,35,0,65,40,20
"241,353,015",24,13,53,15,13,241353015,Saint-AimÇ - (CCS),80,65,15,25,20,0,55,45,15
"241,353,020",24,13,53,20,13,241353020,Saint-Robert - (CCS),60,40,15,25,20,5,35,25,10
"241,353,025",24,13,53,25,13,241353025,Sainte-Victoire-de-Sorel - (CCS),50,40,15,15,15,0,35,25,10
"241,353,032",24,13,53,32,13,241353032,Saint-Ours - (CCS),50,35,10,20,20,5,30,20,10
"241,353,040",24,13,53,40,13,241353040,Saint-Roch-de-Richelieu - (CCS),55,40,15,25,25,5,25,15,10
"241,353,080",24,13,53,80,13,241353080,Saint-Michel-d'Yamaska - (CCS),55,40,15,25,20,0,35,20,15
"241,353,085",24,13,53,85,13,241353085,Saint-GÇrard-Majella - (CCS),30,25,5,10,15,0,15,10,5
"241,354,000",24,13,54,0,13,241354000,Les Maskoutains - (CD),"1,845","1,355",490,660,615,50,"1,180",740,440
"241,354,010",24,13,54,10,13,241354010,Saint-Pie - (CCS),180,135,50,60,60,0,120,75,45
"241,354,020",24,13,54,20,13,241354020,Saint-Damase - (CCS),155,120,35,70,70,0,85,55,35
"241,354,030",24,13,54,30,13,241354030,Sainte-Marie-Madeleine - (CCS),90,70,25,35,25,5,60,40,20
"241,354,035",24,13,54,35,13,241354035,La PrÇsentation - (CCS),155,120,40,55,55,5,95,65,30
"241,354,040",24,13,54,40,13,241354040,Saint-Thomas-d'Aquin - (CCS),65,55,10,30,30,0,35,30,10
"241,354,045",24,13,54,45,13,241354045,Saint-Hyacinthe - (CCS),90,70,20,40,30,5,50,35,15
"241,354,060",24,13,54,60,13,241354060,Saint-Dominique - (CCS),110,80,30,40,40,5,70,45,30
"241,354,065",24,13,54,65,13,241354065,Saint-ValÇrien-de-Milton - (CCS),185,130,50,60,55,5,125,80,45
"241,354,072",24,13,54,72,13,241354072,Saint-Liboire - (CCS),120,80,40,35,25,5,90,60,30
"241,354,085",24,13,54,85,13,241354085,Sainte-Rosalie - (CCS),75,50,20,25,25,5,50,30,20
"241,354,090",24,13,54,90,13,241354090,Saint-Simon - (CCS),80,60,20,20,20,0,60,40,15
"241,354,095",24,13,54,95,13,241354095,Sainte-HÇläne-de-Bagot - (CCS),110,70,45,35,30,5,75,40,30
"241,354,100",24,13,54,100,13,241354100,Saint-Hugues - (CCS),130,85,40,50,40,0,80,45,35
"241,354,105",24,13,54,105,13,241354105,Saint-BarnabÇ-Sud - (CCS),70,55,20,25,25,0,45,25,20
"241,354,110",24,13,54,110,13,241354110,Saint-Jude - (CCS),80,65,20,30,35,0,50,30,15
"241,354,115",24,13,54,115,13,241354115,Saint-Bernard-de-Michaudville - (CCS),50,35,15,20,15,5,25,15,10
"241,354,120",24,13,54,120,13,241354120,Saint-Louis - (CCS),45,35,15,20,15,0,30,20,10
"241,354,125",24,13,54,125,13,241354125,Saint-Marcel-de-Richelieu - (CCS),50,40,10,15,15,5,35,25,10
"241,355,000",24,13,55,0,13,241355000,Rouville - (CD),800,600,195,310,295,20,490,305,180
"241,355,008",24,13,55,8,13,241355008,Ange-Gardien - (CCS),170,130,40,65,65,5,100,65,35
"241,355,015",24,13,55,15,13,241355015,Saint-Paul-d'Abbotsford - (CCS),170,120,45,70,65,5,105,65,45
"241,355,023",24,13,55,23,13,241355023,Saint-CÇsaire - (CCS),125,95,30,55,55,5,70,40,30
"241,355,030",24,13,55,30,13,241355030,Sainte-Angäle-de-Monnoir - (CCS),70,55,20,20,20,0,50,30,15
"241,355,037",24,13,55,37,13,241355037,Rougemont - (CCS),105,85,20,45,45,5,60,40,20
"241,355,048",24,13,55,48,13,241355048,Marieville - (CCS),65,50,15,20,20,0,40,30,15
"241,355,057",24,13,55,57,13,241355057,Richelieu - (CCS),30,20,10,15,10,0,20,10,5
"241,355,065",24,13,55,65,13,241355065,Saint-Mathias-sur-Richelieu - (CCS),65,40,20,20,20,0,45,25,15
"241,356,000",24,13,56,0,13,241356000,Le Haut-Richelieu - (CD),"1,015",755,255,355,325,25,660,435,225
"241,356,010",24,13,56,10,13,241356010,Saint-Georges-de-Clarenceville - (CCS),50,35,15,20,15,0,30,20,10
"241,356,015",24,13,56,15,13,241356015,Noyan - (CCS),35,30,10,10,10,0,25,15,5
"241,356,025",24,13,56,25,13,241356025,Notre-Dame-du-Mont-Carmel - (CCS),45,40,10,20,20,0,25,20,5
"241,356,030",24,13,56,30,13,241356030,Saint-Valentin - (CCS),55,50,10,25,25,0,30,25,5
"241,356,042",24,13,56,42,13,241356042,Henryville - (CCS),100,65,30,20,15,5,75,50,30
"241,356,050",24,13,56,50,13,241356050,Saint-SÇbastien - (CCS),80,55,20,25,25,5,55,35,15
"241,356,055",24,13,56,55,13,241356055,Saint-Alexandre - (CCS),115,85,35,25,25,0,95,60,35
"241,356,060",24,13,56,60,13,241356060,Sainte-Anne-de-Sabrevois - (CCS),70,50,15,15,20,0,45,30,15
"241,356,065",24,13,56,65,13,241356065,Saint-Blaise-sur-Richelieu - (CCS),55,45,10,15,15,0,40,30,5
"241,356,070",24,13,56,70,13,241356070,L'Acadie - (CCS),60,45,15,25,20,0,35,20,10
"241,356,075",24,13,56,75,13,241356075,Saint-Luc - (CCS),30,25,5,20,15,0,10,5,5
"241,356,080",24,13,56,80,13,241356080,Saint-Jean-sur-Richelieu - (CCS),25,20,5,10,5,0,15,15,0
"241,356,090",24,13,56,90,13,241356090,Saint-Athanase - (CCS),65,50,15,40,35,0,25,15,10
"241,356,097",24,13,56,97,13,241356097,Mont-Saint-GrÇgoire - (CCS),135,95,40,40,35,0,90,55,35
"241,356,105",24,13,56,105,13,241356105,Sainte-Brigide-d'Iberville - (CCS),100,75,25,35,30,0,65,45,25
"241,357,000",24,13,57,0,13,241357000,La VallÇe-du-Richelieu - (CD),650,490,160,285,260,20,370,230,140
"241,357,010",24,13,57,10,13,241357010,Carignan - (CCS),60,45,10,30,30,5,20,20,10
"241,357,020",24,13,57,20,13,241357020,Saint-Basile-le-Grand - (CCS),20,15,5,15,10,5,10,5,5
"241,357,035",24,13,57,35,13,241357035,Mont-Saint-Hilaire - (CCS),160,120,40,70,70,5,90,50,35
"241,357,045",24,13,57,45,13,241357045,Saint-Mathieu-de-Beloeil - (CCS),65,45,20,25,25,0,40,25,15
"241,357,050",24,13,57,50,13,241357050,Saint-Marc-sur-Richelieu - (CCS),80,60,20,30,25,0,50,35,20
"241,357,057",24,13,57,57,13,241357057,Saint-Charles-sur-Richelieu - (CCS),75,55,20,25,25,0,50,30,20
"241,357,068",24,13,57,68,13,241357068,Saint-Denis-sur-Richelieu - (CCS),110,85,30,50,45,0,65,40,25
"241,357,075",24,13,57,75,13,241357075,Saint-Antoine-sur-Richelieu - (CCS),75,65,15,35,35,0,45,30,15
"241,358,000",24,13,58,0,13,241358000,Champlain - (CD),25,25,5,15,15,0,15,10,5
"241,358,020",24,13,58,20,13,241358020,Saint-Hubert - (CCS),25,25,5,15,15,0,15,10,5
"241,359,000",24,13,59,0,13,241359000,Lajemmerais - (CD),285,220,60,135,120,15,145,95,50
"241,359,005",24,13,59,5,13,241359005,Boucherville - (CCS),50,40,5,25,20,0,25,20,5
"241,359,015",24,13,59,15,13,241359015,Saint-Amable - (CCS),40,25,10,15,10,5,25,15,5
"241,359,020",24,13,59,20,13,241359020,Varennes - (CCS),50,40,5,25,25,0,20,15,5
"241,359,025",24,13,59,25,13,241359025,Verchäres - (CCS),90,65,20,35,35,5,50,35,20
"241,359,030",24,13,59,30,13,241359030,Calixa-LavallÇe - (CCS),65,50,15,30,30,0,30,15,10
"241,367,000",24,13,67,0,13,241367000,Roussillon - (CD),305,235,70,145,130,15,155,105,50
"241,367,005",24,13,67,5,13,241367005,Saint-Mathieu - (CCS),35,30,10,20,15,0,15,10,5
"241,367,010",24,13,67,10,13,241367010,Saint-Philippe - (CCS),55,45,15,40,30,10,20,15,10
"241,367,035",24,13,67,35,13,241367035,Saint-Constant - (CCS),60,45,15,30,25,0,30,20,15
"241,367,040",24,13,67,40,13,241367040,Saint-Isidore - (CCS),75,60,15,25,25,0,45,35,10
"241,367,045",24,13,67,45,13,241367045,Mercier - (CCS),75,55,20,30,30,5,40,25,20
"241,368,000",24,13,68,0,13,241368000,Les Jardins-de-Napierville - (CD),"1,030",775,255,390,355,35,640,420,225
"241,368,005",24,13,68,5,13,241368005,Saint-Bernard-de-Lacolle - (CCS),85,55,25,30,30,5,50,30,25
"241,368,015",24,13,68,15,13,241368015,Hemmingford - (CCS),145,105,35,50,50,5,90,60,30
"241,368,020",24,13,68,20,13,241368020,Sainte-Clotilde-de-ChÉteauguay - (CCS),80,65,20,30,25,0,50,35,15
"241,368,025",24,13,68,25,13,241368025,Saint-Patrice-de-Sherrington - (CCS),135,105,30,45,45,0,85,60,30
"241,368,035",24,13,68,35,13,241368035,Saint-Cyprien-de-Napierville - (CCS),125,90,35,55,50,5,70,40,30
"241,368,040",24,13,68,40,13,241368040,Saint-Jacques-le-Mineur - (CCS),60,50,15,40,30,10,25,20,10
"241,368,045",24,13,68,45,13,241368045,Saint-êdouard - (CCS),85,55,25,25,25,5,55,35,25
"241,368,050",24,13,68,50,13,241368050,Saint-Michel - (CCS),130,95,35,40,35,5,95,60,30
"241,368,055",24,13,68,55,13,241368055,Saint-RÇmi - (CCS),180,145,35,70,65,5,110,80,35
"241,369,000",24,13,69,0,13,241369000,Le Haut-Saint-Laurent - (CD),"1,020",785,235,405,375,30,615,410,205
"241,369,005",24,13,69,5,13,241369005,Havelock - (CCS),70,50,15,35,30,5,35,25,10
"241,369,010",24,13,69,10,13,241369010,Franklin - (CCS),115,90,25,50,45,5,65,50,20
"241,369,017",24,13,69,17,13,241369017,Saint-Chrysostome - (CCS),120,85,30,60,50,10,60,35,25
"241,369,030",24,13,69,30,13,241369030,Träs-Saint-Sacrement - (CCS),110,100,10,45,45,0,65,55,10
"241,369,037",24,13,69,37,13,241369037,Ormstown - (CCS),130,105,25,55,55,5,75,50,20
"241,369,045",24,13,69,45,13,241369045,Hinchinbrooke - (CCS),125,95,30,45,40,0,80,55,30
"241,369,050",24,13,69,50,13,241369050,Elgin - (CCS),60,40,20,25,20,0,35,20,20
"241,369,060",24,13,69,60,13,241369060,Godmanchester - (CCS),115,90,25,40,45,0,75,50,25
"241,369,065",24,13,69,65,13,241369065,Sainte-Barbe - (CCS),35,25,5,10,10,0,20,15,5
"241,369,070",24,13,69,70,13,241369070,Saint-Anicet - (CCS),115,75,35,25,25,0,90,55,40
"241,369,075",24,13,69,75,13,241369075,Dundee - (CCS),35,25,10,10,10,0,25,15,10
"241,370,000",24,13,70,0,13,241370000,Beauharnois-Salaberry - (CD),515,395,120,195,185,10,325,220,110
"241,370,012",24,13,70,12,13,241370012,Sainte-Martine - (CCS),165,125,40,60,60,5,100,65,35
"241,370,025",24,13,70,25,13,241370025,Beauharnois - (CCS),50,40,15,10,10,0,40,25,15
"241,370,030",24,13,70,30,13,241370030,Saint-êtienne-de-Beauharnois - (CCS),40,30,5,15,15,0,25,20,5
"241,370,035",24,13,70,35,13,241370035,Saint-Louis-de-Gonzague - (CCS),95,75,25,35,30,5,60,40,20
"241,370,040",24,13,70,40,13,241370040,Saint-Stanislas-de-Kostka - (CCS),70,45,15,30,25,5,40,20,15
"241,370,055",24,13,70,55,13,241370055,Saint-TimothÇe - (CCS),100,80,20,45,45,5,55,40,15
"241,371,000",24,13,71,0,13,241371000,Vaudreuil-Soulanges - (CD),770,580,195,325,295,35,445,285,160
"241,371,015",24,13,71,15,13,241371015,Saint-TÇlesphore - (CCS),75,60,15,30,30,0,45,35,15
"241,371,020",24,13,71,20,13,241371020,Saint-Polycarpe - (CCS),120,85,35,40,30,5,80,55,25
"241,371,040",24,13,71,40,13,241371040,Coteau-du-Lac - (CCS),45,40,10,20,15,0,30,20,10
"241,371,045",24,13,71,45,13,241371045,Saint-Clet - (CCS),50,35,10,30,25,5,20,10,5
"241,371,050",24,13,71,50,13,241371050,Les Cädres - (CCS),90,75,15,45,40,5,50,35,15
"241,371,083",24,13,71,83,13,241371083,Vaudreuil-Dorion - (CCS),100,75,20,45,45,0,50,35,15
"241,371,110",24,13,71,110,13,241371110,Sainte-Marthe - (CCS),90,70,20,50,50,5,35,25,15
"241,371,115",24,13,71,115,13,241371115,Sainte-Justine-de-Newton - (CCS),75,50,25,25,20,5,50,30,20
"241,371,125",24,13,71,125,13,241371125,Träs-Saint-RÇdempteur - (CCS),30,20,10,15,15,0,20,10,5
"241,371,133",24,13,71,133,13,241371133,Rigaud - (CCS),90,60,30,30,25,5,60,35,25
"241,400,000",24,14,0,0,14,241400000,Centre-du-QuÇbec - (CAR),"5,625","4,020","1,605","1,995","1,830",165,"3,630","2,190","1,435"
"241,432,000",24,14,32,0,14,241432000,L'êrable - (CD),"1,105",810,295,425,390,30,685,420,260
"241,432,013",24,14,32,13,14,241432013,Saint-Ferdinand - (CCS),145,110,35,65,60,5,80,50,35
"241,432,023",24,14,32,23,14,241432023,Sainte-Sophie-d'Halifax - (CCS),120,85,35,40,40,5,80,45,30
"241,432,033",24,14,32,33,14,241432033,Princeville - (CCS),140,105,35,40,35,0,100,70,35
"241,432,045",24,14,32,45,14,241432045,Plessisville - (CCS),145,110,40,55,50,5,95,65,30
"241,432,050",24,14,32,50,14,241432050,Saint-Pierre-Baptiste - (CCS),95,70,20,45,45,5,50,30,20
"241,432,058",24,14,32,58,14,241432058,Inverness - (CCS),165,120,45,75,70,5,95,50,40
"241,432,065",24,14,32,65,14,241432065,Lyster - (CCS),115,75,35,30,25,0,80,50,35
"241,432,072",24,14,32,72,14,241432072,Laurierville - (CCS),115,80,30,40,40,0,75,40,35
"241,432,080",24,14,32,80,14,241432080,Notre-Dame-de-Lourdes - (CCS),40,35,10,20,15,5,20,15,10
"241,432,085",24,14,32,85,14,241432085,Villeroy - (CCS),25,15,5,15,15,0,10,5,5
"241,438,000",24,14,38,0,14,241438000,BÇcancour - (CD),740,520,215,270,245,25,470,280,190
"241,438,005",24,14,38,5,14,241438005,Saint-Sylväre - (CCS),85,60,25,30,25,5,60,35,25
"241,438,010",24,14,38,10,14,241438010,BÇcancour - (CCS),305,225,80,125,110,15,180,110,65
"241,438,020",24,14,38,20,14,241438020,Lemieux - (CCS),45,30,15,15,15,0,30,15,10
"241,438,035",24,14,38,35,14,241438035,Sainte-Franáoise - (CCS),45,30,15,10,5,0,35,25,15
"241,438,040",24,14,38,40,14,241438040,Sainte-Sophie-de-LÇvrard - (CCS),60,45,15,20,15,0,40,25,15
"241,438,047",24,14,38,47,14,241438047,Fortierville - (CCS),45,25,15,15,15,0,25,10,10
"241,438,055",24,14,38,55,14,241438055,Parisville - (CCS),45,25,15,10,10,0,35,15,15
"241,438,060",24,14,38,60,14,241438060,Sainte-CÇcile-de-LÇvrard - (CCS),35,25,10,10,15,0,25,15,10
"241,438,065",24,14,38,65,14,241438065,Saint-Pierre-les-Becquets - (CCS),45,30,20,15,15,0,30,15,15
"241,438,070",24,14,38,70,14,241438070,Deschaillons-sur-Saint-Laurent - (CCS),30,20,10,10,10,5,20,10,10
"241,439,000",24,14,39,0,14,241439000,Arthabaska - (CD),"1,520","1,070",450,505,460,40,"1,020",605,410
"241,439,010",24,14,39,10,14,241439010,Ham-Nord - (CCS),80,50,30,25,20,5,60,30,20
"241,439,015",24,14,39,15,14,241439015,Notre-Dame-de-Ham - (CCS),25,20,5,15,10,0,10,10,5
"241,439,020",24,14,39,20,14,241439020,Saint-RÇmi-de-Tingwick - (CCS),70,50,20,20,20,0,50,30,20
"241,439,025",24,14,39,25,14,241439025,Tingwick - (CCS),140,95,45,45,40,5,100,55,45
"241,439,030",24,14,39,30,14,241439030,Chesterville - (CCS),90,60,30,30,30,0,65,35,30
"241,439,035",24,14,39,35,14,241439035,Chester-Est - (CCS),65,45,20,20,25,0,45,25,20
"241,439,042",24,14,39,42,14,241439042,Saint-Norbert-d'Arthabaska - (CCS),145,100,45,45,45,5,100,55,40
"241,439,062",24,14,39,62,14,241439062,Victoriaville - (CCS),165,120,45,60,60,5,105,65,40
