AREAID,PROV,CAR,CD,CCS,SGC,AREANAME,NTFAREA,TFAREA,ETFAREA,NAOWNED,AOWNED,EAOWNED,NTOTLSRT,TOTLSRT,ETOTLSRT,NTENURE_1,NTENURE_2,NTENURE_3,TENURE_1,TENURE_2,TENURE_3,ETENURE_1,ETENURE_2,ETENURE_3,FRMSIZE_1,FRMSIZE_2,FRMSIZE_3,FRMSIZE_4,FRMSIZE_5,FRMSIZE_6,FRMSIZE_7,FRMSIZE_8,FRMSIZE_9,FRMSIZE_10,FRMSIZE_11,FRMSIZE_12,FRMSIZE_13,FRMSIZE_14,FRMSIZE_15
240327630,24,3,27,630,2427630,SAINTE-JULIE,84,"19,220","7,778",83,"18,580","7,519",13,641,259,71,1,12,"15,074",45,"4,102","6,100",18,"1,660",3,0,14,9,12,11,25,6,3,0,1,0,0,0,0
240327750,24,3,27,750,2427750,PLESSISVILLE,109,"23,242","9,406",108,"22,243","9,001",13,999,404,96,1,12,"19,333",1,"3,908","7,824",0,"1,582",1,3,16,16,17,21,23,7,2,3,0,0,0,0,0
240327780,24,3,27,780,2427780,NOTRE-DAME-DE-LOURDES,43,"9,886","4,001",43,"9,781","3,958",2,105,42,41,0,2,"9,481",0,405,"3,837",0,164,0,0,3,3,7,15,11,3,1,0,0,0,0,0,0
240400000,24,4,0,0,2400000,REGION DE NICOLET REGION,"4,403","825,781","334,182","4,303","751,618","304,169",767,"74,162","30,012","3,636",100,667,"615,199","11,517","199,064","248,962","4,661","80,558",92,144,568,900,795,741,852,211,63,27,7,2,0,0,1
240433000,24,4,33,0,2433000,NICOLET,"1,304","241,626","97,783","1,273","216,728","87,707",233,"24,903","10,078","1,071",31,202,"175,733","3,319","62,579","71,117","1,343","25,325",26,27,146,331,266,206,221,53,18,5,3,1,0,0,1
240433120,24,4,33,120,2433120,SAINT-JOSEPH-DE-BLANDFORD,35,"7,741","3,133",34,"7,161","2,898",8,579,234,27,1,7,"5,520",1,"2,219","2,234",0,898,2,0,1,8,6,4,11,2,1,0,0,0,0,0,0
240433140,24,4,33,140,2433140,LEMIEUX,18,"10,876","4,401",18,"10,790","4,367",2,86,35,16,0,2,"10,161",0,715,"4,112",0,289,0,0,0,4,3,4,4,2,0,0,0,0,0,0,1
240433180,24,4,33,180,2433180,SAINTE-MARIE-DE-BLANDFORD,15,"3,117","1,261",14,"2,642","1,069",5,476,193,10,1,4,"1,799",175,"1,144",728,71,463,0,1,1,4,2,2,3,2,0,0,0,0,0,0,0
240433200,24,4,33,200,2433200,SAINTE-SOPHIE-DE-LEVRARD,52,"8,017","3,244",51,"7,288","2,949",11,731,296,41,1,10,"5,051",117,"2,851","2,044",47,"1,154",0,0,12,15,9,7,7,1,0,1,0,0,0,0,0
240433220,24,4,33,220,2433220,SAINTE-CECILE-DE-LEVRARD,42,"6,568","2,658",42,"6,249","2,529",4,319,129,38,0,4,"5,375",0,"1,193","2,175",0,483,1,0,5,11,13,8,2,1,1,0,0,0,0,0,0
240433280,24,4,33,280,2433280,SAINT-PIERRE-LES-BECQUETS,64,"7,318","2,961",62,"6,918","2,800",8,400,162,56,2,6,"5,768",108,"1,442","2,334",44,584,1,5,15,23,8,5,7,0,0,0,0,0,0,0,0
240433320,24,4,33,320,2433320,BECANCOUR,339,"52,936","21,422",328,"44,864","18,156",69,"8,075","3,268",270,11,58,"36,512","1,155","15,272","14,776",467,"6,180",6,6,51,122,54,47,39,10,1,2,0,1,0,0,0
240433360,24,4,33,360,2433360,SAINT-CELESTIN,67,"15,167","6,138",66,"13,248","5,361",16,"1,918",776,51,1,15,"9,845",1,"5,320","3,984",0,"2,153",2,0,5,11,9,15,20,3,1,0,1,0,0,0,0
240433400,24,4,33,400,2433400,SAINT-WENCESLAS,72,"12,314","4,983",72,"11,095","4,490",12,"1,220",494,60,0,12,"8,759",0,"3,556","3,545",0,"1,439",1,5,4,13,27,8,11,1,1,1,0,0,0,0,0
240433420,24,4,33,420,2433420,SAINT-SYLVERE,81,"13,679","5,536",78,"12,774","5,169",9,904,366,72,3,6,"12,176",592,910,"4,927",240,368,0,1,5,24,20,17,12,1,1,0,0,0,0,0,0
240433440,24,4,33,440,2433440,"SAINT-RAPHAEL, PARTIE SUD",34,"6,360","2,574",34,"5,556","2,248",4,804,325,30,0,4,"4,311",0,"2,049","1,745",0,829,0,1,4,7,8,8,5,0,0,0,1,0,0,0,0
240433470,24,4,33,470,2433470,SAINTE-EULALIE,47,"9,577","3,876",47,"8,279","3,350",10,"1,298",525,37,0,10,"5,969",0,"3,608","2,416",0,"1,460",1,1,5,9,6,10,9,4,2,0,0,0,0,0,0
240433480,24,4,33,480,2433480,SAINT-SAMUEL,28,"5,438","2,201",27,"5,005","2,025",2,433,175,26,1,1,"4,745",308,385,"1,920",125,156,0,0,1,7,4,7,9,0,0,0,0,0,0,0,0
240433540,24,4,33,540,2433540,SAINT-LEONARD,73,"13,941","5,642",71,"12,235","4,951",13,"1,707",691,60,2,11,"9,767",467,"3,708","3,953",189,"1,501",2,1,11,15,12,12,11,7,2,0,0,0,0,0,0
240433560,24,4,33,560,2433560,SAINTE-PERPETUE,90,"15,797","6,393",87,"14,149","5,726",12,"1,649",667,78,3,9,"12,058",111,"3,629","4,880",45,"1,469",2,3,10,22,23,12,15,1,1,0,1,0,0,0,0
240433580,24,4,33,580,2433580,SAINTE-BRIGITTE-DES-SAULTS,74,"14,703","5,950",72,"14,103","5,707",12,598,242,62,2,10,"12,290",170,"2,241","4,974",69,907,2,1,3,13,20,15,16,4,0,0,0,0,0,0,0
240433620,24,4,33,620,2433620,SAINTE-MONIQUE,61,"12,262","4,962",61,"11,629","4,706",6,633,256,55,0,6,"10,312",0,"1,950","4,173",0,789,2,0,3,9,18,10,15,2,2,0,0,0,0,0,0
240433640,24,4,33,640,2433640,GRAND-SAINT-ESPRIT,27,"6,324","2,559",27,"5,971","2,416",8,353,143,19,0,8,"3,338",0,"2,986","1,351",0,"1,208",0,1,1,5,6,3,6,4,1,0,0,0,0,0,0
240433680,24,4,33,680,2433680,SAINT-JEAN-BAPTISTE-DE-NICOLET,53,"11,385","4,607",51,"9,006","3,645",14,"2,379",963,39,2,12,"6,011",110,"5,264","2,433",45,"2,130",4,0,8,8,6,9,10,5,2,1,0,0,0,0,0
240433700,24,4,33,700,2433700,NICOLET-SUD,32,"8,106","3,280",31,"7,766","3,143",8,341,138,24,1,7,"5,966",4,"2,137","2,414",2,865,0,1,1,1,12,3,9,3,2,0,0,0,0,0,0
240434000,24,4,34,0,2434000,ARTHABASKA,"1,226","257,200","104,085","1,202","245,219","99,237",144,"11,981","4,849","1,082",24,120,"215,781","2,242","39,177","87,323",907,"15,854",23,45,127,165,211,249,288,85,24,6,3,0,0,0,0
240434110,24,4,34,110,2434110,CHESTER-EST,41,"9,475","3,834",40,"9,355","3,786",2,120,49,39,1,1,"9,155",100,220,"3,705",40,89,0,0,5,3,6,5,18,4,0,0,0,0,0,0,0
240434180,24,4,34,180,2434180,CHESTER-OUEST,71,"17,453","7,063",69,"16,634","6,732",8,819,331,63,2,6,"15,147",367,"1,939","6,130",149,785,0,2,6,9,9,9,28,6,2,0,0,0,0,0,0
240434200,24,4,34,200,2434200,SAINT-REMI-DE-TINGWICK,53,"11,378","4,605",53,"11,258","4,556",2,120,49,51,0,2,"10,653",0,725,"4,311",0,293,0,1,5,7,9,11,17,2,1,0,0,0,0,0,0
240434220,24,4,34,220,2434220,CHENIER,90,"20,538","8,311",90,"20,053","8,115",5,485,196,85,0,5,"18,791",0,"1,747","7,604",0,707,1,0,10,7,7,26,32,7,0,0,0,0,0,0,0
240434240,24,4,34,240,2434240,TINGWICK,33,"8,762","3,546",33,"8,447","3,418",4,315,127,29,0,4,"6,257",0,"2,505","2,532",0,"1,014",0,0,2,1,7,11,7,4,0,0,1,0,0,0,0
240434260,24,4,34,260,2434260,SAINTE-ELISABETH-DE-WARWICK,52,"11,423","4,623",50,"10,681","4,322",7,742,300,45,2,5,"9,273",47,"2,103","3,753",19,851,1,3,2,8,10,11,13,1,2,1,0,0,0,0,0
240434300,24,4,34,300,2434300,WARWICK,133,"24,479","9,906",132,"23,486","9,504",15,992,401,118,1,14,"20,987",123,"3,368","8,493",50,"1,363",1,4,10,16,40,31,27,3,1,0,0,0,0,0,0
240434340,24,4,34,340,2434340,SAINT-CHRISTOPHE-D'ARTHABASKA,78,"14,089","5,702",76,"13,410","5,427",8,679,275,70,2,6,"11,920",293,"1,876","4,824",119,759,3,6,14,12,10,9,17,4,3,0,0,0,0,0,0
240434360,24,4,34,360,2434360,CHESTER-NORD,49,"10,334","4,182",48,"10,129","4,099",4,205,83,45,1,3,"9,515",105,714,"3,851",42,289,0,0,5,7,8,13,12,4,0,0,0,0,0,0,0
240434420,24,4,34,420,2434420,SAINT-NORBERT-D'ARTHABASKA,54,"8,611","3,485",53,"8,074","3,267",5,537,217,49,1,4,"7,510",298,803,"3,039",121,325,0,2,9,5,19,9,8,2,0,0,0,0,0,0,0
240434460,24,4,34,460,2434460,SAINTE-VICTOIRE-D'ARTHABASKA,78,"10,364","4,194",74,"9,635","3,899",12,729,295,66,4,8,"8,643",253,"1,468","3,498",102,594,5,8,17,18,10,10,8,1,0,0,1,0,0,0,0
240434480,24,4,34,480,2434480,PRINCEVILLE,116,"24,798","10,035",114,"23,156","9,371",14,"1,641",664,102,2,12,"20,680",105,"4,012","8,369",42,"1,624",1,6,7,18,19,33,21,7,2,2,0,0,0,0,0
240434510,24,4,34,510,2434510,SAINT-LOUIS-DE-BLANDFORD,27,"5,072","2,053",26,"4,773","1,932",4,299,121,23,1,3,"4,213",5,854,"1,705",2,346,0,1,1,9,4,3,8,1,0,0,0,0,0,0,0
240434530,24,4,34,530,2434530,SAINT-ROSAIRE,51,"10,332","4,181",50,"9,772","3,955",7,562,227,44,1,6,"8,172",237,"1,925","3,307",96,779,1,2,4,9,9,11,8,7,0,0,0,0,0,0,0
240434600,24,4,34,600,2434600,SAINTE-ANNE-DU-SAULT,49,"11,630","4,706",46,"10,711","4,335",14,919,372,35,3,11,"8,185",233,"3,212","3,312",94,"1,300",1,0,4,10,4,13,9,6,1,1,0,0,0,0,0
240434640,24,4,34,640,2434640,SAINT-VALERE,79,"17,986","7,279",78,"16,967","6,866",14,"1,019",412,65,1,13,"12,346",47,"5,593","4,996",19,"2,263",2,2,12,9,15,13,14,6,5,0,1,0,0,0,0
240434680,24,4,34,680,2434680,SAINT-ALBERT-DE-WARWICK,55,"11,622","4,703",55,"11,129","4,504",6,493,200,49,0,6,"9,948",0,"1,674","4,026",0,677,5,3,5,2,10,12,12,3,1,2,0,0,0,0,0
240434700,24,4,34,700,2434700,SAINTE-SERAPHINE,40,"10,040","4,063",40,"9,493","3,842",4,547,221,36,0,4,"8,163",0,"1,877","3,303",0,760,0,4,4,2,2,10,9,8,1,0,0,0,0,0,0
240434720,24,4,34,720,2434720,SAINT-JACQUES-DE-HORTON,24,"5,997","2,427",22,"5,756","2,329",5,241,98,19,2,3,"5,127",29,841,"2,075",12,340,0,1,3,2,3,3,7,3,2,0,0,0,0,0,0
240434780,24,4,34,780,2434780,SAINTE-CLOTHILDE-DE-HORTON,53,"12,817","5,187",53,"12,300","4,978",4,517,209,49,0,4,"11,096",0,"1,721","4,490",0,696,2,0,2,11,10,6,13,6,3,0,0,0,0,0,0
240441000,24,4,41,0,2441000,DRUMMOND,964,"169,668","68,662",947,"152,198","61,592",187,"17,468","7,069",777,17,170,"118,432","3,426","47,808","47,928","1,386","19,347",23,41,148,220,145,142,184,40,14,6,0,1,0,0,0
240441160,24,4,41,160,2441160,KINGSEY FALLS,47,"11,111","4,496",46,"10,682","4,323",6,429,174,41,1,5,"9,662",50,"1,399","3,910",20,566,0,1,5,4,10,9,13,1,3,1,0,0,0,0,0
240441200,24,4,41,200,2441200,KINGSEY,105,"23,669","9,579",105,"22,139","8,959",19,"1,531",620,86,0,19,"16,605",0,"7,065","6,720",0,"2,859",0,3,9,20,14,21,28,4,4,2,0,0,0,0,0
240441250,24,4,41,250,2441250,ULVERTON,22,"6,240","2,525",17,"3,099","1,254",9,"3,141","1,271",13,5,4,"1,969","2,729","1,542",797,"1,104",624,0,1,6,5,1,0,4,2,1,1,0,1,0,0,0
240441300,24,4,41,300,2441300,L'AVENIR,65,"14,461","5,852",65,"12,646","5,118",15,"1,815",735,50,0,15,"9,750",0,"4,711","3,946",0,"1,906",0,0,7,12,11,9,17,7,2,0,0,0,0,0,0
240441340,24,4,41,340,2441340,DURHAM-SUD,67,"14,395","5,825",66,"13,211","5,346",12,"1,184",479,55,1,11,"10,686",175,"3,534","4,324",71,"1,430",0,0,6,15,7,12,19,8,0,0,0,0,0,0,0
240441380,24,4,41,380,2441380,LEFEBVRE,30,"6,762","2,736",29,"6,192","2,506",7,570,231,23,1,6,"4,728",14,"2,020","1,913",6,817,0,2,2,2,5,5,11,3,0,0,0,0,0,0,0
240441440,24,4,41,440,2441440,WICKHAM,105,"14,553","5,889",102,"13,124","5,311",19,"1,429",578,86,3,16,"10,297",22,"4,234","4,167",9,"1,713",4,9,25,21,15,9,18,3,1,0,0,0,0,0,0
240441520,24,4,41,520,2441520,SAINT-NICEPHORE,42,"6,345","2,568",42,"5,684","2,300",8,663,268,34,0,8,"4,547",0,"1,800","1,840",0,728,2,2,8,11,3,5,11,0,0,0,0,0,0,0,0
240441580,24,4,41,580,2441580,SAINT-LUCIEN,32,"6,590","2,667",31,"6,409","2,594",4,181,73,28,1,3,"5,628",17,945,"2,278",7,382,2,0,3,10,2,5,6,2,1,1,0,0,0,0,0
240441640,24,4,41,640,2441640,NOTRE-DAME-DU-BON-CONSEIL,52,"10,241","4,144",51,"9,774","3,955",6,467,189,46,1,5,"8,458",6,"1,777","3,423",2,719,2,1,4,13,9,11,7,4,0,1,0,0,0,0,0
240441680,24,4,41,680,2441680,WENDOVER ET SIMPSON,106,"15,236","6,166",104,"13,838","5,600",18,"1,395",565,88,2,16,"11,600",170,"3,463","4,694",69,"1,401",2,3,13,34,26,13,13,2,0,0,0,0,0,0,0
240441710,24,4,41,710,2441710,GRANTHAM-OUEST,35,"3,620","1,465",35,"3,158","1,278",7,460,186,28,0,7,"2,323",0,"1,295",940,0,524,4,3,8,7,6,4,3,0,0,0,0,0,0,0,0
240441750,24,4,41,750,2441750,SAINT-GERMAIN-DE-GRANTHAM,96,"14,163","5,732",95,"12,366","5,004",24,"1,795",726,72,1,23,"8,099",184,"5,878","3,278",74,"2,379",5,6,19,19,14,18,11,3,1,0,0,0,0,0,0
240441760,24,4,41,760,2441760,SAINT-MAJORIQUE-DE-GRANTHAM,46,"6,426","2,601",46,"5,677","2,297",10,751,304,36,0,10,"4,545",0,"1,883","1,839",0,762,0,1,7,18,7,6,7,0,0,0,0,0,0,0,0
240441770,24,4,41,770,2441770,SAINT-EDMOND-DE-GRANTHAM,35,"7,154","2,895",35,"6,062","2,453",14,"1,094",443,21,0,14,"2,538",0,"4,618","1,027",0,"1,869",0,1,7,6,2,6,11,1,1,0,0,0,0,0,0
240441780,24,4,41,780,2441780,SAINT-EUGENE,79,"8,702","3,522",78,"8,137","3,293",9,563,228,70,1,8,"6,997",59,"1,644","2,832",24,665,2,8,19,23,13,9,5,0,0,0,0,0,0,0,0
240442000,24,4,42,0,2442000,YAMASKA,909,"157,287","63,652",881,"137,473","55,633",203,"19,810","8,017",706,28,175,"105,253","2,530","49,500","42,594","1,024","20,032",20,31,147,184,173,144,159,33,7,10,1,0,0,0,0
240442120,24,4,42,120,2442120,SAINT-JOACHIM-DE-COURVAL,35,"7,776","3,147",34,"6,656","2,694",7,"1,120",453,28,1,6,"5,848",664,"1,264","2,367",269,512,0,1,2,7,7,7,9,0,1,0,1,0,0,0,0
240442200,24,4,42,200,2442200,SAINT-BONAVENTURE,69,"11,024","4,461",67,"9,921","4,015",15,"1,102",446,54,2,13,"7,471",4,"3,548","3,023",2,"1,436",1,4,14,13,12,11,10,3,0,1,0,0,0,0,0
240442340,24,4,42,340,2442340,SAINT-GUILLAUME,102,"18,291","7,402",98,"15,370","6,220",27,"2,916","1,180",75,4,23,"10,782",138,"7,366","4,363",56,"2,981",3,4,20,21,14,12,21,4,1,2,0,0,0,0,0
240442380,24,4,42,380,2442380,SAINT-DAVID,115,"18,988","7,684",111,"16,896","6,838",31,"2,091",846,84,4,27,"12,095",116,"6,776","4,895",47,"2,742",7,5,19,17,23,17,21,5,0,1,0,0,0,0,0
240442420,24,4,42,420,2442420,SAINT-PIE-DE-GUIRE,54,"10,226","4,138",53,"8,827","3,572",15,"1,398",566,39,1,14,"5,654",8,"4,563","2,288",3,"1,847",0,1,7,17,6,9,9,4,1,0,0,0,0,0,0
240442440,24,4,42,440,2442440,SAINT-ELPHEGE,36,"7,766","3,143",36,"7,564","3,061",3,203,82,33,0,3,"6,990",0,777,"2,829",0,314,0,0,2,4,7,11,10,2,0,0,0,0,0,0,0
240442460,24,4,42,460,2442460,SAINT-ZEPHIRIN-DE-COURVAL,86,"14,786","5,984",84,"13,811","5,589",11,974,394,75,2,9,"12,233",344,"2,208","4,951",139,894,1,3,10,11,23,21,14,3,0,0,0,0,0,0,0
240442480,24,4,42,480,2442480,LA VISITATION-DE-LA-B.-V.-MARIE,49,"8,886","3,596",49,"7,672","3,105",7,"1,214",491,42,0,7,"6,488",0,"2,398","2,626",0,970,1,2,7,2,14,13,8,1,0,1,0,0,0,0,0
240442540,24,4,42,540,2442540,ST-ANTOINE-DE-LA-BAIE-DU-FEBVRE,65,"14,363","5,812",63,"12,633","5,112",12,"1,730",700,53,2,10,"9,408",105,"4,850","3,807",42,"1,963",2,1,2,8,24,9,14,1,1,3,0,0,0,0,0
240442560,24,4,42,560,2442560,ST-JOSEPH-DE-LA-BAIE-DU-FEBVRE,26,"5,202","2,105",25,"4,233","1,713",7,969,392,19,1,6,"3,311",90,"1,801","1,340",36,729,0,0,1,6,6,4,8,0,1,0,0,0,0,0,0
240442640,24,4,42,640,2442640,SAINT-THOMAS-DE-PIERREVILLE,99,"12,871","5,209",95,"10,893","4,408",24,"1,981",802,75,4,20,"7,990",697,"4,187","3,233",282,"1,694",3,4,29,29,11,9,7,6,1,0,0,0,0,0,0
240442700,24,4,42,700,2442700,SAINT-FRANCOIS-DU-LAC,65,"8,704","3,522",61,"7,541","3,052",14,"1,165",471,51,4,10,"6,045",189,"2,472","2,446",76,"1,000",1,4,16,17,7,10,8,2,0,0,0,0,0,0,0
240442720,24,4,42,720,2442720,SAINT-GERARD-MAJELLA,40,"6,596","2,669",40,"5,451","2,206",10,"1,146",464,30,0,10,"3,982",0,"2,615","1,611",0,"1,058",1,1,4,17,6,3,6,1,0,1,0,0,0,0,0
240442780,24,4,42,780,2442780,SAINT-MICHEL-D'YAMASKA,68,"11,808","4,779",65,"10,005","4,049",20,"1,801",729,48,3,17,"6,956",175,"4,675","2,815",71,"1,892",0,1,14,15,13,8,14,1,1,1,0,0,0,0,0
240500000,24,5,0,0,2400000,CANTONS DE L'EST - EASTERN TWPS.,"4,772","1,002,093","405,533","4,644","909,675","368,132",833,"92,414","37,399","3,939",128,705,"754,055","18,609","229,425","305,155","7,531","92,845",101,132,671,877,642,751,"1,032",384,114,53,11,3,1,0,0
240525000,24,5,25,0,2425000,COMPTON,864,"227,387","92,020",836,"207,793","84,091",170,"19,596","7,930",694,28,142,"168,883","4,155","54,351","68,345","1,681","21,995",11,18,90,126,100,125,196,134,43,18,2,1,0,0,0
240525150,24,5,25,150,2425150,SAINT-ISIDORE-D'AUCKLAND,49,"11,781","4,768",47,"10,881","4,403",9,900,364,40,2,7,"9,385",156,"2,240","3,798",63,906,0,4,5,5,5,8,12,9,0,1,0,0,0,0,0
240525200,24,5,25,200,2425200,SAINT-MALO,32,"9,520","3,853",32,"9,336","3,778",3,184,74,29,0,3,"8,541",0,979,"3,456",0,396,1,2,2,1,3,3,10,7,2,1,0,0,0,0,0
240525260,24,5,25,260,2425260,HEREFORD,16,"5,561","2,250",16,"5,450","2,206",3,111,45,13,0,3,"4,718",0,843,"1,909",0,341,0,1,0,2,0,2,5,4,1,1,0,0,0,0,0
240525300,24,5,25,300,2425300,"CLIFTON, PARTIE EST",47,"17,748","7,182",47,"16,924","6,849",6,824,333,41,0,6,"14,123",0,"3,625","5,715",0,"1,467",1,0,3,3,2,7,7,17,5,2,0,0,0,0,0
240525340,24,5,25,340,2425340,SAINTE-EDWIDGE-DE-CLIFTON,71,"20,188","8,170",71,"19,650","7,952",7,539,218,64,0,7,"18,092",0,"2,097","7,322",0,849,2,1,6,8,4,11,19,15,4,1,0,0,0,0,0
240525360,24,5,25,360,2425360,MARTINVILLE,39,"9,794","3,963",36,"8,048","3,257",10,"1,746",707,29,3,7,"6,418",534,"2,842","2,597",216,"1,150",0,2,1,5,6,11,8,4,0,2,0,0,0,0,0
240525390,24,5,25,390,2425390,COMPTON,104,"24,267","9,821",103,"21,002","8,499",14,"3,265","1,321",90,1,13,"17,752",400,"6,115","7,184",162,"2,475",2,3,18,14,16,17,14,10,7,3,0,0,0,0,0
240525480,24,5,25,480,2425480,COMPTON-STATION,93,"23,309","9,433",90,"21,300","8,620",22,"2,009",813,71,3,19,"15,078",391,"7,840","6,102",158,"3,173",2,2,7,14,13,8,28,14,3,2,0,0,0,0,0
240525540,24,5,25,540,2425540,EATON,148,"34,647","14,021",144,"32,771","13,262",22,"1,876",759,126,4,18,"28,519",696,"5,432","11,541",282,"2,198",2,2,23,16,23,22,38,15,5,1,1,0,0,0,0
240525580,24,5,25,580,2425580,NEWPORT,61,"17,126","6,931",60,"13,871","5,613",22,"3,255","1,317",39,1,21,"8,565",485,"8,076","3,466",196,"3,268",0,1,1,13,4,12,15,11,3,1,0,0,0,0,0
240525630,24,5,25,630,2425630,DITTON,46,"15,165","6,137",44,"14,274","5,776",12,892,361,34,2,10,"10,544",388,"4,234","4,267",157,"1,713",0,0,2,7,2,5,14,10,4,2,0,0,0,0,0
240525700,24,5,25,700,2425700,LINGWICK,39,"9,966","4,033",38,"9,333","3,777",7,633,256,32,1,6,"7,833",117,"2,016","3,170",47,816,0,0,2,12,6,4,5,6,4,0,0,0,0,0,0
240525710,24,5,25,710,2425710,BURY,83,"22,049","8,923",76,"19,494","7,889",25,"2,555","1,034",58,7,18,"14,552",647,"6,850","5,889",262,"2,772",0,0,13,15,12,11,16,9,4,1,1,1,0,0,0
240525760,24,5,25,760,2425760,WESTBURY,36,"6,266","2,536",32,"5,459","2,209",8,807,327,28,4,4,"4,763",341,"1,162","1,928",138,470,1,0,7,11,4,4,5,3,1,0,0,0,0,0,0
240526000,24,5,26,0,2426000,WOLFE,636,"157,686","63,813",623,"148,310","60,019",92,"9,375","3,794",544,13,79,"129,070","1,553","27,062","52,233",628,"10,952",7,7,53,104,82,99,182,79,14,6,1,1,1,0,0
240526110,24,5,26,110,2426110,SAINTE-PRAXEDE,21,"5,975","2,418",19,"5,501","2,226",2,474,192,19,2,0,"5,501",474,0,"2,226",192,0,0,0,0,4,2,3,9,2,0,1,0,0,0,0,0
240526150,24,5,26,150,2426150,STRATFORD,34,"9,936","4,021",32,"9,252","3,744",7,684,277,27,2,5,"8,065",105,"1,766","3,264",42,715,0,1,7,4,3,2,11,5,0,0,0,0,1,0,0
240526250,24,5,26,250,2426250,GARTHBY,31,"6,308","2,553",31,"5,700","2,307",6,608,246,25,0,6,"4,456",0,"1,852","1,803",0,749,2,0,2,6,7,3,8,2,1,0,0,0,0,0,0
240526400,24,5,26,400,2426400,WEEDON,58,"14,203","5,748",55,"12,807","5,183",13,"1,396",565,45,3,10,"9,582",208,"4,413","3,878",84,"1,786",1,1,7,9,6,7,18,5,2,2,0,0,0,0,0
240526480,24,5,26,480,2426480,DUDSWELL,85,"16,522","6,686",85,"15,343","6,209",13,"1,179",477,72,0,13,"13,088",0,"3,434","5,297",0,"1,390",1,2,11,15,12,18,19,6,1,0,0,0,0,0,0
240526530,24,5,26,530,2426530,SAINT-CAMILLE,48,"13,471","5,452",48,"12,966","5,247",6,505,204,42,0,6,"11,311",0,"2,160","4,577",0,874,0,0,1,8,5,7,16,10,1,0,0,0,0,0,0
240526560,24,5,26,560,2426560,SAINT-JOSEPH-DE-HAM-SUD,24,"6,389","2,586",23,"6,224","2,519",2,165,67,22,1,1,"5,944",65,380,"2,405",26,154,0,0,1,5,1,5,7,5,0,0,0,0,0,0,0
240526620,24,5,26,620,2426620,DISRAELI,39,"9,194","3,721",39,"8,859","3,585",3,335,136,36,0,3,"8,247",0,947,"3,337",0,383,1,1,1,8,5,12,8,2,0,0,0,1,0,0,0
240526640,24,5,26,640,2426640,ST-JACQUES-LE-MAJEUR-WOLFESTOWN,19,"4,709","1,906",19,"4,534","1,835",3,175,71,16,0,3,"4,040",0,669,"1,635",0,271,0,1,2,1,3,2,7,2,0,1,0,0,0,0,0
240526660,24,5,26,660,2426660,SAINT-JULIEN,45,"8,161","3,303",44,"7,878","3,188",3,283,115,42,1,2,"7,553",150,458,"3,057",61,185,1,0,6,10,9,6,10,3,0,0,0,0,0,0,0
240526680,24,5,26,680,2426680,SAINT-FORTUNAT,34,"8,377","3,390",33,"8,227","3,329",4,150,61,30,1,3,"7,509",25,843,"3,039",10,341,0,0,3,5,6,2,14,4,0,0,0,0,0,0,0
240526690,24,5,26,690,2426690,HAM-NORD,60,"18,453","7,468",60,"17,716","7,169",8,736,298,52,0,8,"14,753",0,"3,699","5,970",0,"1,497",0,0,1,12,4,9,19,9,4,2,0,0,0,0,0
240526700,24,5,26,700,2426700,NOTRE-DAME-DE-LOURDES-DE-HAM,22,"5,247","2,123",22,"5,087","2,059",3,160,65,19,0,3,"4,499",0,748,"1,821",0,303,0,0,2,3,4,4,5,3,1,0,0,0,0,0,0
240526710,24,5,26,710,2426710,SAINT-ADRIEN,31,"9,356","3,786",31,"8,281","3,351",6,"1,075",435,25,0,6,"7,189",0,"2,167","2,909",0,877,0,1,3,3,2,5,8,7,1,0,1,0,0,0,0
240526740,24,5,26,740,2426740,WOTTON,85,"21,385","8,654",82,"19,935","8,067",13,"1,450",587,72,3,10,"17,333",526,"3,526","7,014",213,"1,427",1,0,6,11,13,14,23,14,3,0,0,0,0,0,0
240535000,24,5,35,0,2435000,RICHMOND,697,"139,860","56,599",682,"127,222","51,485",112,"12,636","5,114",585,15,97,"104,588","1,389","33,881","42,325",562,"13,711",16,14,81,148,97,127,153,43,12,5,1,0,0,0,0
240535140,24,5,35,140,2435140,STOKE,58,"11,297","4,572",57,"10,328","4,180",8,969,392,50,1,7,"8,094",200,"3,003","3,276",81,"1,215",1,2,12,9,9,9,9,5,1,1,0,0,0,0,0
240535200,24,5,35,200,2435200,BROMPTON,73,"11,869","4,803",71,"10,429","4,220",13,"1,440",583,60,2,11,"8,380",111,"3,378","3,391",45,"1,367",4,3,9,17,13,12,11,3,1,0,0,0,0,0,0
240535220,24,5,35,220,2435220,SAINT-DENIS-DE-BROMPTON,22,"2,793","1,130",22,"2,523","1,021",2,270,109,20,0,2,"1,821",0,972,737,0,393,2,1,6,7,0,4,1,0,1,0,0,0,0,0,0
240535280,24,5,35,280,2435280,BROMPTON GORE,27,"5,015","2,029",27,"4,390","1,777",6,625,253,21,0,6,"3,279",0,"1,736","1,327",0,703,1,0,3,5,4,5,8,1,0,0,0,0,0,0,0
240535380,24,5,35,380,2435380,MELBOURNE,82,"18,781","7,600",81,"16,745","6,776",19,"2,034",823,63,1,18,"12,493",85,"6,201","5,056",34,"2,509",0,1,6,14,16,15,21,8,0,0,1,0,0,0,0
