AREAID,PROV,CAR,CD,CCS,SGC,AREANAME,NTFAREA,NTOTFTR,TOTTFT,ETOTTFT,APPLEBR,APPLENB,NAPPLETR,APPLETA,EAPPLETA,PEARBR,PEARNB,NPEARTR,PEARTA,EPEARTA,PLUMBR,PLUMNB,NPLUMTR,PLUMTA,EPLUMTA,SWCHBR,SWCHNB,NSWCHTR,SWCHTA,ESWCHTA,SRCHBR,SRCHNB,NSRCHTR,SRCHTA,ESRCHTA,PECHBR,PECHNB,NPECHTR,PECHTA,EPECHTA,APCTBR,APCTNB,NAPCTTR,APCTTA,EAPCTTA,NTSMFRTC,TSMFRTC,ETSMFRTC,NSTWBRYC,STWBRYC,ESTWBRYC,NGRAPESC,GRAPESC,EGRAPESC,NOTHBERC,OTHBERC,EOTHBERC,NTOTVEG,TOTVEG,ETOTVEG,NASPCULT,ASPCULT,EASPCULT,NSWCORN,SWCORN,ESWCORN,NTOMATO,TOMATO,ETOMATO,NCUCUMB,CUCUMB,ECUCUMB,NCABAGE,CABAGE,ECABAGE,NBEANS,BEANS,EBEANS,NCARROT,CARROT,ECARROT,NGRPEAS,GRPEAS,EGRPEAS,NBEETS,BEETS,EBEETS,NCLFLWR,CLFLWR,ECLFLWR,NONIONS,ONIONS,EONIONS,NRTBAGA,RTBAGA,ERTBAGA,NLETUCE,LETUCE,ELETUCE,NBROCLI,BROCLI,EBROCLI,NTOTOVEG,TOTOVEG,ETOTOVEG,NSPROUT,SPROUT,ESPROUT,NCNTLPE,CNTLPE,ECNTLPE,NCELERY,CELERY,ECELERY,NSHALOT,SHALOT,ESHALOT,NMELONS,MELONS,EMELONS,NPARSNP,PARSNP,EPARSNP,NPEPPER,PEPPER,EPEPPER,NPUMPKN,PUMPKN,EPUMPKN,NRADISH,RADISH,RRADISH,NRHBARB,RHBARB,RRHBARB,NSPNACH,SPNACH,ESPNACH,NSQUASH,SQUASH,ESQUASH,NVEGMAR,VEGMAR,EVEGMAR,NOTHVEG,OTHVEG,EOTHVEG,NNURSERY,NURSERY,ENURSERY,NTOTGRN,TOTGRN,FTOTGRN,NMUSHRM,MUSHRM,FMUSHRM
130306000,13,3,6,0,1306000,ALBERT COUNTY,163,4,4,1,129,40,4,3,1,7,0,2,0,0,2,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,10,471,191,7,6,3,0,0,0,5,465,188,9,8,3,0,0,0,3,3,1,2,0,0,4,1,0,1,0,0,3,1,0,2,0,0,3,1,0,3,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,1,1,0,1,x,x,2,x,x,0,0,0
130306001,13,3,6,1,1306001,HOPEWELL,29,2,2,1,79,30,2,1,0,2,0,1,0,0,2,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,x,x,0,0,0
130306004,13,3,6,4,1306004,HARVEY,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130306008,13,3,6,8,1306008,ELGIN,49,1,1,0,30,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,469,190,2,4,2,0,0,0,3,465,188,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130306011,13,3,6,11,1306011,HILLSBOROUGH,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,2,0,0,0,3,3,1,2,0,0,2,0,0,1,0,0,3,1,0,1,0,0,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130306014,13,3,6,14,1306014,COVERDALE,48,1,1,0,20,10,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,1,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0
130307000,13,3,7,0,1307000,WESTMORLAND COUNTY,505,13,151,61,"4,518","6,360",12,144,58,59,12,6,3,1,10,52,3,1,1,3,4,2,0,0,137,27,2,3,1,0,0,0,0,0,0,0,0,0,0,23,927,375,12,19,8,0,0,0,16,908,367,34,236,96,0,0,0,18,66,27,14,11,5,16,10,4,14,42,17,13,5,2,12,6,3,9,4,1,16,9,4,10,6,2,10,4,2,11,24,10,11,25,10,6,3,1,18,21,9,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,4,2,7,3,1,1,0,0,1,0,0,0,0,0,11,10,4,0,0,0,4,3,1,5,4,2,20,"118,269","10,988",0,0,0
130307001,13,3,7,1,1307001,WESTMORLAND,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,9,1,1,0,0,0,0,1,20,8,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0
130307004,13,3,7,4,1307004,BOTSFORD,73,2,2,1,50,15,2,2,1,1,1,1,0,0,3,0,1,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,1,4,2,0,0,0,0,0,0,9,79,32,0,0,0,1,3,1,3,6,2,3,6,3,3,24,10,0,0,0,0,0,0,0,0,0,1,1,0,2,3,1,0,0,0,5,12,5,3,19,8,0,0,0,5,6,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,1,0,0,0,4,"50,610","4,702",0,0,0
130307008,13,3,7,8,1307008,SACKVILLE,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,447,181,1,0,0,0,0,0,5,447,181,2,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,x,x,0,0,0
130307011,13,3,7,11,1307011,DORCHESTER,55,1,104,42,"4,000","3,000",1,100,41,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,125,15,1,3,1,0,0,0,0,0,0,0,0,0,0,5,178,72,2,2,1,0,0,0,4,176,71,5,35,14,0,0,0,5,9,4,3,2,1,3,1,0,3,5,2,4,1,1,4,4,2,2,1,0,4,3,1,1,0,0,3,3,1,2,5,2,2,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,x,x,4,"11,520","1,070",0,0,0
130307016,13,3,7,16,1307016,SHEDIAC,43,3,31,13,80,"3,175",3,30,12,28,0,2,0,0,7,12,1,0,0,1,1,1,0,0,12,12,1,0,0,0,0,0,0,0,0,0,0,0,0,3,15,6,2,3,1,0,0,0,2,12,5,7,92,37,0,0,0,5,49,20,2,2,1,3,1,0,3,8,3,3,2,1,2,1,0,2,2,1,4,4,2,3,3,1,2,0,0,3,7,3,3,5,2,2,3,1,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,2,1,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,3,x,x,0,0,0
130307019,13,3,7,19,1307019,MONCTON,108,2,1,0,29,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,251,102,1,1,0,0,0,0,1,250,101,6,15,6,0,0,0,4,3,1,4,1,0,5,2,1,2,1,0,4,1,0,3,1,0,3,1,0,5,1,1,1,0,0,3,1,0,0,0,0,1,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,1,1,0,0,0,0,3,x,x,0,0,0
130307024,13,3,7,24,1307024,SALISBURY,122,5,14,6,359,162,4,11,4,20,11,2,2,1,0,40,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,5,4,8,3,0,0,0,3,3,1,4,12,5,0,0,0,2,2,1,1,1,0,1,0,0,2,4,2,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,4,1,0,0,0,0,0,0,3,x,x,4,x,x,0,0,0
130308000,13,3,8,0,1308000,KENT COUNTY,252,11,81,33,"3,028","2,415",11,80,32,30,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,279,113,15,59,24,0,0,0,4,220,89,39,698,282,0,0,0,16,48,19,7,1,1,8,6,2,9,58,24,14,254,103,7,47,19,8,12,5,6,2,1,5,70,28,4,1,0,12,30,12,2,0,0,3,1,0,11,168,68,8,168,68,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,x,x,4,x,x,x,x,x
130308001,13,3,8,1,1308001,DUNDAS,38,8,65,26,"2,528","2,095",8,64,26,30,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,8,2,1,0,0,0,0,2,19,8,6,38,15,0,0,0,4,20,8,2,1,0,2,0,0,2,10,4,2,3,1,2,0,0,3,3,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,x,x,x,x,x
130308004,13,3,8,4,1308004,WELLINGTON,39,1,2,1,50,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,5,3,12,5,0,0,0,0,0,0,7,235,95,0,0,0,3,6,2,2,0,0,2,0,0,2,1,0,7,201,81,2,1,0,3,8,3,2,1,0,0,0,0,1,0,0,3,17,7,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0
130308006,13,3,8,6,1308006,SAINT MARY,56,2,14,6,450,320,2,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,4,4,10,4,0,0,0,0,0,0,8,24,10,0,0,0,4,8,3,2,0,0,1,0,0,2,5,2,1,0,0,1,0,0,1,0,0,2,1,0,1,0,0,1,0,0,5,10,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130308008,13,3,8,8,1308008,SAINT-PAUL,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,6,1,14,6,0,0,0,0,0,0,1,17,7,0,0,0,1,10,4,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,4,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130308014,13,3,8,14,1308014,WELDFORD,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130308016,13,3,8,16,1308016,RICHIBUCTO,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,208,84,1,8,3,0,0,0,1,200,81,6,89,36,0,0,0,2,3,1,0,0,0,2,5,2,1,3,1,1,15,6,1,45,18,0,0,0,0,0,0,2,15,6,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0
130308021,13,3,8,21,1308021,SAINT-LOUIS,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,5,1,11,5,0,0,0,0,0,0,1,95,38,0,0,0,0,0,0,0,0,0,0,0,0,1,40,16,0,0,0,0,0,0,0,0,0,0,0,0,1,55,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130308024,13,3,8,24,1308024,ACADIEVILLE,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,2,3,1,0,0,0,1,1,0,8,200,81,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,35,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,164,66,7,164,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130400000,13,4,0,0,1300000,AGRICULTURAL REGION AGRICOLE 4,440,8,40,16,"1,131",455,8,39,16,0,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,"1,392",563,27,151,61,1,1,0,23,"1,239",502,65,708,286,3,6,2,31,61,25,13,5,2,19,6,2,17,20,8,22,77,31,19,6,2,8,2,1,20,4,2,7,2,1,12,4,2,24,66,27,7,2,1,6,2,1,26,446,180,12,426,172,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,4,3,1,2,0,0,1,1,0,0,0,0,2,3,1,0,0,0,4,12,5,3,x,x,14,"121,364","11,275",0,0,0
130409000,13,4,9,0,1309000,NORTHUMBERLAND COUNTY,158,4,17,7,266,280,4,17,7,0,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,8,12,18,7,1,1,0,2,0,0,32,559,226,1,4,2,10,17,7,10,5,2,11,3,1,5,2,1,13,74,30,10,3,1,6,1,0,10,3,1,4,1,0,5,1,1,10,10,4,4,1,0,4,1,0,18,433,175,12,426,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,2,0,0,1,1,0,0,0,0,1,3,1,0,0,0,1,1,0,2,x,x,4,x,x,0,0,0
130409004,13,4,9,4,1309004,GLENELG,32,1,1,0,16,120,1,1,0,0,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130409006,13,4,9,6,1309006,CHATHAM,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,3,1,0,0,0,0,0,0,4,31,13,0,0,0,4,13,5,4,1,0,4,1,0,2,1,0,4,1,1,4,1,1,3,1,0,4,2,1,1,1,0,3,1,0,4,2,1,2,1,0,2,1,0,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0
130409016,13,4,9,16,1309016,ROGERSVILLE,23,1,2,1,40,10,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,3,4,1,0,0,0,1,0,0,15,502,203,0,0,0,2,1,1,2,0,0,1,0,0,2,0,0,5,72,29,2,0,0,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,2,0,0,1,0,0,13,426,172,12,426,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0
130409024,13,4,9,24,1309024,LUDLOW,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,1,4,2,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,2,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130409026,13,4,9,26,1309026,SOUTHESK,21,1,6,2,170,30,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,x,x,0,0,0
130409028,13,4,9,28,1309028,NORTHESK,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130409031,13,4,9,31,1309031,NEWCASTLE,13,1,8,3,40,120,1,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,3,5,2,0,0,0,1,0,0,2,6,2,0,0,0,2,1,0,1,2,1,2,1,0,0,0,0,1,0,0,2,1,0,1,0,0,2,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,2,x,x,0,0,0
130409036,13,4,9,36,1309036,ALNWICK,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,3,2,1,1,1,0,0,0,0,5,14,6,1,4,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130414000,13,4,14,0,1314000,RESTIGOUCHE COUNTY,94,1,1,0,40,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,43,17,8,31,12,0,0,0,2,12,5,11,78,31,0,0,0,4,7,3,1,0,0,2,0,0,5,11,5,2,0,0,4,2,1,0,0,0,2,0,0,0,0,0,4,2,1,6,46,19,1,1,0,1,0,0,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8,3,1,x,x,4,"59,640","5,541",0,0,0
130414001,13,4,14,1,1314001,DURHAM,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,7,3,9,4,0,0,0,1,7,3,3,8,3,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0
130414005,13,4,14,5,1314005,BALMORAL,13,1,1,0,40,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,53,21,0,0,0,0,0,0,0,0,0,0,0,0,3,11,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,40,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0
130414008,13,4,14,8,1314008,DALHOUSIE,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,5,4,12,5,0,0,0,0,0,0,4,16,6,0,0,0,2,4,2,1,0,0,2,0,0,2,1,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8,3,0,0,0,0,0,0,0,0,0
130414021,13,4,14,21,1314021,SAINT-QUENTIN,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,6,1,10,4,0,0,0,1,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0
130415000,13,4,15,0,1315000,GLOUCESTER COUNTY,188,3,22,9,825,175,3,22,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,"1,330",538,7,103,42,0,0,0,19,"1,227",497,22,72,29,2,2,1,17,37,15,2,0,0,6,3,1,7,7,3,7,2,1,5,2,1,2,1,0,8,1,1,3,1,0,3,1,0,8,11,4,2,1,0,1,0,0,6,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,6,x,x,0,0,0
