AREAID,PROV,CAR,CD,CCS,SGC,AREANAME,NTFAREA,NTOTWHT,TOTWHT,ETOTWHT,NWHTWIN,WHTWIN,EWHTWIN,NWHTSPG,WHTSPG,EWHTSPG,NWHTDUR,WHTDUR,EWHTDUR,NWHTUTL,WHTUTL,EWHTUTL,NOATS,OATS,EOATS,NBARLEY,BARLEY,EBARLEY,NMXDGRN,MXDGRN,EMXDGRN,NCORNGR,CORNGR,ECORNGR,NTOTRYE,TOTRYE,ETOTRYE,NRYEFAL,RYEFAL,ERYEFAL,NRYESPG,RYESPG,ERYESPG,NBUCWHT,BUCWHT,EBUCWHT,NCORNEN,CORNEN,ECORNEN,NTAMHAY,TAMHAY,ETAMHAY,NALFALFA,ALFALFA,EALFALFA,NOTTAME,OTTAME,EOTTAME,NFDOATS,FDOATS,EFDOATS,NFCROPS,FCROPS,EFCROPS,NCANOLA,CANOLA,ECANOLA,NFLAXSD,FLAXSD,EFLAXSD,NSOYBNS,SOYBNS,ESOYBNS,NSUNFLS,SUNFLS,ESUNFLS,NPOTATS,POTATS,EPOTATS,NMUSTSD,MUSTSD,EMUSTSD,NDFPEAS,DFPEAS,EDFPEAS,NTOBACO,TOBACO,ETOBACO,NTOTDRBN,TOTDRBN,ETOTDRBN,NSUGARB,SUGARB,ESUGARB,NTOOFLD,TOOFLD,ETOOFLD,NCANRSD,CANRSD,ECANRSD,NFABBNS,FABBNS,EFABBNS,NLENTIL,LENTIL,ELENTIL,NMILLET,MILLET,EMILLET,NRTCROP,RTCROP,ERTCROP,NSAFFWR,SAFFWR,ESAFFWR,NSODGRN,SODGRN,ESODGRN,NSORGHM,SORGHM,ESORGHM,NTRITIC,TRITIC,ETRITIC,NOFIELD,OFIELD,EOFIELD
240442560,24,4,42,560,2442560,ST-JOSEPH-DE-LA-BAIE-DU-FEBVRE,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,383,155,12,700,283,0,0,0,8,670,271,0,0,0,0,0,0,0,0,0,0,0,0,13,300,121,23,"1,691",684,12,599,242,22,"1,092",442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240442640,24,4,42,640,2442640,SAINT-THOMAS-DE-PIERREVILLE,99,5,201,81,0,0,0,5,201,81,0,0,0,0,0,0,26,836,338,11,391,158,5,108,44,24,"2,256",913,0,0,0,0,0,0,0,0,0,9,111,45,21,755,306,37,"2,288",926,14,510,206,31,"1,778",720,6,68,28,3,93,38,0,0,0,0,0,0,0,0,0,0,0,0,29,444,180,0,0,0,1,2,1,0,0,0,3,58,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240442700,24,4,42,700,2442700,SAINT-FRANCOIS-DU-LAC,65,1,5,2,1,5,2,0,0,0,0,0,0,0,0,0,26,532,215,7,135,55,8,238,96,17,"1,240",502,0,0,0,0,0,0,0,0,0,6,67,27,20,379,153,40,"1,916",775,7,251,102,38,"1,665",674,7,69,28,5,112,45,0,0,0,0,0,0,0,0,0,1,3,1,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240442720,24,4,42,720,2442720,SAINT-GERARD-MAJELLA,40,2,76,31,0,0,0,2,76,31,0,0,0,0,0,0,18,408,165,11,323,131,7,164,66,10,"1,169",473,1,1,0,1,1,0,0,0,0,0,0,0,19,505,204,30,"2,006",812,7,459,186,28,"1,547",626,7,158,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240442780,24,4,42,780,2442780,SAINT-MICHEL-D'YAMASKA,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,"1,017",412,15,372,151,5,90,36,19,"2,084",843,0,0,0,0,0,0,0,0,0,0,0,0,19,530,214,54,"3,709","1,501",13,320,129,51,"3,389","1,371",6,128,52,1,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240500000,24,5,0,0,2400000,CANTONS DE L'EST - EASTERN TWPS.,"4,772",142,"3,035","1,228",12,214,87,133,"2,821","1,142",0,0,0,0,0,0,981,"19,370","7,839",495,"13,221","5,350",242,"6,086","2,463",249,"13,405","5,425",12,143,58,6,51,21,6,92,37,52,404,163,860,"20,130","8,146","3,333","234,938","95,076",613,"18,914","7,654","3,196","216,024","87,422",796,"14,788","5,984",209,"10,355","4,191",0,0,0,0,0,0,5,65,26,3,4,2,48,702,284,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,64,"1,160",469,0,0,0,1,1,0,0,0,0,43,496,201,3,252,102,0,0,0,3,85,34,2,70,28,0,0,0,13,256,104
240525000,24,5,25,0,2425000,COMPTON,864,47,"1,185",480,1,15,6,47,"1,170",473,0,0,0,0,0,0,229,"4,530","1,833",129,"3,708","1,501",57,"1,193",483,20,917,371,4,32,13,2,17,7,2,15,6,22,184,74,183,"4,319","1,748",660,"47,235","19,115",113,"3,295","1,333",643,"43,940","17,782",154,"3,041","1,231",40,"1,849",748,0,0,0,0,0,0,0,0,0,0,0,0,14,643,260,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,14,269,109,0,0,0,1,1,0,0,0,0,9,129,52,0,0,0,0,0,0,1,75,30,0,0,0,0,0,0,3,64,26
240525150,24,5,25,150,2425150,SAINT-ISIDORE-D'AUCKLAND,49,2,45,18,0,0,0,2,45,18,0,0,0,0,0,0,11,282,114,8,215,87,4,80,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,35,14,37,"2,509","1,015",4,45,18,37,"2,464",997,11,350,142,6,397,161,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,8,3,0,0,0,0,0,0,0,0,0,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240525200,24,5,25,200,2425200,SAINT-MALO,32,2,38,15,0,0,0,2,38,15,0,0,0,0,0,0,11,315,127,7,172,70,2,30,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,77,31,26,"2,160",874,3,55,22,25,"2,105",852,8,96,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240525260,24,5,25,260,2425260,HEREFORD,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,6,2,23,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,116,47,11,730,295,2,98,40,11,632,256,4,75,30,2,145,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240525300,24,5,25,300,2425300,"CLIFTON, PARTIE EST",47,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,15,211,85,9,186,75,4,108,44,2,42,17,0,0,0,0,0,0,0,0,0,1,1,0,11,218,88,45,"3,420","1,384",4,103,42,44,"3,317","1,342",12,235,95,2,60,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,6,0,0,0,0,0,0,0,0,0,2,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240525340,24,5,25,340,2425340,SAINTE-EDWIDGE-DE-CLIFTON,71,5,93,38,0,0,0,5,93,38,0,0,0,0,0,0,18,452,183,21,509,206,4,52,21,0,0,0,1,5,2,0,0,0,1,5,2,0,0,0,20,320,129,55,"4,267","1,727",14,342,138,52,"3,925","1,588",18,415,168,4,327,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240525360,24,5,25,360,2425360,MARTINVILLE,39,3,102,41,0,0,0,3,102,41,0,0,0,0,0,0,7,140,57,2,40,16,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,11,181,73,34,"2,197",889,5,54,22,34,"2,143",867,9,121,49,2,20,8,0,0,0,0,0,0,0,0,0,0,0,0,2,71,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240525390,24,5,25,390,2425390,COMPTON,104,8,167,68,0,0,0,8,167,68,0,0,0,0,0,0,26,606,245,27,919,372,1,30,12,7,443,179,1,15,6,1,15,6,0,0,0,3,47,19,22,715,289,75,"6,014","2,434",17,518,210,73,"5,496","2,224",13,203,82,4,221,89,0,0,0,0,0,0,0,0,0,0,0,0,3,254,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,157,64,0,0,0,0,0,0,0,0,0,3,82,33,0,0,0,0,0,0,1,75,30,0,0,0,0,0,0,0,0,0
240525480,24,5,25,480,2425480,COMPTON-STATION,93,6,227,92,1,15,6,6,212,86,0,0,0,0,0,0,25,657,266,23,769,311,6,259,105,6,348,141,0,0,0,0,0,0,0,0,0,1,25,10,37,977,395,73,"6,992","2,830",22,901,365,70,"6,091","2,465",11,266,108,5,74,30,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,12
240525540,24,5,25,540,2425540,EATON,148,4,130,53,0,0,0,4,130,53,0,0,0,0,0,0,48,934,378,11,243,98,9,137,55,1,25,10,1,10,4,0,0,0,1,10,4,2,4,2,32,655,265,110,"7,234","2,927",20,550,223,107,"6,684","2,705",23,322,130,6,212,86,0,0,0,0,0,0,0,0,0,0,0,0,4,311,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,8,0,0,0,0,0,0,0,0,0,1,20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240525580,24,5,25,580,2425580,NEWPORT,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,191,77,2,57,23,6,90,36,1,12,5,0,0,0,0,0,0,0,0,0,3,55,22,13,322,130,48,"2,850","1,153",6,147,59,48,"2,703","1,094",11,191,77,2,185,75,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240525630,24,5,25,630,2425630,DITTON,46,7,189,76,0,0,0,7,189,76,0,0,0,0,0,0,13,235,95,10,279,113,10,224,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,107,43,33,"2,378",962,2,60,24,32,"2,318",938,8,203,82,2,115,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,12
240525700,24,5,25,700,2425700,LINGWICK,39,1,30,12,0,0,0,1,30,12,0,0,0,0,0,0,13,119,48,1,10,4,2,22,9,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,2,46,19,32,"1,961",794,3,35,14,32,"1,926",779,8,139,56,1,50,20,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240525710,24,5,25,710,2425710,BURY,83,6,154,62,0,0,0,6,154,62,0,0,0,0,0,0,19,282,114,5,261,106,6,117,47,1,7,3,1,2,1,1,2,1,0,0,0,7,41,17,15,386,156,58,"2,998","1,213",9,322,130,55,"2,676","1,083",10,190,77,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,0,0,1,1,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240525760,24,5,25,760,2425760,WESTBURY,36,2,9,4,0,0,0,2,9,4,0,0,0,0,0,0,8,91,37,1,25,10,2,37,15,2,40,16,0,0,0,0,0,0,0,0,0,2,3,1,6,164,66,23,"1,525",617,2,65,26,23,"1,460",591,8,235,95,3,38,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2
240526000,24,5,26,0,2426000,WOLFE,636,11,130,53,0,0,0,11,130,53,0,0,0,0,0,0,114,"1,948",788,46,"1,232",499,20,337,136,7,63,25,3,15,6,2,11,4,1,4,2,6,46,19,61,"1,342",543,477,"35,447","14,345",74,"2,616","1,059",463,"32,831","13,286",178,"3,821","1,546",37,"2,063",835,0,0,0,0,0,0,1,6,2,0,0,0,6,20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,34,14,0,0,0,0,0,0,0,0,0,2,28,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2
240526110,24,5,26,110,2426110,SAINTE-PRAXEDE,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,13,18,"1,116",452,2,63,25,17,"1,053",426,5,232,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240526150,24,5,26,150,2426150,STRATFORD,34,3,57,23,0,0,0,3,57,23,0,0,0,0,0,0,3,26,11,1,28,11,1,8,3,0,0,0,1,3,1,1,3,1,0,0,0,0,0,0,5,169,68,18,"1,668",675,4,167,68,18,"1,501",607,1,8,3,3,138,56,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240526250,24,5,26,250,2426250,GARTHBY,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,98,40,2,78,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,55,22,25,"1,681",680,3,100,40,25,"1,581",640,10,119,48,1,25,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,8,0,0,0,0,0,0,0,0,0,1,20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240526400,24,5,26,400,2426400,WEEDON,58,2,7,3,0,0,0,2,7,3,0,0,0,0,0,0,8,125,51,4,48,19,2,65,26,2,22,9,0,0,0,0,0,0,0,0,0,1,1,0,9,253,102,46,"3,227","1,306",12,451,183,44,"2,776","1,123",14,404,163,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2
240526480,24,5,26,480,2426480,DUDSWELL,85,2,17,7,0,0,0,2,17,7,0,0,0,0,0,0,12,64,26,7,93,38,3,39,16,2,12,5,0,0,0,0,0,0,0,0,0,0,0,0,2,33,13,69,"3,770","1,526",9,351,142,67,"3,419","1,384",24,277,112,2,73,30,0,0,0,0,0,0,0,0,0,0,0,0,2,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240526530,24,5,26,530,2426530,SAINT-CAMILLE,48,2,31,13,0,0,0,2,31,13,0,0,0,0,0,0,11,286,116,8,375,152,5,94,38,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,7,143,58,38,"3,664","1,483",3,89,36,38,"3,575","1,447",18,451,183,5,446,180,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240526560,24,5,26,560,2426560,SAINT-JOSEPH-DE-HAM-SUD,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,115,47,0,0,0,0,0,0,0,0,0,1,8,3,1,8,3,0,0,0,1,1,0,1,17,7,18,"1,369",554,1,50,20,18,"1,319",534,11,194,79,1,25,10,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240526620,24,5,26,620,2426620,DISRAELI,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,"2,025",819,5,135,55,31,"1,890",765,11,85,34,1,37,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240526640,24,5,26,640,2426640,ST-JACQUES-LE-MAJEUR-WOLFESTOWN,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,84,34,1,30,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,24,10,13,875,354,1,10,4,13,865,350,5,33,13,4,178,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240526660,24,5,26,660,2426660,SAINT-JULIEN,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,84,34,2,35,14,2,19,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32,13,19,"1,227",497,3,291,118,16,936,379,10,235,95,7,426,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,3,0,0,0,0,0,0,0,0,0,1,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240526680,24,5,26,680,2426680,SAINT-FORTUNAT,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,124,50,6,129,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,139,56,25,"2,233",904,5,70,28,25,"2,163",875,10,140,57,2,55,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240526690,24,5,26,690,2426690,HAM-NORD,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,211,85,1,15,6,2,31,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,98,40,47,"4,053","1,640",8,310,125,46,"3,743","1,515",18,409,166,2,46,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240526700,24,5,26,700,2426700,NOTRE-DAME-DE-LOURDES-DE-HAM,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,"1,084",439,2,20,8,18,"1,064",431,7,99,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240526710,24,5,26,710,2426710,SAINT-ADRIEN,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,152,62,0,0,0,1,25,10,0,0,0,1,4,2,0,0,0,1,4,2,2,35,14,1,25,10,19,"1,225",496,3,96,39,18,"1,129",457,10,376,152,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
240526740,24,5,26,740,2426740,WOTTON,85,2,18,7,0,0,0,2,18,7,0,0,0,0,0,0,25,534,216,14,401,162,3,39,16,2,26,11,0,0,0,0,0,0,0,0,0,1,6,2,15,322,130,71,"6,230","2,521",13,413,167,69,"5,817","2,354",24,759,307,7,605,245,0,0,0,0,0,0,1,6,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240535000,24,5,35,0,2435000,RICHMOND,697,15,173,70,2,48,19,13,125,51,0,0,0,0,0,0,127,"2,804","1,135",45,"1,021",413,32,890,360,17,546,221,1,20,8,0,0,0,1,20,8,4,9,4,111,"2,646","1,071",505,"38,433","15,553",77,"2,083",843,492,"36,350","14,710",128,"2,665","1,078",45,"2,152",871,0,0,0,0,0,0,1,3,1,0,0,0,5,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,210,85,0,0,0,0,0,0,0,0,0,7,69,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,141,57
240535140,24,5,35,140,2435140,STOKE,58,2,55,22,1,40,16,1,15,6,0,0,0,0,0,0,7,209,85,3,96,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,82,33,36,"2,424",981,4,155,63,36,"2,269",918,9,264,107,4,479,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240535200,24,5,35,200,2435200,BROMPTON,73,4,38,15,0,0,0,4,38,15,0,0,0,0,0,0,20,335,136,5,93,38,4,72,29,0,0,0,1,20,8,0,0,0,1,20,8,0,0,0,17,261,106,56,"4,138","1,675",13,225,91,54,"3,913","1,584",11,158,64,5,334,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240535220,24,5,35,220,2435220,SAINT-DENIS-DE-BROMPTON,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,51,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,8,357,144,2,55,22,7,302,122,4,59,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240535280,24,5,35,280,2435280,BROMPTON GORE,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,67,27,0,0,0,2,39,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,97,39,19,"1,371",555,0,0,0,19,"1,371",555,2,19,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240535380,24,5,35,380,2435380,MELBOURNE,82,1,8,3,1,8,3,0,0,0,0,0,0,0,0,0,18,257,104,9,219,89,3,86,35,1,10,4,0,0,0,0,0,0,0,0,0,1,2,1,10,176,71,68,"4,418","1,788",11,221,89,66,"4,197","1,698",10,219,89,6,253,102,0,0,0,0,0,0,1,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,27,11,0,0,0,0,0,0,0,0,0,4,27,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240535450,24,5,35,450,2435450,ST-FRANCOIS-XAVIER-DE-BROMPTON,52,1,10,4,0,0,0,1,10,4,0,0,0,0,0,0,13,407,165,3,37,15,4,111,45,2,15,6,0,0,0,0,0,0,0,0,0,0,0,0,12,281,114,35,"3,016","1,221",4,74,30,35,"2,942","1,191",13,379,153,2,55,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
240535500,24,5,35,500,2435500,WINDSOR,79,2,7,3,0,0,0,2,7,3,0,0,0,0,0,0,19,566,229,8,160,65,2,55,22,1,18,7,0,0,0,0,0,0,0,0,0,1,2,1,15,344,139,54,"4,649","1,881",13,326,132,52,"4,323","1,749",14,285,115,5,186,75,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240535530,24,5,35,530,2435530,SAINT-CLAUDE,61,1,16,6,0,0,0,1,16,6,0,0,0,0,0,0,7,148,60,3,139,56,7,216,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,216,87,40,"3,543","1,434",5,253,102,38,"3,290","1,331",10,333,135,8,429,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,140,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,140,57
